Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
19	Spectrogram 1	1	270.698124587	270.825792249	49.064	139.977	LH1079515206.WAV	0.1277	0.6981	86.133	33	1	2	2	
20	Spectrogram 1	1	271.310929362	271.438597023	51.950	151.522	LH1079515206.WAV	0.1277	1.3109	86.133	33	2	2	2	
21	Spectrogram 1	1	272.008845910	272.179069459	47.621	160.180	LH1079515206.WAV	0.1702	2.0088	86.133	33	2	2	2	
22	Spectrogram 1	1	272.681228926	272.825918943	43.292	150.079	LH1079515206.WAV	0.1447	2.6812	86.133	33	1	2	2	
23	Spectrogram 1	1	273.174877217	273.336589588	57.723	147.192	LH1079515206.WAV	0.1617	3.1748	86.133	33	2	2	2	
24	Spectrogram 1	1	273.634480798	273.770659636	50.507	164.509	LH1079515206.WAV	0.1362	3.6345	103.359	33	2	2	2	
25	Spectrogram 1	1	274.477087362	274.638799733	49.064	216.459	LH1079515206.WAV	0.1617	4.4771	103.359	33	1	2	2	
26	Spectrogram 1	1	275.447361588	275.592051605	50.507	158.737	LH1079515211.WAV	0.1447	0.4474	86.133	33	1	2	2	
27	Spectrogram 1	1	275.923987524	276.068677540	49.064	154.408	LH1079515211.WAV	0.1447	0.9240	86.133	33	1	2	2	
28	Spectrogram 1	1	276.375080887	276.519770903	43.292	158.737	LH1079515211.WAV	0.1447	1.3751	86.133	33	2	2	2	
29	Spectrogram 1	1	277.047463904	277.192153920	46.178	145.749	LH1079515211.WAV	0.1447	2.0475	86.133	33	2	2	2	
30	Spectrogram 1	1	277.643246323	277.779425162	56.279	154.408	LH1079515211.WAV	0.1362	2.6432	86.133	33	2	2	2	
31	Spectrogram 1	1	278.222006388	278.375207581	56.279	158.737	LH1079515211.WAV	0.1532	3.2220	86.133	33	1	2	2	
32	Spectrogram 1	1	278.928434114	279.064612952	56.279	152.965	LH1079515211.WAV	0.1362	3.9285	86.133	33	2	2	2	
33	Spectrogram 1	1	279.336970630	279.507194178	53.393	204.915	LH1079515211.WAV	0.1702	4.3370	120.586	33	2	2	2	
34	Spectrogram 1	1	279.847641275	279.949775404	69.267	165.952	LH1079515211.WAV	0.1021	4.8476	103.359	33	2	2	2	
35	Spectrogram 1	1	282.783999291	282.979756372	47.621	246.764	LH1079515806.WAV	0.1958	2.7840	86.133	33	1	2	2	
36	Spectrogram 1	1	283.192535807	283.345737001	60.609	152.965	LH1079515806.WAV	0.1532	3.1925	103.359	33	2	2	2	
37	Spectrogram 1	1	284.145787678	284.307500049	57.723	206.358	LH1079515806.WAV	0.1617	4.1458	120.586	33	1	2	2	
38	Spectrogram 1	1	285.796956098	285.907601405	50.507	206.358	LH1079515811.WAV	0.1106	0.7969	103.359	33	2	2	2	
39	Spectrogram 1	1	286.639562663	286.775741502	51.950	158.737	LH1079515811.WAV	0.1362	1.6396	103.359	33	1	2	2	
40	Spectrogram 1	1	287.592814534	287.703459841	49.064	152.965	LH1079515811.WAV	0.1106	2.5929	86.133	33	2	2	2	
41	Spectrogram 1	1	288.069440470	288.188596954	56.279	151.522	LH1079515811.WAV	0.1192	3.0694	86.133	33	2	2	2	
42	Spectrogram 1	1	288.588622292	288.682245244	47.621	151.522	LH1079515811.WAV	0.0936	3.5887	103.359	33	2	2	2	
43	Spectrogram 1	1	292.920814253	293.056993092	49.064	199.143	LH1079516406.WAV	0.1362	2.9209	103.359	33	2	2	2	
44	Spectrogram 1	1	293.252750172	293.346373124	64.938	147.192	LH1079516406.WAV	0.0936	3.2527	86.133	33	3	2	2	
45	Spectrogram 1	1	295.857170463	295.967815770	53.393	148.635	LH1079516411.WAV	0.1106	0.8571	103.359	33	3	2	2	
46	Spectrogram 1	1	296.035905189	296.138039318	59.166	158.737	LH1079516411.WAV	0.1021	1.0359	86.133	33	2	2	2	
47	Spectrogram 1	1	297.397695169	297.525362830	53.393	147.192	LH1079516411.WAV	0.1277	2.3977	86.133	33	2	2	2	
48	Spectrogram 1	1	297.899854637	298.044544653	44.735	160.180	LH1079516411.WAV	0.1447	2.8999	86.133	33	1	2	2	
49	Spectrogram 1	1	300.878766734	300.997923218	56.279	144.306	LH1079517006.WAV	0.1192	0.8788	86.133	33	2	2	2	
50	Spectrogram 1	1	301.508593863	301.704350944	41.849	152.965	LH1079517006.WAV	0.1958	1.5086	86.133	33	1	2	2	
51	Spectrogram 1	1	302.078844235	302.215023074	60.609	152.965	LH1079517006.WAV	0.1362	2.0788	120.586	33	2	2	2	
52	Spectrogram 1	1	302.734204896	302.853361380	37.520	163.066	LH1079517006.WAV	0.1192	2.7342	103.359	33	2	2	2	
53	Spectrogram 1	1	303.432121445	303.585322638	51.950	147.192	LH1079517006.WAV	0.1532	3.4321	86.133	33	2	2	2	
54	Spectrogram 1	1	305.602471687	305.696094639	54.836	154.408	LH1079517011.WAV	0.0936	0.6025	103.359	33	2	2	2	
55	Spectrogram 1	1	306.070586446	306.215276462	50.507	155.851	LH1079517011.WAV	0.1447	1.0706	86.133	33	1	2	2	
56	Spectrogram 1	1	306.683391220	306.777014172	69.267	154.408	LH1079517011.WAV	0.0936	1.6834	103.359	33	2	2	2	
57	Spectrogram 1	1	306.794036526	306.921704188	60.609	152.965	LH1079517011.WAV	0.1277	1.7940	120.586	33	2	2	2	
58	Spectrogram 1	1	307.287684817	307.389818946	72.153	154.408	LH1079517011.WAV	0.1021	2.2876	120.586	33	2	2	2	
59	Spectrogram 1	1	309.628262316	309.781463510	50.507	152.965	LH1079517011.WAV	0.1532	4.6282	86.133	33	2	2	2	
60	Spectrogram 1	1	310.513424768	310.683648317	53.393	150.079	LH1079517606.WAV	0.1702	0.5134	103.359	33	2	2	2	
61	Spectrogram 1	1	311.330497801	311.475187817	53.393	148.635	LH1079517606.WAV	0.1447	1.3305	120.586	33	2	2	2	
62	Spectrogram 1	1	312.198637898	312.326305559	44.735	141.420	LH1079517606.WAV	0.1277	2.1986	103.359	33	2	2	2	
63	Spectrogram 1	1	313.245512721	313.356158027	56.279	144.306	LH1079517606.WAV	0.1106	3.2455	86.133	33	2	2	2	
64	Spectrogram 1	1	313.407225092	313.568937463	51.950	157.294	LH1079517606.WAV	0.1617	3.4073	86.133	33	2	2	2	
65	Spectrogram 1	1	313.756184956	313.900874972	54.836	150.079	LH1079517606.WAV	0.1447	3.7562	120.586	33	2	2	2	
66	Spectrogram 1	1	314.556235634	314.734970359	51.950	157.294	LH1079517606.WAV	0.1787	4.5562	86.133	33	2	2	2	
67	Spectrogram 1	1	315.100950989	315.228618650	50.507	152.965	LH1079517611.WAV	0.1277	0.1009	86.133	33	1	2	2	
68	Spectrogram 1	1	315.254152182	315.415864553	54.836	142.863	LH1079517611.WAV	0.1617	0.2542	86.133	33	2	2	2	
69	Spectrogram 1	1	315.730778118	315.866956956	51.950	141.420	LH1079517611.WAV	0.1362	0.7307	86.133	33	2	2	2	
70	Spectrogram 1	1	316.488272908	316.684029989	44.735	152.965	LH1079517611.WAV	0.1958	1.4883	86.133	33	2	2	2	
71	Spectrogram 1	1	316.964898844	317.126611215	53.393	151.522	LH1079517611.WAV	0.1617	1.9649	86.133	33	2	2	2	
72	Spectrogram 1	1	317.407480070	317.552170086	56.279	152.965	LH1079517611.WAV	0.1447	2.4075	86.133	33	1	2	2	
73	Spectrogram 1	1	318.122418973	318.284131344	56.279	164.509	LH1079517611.WAV	0.1617	3.1224	86.133	33	2	2	2	
74	Spectrogram 1	1	319.450162651	319.586341490	49.064	135.648	LH1079517611.WAV	0.1362	4.4501	86.133	33	2	2	2	
75	Spectrogram 1	1	322.148209285	322.318432834	53.393	158.737	LH1079518206.WAV	0.1702	2.1482	86.133	33	2	2	2	
76	Spectrogram 1	1	322.548234624	322.675902285	72.153	150.079	LH1079518206.WAV	0.1277	2.5482	120.586	33	2	2	2	
77	Spectrogram 1	1	323.067416447	323.212106463	56.279	157.294	LH1079518206.WAV	0.1447	3.0675	103.359	33	2	2	2	
78	Spectrogram 1	1	325.910149706	326.046328544	60.609	196.257	LH1079518211.WAV	0.1362	0.9102	120.586	33	2	2	2	
79	Spectrogram 1	1	326.403797996	326.591043899	47.621	158.737	LH1079518211.WAV	0.1872	1.4037	86.133	33	2	2	2	
80	Spectrogram 1	1	327.016602770	327.118736900	51.950	139.977	LH1079518211.WAV	0.1021	2.0166	103.359	33	2	2	2	
81	Spectrogram 1	1	330.821100885	330.948768547	59.166	145.749	LH1079518806.WAV	0.1277	0.8211	86.133	33	2	2	2	
82	Spectrogram 1	1	331.578595676	331.740308047	63.495	151.522	LH1079518806.WAV	0.1617	1.5786	103.359	33	2	2	2	
83	Spectrogram 1	1	338.430095198	338.557762859	54.836	154.408	LH1079518811.WAV	0.1277	3.4300	103.359	33	2	2	2	
84	Spectrogram 1	1	339.162056456	339.289724117	53.393	158.737	LH1079518811.WAV	0.1277	4.1620	86.133	33	2	2	2	
85	Spectrogram 1	1	339.298235295	339.434414133	60.609	158.737	LH1079518811.WAV	0.1362	4.2982	103.359	33	2	2	2	
86	Spectrogram 1	1	340.404688359	340.583423085	59.166	158.737	LH1079519406.WAV	0.1787	0.4046	86.133	33	1	2	2	
87	Spectrogram 1	1	343.477224686	343.638937057	57.723	147.192	LH1079519406.WAV	0.1617	3.4772	86.133	33	2	2	2	
88	Spectrogram 1	1	344.098540638	344.166630057	67.824	141.420	LH1079519406.WAV	0.0681	4.0985	103.359	33	3	2	2	
89	Spectrogram 1	1	344.634744815	344.753901299	56.279	151.522	LH1079519406.WAV	0.1192	4.6347	103.359	33	2	2	2	
90	Spectrogram 1	1	344.787946009	344.890080138	66.381	163.066	LH1079519406.WAV	0.1021	4.7880	103.359	33	2	2	2	
91	Spectrogram 1	1	347.545567493	347.698768687	53.393	163.066	LH1079519411.WAV	0.1532	2.5456	86.133	33	2	2	2	
92	Spectrogram 1	1	348.677554090	348.805221752	59.166	150.079	LH1079519411.WAV	0.1277	3.6776	103.359	33	2	2	2	
93	Spectrogram 1	1	347.800904193	347.886015967	69.267	158.737	LH1079519411.WAV	0.0851	2.8009	103.359	33	3	2	2	
94	Spectrogram 1	1	350.839394532	350.975573371	41.849	155.851	LH1079520006.WAV	0.1362	0.8393	86.133	33	1	2	2	
95	Spectrogram 1	1	351.460710484	351.596889323	56.279	158.737	LH1079520006.WAV	0.1362	1.4607	86.133	33	2	2	2	
96	Spectrogram 1	1	351.682001097	351.784135226	59.166	154.408	LH1079520006.WAV	0.1021	1.6820	120.586	33	2	2	2	
97	Spectrogram 1	1	353.333173857	353.452330341	54.836	151.522	LH1079520006.WAV	0.1192	3.3332	86.133	33	3	2	2	
98	Spectrogram 1	1	354.073646293	354.226847486	67.824	157.294	LH1079520006.WAV	0.1532	4.0737	120.586	33	2	2	2	
99	Spectrogram 1	1	355.648214116	355.767370600	41.849	170.281	LH1079520011.WAV	0.1192	0.6482	86.133	33	1	2	2	
100	Spectrogram 1	1	356.797223068	356.992980148	37.520	157.294	LH1079520011.WAV	0.1958	1.7973	86.133	33	2	2	2	
101	Spectrogram 1	1	357.452583729	357.648340810	49.064	157.294	LH1079520011.WAV	0.1958	2.4526	86.133	33	2	2	2	
102	Spectrogram 1	1	359.716561369	359.801673144	60.609	148.635	LH1079520011.WAV	0.0851	4.7166	86.133	33	3	2	2	
103	Spectrogram 1	1	360.422989095	360.533634402	54.836	148.635	LH1079520606.WAV	0.1106	0.4230	86.133	33	2	2	2	
104	Spectrogram 1	1	360.550656757	360.669813241	66.381	145.749	LH1079520606.WAV	0.1192	0.5507	103.359	33	3	2	2	
105	Spectrogram 1	1	363.504035322	363.665747693	54.836	152.965	LH1079520606.WAV	0.1617	3.5041	103.359	33	1	2	2	
106	Spectrogram 1	1	365.478628484	365.640340855	51.950	154.408	LH1079520611.WAV	0.1617	0.4787	86.133	33	1	2	2	
107	Spectrogram 1	1	365.921209710	366.091433258	56.279	147.192	LH1079520611.WAV	0.1702	0.9212	86.133	33	2	2	2	
108	Spectrogram 1	1	367.002134006	367.104268135	49.064	141.420	LH1079520611.WAV	0.1021	2.0022	86.133	33	2	2	2	
109	Spectrogram 1	1	370.449160862	370.602362055	67.824	152.965	LH1079521206.WAV	0.1532	0.4492	120.586	33	2	2	2	
110	Spectrogram 1	1	370.874722803	371.019412819	57.723	144.306	LH1079521206.WAV	0.1447	0.8747	86.133	33	2	2	2	
111	Spectrogram 1	1	374.730286175	374.832420304	51.950	132.762	LH1079521206.WAV	0.1021	4.7303	86.133	33	3	2	2	
112	Spectrogram 1	1	375.223934465	375.343090949	57.723	145.749	LH1079521211.WAV	0.1192	0.2239	86.133	33	2	2	2	
113	Spectrogram 1	1	375.930362191	376.041007498	60.609	139.977	LH1079521211.WAV	0.1106	0.9304	86.133	33	3	2	2	
114	Spectrogram 1	1	376.424010482	376.568700498	62.052	135.648	LH1079521211.WAV	0.1447	1.4240	86.133	33	3	2	2	
115	Spectrogram 1	1	380.628536997	380.773227014	54.836	139.977	LH1079521806.WAV	0.1447	0.6286	86.133	33	2	2	2	
116	Spectrogram 1	1	384.160675627	384.305365643	53.393	154.408	LH1079521806.WAV	0.1447	4.1607	86.133	33	1	2	2	
117	Spectrogram 1	1	387.692819339	387.837509355	56.279	158.737	LH1079521811.WAV	0.1447	2.6929	86.133	33	2	2	2	
118	Spectrogram 1	1	388.160934097	388.297112935	38.963	154.408	LH1079521811.WAV	0.1362	3.1609	86.133	33	1	2	2	
119	Spectrogram 1	1	388.297112935	388.390735887	51.950	138.534	LH1079521811.WAV	0.0936	3.2972	86.133	33	2	2	2	
120	Spectrogram 1	1	388.560959436	388.697138274	51.950	148.635	LH1079521811.WAV	0.1362	3.5610	86.133	33	2	2	2	
121	Spectrogram 1	1	389.599323081	389.752524275	50.507	141.420	LH1079521811.WAV	0.1532	4.5993	86.133	33	2	2	2	
122	Spectrogram 1	1	390.671731436	390.782376743	62.052	135.648	LH1079522406.WAV	0.1106	0.6718	86.133	33	2	2	2	
123	Spectrogram 1	1	391.139846194	391.224957968	54.836	141.420	LH1079522406.WAV	0.0851	1.1398	86.133	33	3	2	2	
124	Spectrogram 1	1	391.701583904	391.888829807	53.393	150.079	LH1079522406.WAV	0.1872	1.7016	120.586	33	1	2	2	
125	Spectrogram 1	1	394.314519078	394.408142029	53.393	124.103	LH1079522406.WAV	0.0936	4.3145	86.133	33	2	2	2	
126	Spectrogram 1	1	394.765611481	394.910301497	46.178	196.257	LH1079522406.WAV	0.1447	4.7656	86.133	33	2	2	2	
127	Spectrogram 1	1	395.293304481	395.429483320	54.836	147.192	LH1079522411.WAV	0.1362	0.2933	86.133	33	2	2	2	
128	Spectrogram 1	1	397.489188256	397.608344740	59.166	150.079	LH1079522411.WAV	0.1192	2.4892	103.359	33	3	2	2	
129	Spectrogram 1	1	398.297750111	398.425417772	59.166	168.838	LH1079522411.WAV	0.1277	3.2977	86.133	33	1	2	2	
130	Spectrogram 1	1	402.646967384	402.817190932	53.393	141.420	LH1079523006.WAV	0.1702	2.6469	86.133	33	2	2	2	
131	Spectrogram 1	1	403.081037432	403.225727449	57.723	147.192	LH1079523006.WAV	0.1447	3.0811	103.359	33	2	2	2	
132	Spectrogram 1	1	403.515107481	403.676819852	31.747	152.965	LH1079523006.WAV	0.1617	3.5151	86.133	33	2	2	2	
133	Spectrogram 1	1	405.583323594	405.719502433	38.963	145.749	LH1079523011.WAV	0.1362	0.5833	86.133	33	2	2	2	
134	Spectrogram 1	1	406.136550127	406.289751320	47.621	152.965	LH1079523011.WAV	0.1532	1.1365	86.133	33	2	2	2	
135	Spectrogram 1	1	406.494019578	406.672754304	53.393	158.737	LH1079523011.WAV	0.1787	1.4940	86.133	33	2	2	2	
136	Spectrogram 1	1	407.685584417	407.855807966	40.406	144.306	LH1079523011.WAV	0.1702	2.6856	86.133	33	2	2	2	
137	Spectrogram 1	1	407.217469659	407.345137321	57.723	139.977	LH1079523011.WAV	0.1277	2.2175	86.133	33	3	2	2	
138	Spectrogram 1	1	410.587901740	410.749614111	43.292	165.952	LH1079523606.WAV	0.1617	0.5879	86.133	33	1	2	2	
139	Spectrogram 1	1	413.949816822	414.128551548	54.836	147.192	LH1079523606.WAV	0.1787	3.9498	86.133	33	1	2	2	
140	Spectrogram 1	1	414.579643951	414.715822790	49.064	152.965	LH1079523606.WAV	0.1362	4.5796	86.133	33	1	2	2	
141	Spectrogram 1	1	418.247961420	418.384140259	56.279	148.635	LH1079523611.WAV	0.1362	3.2480	86.133	33	2	2	2	
142	Spectrogram 1	1	421.133256070	421.269434909	53.393	152.965	LH1079524206.WAV	0.1362	1.1332	86.133	33	2	2	2	
143	Spectrogram 1	1	421.694993780	421.822661442	57.723	155.851	LH1079524206.WAV	0.1277	1.6950	103.359	33	2	2	2	
144	Spectrogram 1	1	421.890750861	421.984373813	51.950	151.522	LH1079524206.WAV	0.0936	1.8907	86.133	33	2	2	2	
145	Spectrogram 1	1	422.077996764	422.188642071	50.507	147.192	LH1079524206.WAV	0.1106	2.0780	86.133	33	2	2	2	
146	Spectrogram 1	1	425.644180104	425.797381297	54.836	157.294	LH1079524211.WAV	0.1532	0.6442	103.359	33	2	2	2	
147	Spectrogram 1	1	426.222940169	426.359119007	57.723	141.420	LH1079524211.WAV	0.1362	1.2229	86.133	33	2	2	2	
148	Spectrogram 1	1	426.725099636	426.852767298	51.950	160.180	LH1079524211.WAV	0.1277	1.7251	103.359	33	2	2	2	
149	Spectrogram 1	1	427.823041524	427.908153298	59.166	144.306	LH1079524211.WAV	0.0851	2.8230	103.359	33	2	2	2	
150	Spectrogram 1	1	431.899902390	432.019058873	54.836	141.420	LH1079524806.WAV	0.1192	1.8999	86.133	33	3	2	2	
151	Spectrogram 1	1	432.368017148	432.512707164	60.609	144.306	LH1079524806.WAV	0.1447	2.3680	86.133	33	2	2	2	
152	Spectrogram 1	1	435.874622245	436.061868149	53.393	152.965	LH1079524811.WAV	0.1872	0.8746	103.359	33	1	2	2	
153	Spectrogram 1	1	438.036461310	438.189662504	54.836	151.522	LH1079524811.WAV	0.1532	3.0365	86.133	33	2	2	2	
154	Spectrogram 1	1	440.513220080	440.691954806	56.279	134.205	LH1079525406.WAV	0.1787	0.5133	103.359	33	3	2	2	
155	Spectrogram 1	1	442.496324419	442.649525613	56.279	151.522	LH1079525406.WAV	0.1532	2.4964	86.133	33	2	2	2	
156	Spectrogram 1	1	447.015759630	447.168960824	54.836	142.863	LH1079525411.WAV	0.1532	2.0158	86.133	33	2	2	2	
157	Spectrogram 1	1	447.449829679	447.551963808	56.279	131.319	LH1079525411.WAV	0.1021	2.4498	86.133	33	3	2	2	
158	Spectrogram 1	1	452.871456259	453.024657453	47.621	157.294	LH1079526006.WAV	0.1532	2.8714	103.359	33	2	2	2	
159	Spectrogram 1	1	460.761323234	460.863457363	51.950	147.192	LH1079526606.WAV	0.1021	0.7613	86.133	33	2	2	2	
160	Spectrogram 1	1	462.191201041	462.284823992	54.836	134.205	LH1079526606.WAV	0.0936	2.1912	103.359	33	3	2	2	
161	Spectrogram 1	1	464.157283025	464.293461864	59.166	145.749	LH1079526606.WAV	0.1362	4.1573	86.133	33	2	2	2	
162	Spectrogram 1	1	465.212669025	465.374381396	62.052	144.306	LH1079526611.WAV	0.1617	0.2127	103.359	33	2	2	2	
163	Spectrogram 1	1	465.604183187	465.706317316	57.723	129.876	LH1079526611.WAV	0.1021	0.6042	86.133	33	2	2	2	
164	Spectrogram 1	1	467.689421655	467.851134026	53.393	148.635	LH1079526611.WAV	0.1617	2.6895	86.133	33	2	2	2	
165	Spectrogram 1	1	470.438537996	470.532160948	62.052	148.635	LH1079527206.WAV	0.0936	0.4385	103.359	33	2	2	2	
166	Spectrogram 1	1	473.596184820	473.757897191	51.950	160.180	LH1079527206.WAV	0.1617	3.5961	86.133	33	2	2	2	
167	Spectrogram 1	1	474.438791384	474.591992578	53.393	148.635	LH1079527206.WAV	0.1532	4.4388	86.133	33	2	2	2	
168	Spectrogram 1	1	478.839075510	478.983765526	47.621	160.180	LH1079527211.WAV	0.1447	3.8391	103.359	33	2	2	2	
169	Spectrogram 1	1	479.647637365	479.766793849	51.950	151.522	LH1079527211.WAV	0.1192	4.6476	103.359	33	1	2	2	
170	Spectrogram 1	1	479.766793849	479.885950333	51.950	138.534	LH1079527211.WAV	0.1192	4.7668	103.359	33	2	2	2	
171	Spectrogram 1	1	480.354065091	480.447688043	72.153	154.408	LH1079527806.WAV	0.0936	0.3541	103.359	33	2	2	2	
172	Spectrogram 1	1	480.609400414	480.779623962	70.710	152.965	LH1079527806.WAV	0.1702	0.6094	103.359	33	3	2	2	
173	Spectrogram 1	1	481.843521140	481.937144092	59.166	148.635	LH1079527806.WAV	0.0936	1.8435	86.133	33	3	2	2	
174	Spectrogram 1	1	482.490370624	482.592504753	67.824	150.079	LH1079527806.WAV	0.1021	2.4904	103.359	33	3	2	2	
175	Spectrogram 1	1	483.988337850	484.107494334	51.950	148.635	LH1079527806.WAV	0.1192	3.9883	103.359	33	2	2	2	
176	Spectrogram 1	1	485.528860963	485.665039802	64.938	154.408	LH1079527811.WAV	0.1362	0.5289	120.586	33	2	2	2	
177	Spectrogram 1	1	485.928886302	486.090598673	44.735	147.192	LH1079527811.WAV	0.1617	0.9289	103.359	33	2	2	2	
178	Spectrogram 1	1	486.643829228	486.831075132	40.406	151.522	LH1079527811.WAV	0.1872	1.6439	86.133	33	2	2	2	
179	Spectrogram 1	1	488.763112406	488.933335955	57.723	152.965	LH1079527811.WAV	0.1702	3.7632	86.133	33	1	2	2	
180	Spectrogram 1	1	489.775942519	489.895099003	70.710	148.635	LH1079527811.WAV	0.1192	4.7760	103.359	33	2	2	2	
181	Spectrogram 1	1	493.376173428	493.478307557	53.393	121.217	LH1079528406.WAV	0.1021	3.3762	86.133	33	2	2	2	
182	Spectrogram 1	1	495.691213686	495.776325461	56.279	147.192	LH1079528411.WAV	0.0851	0.6913	86.133	33	2	2	2	
183	Spectrogram 1	1	496.406152590	496.542331429	49.064	152.965	LH1079528411.WAV	0.1362	1.4061	103.359	33	1	2	2	
184	Spectrogram 1	1	497.776452155	497.895608639	50.507	151.522	LH1079528411.WAV	0.1192	2.7764	103.359	33	2	2	2	
185	Spectrogram 1	1	500.670257771	500.806436610	57.723	158.737	LH1079529006.WAV	0.1362	0.6703	120.586	33	2	2	2	
186	Spectrogram 1	1	504.049195207	504.227929933	59.166	155.851	LH1079529006.WAV	0.1787	4.0492	103.359	33	2	2	2	
187	Spectrogram 1	1	505.385450062	505.555673611	54.836	157.294	LH1079529011.WAV	0.1702	0.3855	120.586	33	2	2	2	
188	Spectrogram 1	1	506.049321901	506.159967208	69.267	158.737	LH1079529011.WAV	0.1106	1.0493	120.586	33	2	2	2	
189	Spectrogram 1	1	512.245464997	512.313554416	57.723	147.192	LH1079529606.WAV	0.0681	2.2455	103.359	33	2	2	2	
190	Spectrogram 1	1	514.168991094	514.322192288	56.279	155.851	LH1079529606.WAV	0.1532	4.1690	103.359	33	2	2	2	
191	Spectrogram 1	1	517.752196788	517.854330917	53.393	170.281	LH1079529611.WAV	0.1021	2.7522	120.586	33	2	2	2	
192	Spectrogram 1	1	518.382023918	518.501180401	59.166	152.965	LH1079529611.WAV	0.1192	3.3820	103.359	33	2	2	2	
193	Spectrogram 1	1	518.713959837	518.807582789	66.381	144.306	LH1079529611.WAV	0.0936	3.7139	103.359	33	3	2	2	
194	Spectrogram 1	1	520.671533614	520.790690098	66.381	151.522	LH1079530206.WAV	0.1192	0.6715	120.586	33	2	2	2	
195	Spectrogram 1	1	521.522651357	521.641807841	51.950	147.192	LH1079530206.WAV	0.1192	1.5227	86.133	33	3	2	2	
196	Spectrogram 1	1	522.586548534	522.688682663	50.507	151.522	LH1079530206.WAV	0.1021	2.5865	86.133	33	2	2	2	
197	Spectrogram 1	1	523.446177454	523.556822760	49.064	142.863	LH1079530206.WAV	0.1106	3.4461	86.133	33	2	2	2	
198	Spectrogram 1	1	524.305806373	524.433474035	53.393	135.648	LH1079530206.WAV	0.1277	4.3058	86.133	33	2	2	2	
199	Spectrogram 1	1	526.629357810	526.757025471	69.267	144.306	LH1079530211.WAV	0.1277	1.6294	103.359	33	2	2	2	
200	Spectrogram 1	1	535.881013072	535.957613669	62.052	147.192	LH1079530811.WAV	0.0766	0.8811	103.359	33	3	2	2	
201	Spectrogram 1	1	540.774940089	540.902607751	67.824	151.522	LH1079531406.WAV	0.1277	0.7749	120.586	33	2	2	2	
202	Spectrogram 1	1	541.021764235	541.217521315	43.292	161.623	LH1079531406.WAV	0.1958	1.0218	103.359	33	1	2	2	
203	Spectrogram 1	1	545.907182725	546.060383918	47.621	167.395	LH1079531411.WAV	0.1532	0.9071	103.359	33	1	2	2	
204	Spectrogram 1	1	547.609418209	547.754108225	49.064	151.522	LH1079531411.WAV	0.1447	2.6094	86.133	33	2	2	2	
205	Spectrogram 1	1	551.720319556	551.847987218	64.938	129.876	LH1079532006.WAV	0.1277	1.7203	103.359	33	2	2	2	
