Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
17	Waveform 1	1	29.463	238.649	5814.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 8_12_15.wav	10.5893	0.0074	6	1	1	1	
17	Spectrogram 1	1	29.463	238.649	5814.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 8_12_15.wav	10.5893	0.0074	6	1	1	1	
18	Waveform 1	1	29.463	244.541	5815.DSG_RAWD_HMS_20_10_ 0__DMY_ 8_12_15.wav	10.6135	0.0116	6	1	1	1	
18	Spectrogram 1	1	29.463	244.541	5815.DSG_RAWD_HMS_20_10_ 0__DMY_ 8_12_15.wav	10.6135	0.0116	6	1	1	1	
19	Waveform 1	1	26.517	229.810	5816.DSG_RAWD_HMS_20_15_ 0__DMY_ 8_12_15.wav	10.5893	0.0278	6	1	1	1	
19	Spectrogram 1	1	26.517	229.810	5816.DSG_RAWD_HMS_20_15_ 0__DMY_ 8_12_15.wav	10.5893	0.0278	6	1	1	1	
20	Waveform 1	1	29.463	229.810	5817.DSG_RAWD_HMS_20_20_ 0__DMY_ 8_12_15.wav	10.5893	0.0439	6	1	1	1	
20	Spectrogram 1	1	29.463	229.810	5817.DSG_RAWD_HMS_20_20_ 0__DMY_ 8_12_15.wav	10.5893	0.0439	6	1	1	1	
21	Waveform 1	1	29.463	321.144	5818.DSG_RAWD_HMS_20_25_ 0__DMY_ 8_12_15.wav	10.9887	0.0475					
21	Spectrogram 1	1	29.463	321.144	5818.DSG_RAWD_HMS_20_25_ 0__DMY_ 8_12_15.wav	10.9887	0.0475					
22	Waveform 1	1	26.517	315.252	5819.DSG_RAWD_HMS_20_30_ 0__DMY_ 8_12_15.wav	10.5772	0.0309	6	1	1	1	
22	Spectrogram 1	1	26.517	315.252	5819.DSG_RAWD_HMS_20_30_ 0__DMY_ 8_12_15.wav	10.5772	0.0309	6	1	1	1	
23	Waveform 1	1	29.463	312.305	5820.DSG_RAWD_HMS_20_35_ 0__DMY_ 8_12_15.wav	10.5651	0.0475	6	1	1	1	
23	Spectrogram 1	1	29.463	312.305	5820.DSG_RAWD_HMS_20_35_ 0__DMY_ 8_12_15.wav	10.5651	0.0475	6	1	1	1	
24	Waveform 1	1	26.517	306.413	5821.DSG_RAWD_HMS_20_40_ 0__DMY_ 8_12_15.wav	10.5772	0.0275	6	1	1	1	
24	Spectrogram 1	1	26.517	306.413	5821.DSG_RAWD_HMS_20_40_ 0__DMY_ 8_12_15.wav	10.5772	0.0275	6	1	1	1	
25	Waveform 1	1	29.463	306.413	5822.DSG_RAWD_HMS_20_45_ 0__DMY_ 8_12_15.wav	10.6135	0.0071	6	1	1	1	
25	Spectrogram 1	1	29.463	306.413	5822.DSG_RAWD_HMS_20_45_ 0__DMY_ 8_12_15.wav	10.6135	0.0071	6	1	1	1	
26	Waveform 1	1	22.917	289.583	5823.DSG_RAWD_HMS_20_50_ 0__DMY_ 8_12_15.wav	10.5599	0.0401	6	1	1	1	
26	Spectrogram 1	1	22.917	289.583	5823.DSG_RAWD_HMS_20_50_ 0__DMY_ 8_12_15.wav	10.5599	0.0401	6	1	1	1	
27	Waveform 1	1	20.833	291.667	5824.DSG_RAWD_HMS_20_55_ 0__DMY_ 8_12_15.wav	10.5941	0.0345	6	1	1	1	
27	Spectrogram 1	1	20.833	291.667	5824.DSG_RAWD_HMS_20_55_ 0__DMY_ 8_12_15.wav	10.5941	0.0345	6	1	1	1	
28	Waveform 1	1	18.750	218.750	5825.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 8_12_15.wav	10.5257	0.0656	6	1	1	1	
28	Spectrogram 1	1	18.750	218.750	5825.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 8_12_15.wav	10.5257	0.0656	6	1	1	1	
29	Waveform 1	1	29.167	216.667	5826.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 8_12_15.wav	10.6112	0.0367	6	1	1	1	
29	Spectrogram 1	1	29.167	216.667	5826.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 8_12_15.wav	10.6112	0.0367	6	1	1	1	
30	Waveform 1	1	31.250	268.750	5827.DSG_RAWD_HMS_21_10_ 0__DMY_ 8_12_15.wav	10.5599	0.0291	6	1	1	1	
30	Spectrogram 1	1	31.250	268.750	5827.DSG_RAWD_HMS_21_10_ 0__DMY_ 8_12_15.wav	10.5599	0.0291	6	1	1	1	
31	Waveform 1	1	27.083	210.417	5828.DSG_RAWD_HMS_21_15_ 0__DMY_ 8_12_15.wav	10.5428	0.0388	6	1	1	1	
31	Spectrogram 1	1	27.083	210.417	5828.DSG_RAWD_HMS_21_15_ 0__DMY_ 8_12_15.wav	10.5428	0.0388	6	1	1	1	
32	Waveform 1	1	27.083	275.000	5829.DSG_RAWD_HMS_21_20_ 0__DMY_ 8_12_15.wav	10.5941	0.0186	6	1	1	1	
32	Spectrogram 1	1	27.083	275.000	5829.DSG_RAWD_HMS_21_20_ 0__DMY_ 8_12_15.wav	10.5941	0.0186	6	1	1	1	
33	Waveform 1	1	27.083	227.083	5830.DSG_RAWD_HMS_21_25_ 0__DMY_ 8_12_15.wav	10.5770	0.0326	6	1	1	1	
33	Spectrogram 1	1	27.083	227.083	5830.DSG_RAWD_HMS_21_25_ 0__DMY_ 8_12_15.wav	10.5770	0.0326	6	1	1	1	
34	Waveform 1	1	31.250	220.833	5831.DSG_RAWD_HMS_21_30_ 0__DMY_ 8_12_15.wav	10.5599	0.0421	6	2	1	1	
34	Spectrogram 1	1	31.250	220.833	5831.DSG_RAWD_HMS_21_30_ 0__DMY_ 8_12_15.wav	10.5599	0.0421	6	2	1	1	
35	Waveform 1	1	33.333	218.750	5832.DSG_RAWD_HMS_21_35_ 0__DMY_ 8_12_15.wav	10.5599	0.0347	6	1	1	1	
35	Spectrogram 1	1	33.333	218.750	5832.DSG_RAWD_HMS_21_35_ 0__DMY_ 8_12_15.wav	10.5599	0.0347	6	1	1	1	
36	Waveform 1	1	29.167	197.917	5833.DSG_RAWD_HMS_21_40_ 0__DMY_ 8_12_15.wav	10.5257	0.0870	6	2	1	1	
36	Spectrogram 1	1	29.167	197.917	5833.DSG_RAWD_HMS_21_40_ 0__DMY_ 8_12_15.wav	10.5257	0.0870	6	2	1	1	
37	Waveform 1	1	29.167	197.917	5834.DSG_RAWD_HMS_21_45_ 0__DMY_ 8_12_15.wav	10.3716	0.2893	2	1	2	1	
37	Spectrogram 1	1	29.167	197.917	5834.DSG_RAWD_HMS_21_45_ 0__DMY_ 8_12_15.wav	10.3716	0.2893	2	1	2	1	
38	Waveform 1	1	27.083	193.750	5836.DSG_RAWD_HMS_21_55_ 0__DMY_ 8_12_15.wav	3.0636	7.5528	1	1	2	1	
38	Spectrogram 1	1	27.083	193.750	5836.DSG_RAWD_HMS_21_55_ 0__DMY_ 8_12_15.wav	3.0636	7.5528	1	1	2	1	
39	Waveform 1	1	37.500	175.000	5842.DSG_RAWD_HMS_22_25_ 0__DMY_ 8_12_15.wav	3.5770	2.0735	1	2	2	2	
39	Spectrogram 1	1	37.500	175.000	5842.DSG_RAWD_HMS_22_25_ 0__DMY_ 8_12_15.wav	3.5770	2.0735	1	2	2	2	
