Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
16	Spectrogram 1	1	1057.722200118	1057.929003588	3.233	147.629	6100.DSG_RAWD_HMS_16_10_ 0__DMY_27_ 8_15.wav	0.2068	2.1830	3	3	2	2		2
18	Spectrogram 1	1	1146.408576837	1146.563679440	0.000	226.293	6108.DSG_RAWD_HMS_16_50_ 0__DMY_27_ 8_15.wav	0.1551	5.6726	3	2	2	2		2
19	Spectrogram 1	1	1273.243727875	1273.489306996	0.000	183.190	6120.DSG_RAWD_HMS_17_50_ 0__DMY_27_ 8_15.wav	0.2456	4.7125	3	3	2	2		1
20	Spectrogram 1	1	1277.050204253	1277.231157290	0.000	155.172	6120.DSG_RAWD_HMS_17_50_ 0__DMY_27_ 8_15.wav	0.1810	8.5190	3	3	2	2		2
21	Spectrogram 1	1	1313.227886383	1313.441152462	0.000	234.914	6124.DSG_RAWD_HMS_18_10_ 0__DMY_27_ 8_15.wav	0.2133	2.0983	3	2	2	2		2
22	Spectrogram 1	1	1320.989479137	1321.183357391	0.000	163.793	6124.DSG_RAWD_HMS_18_10_ 0__DMY_27_ 8_15.wav	0.1939	9.8599	3	3	2	2		2
23	Spectrogram 1	1	1380.445476919	1380.678130823	0.000	225.216	6130.DSG_RAWD_HMS_18_40_ 0__DMY_27_ 8_15.wav	0.2327	5.4183	3	3	2	2		2
24	Spectrogram 1	1	1392.569330378	1392.789059066	0.000	187.500	6131.DSG_RAWD_HMS_18_45_ 0__DMY_27_ 8_15.wav	0.2197	6.8925	3	3	2	2		2
25	Spectrogram 1	1	1422.820800555	1422.950052724	0.000	149.784	6134.DSG_RAWD_HMS_19_ 0_ 0__DMY_27_ 8_15.wav	0.1293	5.1952	3	3	2	2		2
26	Spectrogram 1	1	1425.528633497	1425.735436967	0.000	203.664	6134.DSG_RAWD_HMS_19_ 0_ 0__DMY_27_ 8_15.wav	0.2068	7.9030	3	3	2	2		2
27	Spectrogram 1	1	1426.672523439	1426.834088650	6.466	173.491	6134.DSG_RAWD_HMS_19_ 0_ 0__DMY_27_ 8_15.wav	0.1616	9.0469	3	3	2	2		2
28	Spectrogram 1	1	1460.316863053	1460.504278698	0.000	172.414	6138.DSG_RAWD_HMS_19_20_ 0__DMY_27_ 8_15.wav	0.1874	0.0929	3	2	2	2		2
30	Spectrogram 1	1	1549.604267493	1549.820764876	0.000	172.414	6146.DSG_RAWD_HMS_20_ 0_ 0__DMY_27_ 8_15.wav	0.2165	4.1835	3	3	2	2		2
31	Spectrogram 1	1	1591.152377247	1591.326867675	15.086	239.224	6150.DSG_RAWD_HMS_20_20_ 0__DMY_27_ 8_15.wav	0.1745	3.1332	3	2	2	2		2
32	Spectrogram 1	1	1664.431894513	1664.645160592	6.466	175.647	6157.DSG_RAWD_HMS_20_55_ 0__DMY_27_ 8_15.wav	0.2133	1.8655	3	2	2	2		2
34	Spectrogram 1	1	1698.302425423	1698.451065418	0.000	186.422	6160.DSG_RAWD_HMS_21_10_ 0__DMY_27_ 8_15.wav	0.1486	3.7872	3	2	2	2		2
35	Spectrogram 1	1	1774.645219096	1774.852022567	0.000	211.207	6167.DSG_RAWD_HMS_21_45_ 0__DMY_27_ 8_15.wav	0.2068	5.5828	3	2	2	2		2
38	Spectrogram 1	1	1895.450766666	1895.748046655	0.000	234.914	6178.DSG_RAWD_HMS_22_40_ 0__DMY_27_ 8_15.wav	0.2973	9.2428	3	1	2	2		2
42	Spectrogram 1	1	2028.018277622	2028.218618484	9.698	162.716	6191.DSG_RAWD_HMS_23_45_ 0__DMY_27_ 8_15.wav	0.2003	3.3655	3	2	2	2		2
43	Spectrogram 1	1	2049.855428024	2050.075156712	0.000	184.267	6193.DSG_RAWD_HMS_23_55_ 0__DMY_27_ 8_15.wav	0.2197	3.9034	3	2	2	2		2
44	Spectrogram 1	1	2057.429605133	2057.584707736	21.552	157.328	6194.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_28_ 8_15.wav	0.1551	0.8280	3	3	2	2		2
45	Spectrogram 1	1	2070.141551114	2070.335429368	0.000	179.957	6195.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_28_ 8_15.wav	0.1939	2.8904	3	3	2	2		2
46	Spectrogram 1	1	2071.033391081	2071.240194551	0.000	129.310	6195.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_28_ 8_15.wav	0.2068	3.7822	3	2	2	2		2
48	Spectrogram 1	1	2089.471211756	2089.639239576	0.000	264.009	6197.DSG_RAWD_HMS_ 0_15_ 0__DMY_28_ 8_15.wav	0.1680	0.9208	3	2	2	1		2
49	Spectrogram 1	1	2111.179112310	2111.418228823	0.000	162.716	6199.DSG_RAWD_HMS_ 0_25_ 0__DMY_28_ 8_15.wav	0.2391	1.3295	3	3	2	2		1
51	Spectrogram 1	1	2303.887633816	2304.036273810	0.000	216.595	6217.DSG_RAWD_HMS_ 1_55_ 0__DMY_28_ 8_15.wav	0.1486	2.3452	3	2	2	2		2
52	Spectrogram 1	1	2375.978026593	2376.062040503	6.466	164.871	6223.DSG_RAWD_HMS_ 2_25_ 0__DMY_28_ 8_15.wav	0.0840	10.5380	3	2	1	2		2
53	Spectrogram 1	1	2458.324582276	2458.479684879	0.000	162.716	6231.DSG_RAWD_HMS_ 3_ 5_ 0__DMY_28_ 8_15.wav	0.1551	7.6878	3	3	2	2		2
54	Spectrogram 1	1	2647.213698155	2647.420501626	0.000	177.802	6249.DSG_RAWD_HMS_ 4_35_ 0__DMY_28_ 8_15.wav	0.2068	4.8841	3	2	2	2		
