Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
22	Spectrogram 1	1	1637.765112308	1637.965391555	0.000	200.431	4654.DSG_RAWD_HMS_15_40_ 0__DMY_22_ 8_15.wav	0.2003	8.3763	3	2	2	2		2
23	Spectrogram 1	1	1640.310596933	1640.478573076	11.853	134.698	4655.DSG_RAWD_HMS_15_45_ 0__DMY_22_ 8_15.wav	0.1680	0.2722	3	2	2	2		2
24	Spectrogram 1	1	1641.660866696	1641.861145943	3.233	140.086	4655.DSG_RAWD_HMS_15_45_ 0__DMY_22_ 8_15.wav	0.2003	1.6225	3	2	2	2		2
25	Spectrogram 1	1	1679.378033214	1679.578312461	3.233	190.733	4658.DSG_RAWD_HMS_16_ 0_ 0__DMY_22_ 8_15.wav	0.2003	7.3908	3	2	2	2		2
26	Spectrogram 1	1	1685.509171272	1685.670686793	1.078	149.784	4659.DSG_RAWD_HMS_16_ 5_ 0__DMY_22_ 8_15.wav	0.1615	2.8724	3	1	2	2		2
27	Spectrogram 1	1	1712.191576062	1712.391855309	4.310	265.086	4661.DSG_RAWD_HMS_16_15_ 0__DMY_22_ 8_15.wav	0.2003	8.2556	3	2	2	2		2
28	Spectrogram 1	1	1731.159986659	1731.353805285	0.000	125.000	4663.DSG_RAWD_HMS_16_25_ 0__DMY_22_ 8_15.wav	0.1938	5.9248	3	2	2	2		2
29	Spectrogram 1	1	1786.947531882	1787.154271750	0.000	171.336	4668.DSG_RAWD_HMS_16_50_ 0__DMY_22_ 8_15.wav	0.2067	8.4643	3	1	2	2		2
30	Spectrogram 1	1	1799.074137974	1799.251805048	0.000	193.966	4669.DSG_RAWD_HMS_16_55_ 0__DMY_22_ 8_15.wav	0.1777	9.9413	3	1	2	2		2
31	Spectrogram 1	1	1800.618226363	1800.812044989	2.155	176.724	4670.DSG_RAWD_HMS_17_ 0_ 0__DMY_22_ 8_15.wav	0.1938	0.8358	3	2	2	2		2
32	Spectrogram 1	1	1806.148528689	1806.348807937	1.078	184.267	4670.DSG_RAWD_HMS_17_ 0_ 0__DMY_22_ 8_15.wav	0.2003	6.3661	3	2	2	2		2
33	Spectrogram 1	1	1828.715510543	1828.973935378	1.078	226.293	4672.DSG_RAWD_HMS_17_10_ 0__DMY_22_ 8_15.wav	0.2584	7.6339	3	1	2	2		2
34	Spectrogram 1	1	1846.779435625	1846.934490526	0.000	172.414	4674.DSG_RAWD_HMS_17_20_ 0__DMY_22_ 8_15.wav	0.1551	4.3986	3	2	2	2		2
35	Spectrogram 1	1	1850.565359458	1850.914232985	0.000	255.388	4674.DSG_RAWD_HMS_17_20_ 0__DMY_22_ 8_15.wav	0.3489	8.1846	3	1	2	2		2
36	Spectrogram 1	1	1871.646400521	1871.975892185	0.000	301.724	4676.DSG_RAWD_HMS_17_30_ 0__DMY_22_ 8_15.wav	0.3295	7.9664	3	1	2	2		2
37	Spectrogram 1	1	1878.455906182	1878.791858468	0.000	344.828	4677.DSG_RAWD_HMS_17_35_ 0__DMY_22_ 8_15.wav	0.3360	4.1263	3	1	2	2		2
38	Spectrogram 1	1	1908.846711376	1909.001766277	7.543	147.629	4680.DSG_RAWD_HMS_17_50_ 0__DMY_22_ 8_15.wav	0.1551	2.5683	3	2	2	2		2
39	Spectrogram 1	1	1976.883614047	1977.154960124	4.310	229.526	4686.DSG_RAWD_HMS_18_20_ 0__DMY_22_ 8_15.wav	0.2713	6.7076	3	2	2	2		2
40	Spectrogram 1	1	1977.445688063	1977.671809794	6.466	205.819	4686.DSG_RAWD_HMS_18_20_ 0__DMY_22_ 8_15.wav	0.2261	7.2697	3	2	2	2		2
41	Spectrogram 1	1	1978.149895739	1978.369556848	9.698	147.629	4686.DSG_RAWD_HMS_18_20_ 0__DMY_22_ 8_15.wav	0.2197	7.9739	3	3	2	2		2
42	Spectrogram 1	1	2010.291534819	2010.491814066	9.698	202.586	4689.DSG_RAWD_HMS_18_35_ 0__DMY_22_ 8_15.wav	0.2003	8.1667	3	2	2	2		2
43	Spectrogram 1	1	2041.997031203	2042.242534797	0.000	183.190	4692.DSG_RAWD_HMS_18_50_ 0__DMY_22_ 8_15.wav	0.2455	7.5138	3	2	2	2		2
44	Spectrogram 1	1	2068.046254579	2068.201309480	6.466	125.000	4695.DSG_RAWD_HMS_19_ 5_ 0__DMY_22_ 8_15.wav	0.1551	1.6143	3	3	2	2		2
45	Spectrogram 1	1	2078.544763503	2078.816109580	1.078	157.328	4696.DSG_RAWD_HMS_19_10_ 0__DMY_22_ 8_15.wav	0.2713	1.4632	3	2	2	2		2
47	Spectrogram 1	1	2128.698574578	2128.950538792	7.543	149.784	4700.DSG_RAWD_HMS_19_30_ 0__DMY_22_ 8_15.wav	0.2520	9.0186	3	3	2	2		2
48	Spectrogram 1	1	2129.551376534	2129.874407578	0.000	302.802	4700.DSG_RAWD_HMS_19_30_ 0__DMY_22_ 8_15.wav	0.3230	9.8714	3	1	2	2		2
49	Spectrogram 1	1	2247.509405393	2247.664460294	4.310	205.819	4712.DSG_RAWD_HMS_20_30_ 0__DMY_22_ 8_15.wav	0.1551	0.0342	3	2	2	2		2
50	Spectrogram 1	1	2259.577852320	2259.797513430	7.543	155.172	4713.DSG_RAWD_HMS_20_35_ 0__DMY_22_ 8_15.wav	0.2197	1.4531	3	2	2	2		2
51	Spectrogram 1	1	2263.912931789	2264.080907932	4.310	187.500	4713.DSG_RAWD_HMS_20_35_ 0__DMY_22_ 8_15.wav	0.1680	5.7881	3	2	2	2		2
52	Spectrogram 1	1	2291.202611329	2291.409351197	14.009	264.009	4716.DSG_RAWD_HMS_20_50_ 0__DMY_22_ 8_15.wav	0.2067	1.1290	3	2	2	2		2
53	Spectrogram 1	1	2300.344396874	2300.544676121	9.698	233.836	4716.DSG_RAWD_HMS_20_50_ 0__DMY_22_ 8_15.wav	0.2003	10.2708	3	2	2	2		2
54	Spectrogram 1	1	2331.600900053	2331.768876195	7.543	306.034	4719.DSG_RAWD_HMS_21_ 5_ 0__DMY_22_ 8_15.wav	0.1680	9.5785	3	2	2	2		2
55	Spectrogram 1	1	2343.940694626	2344.153895115	11.853	190.733	4721.DSG_RAWD_HMS_21_15_ 0__DMY_22_ 8_15.wav	0.2132	0.6191	3	2	2	2		2
56	Spectrogram 1	1	2365.796985962	2365.893895275	6.466	186.422	4723.DSG_RAWD_HMS_21_25_ 0__DMY_22_ 8_15.wav	0.0969	1.1762	3	2	2	2		2
58	Spectrogram 1	1	2445.433879617	2445.679383210	4.310	172.414	4730.DSG_RAWD_HMS_22_ 0_ 0__DMY_22_ 8_15.wav	0.2455	6.2659	3	2	2	2		2
59	Spectrogram 1	1	2446.202693501	2446.325445297	5.388	173.491	4730.DSG_RAWD_HMS_22_ 0_ 0__DMY_22_ 8_15.wav	0.1228	7.0347	3	2	2	2		2
60	Spectrogram 1	1	2456.320034972	2456.452477700	6.466	156.250	4731.DSG_RAWD_HMS_22_ 5_ 0__DMY_22_ 8_15.wav	0.1324	6.5024	3	2	2	2		2
61	Spectrogram 1	1	2494.146992481	2494.266513967	5.388	165.948	4735.DSG_RAWD_HMS_22_25_ 0__DMY_22_ 8_15.wav	0.1195	1.7310	3	2	2	2		2
62	Spectrogram 1	1	2527.852073986	2528.013589508	4.310	284.483	4738.DSG_RAWD_HMS_22_40_ 0__DMY_22_ 8_15.wav	0.1615	3.4873	3	2	2	2		2
63	Spectrogram 1	1	2645.758479308	2645.932916071	9.698	170.259	4749.DSG_RAWD_HMS_23_35_ 0__DMY_22_ 8_15.wav	0.1744	4.2481	3	3	2	2		2
64	Spectrogram 1	1	2344.622290128	2345.875650578	38.793	136.853	4721.DSG_RAWD_HMS_21_15_ 0__DMY_22_ 8_15.wav	1.2534	1.3007	1	2	2	2		
