Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
153	Spectrogram 1	1	1432.539766656	1432.617329882	19.592	213.558	2635.DSG_RAWD_HMS_15_25_ 0__DMY_15_ 8_15.wav	0.0776	4.6742	3	3	2	1		1
155	Spectrogram 1	1	1450.494544897	1451.401163045	41.144	156.740	2637.DSG_RAWD_HMS_15_35_ 0__DMY_15_ 8_15.wav	0.9066	1.3297	1	3	2	2		1
156	Spectrogram 1	1	1452.209235742	1455.441526530	27.429	229.232	2637.DSG_RAWD_HMS_15_35_ 0__DMY_15_ 8_15.wav	3.2323	3.0444	2	2	2	1		1
167	Spectrogram 1	1	1503.147390603	1503.245936054	39.185	199.843	2642.DSG_RAWD_HMS_16_ 0_ 0__DMY_15_ 8_15.wav	0.0985	0.7346	3	2	2	2		1
170	Spectrogram 1	1	1506.478227183	1512.272699693	25.470	150.862	2642.DSG_RAWD_HMS_16_ 0_ 0__DMY_15_ 8_15.wav	5.7945	4.0654	2	2	2	2		1
175	Spectrogram 1	1	1531.597468751	1533.519105043	37.226	168.495	2644.DSG_RAWD_HMS_16_10_ 0__DMY_15_ 8_15.wav	1.9216	7.8855	1	2	2	2		1
177	Spectrogram 1	1	1543.580598599	1543.698853140	21.552	129.310	2645.DSG_RAWD_HMS_16_15_ 0__DMY_15_ 8_15.wav	0.1183	9.2190	3	3	2	2		1
182	Spectrogram 1	1	1575.499478209	1576.938241791	29.389	256.661	2648.DSG_RAWD_HMS_16_30_ 0__DMY_15_ 8_15.wav	1.4388	9.1891	2	1	1	2		1
187	Spectrogram 1	1	1609.438539053	1609.546939048	31.348	148.903	2652.DSG_RAWD_HMS_16_50_ 0__DMY_15_ 8_15.wav	0.1084	0.5297	3	3	2	2		1
190	Spectrogram 1	1	1625.353633231	1625.856215031	48.981	127.351	2653.DSG_RAWD_HMS_16_55_ 0__DMY_15_ 8_15.wav	0.5026	5.7952	1	3	2	2		1
191	Spectrogram 1	1	1642.806037385	1647.004073591	33.307	131.270	2655.DSG_RAWD_HMS_17_ 5_ 0__DMY_15_ 8_15.wav	4.1980	1.9484	1	3	2	2		1
203	Spectrogram 1	1	1699.006518341	1699.105063792	21.552	154.781	2660.DSG_RAWD_HMS_17_30_ 0__DMY_15_ 8_15.wav	0.0985	4.9009	3	2	2	2		1
205	Spectrogram 1	1	1719.908014762	1719.996705668	23.511	141.066	2662.DSG_RAWD_HMS_17_40_ 0__DMY_15_ 8_15.wav	0.0887	4.5032	3	2	2	2		1
206	Spectrogram 1	1	1721.829651053	1721.928196504	23.511	172.414	2662.DSG_RAWD_HMS_17_40_ 0__DMY_15_ 8_15.wav	0.0985	6.4249	3	3	2	2		1
210	Spectrogram 1	1	1733.142672132	1733.251072128	23.511	190.047	2663.DSG_RAWD_HMS_17_45_ 0__DMY_15_ 8_15.wav	0.1084	7.0883	3	3	2	2		1
218	Spectrogram 1	1	1758.094385198	1760.104712395	31.348	141.066	2666.DSG_RAWD_HMS_18_ 0_ 0__DMY_15_ 8_15.wav	2.0103	0.0912	1	3	1	2		1
235	Spectrogram 1	1	1855.841641690	1857.723859801	35.266	144.984	2675.DSG_RAWD_HMS_18_45_ 0__DMY_15_ 8_15.wav	1.8822	1.9920	1	2	2	2		1
242	Spectrogram 1	1	1867.755789821	1867.962735268	31.348	152.821	2676.DSG_RAWD_HMS_18_50_ 0__DMY_15_ 8_15.wav	0.2069	3.2566	3	2	2	2		1
248	Spectrogram 1	1	1899.191795278	1899.270631639	29.389	125.392	2679.DSG_RAWD_HMS_19_ 5_ 0__DMY_15_ 8_15.wav	0.0788	2.7438	3	3	2	2		1
255	Spectrogram 1	1	1902.916814560	1904.493541773	35.266	201.803	2679.DSG_RAWD_HMS_19_ 5_ 0__DMY_15_ 8_15.wav	1.5767	6.4688	1	3	2	1		1
258	Spectrogram 1	1	1907.262670231	1907.361215682	37.226	129.310	2680.DSG_RAWD_HMS_19_10_ 0__DMY_15_ 8_15.wav	0.0985	0.1651	3	2	2	2		1
260	Spectrogram 1	1	1912.584125866	1912.692525862	31.348	139.107	2680.DSG_RAWD_HMS_19_10_ 0__DMY_15_ 8_15.wav	0.1084	5.4865	3	2	2	2		1
261	Spectrogram 1	1	1917.373435967	1917.550817778	23.511	137.147	2680.DSG_RAWD_HMS_19_10_ 0__DMY_15_ 8_15.wav	0.1774	10.2758	3	2	2	2		1
262	Spectrogram 1	1	1919.945472234	1920.053872230	21.552	148.903	2681.DSG_RAWD_HMS_19_15_ 0__DMY_15_ 8_15.wav	0.1084	2.1983	3	3	2	2		1
265	Spectrogram 1	1	1921.985364207	1922.083909658	25.470	121.473	2681.DSG_RAWD_HMS_19_15_ 0__DMY_15_ 8_15.wav	0.0985	4.2382	3	2	2	2		1
266	Spectrogram 1	1	1922.212018744	1922.320418740	23.511	144.984	2681.DSG_RAWD_HMS_19_15_ 0__DMY_15_ 8_15.wav	0.1084	4.4648	3	2	2	2		1
269	Spectrogram 1	1	1922.862418719	1923.384709609	39.185	158.699	2681.DSG_RAWD_HMS_19_15_ 0__DMY_15_ 8_15.wav	0.5223	5.1152	1	2	2	2		1
282	Spectrogram 1	1	1949.223333960	1949.321879411	29.389	129.310	2683.DSG_RAWD_HMS_19_25_ 0__DMY_15_ 8_15.wav	0.0985	9.7673	3	3	2	2		1
285	Spectrogram 1	1	1950.169370288	1951.322352063	48.981	180.251	2684.DSG_RAWD_HMS_19_30_ 0__DMY_15_ 8_15.wav	1.1530	0.0638	1	2	2	2		1
286	Spectrogram 1	1	1956.742353843	1957.442026544	41.144	119.514	2684.DSG_RAWD_HMS_19_30_ 0__DMY_15_ 8_15.wav	0.6997	6.6368	1	2	2	2		1
289	Spectrogram 1	1	1964.133263896	1966.656027437	25.470	170.455	2685.DSG_RAWD_HMS_19_35_ 0__DMY_15_ 8_15.wav	2.5228	3.3781	1	2	2	2		1
293	Spectrogram 1	1	1975.308320947	1975.456139123	25.470	160.658	2686.DSG_RAWD_HMS_19_40_ 0__DMY_15_ 8_15.wav	0.1478	3.9035	3	2	2	2		1
294	Spectrogram 1	1	1979.250140666	1981.309740589	27.429	199.843	2686.DSG_RAWD_HMS_19_40_ 0__DMY_15_ 8_15.wav	2.0596	7.8453	2	2	2	2		1
296	Spectrogram 1	1	1983.083559795	1984.877087000	33.307	164.577	2687.DSG_RAWD_HMS_19_45_ 0__DMY_15_ 8_15.wav	1.7935	1.0292	1	2	2	2		1
299	Spectrogram 1	1	1987.537814669	1991.390941797	50.940	164.577	2687.DSG_RAWD_HMS_19_45_ 0__DMY_15_ 8_15.wav	3.8531	5.4834	1	3	2	1		1
300	Spectrogram 1	1	1990.760250912	1990.848941817	21.552	180.251	2687.DSG_RAWD_HMS_19_45_ 0__DMY_15_ 8_15.wav	0.0887	8.7059	3	2	2	1		1
302	Spectrogram 1	1	1993.578652244	1995.382033994	47.022	135.188	2688.DSG_RAWD_HMS_19_50_ 0__DMY_15_ 8_15.wav	1.8034	0.8747	1	2	2	2		1
307	Spectrogram 1	1	2029.764549671	2031.715749598	33.307	217.476	2691.DSG_RAWD_HMS_20_ 5_ 0__DMY_15_ 8_15.wav	1.9512	5.1117	1	2	2	2		1
312	Spectrogram 1	1	2048.103863032	2050.833572020	39.185	225.313	2693.DSG_RAWD_HMS_20_15_ 0__DMY_15_ 8_15.wav	2.7297	2.1519	1	2	2	2		1
313	Spectrogram 1	1	2056.263424113	2056.578769556	54.859	144.984	2693.DSG_RAWD_HMS_20_15_ 0__DMY_15_ 8_15.wav	0.3153	10.3114	1	2	1	2		1
323	Spectrogram 1	1	2084.585356117	2084.674047023	23.511	184.169	2696.DSG_RAWD_HMS_20_30_ 0__DMY_15_ 8_15.wav	0.0887	6.6846	3	2	2	2		1
334	Spectrogram 1	1	2124.121744219	2125.205744179	41.144	115.596	2700.DSG_RAWD_HMS_20_50_ 0__DMY_15_ 8_15.wav	1.0840	3.6225	1	2	2	2		1
336	Spectrogram 1	1	2130.950939066	2131.118466332	25.470	197.884	2700.DSG_RAWD_HMS_20_50_ 0__DMY_15_ 8_15.wav	0.1675	10.4517	3	3	1	2		1
337	Spectrogram 1	1	2131.670315919	2131.759006825	35.266	205.721	2701.DSG_RAWD_HMS_20_55_ 0__DMY_15_ 8_15.wav	0.0887	0.5215	3	1	2	2		1
340	Spectrogram 1	1	2136.518748160	2140.854747997	25.470	137.147	2701.DSG_RAWD_HMS_20_55_ 0__DMY_15_ 8_15.wav	4.3360	5.3699	2	2	2	1		1
343	Spectrogram 1	1	2152.148041652	2152.384550734	33.307	184.169	2702.DSG_RAWD_HMS_21_ 0_ 0__DMY_15_ 8_15.wav	0.2365	10.3496	3	2	1	2		1
344	Spectrogram 1	1	2152.463387095	2163.051925484	29.389	364.420	2703.DSG_RAWD_HMS_21_ 5_ 0__DMY_15_ 8_15.wav	10.5885	0.0154	6	1	1	1		1
345	Spectrogram 1	1	2163.118265847	2173.696017211	39.185	223.354	2704.DSG_RAWD_HMS_21_10_ 0__DMY_15_ 8_15.wav	10.5778	0.0207	6	2	1	1		1
346	Spectrogram 1	1	2173.800536335	2184.364349634	25.470	193.966	2705.DSG_RAWD_HMS_21_15_ 0__DMY_15_ 8_15.wav	10.5638	0.0533	6	2	1	1		1
347	Spectrogram 1	1	2184.487888398	2195.009885265	29.389	188.088	2706.DSG_RAWD_HMS_21_20_ 0__DMY_15_ 8_15.wav	10.5220	0.0911	6	2	1	1		1
348	Spectrogram 1	1	2195.085822004	2205.649636937	35.266	213.558	2707.DSG_RAWD_HMS_21_25_ 0__DMY_15_ 8_15.wav	10.5638	0.0394	6	2	1	1		1
349	Spectrogram 1	1	2205.724555035	2216.302306399	31.348	240.987	2708.DSG_RAWD_HMS_21_30_ 0__DMY_15_ 8_15.wav	10.5778	0.0286	6	2	1	1		1
350	Spectrogram 1	1	2216.391786572	2226.955601505	31.348	313.480	2709.DSG_RAWD_HMS_21_35_ 0__DMY_15_ 8_15.wav	10.5638	0.0462	6	1	1	1		1
351	Spectrogram 1	1	2227.039171844	2237.616923208	31.348	248.824	2710.DSG_RAWD_HMS_21_40_ 0__DMY_15_ 8_15.wav	10.5778	0.0440	6	2	1	1		1
376	Spectrogram 1	1	2483.063778430	2493.599720500	31.348	225.313	2734.DSG_RAWD_HMS_23_40_ 0__DMY_15_ 8_15.wav	10.5359	0.0686	6	2	1	1		1
390	Spectrogram 1	1	2593.705015181	2593.858315925	31.348	143.025	2744.DSG_RAWD_HMS_ 0_30_ 0__DMY_16_ 8_15.wav	0.1533	4.2138	3	2	2	2		1
392	Spectrogram 1	1	2603.585938689	2605.829704130	41.144	121.473	2745.DSG_RAWD_HMS_ 0_35_ 0__DMY_16_ 8_15.wav	2.2438	3.4451	1	3	2	2		1
393	Spectrogram 1	1	2606.526525695	2609.620413446	45.063	133.229	2745.DSG_RAWD_HMS_ 0_35_ 0__DMY_16_ 8_15.wav	3.0939	6.3857	1	3	2	2		1
394	Spectrogram 1	1	2609.787650622	2610.038506385	21.552	180.251	2745.DSG_RAWD_HMS_ 0_35_ 0__DMY_16_ 8_15.wav	0.2509	9.6469	3	2	2	2		1
395	Spectrogram 1	1	2610.163934267	2610.400853599	17.633	186.129	2745.DSG_RAWD_HMS_ 0_35_ 0__DMY_16_ 8_15.wav	0.2369	10.0231	3	2	2	2		1
396	Spectrogram 1	1	2643.109630293	2643.262931038	35.266	139.107	2749.DSG_RAWD_HMS_ 0_55_ 0__DMY_16_ 8_15.wav	0.1533	0.3704	3	2	2	2		1
1	Spectrogram 1	1	10.703177981	10.814669431	25.470	168.495	2502.DSG_RAWD_HMS_ 4_20_ 0__DMY_15_ 8_15.wav	0.1115	0.0536	3	3	1	2		2
2	Spectrogram 1	1	19.399481141	19.538845455	25.470	162.618	2502.DSG_RAWD_HMS_ 4_20_ 0__DMY_15_ 8_15.wav	0.1394	8.7499	3	3	2	2		2
3	Spectrogram 1	1	35.523905902	35.649333784	27.429	146.944	2504.DSG_RAWD_HMS_ 4_30_ 0__DMY_15_ 8_15.wav	0.1254	3.5751	3	3	2	2		2
4	Spectrogram 1	1	45.058342256	46.589418609	43.103	156.740	2505.DSG_RAWD_HMS_ 4_35_ 0__DMY_15_ 8_15.wav	1.5311	2.4599	1	2	2	2		2
5	Spectrogram 1	1	63.006528380	63.173765556	31.348	162.618	2506.DSG_RAWD_HMS_ 4_40_ 0__DMY_15_ 8_15.wav	0.1672	9.7585	3	3	2	2		2
6	Spectrogram 1	1	76.984763958	77.207746859	29.389	162.618	2508.DSG_RAWD_HMS_ 4_50_ 0__DMY_15_ 8_15.wav	0.2230	2.4376	3	3	2	2		2
7	Spectrogram 1	1	150.485469932	150.680579971	37.226	174.373	2515.DSG_RAWD_HMS_ 5_25_ 0__DMY_15_ 8_15.wav	0.1951	1.3911	3	3	2	2		2
8	Spectrogram 1	1	151.739748750	151.893049495	21.552	164.577	2515.DSG_RAWD_HMS_ 5_25_ 0__DMY_15_ 8_15.wav	0.1533	2.6453	3	1	2	2		2
9	Spectrogram 1	1	152.743171804	152.910408980	17.633	178.292	2515.DSG_RAWD_HMS_ 5_25_ 0__DMY_15_ 8_15.wav	0.1672	3.6488	3	2	2	2		2
10	Spectrogram 1	1	190.552694712	190.775677613	23.511	211.599	2518.DSG_RAWD_HMS_ 5_40_ 0__DMY_15_ 8_15.wav	0.2230	9.5095	3	1	2	2		2
11	Spectrogram 1	1	221.477634406	223.303306907	39.185	125.392	2521.DSG_RAWD_HMS_ 5_55_ 0__DMY_15_ 8_15.wav	1.8257	8.4856	1	3	2	2		2
12	Spectrogram 1	1	237.323355496	237.476656240	27.429	168.495	2523.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_15_ 8_15.wav	0.1533	3.0322	3	3	2	2		2
13	Spectrogram 1	1	243.552940291	243.734113898	19.592	229.232	2523.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_15_ 8_15.wav	0.1812	9.2617	3	1	2	2		2
14	Spectrogram 1	1	252.430446973	252.611620580	33.307	160.658	2524.DSG_RAWD_HMS_ 6_10_ 0__DMY_15_ 8_15.wav	0.1812	7.4896	3	3	2	2		2
15	Spectrogram 1	1	256.165410564	256.332647740	29.389	152.821	2525.DSG_RAWD_HMS_ 6_15_ 0__DMY_15_ 8_15.wav	0.1672	0.5750	3	3	2	2		2
16	Spectrogram 1	1	256.862232130	257.071278599	21.552	135.188	2525.DSG_RAWD_HMS_ 6_15_ 0__DMY_15_ 8_15.wav	0.2090	1.2718	3	3	2	2		2
17	Spectrogram 1	1	278.533371493	278.742417962	29.389	197.884	2527.DSG_RAWD_HMS_ 6_25_ 0__DMY_15_ 8_15.wav	0.2090	1.6438	3	3	2	2		2
18	Spectrogram 1	1	290.323588601	290.490825776	27.429	164.577	2528.DSG_RAWD_HMS_ 6_30_ 0__DMY_15_ 8_15.wav	0.1672	2.7844	3	2	2	2		2
19	Spectrogram 1	1	290.685935815	290.867109422	31.348	148.903	2528.DSG_RAWD_HMS_ 6_30_ 0__DMY_15_ 8_15.wav	0.1812	3.1467	3	2	2	2		2
20	Spectrogram 1	1	294.410548381	294.532389592	15.674	168.495	2528.DSG_RAWD_HMS_ 6_30_ 0__DMY_15_ 8_15.wav	0.1218	6.8713	3	2	2	2		2
21	Spectrogram 1	1	325.499086179	325.652386924	21.552	190.047	2531.DSG_RAWD_HMS_ 6_45_ 0__DMY_15_ 8_15.wav	0.1533	6.0111	3	2	2	2		2
22	Spectrogram 1	1	364.443161027	367.355875171	41.144	123.433	2535.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_15_ 8_15.wav	2.9127	2.3568	1	3	2	2		2
23	Spectrogram 1	1	377.264677804	377.543406430	23.511	280.172	2536.DSG_RAWD_HMS_ 7_10_ 0__DMY_15_ 8_15.wav	0.2787	4.5287	3	1	2	2		2
25	Spectrogram 1	1	398.975646877	399.162883234	25.470	144.984	2538.DSG_RAWD_HMS_ 7_20_ 0__DMY_15_ 8_15.wav	0.1872	4.5308	3	3	2	2		2
27	Spectrogram 1	1	414.506412701	414.673939968	23.511	174.373	2539.DSG_RAWD_HMS_ 7_25_ 0__DMY_15_ 8_15.wav	0.1675	9.4120	3	2	2	2		2
28	Spectrogram 1	1	417.039031779	417.176995411	27.429	164.577	2540.DSG_RAWD_HMS_ 7_30_ 0__DMY_15_ 8_15.wav	0.1380	1.2950	3	3	2	2		2
29	Spectrogram 1	1	432.175616599	432.323434775	27.429	170.455	2541.DSG_RAWD_HMS_ 7_35_ 0__DMY_15_ 8_15.wav	0.1478	5.7820	3	3	2	2		2
30	Spectrogram 1	1	432.628925673	432.806307484	31.348	168.495	2541.DSG_RAWD_HMS_ 7_35_ 0__DMY_15_ 8_15.wav	0.1774	6.2353	3	2	2	2		2
37	Spectrogram 1	1	508.351265013	508.538501370	17.633	211.599	2548.DSG_RAWD_HMS_ 8_10_ 0__DMY_15_ 8_15.wav	0.1872	7.4105	3	2	2	2		2
38	Spectrogram 1	1	510.391156831	510.558684098	31.348	164.577	2548.DSG_RAWD_HMS_ 8_10_ 0__DMY_15_ 8_15.wav	0.1675	9.4504	3	3	2	2		2
39	Spectrogram 1	1	521.556345539	521.723872805	23.511	150.862	2549.DSG_RAWD_HMS_ 8_15_ 0__DMY_15_ 8_15.wav	0.1675	9.9659	3	3	2	2		2
40	Spectrogram 1	1	536.515523540	536.633778081	29.389	152.821	2551.DSG_RAWD_HMS_ 8_25_ 0__DMY_15_ 8_15.wav	0.1183	3.6259	3	2	2	2		2
41	Spectrogram 1	1	536.840723528	537.018105339	21.552	174.373	2551.DSG_RAWD_HMS_ 8_25_ 0__DMY_15_ 8_15.wav	0.1774	3.9511	3	1	2	2		2
42	Spectrogram 1	1	544.665223645	544.803187276	37.226	235.110	2552.DSG_RAWD_HMS_ 8_30_ 0__DMY_15_ 8_15.wav	0.1380	1.1260	3	2	2	2		2
43	Spectrogram 1	1	546.655841752	546.823369019	27.429	227.273	2552.DSG_RAWD_HMS_ 8_30_ 0__DMY_15_ 8_15.wav	0.1675	3.1166	3	3	2	2		2
44	Spectrogram 1	1	556.539940943	556.717322755	31.348	207.680	2553.DSG_RAWD_HMS_ 8_35_ 0__DMY_15_ 8_15.wav	0.1774	2.3511	3	1	2	2		2
45	Spectrogram 1	1	559.634268100	559.801795366	19.592	158.699	2553.DSG_RAWD_HMS_ 8_35_ 0__DMY_15_ 8_15.wav	0.1675	5.4455	3	2	2	2		2
50	Spectrogram 1	1	607.763810941	607.882065482	27.429	158.699	2558.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_15_ 8_15.wav	0.1183	0.3270	3	2	2	2		2
53	Spectrogram 1	1	662.160850275	662.288959361	31.348	131.270	2563.DSG_RAWD_HMS_ 9_25_ 0__DMY_15_ 8_15.wav	0.1281	1.4761	3	3	2	2		2
54	Spectrogram 1	1	663.491213861	663.629177492	29.389	213.558	2563.DSG_RAWD_HMS_ 9_25_ 0__DMY_15_ 8_15.wav	0.1380	2.8064	3	2	2	2		2
55	Spectrogram 1	1	665.954844296	670.290844133	45.063	127.351	2563.DSG_RAWD_HMS_ 9_25_ 0__DMY_15_ 8_15.wav	4.3360	5.2700	1	3	2	2		2
56	Spectrogram 1	1	677.622620782	677.809857139	29.389	195.925	2564.DSG_RAWD_HMS_ 9_30_ 0__DMY_15_ 8_15.wav	0.1872	6.2882	3	3	2	2		2
57	Spectrogram 1	1	680.647966123	680.815493390	27.429	344.828	2564.DSG_RAWD_HMS_ 9_30_ 0__DMY_15_ 8_15.wav	0.1675	9.3136	3	1	2	2		2
60	Spectrogram 1	1	724.599246906	726.264663687	47.022	162.618	2569.DSG_RAWD_HMS_ 9_55_ 0__DMY_15_ 8_15.wav	1.6654	0.0168	1	3	1	2		2
62	Spectrogram 1	1	732.009865405	732.137974491	29.389	137.147	2569.DSG_RAWD_HMS_ 9_55_ 0__DMY_15_ 8_15.wav	0.1281	7.4275	3	3	2	2		2
64	Spectrogram 1	1	743.510122394	744.042267829	43.103	99.922	2570.DSG_RAWD_HMS_10_ 0_ 0__DMY_15_ 8_15.wav	0.5321	8.2781	1	3	2	2		2
65	Spectrogram 1	1	746.052596464	746.160996460	31.348	237.069	2571.DSG_RAWD_HMS_10_ 5_ 0__DMY_15_ 8_15.wav	0.1084	0.1710	3	2	2	2		2
66	Spectrogram 1	1	750.792632649	751.019287186	13.715	217.476	2571.DSG_RAWD_HMS_10_ 5_ 0__DMY_15_ 8_15.wav	0.2267	4.9110	3	1	2	2		2
67	Spectrogram 1	1	754.438815967	754.596488688	23.511	262.539	2571.DSG_RAWD_HMS_10_ 5_ 0__DMY_15_ 8_15.wav	0.1577	8.5572	3	1	2	2		2
68	Spectrogram 1	1	765.613871723	765.761689899	33.307	193.966	2572.DSG_RAWD_HMS_10_10_ 0__DMY_15_ 8_15.wav	0.1478	9.0827	3	2	2	2		2
