Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
11	Spectrogram 1	1	932.388748180	932.506372296	0.000	171.980	8588.DSG_RAWD_HMS_ 0_45_ 0__DMY_10_10_15.wav	0.1176	5.0543	3	2	2	2		2
12	Spectrogram 1	1	1110.405450615	1110.536144077	0.000	232.802	8605.DSG_RAWD_HMS_ 2_10_ 0__DMY_10_10_15.wav	0.1307	2.0279	3	1	2	2		2
13	Spectrogram 1	1	1375.927455754	1376.051614543	0.000	276.846	8630.DSG_RAWD_HMS_ 4_15_ 0__DMY_10_10_15.wav	0.1242	1.3099	3	1	2	2		2
14	Spectrogram 1	1	1790.034378648	1790.178141456	0.000	283.138	8669.DSG_RAWD_HMS_ 7_30_ 0__DMY_10_10_15.wav	0.1438	0.0824	3	2	2	2		2
15	Spectrogram 1	1	1817.558305207	1817.662859977	0.000	178.272	8671.DSG_RAWD_HMS_ 7_40_ 0__DMY_10_10_15.wav	0.1046	6.3071	3	2	2	2		2
16	Spectrogram 1	1	1836.528374823	1836.659068285	0.000	191.904	8673.DSG_RAWD_HMS_ 7_50_ 0__DMY_10_10_15.wav	0.1307	3.9780	3	2	2	2		2
17	Spectrogram 1	1	1935.201496553	1935.351794035	0.000	173.029	8682.DSG_RAWD_HMS_ 8_35_ 0__DMY_10_10_15.wav	0.1503	6.8047	3	2	2	2		2
18	Spectrogram 1	1	1943.899113404	1944.042876213	0.000	156.250	8683.DSG_RAWD_HMS_ 8_40_ 0__DMY_10_10_15.wav	0.1438	4.8527	3	2	2	2		2
19	Spectrogram 1	1	2143.525778287	2143.649937076	0.000	177.223	8702.DSG_RAWD_HMS_10_15_ 0__DMY_10_10_15.wav	0.1242	2.1370	3	1	2	2		2
21	Spectrogram 1	1	2189.621069930	2189.764832739	0.000	250.629	8706.DSG_RAWD_HMS_10_35_ 0__DMY_10_10_15.wav	0.1438	5.6339	3	2	2	2		2
22	Spectrogram 1	1	2237.800921066	2237.990426586	0.000	175.126	8711.DSG_RAWD_HMS_11_ 0_ 0__DMY_10_10_15.wav	0.1895	0.5657	3	2	2	2		2
23	Spectrogram 1	1	2253.020071026	2253.131160469	0.000	156.250	8712.DSG_RAWD_HMS_11_ 5_ 0__DMY_10_10_15.wav	0.1111	5.1353	3	2	2	2		2
24	Spectrogram 1	1	2294.606487401	2294.763319556	0.000	218.121	8716.DSG_RAWD_HMS_11_25_ 0__DMY_10_10_15.wav	0.1568	4.1233	3	2	2	2		2
25	Spectrogram 1	1	2324.789958049	2324.914116838	0.000	225.461	8719.DSG_RAWD_HMS_11_40_ 0__DMY_10_10_15.wav	0.1242	2.3580	3	1	2	2		2
26	Spectrogram 1	1	2413.000981891	2413.079397969	0.000	224.413	8727.DSG_RAWD_HMS_12_20_ 0__DMY_10_10_15.wav	0.0784	5.3722	3	2	2	2		2
27	Spectrogram 1	1	2509.785428958	2509.909587748	0.000	146.812	8736.DSG_RAWD_HMS_13_ 5_ 0__DMY_10_10_15.wav	0.1242	6.3102	3	3	2	2		2
29	Spectrogram 1	1	2586.194891771	2586.338654579	0.000	155.201	8743.DSG_RAWD_HMS_13_40_ 0__DMY_10_10_15.wav	0.1438	8.1725	3	2	2	2		
