Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
17	Spectrogram 1	1	104.402832824	104.532184372	25.862	108.836	3510.DSG_RAWD_HMS_16_20_ 0__DMY_18_ 8_15.wav	0.1294	8.5564	3	2	2	2		2
18	Spectrogram 1	1	110.146042971	110.268926941	28.017	200.431	3511.DSG_RAWD_HMS_16_25_ 0__DMY_18_ 8_15.wav	0.1229	3.6500	3	2	2	2		2
19	Spectrogram 1	1	112.248005625	112.351486863	30.172	164.871	3511.DSG_RAWD_HMS_16_25_ 0__DMY_18_ 8_15.wav	0.1035	5.7520	3	1	2	2		2
20	Spectrogram 1	1	116.183530428	116.270842723	38.793	183.190	3511.DSG_RAWD_HMS_16_25_ 0__DMY_18_ 8_15.wav	0.0873	9.6875	3	1	2	2		2
21	Spectrogram 1	1	118.385742065	118.508626035	22.629	131.466	3512.DSG_RAWD_HMS_16_30_ 0__DMY_18_ 8_15.wav	0.1229	1.2401	3	3	2	2		2
22	Spectrogram 1	1	131.980594083	132.097010476	28.017	223.060	3513.DSG_RAWD_HMS_16_35_ 0__DMY_18_ 8_15.wav	0.1164	4.1854	3	2	2	2		2
23	Spectrogram 1	1	137.739971687	137.856388080	30.172	198.276	3513.DSG_RAWD_HMS_16_35_ 0__DMY_18_ 8_15.wav	0.1164	9.9448	3	2	2	2		2
24	Spectrogram 1	1	144.902802054	145.284389120	48.491	143.319	3514.DSG_RAWD_HMS_16_40_ 0__DMY_18_ 8_15.wav	0.3816	6.4580	1	3	2	2		1
25	Spectrogram 1	1	146.254525730	149.074389475	42.026	162.716	3514.DSG_RAWD_HMS_16_40_ 0__DMY_18_ 8_15.wav	2.8199	7.8097	1	2	1	2		2
26	Spectrogram 1	1	150.290297696	150.380843779	37.716	207.974	3515.DSG_RAWD_HMS_16_45_ 0__DMY_18_ 8_15.wav	0.0905	1.1959	3	2	2	2		2
27	Spectrogram 1	1	158.090200032	158.219551580	25.862	244.612	3515.DSG_RAWD_HMS_16_45_ 0__DMY_18_ 8_15.wav	0.1294	8.9958	3	1	2	2		2
28	Spectrogram 1	1	159.500131905	159.610080721	23.707	231.681	3515.DSG_RAWD_HMS_16_45_ 0__DMY_18_ 8_15.wav	0.1099	10.4057	3	2	2	2		2
29	Spectrogram 1	1	160.256838949	160.392657586	38.793	279.095	3516.DSG_RAWD_HMS_16_50_ 0__DMY_18_ 8_15.wav	0.1358	0.5128	3	2	2	2		2
30	Spectrogram 1	1	169.822390039	169.880598235	31.250	119.612	3516.DSG_RAWD_HMS_16_50_ 0__DMY_18_ 8_15.wav	0.0582	10.0784	3	3	2	2		1
31	Spectrogram 1	1	175.643218351	175.740232012	22.629	211.207	3517.DSG_RAWD_HMS_16_55_ 0__DMY_18_ 8_15.wav	0.0970	5.2496	3	2	2	2		2
32	Spectrogram 1	1	177.117828815	179.963562870	42.026	199.353	3517.DSG_RAWD_HMS_16_55_ 0__DMY_18_ 8_15.wav	2.8457	6.7242	1	3	2	1		1
33	Spectrogram 1	1	177.868067793	177.978013791	30.172	223.060	3517.DSG_RAWD_HMS_16_55_ 0__DMY_18_ 8_15.wav	0.1099	7.4745	3	2	2	1		2
34	Spectrogram 1	1	180.105849573	181.024245563	44.181	139.009	3517.DSG_RAWD_HMS_16_55_ 0__DMY_18_ 8_15.wav	0.9184	9.7122	1	3	1	2		2
35	Spectrogram 1	1	184.646099534	184.723710463	66.810	162.716	3518.DSG_RAWD_HMS_17_ 0_ 0__DMY_18_ 8_15.wav	0.0776	3.6029	3	3	2	2		1
36	Spectrogram 1	1	220.114338346	220.185481697	22.629	100.216	3521.DSG_RAWD_HMS_17_15_ 0__DMY_18_ 8_15.wav	0.0711	7.1223	3	2	2	2		2
37	Spectrogram 1	1	229.343591380	229.440605041	38.793	208.681	3522.DSG_RAWD_HMS_17_20_ 0__DMY_18_ 8_15.wav	0.0970	5.7020	3	2	2	2		2
38	Spectrogram 1	1	232.674397324	233.812690946	54.957	128.233	3522.DSG_RAWD_HMS_17_20_ 0__DMY_18_ 8_15.wav	1.1383	9.0328	1	3	2	2		2
39	Spectrogram 1	1	242.783236054	242.906120024	24.784	226.419	3523.DSG_RAWD_HMS_17_25_ 0__DMY_18_ 8_15.wav	0.1229	8.0824	3	2	2	2		2
40	Spectrogram 1	1	252.691579079	252.843567148	30.172	117.905	3524.DSG_RAWD_HMS_17_30_ 0__DMY_18_ 8_15.wav	0.1520	7.3412	3	2	2	2		1
41	Spectrogram 1	1	270.652050594	272.443569533	38.793	137.931	3526.DSG_RAWD_HMS_17_40_ 0__DMY_18_ 8_15.wav	1.7915	4.0025	1	3	2	2		1
42	Spectrogram 1	1	277.481811979	281.019576815	37.716	200.431	3527.DSG_RAWD_HMS_17_45_ 0__DMY_18_ 8_15.wav	3.5378	0.1826	1	2	2	2		1
43	Spectrogram 1	1	282.836967482	282.908110833	37.716	183.639	3527.DSG_RAWD_HMS_17_45_ 0__DMY_18_ 8_15.wav	0.0711	5.5378	3	1	2	2		2
44	Spectrogram 1	1	297.324340762	297.414886845	23.707	126.078	3528.DSG_RAWD_HMS_17_50_ 0__DMY_18_ 8_15.wav	0.0905	9.3755	3	2	2	1		2
45	Spectrogram 1	1	297.311405607	298.579050777	35.560	133.621	3528.DSG_RAWD_HMS_17_50_ 0__DMY_18_ 8_15.wav	1.2676	9.3626	1	3	1	1		2
46	Spectrogram 1	1	307.769477517	307.869724967	24.784	339.107	3529.DSG_RAWD_HMS_17_55_ 0__DMY_18_ 8_15.wav	0.1002	9.1711	3	1	2	2		2
47	Spectrogram 1	1	310.350040899	311.559477872	38.793	125.000	3530.DSG_RAWD_HMS_18_ 0_ 0__DMY_18_ 8_15.wav	1.2094	1.1020	1	3	2	2		1
48	Spectrogram 1	1	315.782807214	315.934795283	28.017	181.553	3530.DSG_RAWD_HMS_18_ 0_ 0__DMY_18_ 8_15.wav	0.1520	6.5348	3	2	2	2		2
49	Spectrogram 1	1	316.022107578	316.148225337	28.172	208.681	3530.DSG_RAWD_HMS_18_ 0_ 0__DMY_18_ 8_15.wav	0.1261	6.7741	3	2	2	2		2
50	Spectrogram 1	1	316.423097377	316.507175883	31.250	248.331	3530.DSG_RAWD_HMS_18_ 0_ 0__DMY_18_ 8_15.wav	0.0841	7.1751	3	2	2	2		2
51	Spectrogram 1	1	330.011481300	330.509484759	47.414	118.534	3531.DSG_RAWD_HMS_18_ 5_ 0__DMY_18_ 8_15.wav	0.4980	10.1139	1	3	1	2		1
52	Spectrogram 1	1	340.708863342	340.767071539	37.716	150.862	3532.DSG_RAWD_HMS_18_10_ 0__DMY_18_ 8_15.wav	0.0582	10.1617	3	2	2	2		1
53	Spectrogram 1	1	351.276901313	351.451525903	31.302	171.119	3533.DSG_RAWD_HMS_18_15_ 0__DMY_18_ 8_15.wav	0.1746	10.0801	3	1	2	2		2
54	Spectrogram 1	1	362.517565484	364.367292619	34.483	150.862	3535.DSG_RAWD_HMS_18_25_ 0__DMY_18_ 8_15.wav	1.8497	0.0216	1	2	1	2		1
55	Spectrogram 1	1	368.558290824	368.661772062	33.405	143.990	3535.DSG_RAWD_HMS_18_25_ 0__DMY_18_ 8_15.wav	0.1035	6.0623	3	2	2	2		2
56	Spectrogram 1	1	370.964229615	371.054775699	23.707	239.983	3535.DSG_RAWD_HMS_18_25_ 0__DMY_18_ 8_15.wav	0.0905	8.4682	3	2	2	2		2
57	Spectrogram 1	1	371.488103384	371.559246736	34.483	213.898	3535.DSG_RAWD_HMS_18_25_ 0__DMY_18_ 8_15.wav	0.0711	8.9921	3	2	2	2		2
58	Spectrogram 1	1	379.275084283	379.333292479	46.336	159.483	3536.DSG_RAWD_HMS_18_30_ 0__DMY_18_ 8_15.wav	0.0582	6.1295	3	2	2	2		2
59	Spectrogram 1	1	379.507917069	379.598463152	43.103	141.164	3536.DSG_RAWD_HMS_18_30_ 0__DMY_18_ 8_15.wav	0.0905	6.3623	3	2	2	2		2
60	Spectrogram 1	1	386.816291968	386.926240783	50.647	221.202	3537.DSG_RAWD_HMS_18_35_ 0__DMY_18_ 8_15.wav	0.1099	3.0211	3	2	2	2		2
61	Spectrogram 1	1	390.884404189	391.951554459	25.862	164.871	3537.DSG_RAWD_HMS_18_35_ 0__DMY_18_ 8_15.wav	1.0672	7.0892	1	2	2	2		1
62	Spectrogram 1	1	394.842568399	394.946049638	46.336	126.078	3538.DSG_RAWD_HMS_18_40_ 0__DMY_18_ 8_15.wav	0.1035	0.3978	3	3	2	2		1
63	Spectrogram 1	1	408.081710200	408.139918396	30.172	145.033	3539.DSG_RAWD_HMS_18_45_ 0__DMY_18_ 8_15.wav	0.0582	2.9873	3	2	2	2		 2
64	Spectrogram 1	1	415.771679612	417.395041539	40.948	147.629	3540.DSG_RAWD_HMS_18_50_ 0__DMY_18_ 8_15.wav	1.6234	0.0277	1	3	1	2		1
65	Spectrogram 1	1	421.728318395	421.831799633	36.638	174.569	3540.DSG_RAWD_HMS_18_50_ 0__DMY_18_ 8_15.wav	0.1035	5.9843	3	2	2	2		2
66	Spectrogram 1	1	425.699425207	425.777036136	20.474	118.534	3540.DSG_RAWD_HMS_18_50_ 0__DMY_18_ 8_15.wav	0.0776	9.9554	3	2	2	2		1
67	Spectrogram 1	1	429.864552498	429.968033736	43.103	136.853	3541.DSG_RAWD_HMS_18_55_ 0__DMY_18_ 8_15.wav	0.1035	3.4710	3	2	2	2		2
68	Spectrogram 1	1	437.916698635	439.818166390	36.638	197.198	3542.DSG_RAWD_HMS_19_ 0_ 0__DMY_18_ 8_15.wav	1.9015	0.8735	1	2	2	2		2
69	Spectrogram 1	1	447.081268851	447.158879780	38.793	101.293	3542.DSG_RAWD_HMS_19_ 0_ 0__DMY_18_ 8_15.wav	0.0776	10.0381	3	3	2	2		1
70	Spectrogram 1	1	488.984772727	489.068851233	39.871	176.724	3546.DSG_RAWD_HMS_19_20_ 0__DMY_18_ 8_15.wav	0.0841	9.3432	3	3	2	2		1
71	Spectrogram 1	1	490.459380374	490.543458880	44.181	157.328	3547.DSG_RAWD_HMS_19_25_ 0__DMY_18_ 8_15.wav	0.0841	0.1682	3	2	2	2		2
72	Spectrogram 1	1	494.967290877	498.330431123	40.948	171.336	3547.DSG_RAWD_HMS_19_25_ 0__DMY_18_ 8_15.wav	3.3631	4.6761	1	3	2	2		1
73	Spectrogram 1	1	545.776604768	545.873618429	21.552	355.801	3552.DSG_RAWD_HMS_19_50_ 0__DMY_18_ 8_15.wav	0.0970	2.2374	3	1	2	2		2
74	Spectrogram 1	1	549.747697290	549.873815049	14.009	392.321	3552.DSG_RAWD_HMS_19_50_ 0__DMY_18_ 8_15.wav	0.1261	6.2085	3	1	2	2		2
75	Spectrogram 1	1	581.723384624	581.775125244	32.328	136.853	3555.DSG_RAWD_HMS_20_ 5_ 0__DMY_18_ 8_15.wav	0.0517	6.2354	3	2	2	2		1
76	Spectrogram 1	1	587.634751946	588.714837371	40.948	158.405	3556.DSG_RAWD_HMS_20_10_ 0__DMY_18_ 8_15.wav	1.0801	1.4972	1	3	2	2		2
77	Spectrogram 1	1	594.580931171	594.690879987	43.103	117.457	3556.DSG_RAWD_HMS_20_10_ 0__DMY_18_ 8_15.wav	0.1099	8.4433	3	3	2	2		1
78	Spectrogram 1	1	624.034271585	624.713367212	31.250	148.707	3559.DSG_RAWD_HMS_20_25_ 0__DMY_18_ 8_15.wav	0.6791	5.9479	1	2	2	1		1
79	Spectrogram 1	1	624.551677777	624.655159016	33.405	160.560	3559.DSG_RAWD_HMS_20_25_ 0__DMY_18_ 8_15.wav	0.1035	6.4653	3	2	2	1		2
80	Spectrogram 1	1	634.563482668	635.236110717	50.647	168.103	3560.DSG_RAWD_HMS_20_30_ 0__DMY_18_ 8_15.wav	0.6726	5.0083	1	3	2	2		1
81	Spectrogram 1	1	636.684848054	638.301742403	39.871	195.043	3560.DSG_RAWD_HMS_20_30_ 0__DMY_18_ 8_15.wav	1.6169	7.1296	1	2	2	2		2
82	Spectrogram 1	1	640.604194060	644.743443594	39.871	136.853	3561.DSG_RAWD_HMS_20_35_ 0__DMY_18_ 8_15.wav	4.1392	0.3994	1	3	2	2		2
83	Spectrogram 1	1	649.936900104	650.020978610	57.112	146.552	3561.DSG_RAWD_HMS_20_35_ 0__DMY_18_ 8_15.wav	0.0841	9.7321	3	3	2	2		1
84	Spectrogram 1	1	656.837803230	656.915414158	34.483	143.319	3562.DSG_RAWD_HMS_20_40_ 0__DMY_18_ 8_15.wav	0.0776	5.9834	3	2	2	2		2
85	Spectrogram 1	1	660.058653121	660.149199204	19.397	148.164	3562.DSG_RAWD_HMS_20_40_ 0__DMY_18_ 8_15.wav	0.0905	9.2043	3	1	2	2		2
86	Spectrogram 1	1	675.930094443	677.514650905	42.026	195.043	3564.DSG_RAWD_HMS_20_50_ 0__DMY_18_ 8_15.wav	1.5846	3.7765	1	3	2	2		1
87	Spectrogram 1	1	695.041813427	695.145294665	39.871	187.500	3566.DSG_RAWD_HMS_21_ 0_ 0__DMY_18_ 8_15.wav	0.1035	1.5890	3	1	2	1		2
88	Spectrogram 1	1	694.233366252	695.688571167	36.638	118.534	3566.DSG_RAWD_HMS_21_ 0_ 0__DMY_18_ 8_15.wav	1.4552	0.7806	1	3	2	1		1
89	Spectrogram 1	1	705.247667668	705.875022675	57.112	142.241	3567.DSG_RAWD_HMS_21_ 5_ 0__DMY_18_ 8_15.wav	0.6274	1.1453	1	3	2	2		1
90	Spectrogram 1	1	715.168945887	715.253024393	37.716	273.372	3568.DSG_RAWD_HMS_21_10_ 0__DMY_18_ 8_15.wav	0.0841	0.4169	3	2	2	2		2
91	Spectrogram 1	1	717.219167921	717.293545062	30.172	138.773	3568.DSG_RAWD_HMS_21_10_ 0__DMY_18_ 8_15.wav	0.0744	2.4672	3	1	2	2		2
92	Spectrogram 1	1	734.038130277	734.125442572	23.707	235.810	3569.DSG_RAWD_HMS_21_15_ 0__DMY_18_ 8_15.wav	0.0873	8.6365	3	2	2	2		2
93	Spectrogram 1	1	737.740824979	737.799033176	40.948	184.683	3570.DSG_RAWD_HMS_21_20_ 0__DMY_18_ 8_15.wav	0.0582	1.6896	3	2	2	2		2
94	Spectrogram 1	1	752.564536085	756.192847005	46.336	158.405	3571.DSG_RAWD_HMS_21_25_ 0__DMY_18_ 8_15.wav	3.6283	5.8637	1	3	2	1		1
95	Spectrogram 1	1	755.681908390	755.814493727	16.694	155.172	3571.DSG_RAWD_HMS_21_25_ 0__DMY_18_ 8_15.wav	0.1326	8.9811	3	1	2	1		2
96	Spectrogram 1	1	757.363485155	758.547051819	39.871	140.086	3572.DSG_RAWD_HMS_21_30_ 0__DMY_18_ 8_15.wav	1.1836	0.0131	1	3	1	2		1
97	Spectrogram 1	1	759.446045077	761.412188606	35.560	128.233	3572.DSG_RAWD_HMS_21_30_ 0__DMY_18_ 8_15.wav	1.9661	2.0956	1	2	2	2		1
98	Spectrogram 1	1	782.852240446	782.916916220	44.181	143.319	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0647	4.2026	3	2	2	2		1
99	Spectrogram 1	1	783.233827513	783.343776328	45.259	132.543	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.1099	4.5842	3	2	2	2		1
100	Spectrogram 1	1	783.796506746	783.893520407	38.793	112.069	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0970	5.1469	3	2	2	2		1
101	Spectrogram 1	1	784.786046088	784.863657017	48.491	121.767	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0776	6.1364	3	2	2	2		1
102	Spectrogram 1	1	785.355202560	785.452216221	38.793	140.086	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0970	6.7056	3	2	2	2		1
103	Spectrogram 1	1	786.312404015	786.383547366	57.112	121.767	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0711	7.6628	3	2	2	2		1
104	Spectrogram 1	1	787.127318767	787.211397273	47.414	120.690	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0841	8.4777	3	2	2	2		1
105	Spectrogram 1	1	788.188006291	788.259149642	48.491	126.078	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.0711	9.5384	3	2	2	2		1
106	Spectrogram 1	1	788.808893721	788.912374959	61.422	118.534	3574.DSG_RAWD_HMS_21_40_ 0__DMY_18_ 8_15.wav	0.1035	10.1593	3	2	2	2		1
107	Spectrogram 1	1	789.319832335	790.277033790	42.026	191.810	3575.DSG_RAWD_HMS_21_45_ 0__DMY_18_ 8_15.wav	0.9572	0.0206	1	3	1	2		1
108	Spectrogram 1	1	799.965482443	801.039100291	50.647	172.414	3576.DSG_RAWD_HMS_21_50_ 0__DMY_18_ 8_15.wav	1.0736	0.0167	1	3	1	2		1
109	Spectrogram 1	1	815.114824563	816.977486853	25.862	169.181	3577.DSG_RAWD_HMS_21_55_ 0__DMY_18_ 8_15.wav	1.8627	4.5164	1	2	2	2		2
110	Spectrogram 1	1	826.083854748	827.907711574	58.190	191.810	3578.DSG_RAWD_HMS_22_ 0_ 0__DMY_18_ 8_15.wav	1.8239	4.8359	1	3	2	2		1
111	Spectrogram 1	1	832.344482550	832.441496211	47.414	182.596	3579.DSG_RAWD_HMS_22_ 5_ 0__DMY_18_ 8_15.wav	0.0970	0.4469	3	2	2	2		2
112	Spectrogram 1	1	833.198202766	835.106138098	43.103	176.724	3579.DSG_RAWD_HMS_22_ 5_ 0__DMY_18_ 8_15.wav	1.9079	1.3006	1	2	2	2		1
113	Spectrogram 1	1	839.154851172	842.511523841	36.638	179.957	3579.DSG_RAWD_HMS_22_ 5_ 0__DMY_18_ 8_15.wav	3.3567	7.2573	1	2	1	2		2
114	Spectrogram 1	1	844.923936248	848.662195984	31.250	167.026	3580.DSG_RAWD_HMS_22_10_ 0__DMY_18_ 8_15.wav	3.7383	2.3767	1	2	2	2		2
115	Spectrogram 1	1	853.280062548	861.157571818	37.716	171.336	3581.DSG_RAWD_HMS_22_15_ 0__DMY_18_ 8_15.wav	7.8775	0.0833	1	2	2	1		2
116	Spectrogram 1	1	860.594897779	863.822224737	24.784	161.638	3581.DSG_RAWD_HMS_22_15_ 0__DMY_18_ 8_15.wav	3.2273	7.3981	2	2	1	1		2
117	Spectrogram 1	1	865.794841279	868.854005388	25.862	172.414	3582.DSG_RAWD_HMS_22_20_ 0__DMY_18_ 8_15.wav	3.0592	1.9484	2	2	2	2		2
118	Spectrogram 1	1	871.311695265	872.243026410	45.259	161.638	3582.DSG_RAWD_HMS_22_20_ 0__DMY_18_ 8_15.wav	0.9313	7.4653	1	2	2	2		2
119	Spectrogram 1	1	878.697680930	884.570241207	34.483	160.560	3583.DSG_RAWD_HMS_22_25_ 0__DMY_18_ 8_15.wav	5.8726	4.2017	1	2	2	2		2
120	Spectrogram 1	1	885.178202702	886.542861533	40.948	135.776	3584.DSG_RAWD_HMS_22_30_ 0__DMY_18_ 8_15.wav	1.3647	0.0326	1	2	1	2		1
121	Spectrogram 1	1	888.838851509	891.969158969	34.483	173.491	3584.DSG_RAWD_HMS_22_30_ 0__DMY_18_ 8_15.wav	3.1303	3.6933	2	2	2	2		2
122	Spectrogram 1	1	895.819530388	906.392925624	44.181	144.397	3585.DSG_RAWD_HMS_22_35_ 0__DMY_18_ 8_15.wav	10.5734	0.0243	1	2	1	2		2
123	Spectrogram 1	1	907.938776491	911.580022566	40.948	154.095	3586.DSG_RAWD_HMS_22_40_ 0__DMY_18_ 8_15.wav	3.6412	1.4940	1	3	2	2		2
124	Spectrogram 1	1	918.767075533	921.289534659	42.026	164.871	3587.DSG_RAWD_HMS_22_45_ 0__DMY_18_ 8_15.wav	2.5225	1.6727	1	3	2	2		2
125	Spectrogram 1	1	921.474450092	921.561342181	29.095	227.462	3587.DSG_RAWD_HMS_22_45_ 0__DMY_18_ 8_15.wav	0.0869	4.3801	3	2	2	2		2
126	Spectrogram 1	1	927.780981659	930.912346980	38.793	151.940	3588.DSG_RAWD_HMS_22_50_ 0__DMY_18_ 8_15.wav	3.1314	0.0370	1	2	1	2		2
127	Spectrogram 1	1	937.878753939	938.372666865	49.569	148.707	3588.DSG_RAWD_HMS_22_50_ 0__DMY_18_ 8_15.wav	0.4939	10.1348	1	3	1	2		1
128	Spectrogram 1	1	938.404679740	939.378785789	42.026	171.336	3589.DSG_RAWD_HMS_22_55_ 0__DMY_18_ 8_15.wav	0.9741	0.0111	1	3	1	2		1
129	Spectrogram 1	1	939.552569459	943.769231948	35.560	203.664	3589.DSG_RAWD_HMS_22_55_ 0__DMY_18_ 8_15.wav	4.2167	1.1590	1	2	2	2		2
130	Spectrogram 1	1	944.724935380	945.978010767	39.871	189.655	3589.DSG_RAWD_HMS_22_55_ 0__DMY_18_ 8_15.wav	1.2531	6.3313	1	3	2	2		1
131	Spectrogram 1	1	947.139618525	949.023804873	43.103	181.034	3589.DSG_RAWD_HMS_22_55_ 0__DMY_18_ 8_15.wav	1.8842	8.7460	1	2	1	2		2
132	Spectrogram 1	1	950.542128779	954.461419314	38.793	159.483	3590.DSG_RAWD_HMS_23_ 0_ 0__DMY_18_ 8_15.wav	3.9193	1.4989	1	3	2	2		1
133	Spectrogram 1	1	959.709240677	964.730688760	45.259	145.474	3591.DSG_RAWD_HMS_23_ 5_ 0__DMY_18_ 8_15.wav	5.0214	0.0164	1	3	1	2		2
134	Spectrogram 1	1	969.710974626	969.788260543	47.414	213.898	3591.DSG_RAWD_HMS_23_ 5_ 0__DMY_18_ 8_15.wav	0.0773	10.0182	3	2	2	2		2
135	Spectrogram 1	1	973.402668128	976.752873219	37.716	168.103	3592.DSG_RAWD_HMS_23_10_ 0__DMY_18_ 8_15.wav	3.3502	3.0603	1	3	2	2		2
136	Spectrogram 1	1	977.732484137	979.886493287	39.871	173.491	3592.DSG_RAWD_HMS_23_10_ 0__DMY_18_ 8_15.wav	2.1540	7.3901	1	2	2	1		2
137	Spectrogram 1	1	978.441340651	978.622003087	12.931	426.753	3592.DSG_RAWD_HMS_23_10_ 0__DMY_18_ 8_15.wav	0.1807	8.0989	3	1	2	1		2
138	Spectrogram 1	1	984.658419514	990.039145957	36.638	209.052	3593.DSG_RAWD_HMS_23_15_ 0__DMY_18_ 8_15.wav	5.3807	3.6664	1	2	2	2		2
139	Spectrogram 1	1	993.601718794	994.873087252	39.871	144.397	3594.DSG_RAWD_HMS_23_20_ 0__DMY_18_ 8_15.wav	1.2714	1.9601	1	2	2	1		2
140	Spectrogram 1	1	994.118498059	994.205390148	25.862	246.244	3594.DSG_RAWD_HMS_23_20_ 0__DMY_18_ 8_15.wav	0.0869	2.4769	3	1	2	1		2
141	Spectrogram 1	1	1002.643066684	1002.744720925	36.638	258.765	3595.DSG_RAWD_HMS_23_25_ 0__DMY_18_ 8_15.wav	0.1017	0.3519	3	1	2	2		2
142	Spectrogram 1	1	1005.592823502	1011.149343922	34.483	198.276	3595.DSG_RAWD_HMS_23_25_ 0__DMY_18_ 8_15.wav	5.5565	3.3016	1	2	2	1		2
143	Spectrogram 1	1	1005.577090276	1005.665995788	17.738	197.204	3595.DSG_RAWD_HMS_23_25_ 0__DMY_18_ 8_15.wav	0.0889	3.2859	3	1	2	1		2
144	Spectrogram 1	1	1011.743867164	1012.923770265	47.414	172.414	3595.DSG_RAWD_HMS_23_25_ 0__DMY_18_ 8_15.wav	1.1799	9.4527	1	2	1	2		2
145	Spectrogram 1	1	1018.859869696	1018.923895446	42.026	205.551	3596.DSG_RAWD_HMS_23_30_ 0__DMY_18_ 8_15.wav	0.0640	5.9191	3	1	2	2		2
146	Spectrogram 1	1	1027.434740560	1028.477445627	51.724	182.112	3597.DSG_RAWD_HMS_23_35_ 0__DMY_18_ 8_15.wav	1.0427	3.8443	1	3	2	2		2
147	Spectrogram 1	1	1033.082724760	1033.194833782	23.998	226.419	3597.DSG_RAWD_HMS_23_35_ 0__DMY_18_ 8_15.wav	0.1121	9.4923	3	1	2	2		2
148	Spectrogram 1	1	1043.843594682	1043.898473896	33.405	142.241	3598.DSG_RAWD_HMS_23_40_ 0__DMY_18_ 8_15.wav	0.0549	9.6036	3	2	2	2		1
149	Spectrogram 1	1	1054.782824701	1055.514547554	45.259	148.707	3599.DSG_RAWD_HMS_23_45_ 0__DMY_18_ 8_15.wav	0.7317	9.8932	1	3	1	2		1
