Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
11	Spectrogram 1	1	82.203430809	82.384467324	24.784	153.017	2258.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_14_ 8_15.wav	0.1810	7.6562	3	2	2	2		2
12	Spectrogram 1	1	99.544153635	99.718724560	18.319	153.017	2260.DSG_RAWD_HMS_ 8_10_ 0__DMY_14_ 8_15.wav	0.1746	3.6978	3	2	2	2		2
13	Spectrogram 1	1	109.294267929	109.468838854	18.319	218.750	2261.DSG_RAWD_HMS_ 8_15_ 0__DMY_14_ 8_15.wav	0.1746	2.7983	3	2	2	2		2
14	Spectrogram 1	1	110.302899941	110.445142917	21.552	195.043	2261.DSG_RAWD_HMS_ 8_15_ 0__DMY_14_ 8_15.wav	0.1422	3.8069	3	3	2	2		2
15	Spectrogram 1	1	112.016281243	112.197317758	23.707	157.328	2261.DSG_RAWD_HMS_ 8_15_ 0__DMY_14_ 8_15.wav	0.1810	5.5203	3	3	2	2		2
16	Spectrogram 1	1	124.022888319	124.210390424	21.552	226.293	2262.DSG_RAWD_HMS_ 8_20_ 0__DMY_14_ 8_15.wav	0.1875	6.8773	3	1	2	2		2
17	Spectrogram 1	1	150.880948040	151.094312504	17.241	140.086	2265.DSG_RAWD_HMS_ 8_35_ 0__DMY_14_ 8_15.wav	0.2134	1.7865	3	2	2	2		2
18	Spectrogram 1	1	156.551268279	156.725839204	2.155	154.095	2265.DSG_RAWD_HMS_ 8_35_ 0__DMY_14_ 8_15.wav	0.1746	7.4569	3	2	2	2		2
19	Spectrogram 1	1	159.518973689	159.693544614	11.853	167.026	2265.DSG_RAWD_HMS_ 8_35_ 0__DMY_14_ 8_15.wav	0.1746	10.4246	3	2	2	2		2
20	Spectrogram 1	1	186.325330118	187.599051313	18.319	150.862	2268.DSG_RAWD_HMS_ 8_50_ 0__DMY_14_ 8_15.wav	1.2737	5.2821	1	2	2	2		2
21	Spectrogram 1	1	214.605860920	214.741638306	6.466	207.974	2271.DSG_RAWD_HMS_ 9_ 5_ 0__DMY_14_ 8_15.wav	0.1358	1.6139	3	1	2	2		2
22	Spectrogram 1	1	223.185704647	223.373206752	16.164	140.086	2271.DSG_RAWD_HMS_ 9_ 5_ 0__DMY_14_ 8_15.wav	0.1875	10.1937	3	2	2	2		2
23	Spectrogram 1	1	235.108274733	238.677280313	34.483	116.379	2273.DSG_RAWD_HMS_ 9_15_ 0__DMY_14_ 8_15.wav	3.5690	0.8171	1	3	2	2		2
24	Spectrogram 1	1	241.832495187	241.981203753	11.853	224.138	2273.DSG_RAWD_HMS_ 9_15_ 0__DMY_14_ 8_15.wav	0.1487	7.5413	3	2	2	2		2
25	Spectrogram 1	1	249.681733061	249.817510447	8.621	188.578	2274.DSG_RAWD_HMS_ 9_20_ 0__DMY_14_ 8_15.wav	0.1358	4.7409	3	2	2	2		2
26	Spectrogram 1	1	250.250704965	250.399413531	20.474	252.155	2274.DSG_RAWD_HMS_ 9_20_ 0__DMY_14_ 8_15.wav	0.1487	5.3099	3	2	2	2		2
27	Spectrogram 1	1	262.192664384	262.321976180	24.784	201.509	2275.DSG_RAWD_HMS_ 9_25_ 0__DMY_14_ 8_15.wav	0.1293	6.6023	3	2	2	2		2
28	Spectrogram 1	1	263.679750043	264.701313234	30.172	145.474	2275.DSG_RAWD_HMS_ 9_25_ 0__DMY_14_ 8_15.wav	1.0216	8.0894	1	2	2	2		2
29	Spectrogram 1	1	266.246588242	266.621592452	36.638	119.612	2276.DSG_RAWD_HMS_ 9_30_ 0__DMY_14_ 8_15.wav	0.3750	0.0066	1	2	1	2		1
30	Spectrogram 1	1	274.651854669	276.358770382	33.405	139.009	2276.DSG_RAWD_HMS_ 9_30_ 0__DMY_14_ 8_15.wav	1.7069	8.4119	1	2	2	2		2
31	Spectrogram 1	1	280.186398558	280.386831842	17.241	130.388	2277.DSG_RAWD_HMS_ 9_35_ 0__DMY_14_ 8_15.wav	0.2004	3.2968	3	2	2	2		1
32	Spectrogram 1	1	282.934274231	283.057120437	19.397	169.181	2277.DSG_RAWD_HMS_ 9_35_ 0__DMY_14_ 8_15.wav	0.1228	6.0447	3	2	2	2		1
33	Spectrogram 1	1	287.537770184	289.076580561	32.328	144.397	2277.DSG_RAWD_HMS_ 9_35_ 0__DMY_14_ 8_15.wav	1.5388	10.6482	2	2	1	2		1
34	Spectrogram 1	1	296.156401182	296.272781799	8.621	156.250	2278.DSG_RAWD_HMS_ 9_40_ 0__DMY_14_ 8_15.wav	0.1164	8.6172	3	2	2	2		2
35	Spectrogram 1	1	296.518474212	296.660717188	17.241	151.940	2278.DSG_RAWD_HMS_ 9_40_ 0__DMY_14_ 8_15.wav	0.1422	8.9793	3	2	2	2		2
36	Spectrogram 1	1	306.559530801	306.734101727	7.543	209.052	2279.DSG_RAWD_HMS_ 9_45_ 0__DMY_14_ 8_15.wav	0.1746	8.3707	3	1	2	2		2
37	Spectrogram 1	1	308.072478819	308.822487238	39.871	172.414	2279.DSG_RAWD_HMS_ 9_45_ 0__DMY_14_ 8_15.wav	0.7500	9.8837	1	3	2	2		2
38	Spectrogram 1	1	313.309605182	313.425985799	23.707	177.802	2280.DSG_RAWD_HMS_ 9_50_ 0__DMY_14_ 8_15.wav	0.1164	4.4712	3	3	2	2		2
39	Spectrogram 1	1	316.374294324	316.490674941	15.086	154.095	2280.DSG_RAWD_HMS_ 9_50_ 0__DMY_14_ 8_15.wav	0.1164	7.5359	3	1	2	2		2
40	Spectrogram 1	1	317.363529566	317.460513414	17.241	302.802	2280.DSG_RAWD_HMS_ 9_50_ 0__DMY_14_ 8_15.wav	0.0970	8.5251	3	1	2	2		2
41	Spectrogram 1	1	318.352766140	318.443284398	23.707	231.681	2280.DSG_RAWD_HMS_ 9_50_ 0__DMY_14_ 8_15.wav	0.0905	9.5144	3	2	2	2		1
42	Spectrogram 1	1	324.333432764	326.079142015	44.181	126.078	2281.DSG_RAWD_HMS_ 9_55_ 0__DMY_14_ 8_15.wav	1.7457	4.4358	1	3	2	2		2
43	Spectrogram 1	1	326.564061251	329.926167957	37.716	161.638	2281.DSG_RAWD_HMS_ 9_55_ 0__DMY_14_ 8_15.wav	3.3621	6.6665	1	2	2	2		1
44	Spectrogram 1	1	334.762429399	334.878810016	5.388	133.621	2282.DSG_RAWD_HMS_10_ 0_ 0__DMY_14_ 8_15.wav	0.1164	4.2152	3	2	2	2		1
45	Spectrogram 1	1	341.221554605	341.376728761	0.000	158.405	2283.DSG_RAWD_HMS_10_ 5_ 0__DMY_14_ 8_15.wav	0.1552	0.0248	3	1	1	2		2
46	Spectrogram 1	1	343.581494889	343.710806686	8.621	185.345	2283.DSG_RAWD_HMS_10_ 5_ 0__DMY_14_ 8_15.wav	0.1293	2.3847	3	2	2	2		2
47	Spectrogram 1	1	344.777639028	349.284155132	30.172	213.362	2283.DSG_RAWD_HMS_10_ 5_ 0__DMY_14_ 8_15.wav	4.5065	3.5808	2	2	2	2		2
48	Spectrogram 1	1	361.323102894	361.433017920	17.241	237.069	2284.DSG_RAWD_HMS_10_10_ 0__DMY_14_ 8_15.wav	0.1099	9.4767	3	2	2	2		2
49	Spectrogram 1	1	367.206802507	368.402936623	52.802	157.328	2285.DSG_RAWD_HMS_10_15_ 0__DMY_14_ 8_15.wav	1.1961	4.7108	1	2	2	2		2
50	Spectrogram 1	1	368.622766677	368.719750524	16.164	211.207	2285.DSG_RAWD_HMS_10_15_ 0__DMY_14_ 8_15.wav	0.0970	6.1268	3	2	2	2		2
51	Spectrogram 1	1	368.735914499	368.842596731	22.629	145.474	2285.DSG_RAWD_HMS_10_15_ 0__DMY_14_ 8_15.wav	0.1067	6.2399	3	2	2	2		2
52	Spectrogram 1	1	374.066802724	374.209045700	14.009	176.724	2286.DSG_RAWD_HMS_10_20_ 0__DMY_14_ 8_15.wav	0.1422	0.9212	3	1	2	2		2
53	Spectrogram 1	1	374.461203703	374.558187550	18.319	177.802	2286.DSG_RAWD_HMS_10_20_ 0__DMY_14_ 8_15.wav	0.0970	1.3156	3	2	2	2		2
54	Spectrogram 1	1	377.461237379	377.687533022	0.000	312.500	2286.DSG_RAWD_HMS_10_20_ 0__DMY_14_ 8_15.wav	0.2263	4.3156	3	1	2	2		2
55	Spectrogram 1	1	386.467822509	389.590702391	14.009	192.888	2287.DSG_RAWD_HMS_10_25_ 0__DMY_14_ 8_15.wav	3.1229	2.6726	2	2	2	2		2
56	Spectrogram 1	1	391.931245906	392.041160933	12.931	220.905	2287.DSG_RAWD_HMS_10_25_ 0__DMY_14_ 8_15.wav	0.1099	8.1360	3	2	2	2		2
57	Spectrogram 1	1	401.248176492	401.422747417	32.328	186.422	2288.DSG_RAWD_HMS_10_30_ 0__DMY_14_ 8_15.wav	0.1746	6.8034	3	2	2	2		2
58	Spectrogram 1	1	406.763334870	408.683615046	50.647	148.707	2289.DSG_RAWD_HMS_10_35_ 0__DMY_14_ 8_15.wav	1.9203	1.6689	1	2	2	2		2
59	Spectrogram 1	1	417.431577187	417.593216932	22.629	215.517	2290.DSG_RAWD_HMS_10_40_ 0__DMY_14_ 8_15.wav	0.1616	1.6876	3	1	2	2		2
60	Spectrogram 1	1	417.935893193	418.052273809	7.543	145.474	2290.DSG_RAWD_HMS_10_40_ 0__DMY_14_ 8_15.wav	0.1164	2.1919	3	2	2	2		2
61	Spectrogram 1	1	423.845453316	423.942437163	22.629	126.078	2290.DSG_RAWD_HMS_10_40_ 0__DMY_14_ 8_15.wav	0.0970	8.1015	3	3	2	2		2
62	Spectrogram 1	1	430.317514359	430.479154104	30.172	190.733	2291.DSG_RAWD_HMS_10_45_ 0__DMY_14_ 8_15.wav	0.1616	3.9239	3	2	2	2		2
63	Spectrogram 1	1	433.724882608	433.912384713	6.466	148.707	2291.DSG_RAWD_HMS_10_45_ 0__DMY_14_ 8_15.wav	0.1875	7.3313	3	2	2	2		2
64	Spectrogram 1	1	435.625768631	435.774477197	11.853	158.405	2291.DSG_RAWD_HMS_10_45_ 0__DMY_14_ 8_15.wav	0.1487	9.2322	3	2	2	2		2
65	Spectrogram 1	1	437.352086747	437.462001774	8.621	173.491	2292.DSG_RAWD_HMS_10_50_ 0__DMY_14_ 8_15.wav	0.1099	0.3089	3	3	2	2		1
66	Spectrogram 1	1	443.895277527	444.037520503	16.164	107.759	2292.DSG_RAWD_HMS_10_50_ 0__DMY_14_ 8_15.wav	0.1422	6.8521	3	2	2	2		2
67	Spectrogram 1	1	471.762006432	471.871921459	3.233	106.681	2295.DSG_RAWD_HMS_11_ 5_ 0__DMY_14_ 8_15.wav	0.1099	2.7700	3	3	2	2		1
68	Spectrogram 1	1	493.563970302	493.712678868	10.776	184.267	2297.DSG_RAWD_HMS_11_15_ 0__DMY_14_ 8_15.wav	0.1487	3.2728	3	2	2	2		2
69	Spectrogram 1	1	496.260129909	496.473494373	18.319	196.121	2297.DSG_RAWD_HMS_11_15_ 0__DMY_14_ 8_15.wav	0.2134	5.9689	3	2	2	2		2
70	Spectrogram 1	1	496.596340580	496.848498583	3.233	188.578	2297.DSG_RAWD_HMS_11_15_ 0__DMY_14_ 8_15.wav	0.2522	6.3051	3	1	2	2		2
71	Spectrogram 1	1	531.057966901	531.213141057	15.086	184.267	2300.DSG_RAWD_HMS_11_30_ 0__DMY_14_ 8_15.wav	0.1552	8.8180	3	2	2	2		2
72	Spectrogram 1	1	534.368349856	534.484730473	9.698	261.853	2301.DSG_RAWD_HMS_11_35_ 0__DMY_14_ 8_15.wav	0.1164	1.4787	3	1	2	2		2
73	Spectrogram 1	1	544.499929849	544.668035184	15.086	202.586	2302.DSG_RAWD_HMS_11_40_ 0__DMY_14_ 8_15.wav	0.1681	0.9607	3	2	2	2		2
74	Spectrogram 1	1	545.838306826	546.019343341	16.164	175.647	2302.DSG_RAWD_HMS_11_40_ 0__DMY_14_ 8_15.wav	0.1810	2.2991	3	2	2	2		2
75	Spectrogram 1	1	549.808172151	549.976277486	2.155	265.086	2302.DSG_RAWD_HMS_11_40_ 0__DMY_14_ 8_15.wav	0.1681	6.2690	3	1	2	2		2
76	Spectrogram 1	1	571.157549462	571.273930078	6.466	121.767	2304.DSG_RAWD_HMS_11_50_ 0__DMY_14_ 8_15.wav	0.1164	6.3191	3	2	2	2		2
77	Spectrogram 1	1	578.101593703	578.230905499	16.164	144.397	2305.DSG_RAWD_HMS_11_55_ 0__DMY_14_ 8_15.wav	0.1293	2.6136	3	2	2	2		2
78	Spectrogram 1	1	591.511228068	591.692264583	5.388	366.379	2306.DSG_RAWD_HMS_12_ 0_ 0__DMY_14_ 8_15.wav	0.1810	5.3736	3	1	2	2		2
79	Spectrogram 1	1	596.800078794	604.022142622	34.483	182.112	2307.DSG_RAWD_HMS_12_ 5_ 0__DMY_14_ 8_15.wav	7.2221	0.0129	1	2	1	2		2
80	Spectrogram 1	1	609.246339779	609.382117165	11.853	130.388	2308.DSG_RAWD_HMS_12_10_ 0__DMY_14_ 8_15.wav	0.1358	1.8095	3	2	2	2		1
84	Spectrogram 1	1	638.347962481	639.375991262	19.397	150.862	2310.DSG_RAWD_HMS_12_20_ 0__DMY_14_ 8_15.wav	1.0280	9.6120	2	2	1	2		2
85	Spectrogram 1	1	642.104470166	645.945030519	20.474	195.043	2311.DSG_RAWD_HMS_12_25_ 0__DMY_14_ 8_15.wav	3.8406	2.7189	2	2	2	2		2
86	Spectrogram 1	1	673.559563740	673.682409946	22.629	142.241	2314.DSG_RAWD_HMS_12_40_ 0__DMY_14_ 8_15.wav	0.1228	2.2252	3	2	2	2		2
87	Spectrogram 1	1	684.169610919	684.331250665	8.621	257.543	2315.DSG_RAWD_HMS_12_45_ 0__DMY_14_ 8_15.wav	0.1616	2.1856	3	1	2	2		2
88	Spectrogram 1	1	685.773077195	685.941182530	5.388	321.121	2315.DSG_RAWD_HMS_12_45_ 0__DMY_14_ 8_15.wav	0.1681	3.7891	3	1	2	2		2
89	Spectrogram 1	1	687.867938759	688.055440864	3.233	250.000	2315.DSG_RAWD_HMS_12_45_ 0__DMY_14_ 8_15.wav	0.1875	5.8839	3	1	2	2		2
90	Spectrogram 1	1	689.148125543	689.303299699	5.388	276.940	2315.DSG_RAWD_HMS_12_45_ 0__DMY_14_ 8_15.wav	0.1552	7.1641	3	2	2	2		2
91	Spectrogram 1	1	690.059773708	690.214947863	17.241	324.353	2315.DSG_RAWD_HMS_12_45_ 0__DMY_14_ 8_15.wav	0.1552	8.0758	3	1	2	2		2
92	Spectrogram 1	1	691.210648696	691.391685211	20.474	246.767	2315.DSG_RAWD_HMS_12_45_ 0__DMY_14_ 8_15.wav	0.1810	9.2266	3	2	2	2		2
93	Spectrogram 1	1	712.372558984	713.924300541	33.405	207.974	2317.DSG_RAWD_HMS_12_55_ 0__DMY_14_ 8_15.wav	1.5517	9.0894	1	2	1	2		2
94	Spectrogram 1	1	742.579842269	742.696222886	19.397	154.095	2320.DSG_RAWD_HMS_13_10_ 0__DMY_14_ 8_15.wav	0.1164	7.3478	3	3	2	2		1
95	Spectrogram 1	1	758.110211311	761.465852428	49.569	176.724	2322.DSG_RAWD_HMS_13_20_ 0__DMY_14_ 8_15.wav	3.3556	1.5790	1	2	2	1		1
96	Spectrogram 1	1	758.950737988	759.099446554	29.095	224.138	2322.DSG_RAWD_HMS_13_20_ 0__DMY_14_ 8_15.wav	0.1487	2.4195	3	2	2	2		2
97	Spectrogram 1	1	769.302163386	769.515527850	20.474	201.509	2323.DSG_RAWD_HMS_13_25_ 0__DMY_14_ 8_15.wav	0.2134	2.1214	3	1	2	2		2
98	Spectrogram 1	1	786.060972202	786.242008717	7.543	183.190	2324.DSG_RAWD_HMS_13_30_ 0__DMY_14_ 8_15.wav	0.1810	8.2306	3	1	2	2		2
99	Spectrogram 1	1	801.196920790	801.332698176	35.560	221.983	2326.DSG_RAWD_HMS_13_40_ 0__DMY_14_ 8_15.wav	0.1358	2.0673	3	2	2	2		2
100	Spectrogram 1	1	807.112935475	807.209919322	24.784	145.474	2326.DSG_RAWD_HMS_13_40_ 0__DMY_14_ 8_15.wav	0.0970	7.9833	3	2	2	2		2
101	Spectrogram 1	1	812.194899296	812.324211092	6.466	154.095	2327.DSG_RAWD_HMS_13_45_ 0__DMY_14_ 8_15.wav	0.1293	2.4157	3	2	2	2		2
102	Spectrogram 1	1	825.662722894	825.772637921	21.552	155.172	2328.DSG_RAWD_HMS_13_50_ 0__DMY_14_ 8_15.wav	0.1099	5.2339	3	3	2	2		2
103	Spectrogram 1	1	829.205866115	829.348109091	21.552	133.621	2328.DSG_RAWD_HMS_13_50_ 0__DMY_14_ 8_15.wav	0.1422	8.7771	3	2	2	2		2
104	Spectrogram 1	1	841.387037339	841.471090006	8.621	151.940	2329.DSG_RAWD_HMS_13_55_ 0__DMY_14_ 8_15.wav	0.0841	10.3086	3	2	2	2		2
105	Spectrogram 1	1	852.385005624	854.188905183	25.862	151.940	2331.DSG_RAWD_HMS_14_ 5_ 0__DMY_14_ 8_15.wav	1.8039	0.0074	2	2	1	2		2
106	Spectrogram 1	1	857.402303326	862.923917031	22.629	125.000	2331.DSG_RAWD_HMS_14_ 5_ 0__DMY_14_ 8_15.wav	5.5216	5.0247	2	1	2	2		2
107	Spectrogram 1	1	867.598545274	867.721391480	9.698	177.802	2332.DSG_RAWD_HMS_14_10_ 0__DMY_14_ 8_15.wav	0.1228	4.5713	3	1	2	2		2
108	Spectrogram 1	1	875.402521844	875.531833640	1.078	313.578	2333.DSG_RAWD_HMS_14_15_ 0__DMY_14_ 8_15.wav	0.1293	1.7257	3	1	2	2		2
109	Spectrogram 1	1	911.887845205	912.055950540	5.388	118.534	2336.DSG_RAWD_HMS_14_30_ 0__DMY_14_ 8_15.wav	0.1681	6.2622	3	2	2	2		2
110	Spectrogram 1	1	919.931038942	920.092678688	10.776	185.345	2337.DSG_RAWD_HMS_14_35_ 0__DMY_14_ 8_15.wav	0.1616	3.6558	3	2	2	2		2
111	Spectrogram 1	1	948.974468417	949.136108163	26.940	184.267	2340.DSG_RAWD_HMS_14_50_ 0__DMY_14_ 8_15.wav	0.1616	0.7505	3	2	2	2		2
112	Spectrogram 1	1	951.709412911	951.858121477	25.862	129.310	2340.DSG_RAWD_HMS_14_50_ 0__DMY_14_ 8_15.wav	0.1487	3.4854	3	2	2	2		2
113	Spectrogram 1	1	953.749306499	953.855993359	24.784	186.102	2340.DSG_RAWD_HMS_14_50_ 0__DMY_14_ 8_15.wav	0.1067	5.5253	3	2	2	2		2
114	Spectrogram 1	1	958.996146118	959.099595556	16.164	137.931	2341.DSG_RAWD_HMS_14_55_ 0__DMY_14_ 8_15.wav	0.1034	0.1225	3	1	2	2		1
115	Spectrogram 1	1	965.047952274	967.466082867	21.552	134.698	2341.DSG_RAWD_HMS_14_55_ 0__DMY_14_ 8_15.wav	2.4181	6.1744	2	3	2	2		2
116	Spectrogram 1	1	969.470415711	969.522140429	16.164	199.353	2341.DSG_RAWD_HMS_14_55_ 0__DMY_14_ 8_15.wav	0.0517	10.5968	3	1	1	2		2
117	Spectrogram 1	1	975.858430324	975.994207710	9.698	371.767	2342.DSG_RAWD_HMS_15_ 0_ 0__DMY_14_ 8_15.wav	0.1358	6.3352	3	1	2	2		2
118	Spectrogram 1	1	985.640867724	985.854232189	14.009	216.595	2343.DSG_RAWD_HMS_15_ 5_ 0__DMY_14_ 8_15.wav	0.2134	5.4681	3	1	2	2		2
119	Spectrogram 1	1	990.082727930	990.179711778	10.776	130.388	2343.DSG_RAWD_HMS_15_ 5_ 0__DMY_14_ 8_15.wav	0.0970	9.9099	3	2	2	2		2
120	Spectrogram 1	1	990.315489164	990.470663320	4.310	223.060	2343.DSG_RAWD_HMS_15_ 5_ 0__DMY_14_ 8_15.wav	0.1552	10.1427	3	1	2	2		2
121	Spectrogram 1	1	991.000841685	991.130153481	15.086	237.737	2344.DSG_RAWD_HMS_15_10_ 0__DMY_14_ 8_15.wav	0.1293	0.1784	3	2	2	2		2
122	Spectrogram 1	1	991.996542517	992.080595185	12.931	184.267	2344.DSG_RAWD_HMS_15_10_ 0__DMY_14_ 8_15.wav	0.0841	1.1741	3	3	2	2		2
123	Spectrogram 1	1	996.923321961	997.033236988	12.931	100.216	2344.DSG_RAWD_HMS_15_10_ 0__DMY_14_ 8_15.wav	0.1099	6.1009	3	2	2	2		1
124	Spectrogram 1	1	1000.427671644	1000.537586671	4.310	134.698	2344.DSG_RAWD_HMS_15_10_ 0__DMY_14_ 8_15.wav	0.1099	9.6053	3	3	2	2		2
125	Spectrogram 1	1	1001.669064889	1001.817773455	0.000	210.129	2345.DSG_RAWD_HMS_15_15_ 0__DMY_14_ 8_15.wav	0.1487	0.1971	3	1	2	2		2
126	Spectrogram 1	1	1003.569948298	1003.718656864	0.000	167.026	2345.DSG_RAWD_HMS_15_15_ 0__DMY_14_ 8_15.wav	0.1487	2.0979	3	2	2	2		2
127	Spectrogram 1	1	1007.559217216	1007.740253731	0.000	177.802	2345.DSG_RAWD_HMS_15_15_ 0__DMY_14_ 8_15.wav	0.1810	6.0872	3	1	2	2		2
128	Spectrogram 1	1	1010.255368173	1011.373915212	39.871	161.638	2345.DSG_RAWD_HMS_15_15_ 0__DMY_14_ 8_15.wav	1.1185	8.7834	1	3	2	2		1
129	Spectrogram 1	1	1019.656335773	1019.811509928	10.776	186.422	2346.DSG_RAWD_HMS_15_20_ 0__DMY_14_ 8_15.wav	0.1552	7.5347	3	1	2	2		2
130	Spectrogram 1	1	1023.361118739	1023.516292895	31.250	149.784	2347.DSG_RAWD_HMS_15_25_ 0__DMY_14_ 8_15.wav	0.1552	0.5899	3	1	2	2		2
131	Spectrogram 1	1	1025.371917173	1025.455969841	14.009	125.000	2347.DSG_RAWD_HMS_15_25_ 0__DMY_14_ 8_15.wav	0.0841	2.6007	3	2	2	2		1
132	Spectrogram 1	1	1028.759889458	1028.863338895	11.853	275.862	2347.DSG_RAWD_HMS_15_25_ 0__DMY_14_ 8_15.wav	0.1034	5.9887	3	1	2	2		2
133	Spectrogram 1	1	1031.785791941	1031.928034917	32.328	246.767	2347.DSG_RAWD_HMS_15_25_ 0__DMY_14_ 8_15.wav	0.1422	9.0146	3	2	2	2		2
134	Spectrogram 1	1	1038.807420682	1039.007853967	20.474	229.526	2348.DSG_RAWD_HMS_15_30_ 0__DMY_14_ 8_15.wav	0.2004	5.3866	3	2	2	2		2
135	Spectrogram 1	1	1048.253647473	1048.434683988	16.164	174.569	2349.DSG_RAWD_HMS_15_35_ 0__DMY_14_ 8_15.wav	0.1810	4.1832	3	2	2	2		2
136	Spectrogram 1	1	1052.928270253	1053.135169127	21.552	195.043	2349.DSG_RAWD_HMS_15_35_ 0__DMY_14_ 8_15.wav	0.2069	8.8579	3	1	2	2		2
137	Spectrogram 1	1	1054.531736528	1054.673979504	5.388	176.724	2349.DSG_RAWD_HMS_15_35_ 0__DMY_14_ 8_15.wav	0.1422	10.4613	3	2	2	2		2
138	Spectrogram 1	1	1059.820589450	1060.066281863	0.000	116.379	2350.DSG_RAWD_HMS_15_40_ 0__DMY_14_ 8_15.wav	0.2457	5.1006	3	2	2	2		2
139	Spectrogram 1	1	1063.253817893	1063.454251177	0.000	205.819	2350.DSG_RAWD_HMS_15_40_ 0__DMY_14_ 8_15.wav	0.2004	8.5338	3	2	2	2		2
140	Spectrogram 1	1	1063.661150051	1063.796927437	21.552	133.621	2350.DSG_RAWD_HMS_15_40_ 0__DMY_14_ 8_15.wav	0.1358	8.9412	3	2	2	2		2
141	Spectrogram 1	1	1063.835720976	1063.977963952	14.009	323.276	2350.DSG_RAWD_HMS_15_40_ 0__DMY_14_ 8_15.wav	0.1422	9.1157	3	1	2	2		2
142	Spectrogram 1	1	1065.730140497	1066.945671384	46.336	141.164	2351.DSG_RAWD_HMS_15_45_ 0__DMY_14_ 8_15.wav	1.2155	0.3605	1	2	2	1		2
143	Spectrogram 1	1	1066.602995123	1066.771100458	32.328	299.569	2351.DSG_RAWD_HMS_15_45_ 0__DMY_14_ 8_15.wav	0.1681	1.2334	3	1	2	1		2
144	Spectrogram 1	1	1069.208627820	1069.376733156	9.698	159.483	2351.DSG_RAWD_HMS_15_45_ 0__DMY_14_ 8_15.wav	0.1681	3.8390	3	2	2	2		2
145	Spectrogram 1	1	1070.572867272	1070.695713479	5.388	147.629	2351.DSG_RAWD_HMS_15_45_ 0__DMY_14_ 8_15.wav	0.1228	5.2033	3	2	2	2		2
146	Spectrogram 1	1	1073.941437967	1074.116008892	19.397	214.440	2351.DSG_RAWD_HMS_15_45_ 0__DMY_14_ 8_15.wav	0.1746	8.5718	3	1	2	2		2
147	Spectrogram 1	1	1083.083779995	1083.232488560	1.078	141.164	2352.DSG_RAWD_HMS_15_50_ 0__DMY_14_ 8_15.wav	0.1487	7.0646	3	2	2	2		2
148	Spectrogram 1	1	1086.756235012	1086.833822090	30.172	146.552	2353.DSG_RAWD_HMS_15_55_ 0__DMY_14_ 8_15.wav	0.0776	0.0874	3	3	2	2		1
149	Spectrogram 1	1	1086.846750509	1086.950202707	31.250	103.448	2353.DSG_RAWD_HMS_15_55_ 0__DMY_14_ 8_15.wav	0.1035	0.1780	3	2	2	2		2
150	Spectrogram 1	1	1088.560131811	1088.702374787	9.698	132.543	2353.DSG_RAWD_HMS_15_55_ 0__DMY_14_ 8_15.wav	0.1422	1.8913	3	3	2	2		2
151	Spectrogram 1	1	1098.575324709	1098.736964454	12.931	171.336	2354.DSG_RAWD_HMS_16_ 0_ 0__DMY_14_ 8_15.wav	0.1616	0.8473	3	2	2	2		2
