Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
33	Spectrogram 1	1	1248.128665306	1248.335405174	8.591	182.560	4118.DSG_RAWD_HMS_19_ 0_ 0__DMY_20_ 8_15.wav	0.2067	2.1255	3	2	2	2		2
34	Spectrogram 1	1	1336.929958538	1337.227147098	2.148	135.309	4126.DSG_RAWD_HMS_19_40_ 0__DMY_20_ 8_15.wav	0.2972	5.7300	3	2	2	2		1
35	Spectrogram 1	1	1360.724452258	1361.034562060	1.074	306.057	4128.DSG_RAWD_HMS_19_50_ 0__DMY_20_ 8_15.wav	0.3101	8.2253	3	1	2	2		2
36	Spectrogram 1	1	1365.621611488	1365.899418186	7.517	169.674	4129.DSG_RAWD_HMS_19_55_ 0__DMY_20_ 8_15.wav	0.2778	2.4728	3	2	2	2		2
37	Spectrogram 1	1	1400.689910820	1400.851426342	3.222	171.821	4132.DSG_RAWD_HMS_20_10_ 0__DMY_20_ 8_15.wav	0.1615	5.5923	3	2	2	2		2
38	Spectrogram 1	1	1401.794676990	1401.988495616	1.074	186.856	4132.DSG_RAWD_HMS_20_10_ 0__DMY_20_ 8_15.wav	0.1938	6.6971	3	2	2	2		2
39	Spectrogram 1	1	1444.415461186	1445.520227356	26.847	139.605	4136.DSG_RAWD_HMS_20_30_ 0__DMY_20_ 8_15.wav	1.1048	6.7195	1	2	2	2		2
40	Spectrogram 1	1	1450.087894156	1450.288173403	0.000	137.457	4137.DSG_RAWD_HMS_20_35_ 0__DMY_20_ 8_15.wav	0.2003	1.7423	3	2	2	2		2
41	Spectrogram 1	1	1484.358307093	1484.687798758	4.296	205.112	4140.DSG_RAWD_HMS_20_50_ 0__DMY_20_ 8_15.wav	0.3295	4.0639	3	2	2	2		2
42	Spectrogram 1	1	1491.716966133	1491.936627242	0.000	165.378	4141.DSG_RAWD_HMS_20_55_ 0__DMY_20_ 8_15.wav	0.2197	0.7730	3	1	2	2		2
43	Spectrogram 1	1	1532.645060439	1532.864721549	0.000	207.259	4144.DSG_RAWD_HMS_21_10_ 0__DMY_20_ 8_15.wav	0.2197	9.3427	3	2	2	2		2
44	Spectrogram 1	1	1537.413011915	1538.730978574	37.586	127.792	4145.DSG_RAWD_HMS_21_15_ 0__DMY_20_ 8_15.wav	1.3180	3.4610	1	2	2	2		2
45	Spectrogram 1	1	1540.158775787	1541.547809275	37.586	123.497	4145.DSG_RAWD_HMS_21_15_ 0__DMY_20_ 8_15.wav	1.3890	6.2068	1	3	2	2		2
46	Spectrogram 1	1	1542.610583742	1544.568151867	34.364	123.497	4145.DSG_RAWD_HMS_21_15_ 0__DMY_20_ 8_15.wav	1.9576	8.6586	1	2	1	2		2
47	Spectrogram 1	1	1548.186109610	1548.379928236	15.034	208.333	4146.DSG_RAWD_HMS_21_20_ 0__DMY_20_ 8_15.wav	0.1938	3.5845	3	2	2	2		2
48	Spectrogram 1	1	1550.977097828	1551.267825768	4.296	163.230	4146.DSG_RAWD_HMS_21_20_ 0__DMY_20_ 8_15.wav	0.2907	6.3755	3	1	2	2		2
49	Spectrogram 1	1	1558.077335451	1558.309917802	4.296	151.418	4147.DSG_RAWD_HMS_21_25_ 0__DMY_20_ 8_15.wav	0.2326	2.8261	3	2	2	2		2
50	Spectrogram 1	1	1573.602230536	1573.770206678	5.369	164.304	4148.DSG_RAWD_HMS_21_30_ 0__DMY_20_ 8_15.wav	0.1680	7.7014	3	2	2	2		2
51	Spectrogram 1	1	1602.384338958	1602.616921310	0.000	190.077	4151.DSG_RAWD_HMS_21_45_ 0__DMY_20_ 8_15.wav	0.2326	4.5347	3	2	2	2		2
52	Spectrogram 1	1	1692.122503215	1692.245255012	5.369	182.560	4159.DSG_RAWD_HMS_22_25_ 0__DMY_20_ 8_15.wav	0.1228	9.0761	3	2	2	2		2
53	Spectrogram 1	1	1752.781361768	1752.949337910	10.739	161.082	4165.DSG_RAWD_HMS_22_55_ 0__DMY_20_ 8_15.wav	0.1680	5.8374	3	2	2	2		2
54	Spectrogram 1	1	1819.881473646	1820.236807794	0.000	291.022	4171.DSG_RAWD_HMS_23_25_ 0__DMY_20_ 8_15.wav	0.3553	9.0399	3	1	2	2		2
55	Spectrogram 1	1	1832.951330146	1833.326046157	0.000	198.668	4173.DSG_RAWD_HMS_23_35_ 0__DMY_20_ 8_15.wav	0.3747	0.8105	3	1	2	2		2
56	Spectrogram 1	1	2160.085252399	2160.369519718	0.000	358.677	4203.DSG_RAWD_HMS_ 2_ 5_ 0__DMY_21_ 8_15.wav	0.2843	8.4565	3	1	2	2		2
57	Spectrogram 1	1	2196.193684995	2196.465031071	0.000	199.742	4207.DSG_RAWD_HMS_ 2_25_ 0__DMY_21_ 8_15.wav	0.2713	1.9665	3	2	2	2		2
58	Spectrogram 1	1	2386.090834217	2386.329877189	13.960	206.186	4225.DSG_RAWD_HMS_ 3_55_ 0__DMY_21_ 8_15.wav	0.2390	0.1708	3	2	2	2		2
