Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
25	Spectrogram 1	1	334.953161175	336.880593263	35.593	203.175	6782.DSG_RAWD_HMS_18_15_ 0__DMY_ 3_10_15.wav	1.9274	4.8156	1	3	2	2		2
26	Spectrogram 1	1	384.491196548	386.601571343	37.076	169.065	6787.DSG_RAWD_HMS_18_40_ 0__DMY_ 3_10_15.wav	2.1104	1.1056	1	3	2	2		2
27	Spectrogram 1	1	402.412975617	404.033325305	29.661	186.861	6788.DSG_RAWD_HMS_18_45_ 0__DMY_ 3_10_15.wav	1.6203	8.3778	1	3	2	2		2
28	Spectrogram 1	1	411.788737122	413.748837551	35.593	169.065	6789.DSG_RAWD_HMS_18_50_ 0__DMY_ 3_10_15.wav	1.9601	7.1039	1	3	2	2		1
29	Spectrogram 1	1	425.169642391	425.960216231	31.144	166.099	6790.DSG_RAWD_HMS_18_55_ 0__DMY_ 3_10_15.wav	0.7906	9.8352	1	3	1	2		2
30	Spectrogram 1	1	426.992535790	429.011439232	40.042	164.616	6791.DSG_RAWD_HMS_19_ 0_ 0__DMY_ 3_10_15.wav	2.0189	1.0085	1	3	2	2		2
31	Spectrogram 1	1	445.593791975	447.253343671	28.177	189.827	6792.DSG_RAWD_HMS_19_ 5_ 0__DMY_ 3_10_15.wav	1.6596	8.9602	1	3	2	2		2
32	Spectrogram 1	1	447.318680352	451.042871167	31.144	191.310	6793.DSG_RAWD_HMS_19_10_ 0__DMY_ 3_10_15.wav	3.7242	0.0355	1	3	1	1		2
33	Spectrogram 1	1	451.069005840	453.146712294	29.661	188.344	6793.DSG_RAWD_HMS_19_10_ 0__DMY_ 3_10_15.wav	2.0777	3.7858	1	2	1	1		2
34	Spectrogram 1	1	453.597511558	454.577561772	35.593	155.718	6793.DSG_RAWD_HMS_19_10_ 0__DMY_ 3_10_15.wav	0.9801	6.3143	1	2	1	2		1
35	Spectrogram 1	1	455.570679323	457.687587786	41.525	240.250	6793.DSG_RAWD_HMS_19_10_ 0__DMY_ 3_10_15.wav	2.1169	8.2875	1	2	1	2		2
36	Spectrogram 1	1	457.981582461	459.726071842	43.008	210.590	6794.DSG_RAWD_HMS_19_15_ 0__DMY_ 3_10_15.wav	1.7445	0.0488	1	3	1	2		1
37	Spectrogram 1	1	462.032431734	465.155525084	29.661	183.895	6794.DSG_RAWD_HMS_19_15_ 0__DMY_ 3_10_15.wav	3.1231	4.0996	2	2	1	2		1
38	Spectrogram 1	1	490.355765741	491.894444578	31.144	188.344	6797.DSG_RAWD_HMS_19_30_ 0__DMY_ 3_10_15.wav	1.5387	0.4742	1	3	1	2		2
39	Spectrogram 1	1	494.223676369	498.307218929	38.559	252.114	6797.DSG_RAWD_HMS_19_30_ 0__DMY_ 3_10_15.wav	4.0835	4.3421	1	2	1	2		2
40	Spectrogram 1	1	511.341814262	512.008248408	31.144	163.133	6799.DSG_RAWD_HMS_19_40_ 0__DMY_ 3_10_15.wav	0.6664	0.1610	1	3	2	2		1
41	Spectrogram 1	1	512.053984085	513.328049363	26.694	152.752	6799.DSG_RAWD_HMS_19_40_ 0__DMY_ 3_10_15.wav	1.2741	0.8732	1	2	2	2		2
42	Spectrogram 1	1	515.079056169	517.666388735	32.627	160.167	6799.DSG_RAWD_HMS_19_40_ 0__DMY_ 3_10_15.wav	2.5873	3.8983	1	3	1	2		1
43	Spectrogram 1	1	519.985823916	521.743380634	20.762	145.337	6799.DSG_RAWD_HMS_19_40_ 0__DMY_ 3_10_15.wav	1.7576	8.8050	1	3	2	2		2
44	Spectrogram 1	1	528.551386418	530.877372260	28.177	170.548	6800.DSG_RAWD_HMS_19_45_ 0__DMY_ 3_10_15.wav	2.3260	6.7210	1	3	2	2		1
45	Spectrogram 1	1	534.745256674	537.698474653	28.177	225.420	6801.DSG_RAWD_HMS_19_50_ 0__DMY_ 3_10_15.wav	2.9532	2.2653	1	2	2	2		1
46	Spectrogram 1	1	540.488294295	542.232783677	29.661	149.786	6801.DSG_RAWD_HMS_19_50_ 0__DMY_ 3_10_15.wav	1.7445	8.0083	1	3	2	2		2
47	Spectrogram 1	1	543.173631883	545.382011699	40.042	226.903	6802.DSG_RAWD_HMS_19_55_ 0__DMY_ 3_10_15.wav	2.2084	0.0440	1	2	1	2		2
48	Spectrogram 1	1	545.943887588	549.602733515	0.000	176.480	6802.DSG_RAWD_HMS_19_55_ 0__DMY_ 3_10_15.wav	3.6588	2.8143	2	3	2	2		1
49	Spectrogram 1	1	564.460175694	567.014839919	2.966	204.658	6804.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 3_10_15.wav	2.5547	0.0314	2	2	1	2		1
50	Spectrogram 1	1	569.001027921	570.301227872	11.864	220.971	6804.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 3_10_15.wav	1.3002	4.5722	1	2	2	2		1
51	Spectrogram 1	1	570.366564553	572.816690089	31.144	215.039	6804.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 3_10_15.wav	2.4501	5.9378	1	2	1	2		1
52	Spectrogram 1	1	575.096910656	577.037410080	26.694	179.446	6805.DSG_RAWD_HMS_20_10_ 0__DMY_ 3_10_15.wav	1.9405	0.0185	1	2	1	2		2
53	Spectrogram 1	1	585.753240567	588.288303788	19.279	250.631	6806.DSG_RAWD_HMS_20_15_ 0__DMY_ 3_10_15.wav	2.5351	0.0252	1	2	1	2		2
54	Spectrogram 1	1	594.384161227	596.468401350	35.593	182.412	6806.DSG_RAWD_HMS_20_15_ 0__DMY_ 3_10_15.wav	2.0842	8.6562	1	2	1	2		2
55	Spectrogram 1	1	598.206320165	600.453901990	26.694	223.937	6807.DSG_RAWD_HMS_20_20_ 0__DMY_ 3_10_15.wav	2.2476	1.8287	1	3	1	2		1
56	Spectrogram 1	1	601.969679570	605.654668376	34.110	204.658	6807.DSG_RAWD_HMS_20_20_ 0__DMY_ 3_10_15.wav	3.6850	5.5921	1	2	1	2		2
57	Spectrogram 1	1	613.501534941	615.905924801	28.177	186.861	6808.DSG_RAWD_HMS_20_25_ 0__DMY_ 3_10_15.wav	2.4044	6.4743	1	3	1	2		2
58	Spectrogram 1	1	616.010463490	617.683082523	31.144	209.107	6808.DSG_RAWD_HMS_20_25_ 0__DMY_ 3_10_15.wav	1.6726	8.9833	1	2	1	2		2
59	Spectrogram 1	1	618.545490973	621.139357207	35.593	223.937	6809.DSG_RAWD_HMS_20_30_ 0__DMY_ 3_10_15.wav	2.5939	0.8687	1	2	1	2		1
60	Spectrogram 1	1	622.981824997	627.241776595	32.627	258.047	6809.DSG_RAWD_HMS_20_30_ 0__DMY_ 3_10_15.wav	4.2600	5.3050	1	2	1	2		2
61	Spectrogram 1	1	628.372056482	631.580087517	0.000	237.284	6810.DSG_RAWD_HMS_20_35_ 0__DMY_ 3_10_15.wav	3.2080	0.0457	2	2	1	2		2
62	Spectrogram 1	1	634.905692078	637.551827657	0.000	173.514	6810.DSG_RAWD_HMS_20_35_ 0__DMY_ 3_10_15.wav	2.6461	6.5793	2	2	1	2		2
63	Spectrogram 1	1	639.100272249	642.151495250	0.000	191.310	6811.DSG_RAWD_HMS_20_40_ 0__DMY_ 3_10_15.wav	3.0512	0.1243	2	2	1	2		2
64	Spectrogram 1	1	642.184151153	647.319585585	0.000	189.827	6811.DSG_RAWD_HMS_20_40_ 0__DMY_ 3_10_15.wav	5.1354	3.2082	2	2	2	2		2
65	Spectrogram 1	1	647.365300618	649.593281439	20.762	237.284	6811.DSG_RAWD_HMS_20_40_ 0__DMY_ 3_10_15.wav	2.2280	8.3893	1	2	1	2		2
66	Spectrogram 1	1	649.671647808	656.166113896	34.110	238.767	6812.DSG_RAWD_HMS_20_45_ 0__DMY_ 3_10_15.wav	6.4945	0.0460	1	2	1	2		2
67	Spectrogram 1	1	658.335251904	659.818394562	34.110	201.692	6812.DSG_RAWD_HMS_20_45_ 0__DMY_ 3_10_15.wav	1.4831	8.7097	1	3	1	2		1
68	Spectrogram 1	1	660.354131052	663.196276674	28.177	222.454	6813.DSG_RAWD_HMS_20_50_ 0__DMY_ 3_10_15.wav	2.8421	0.0789	1	2	1	2		2
69	Spectrogram 1	1	664.091365237	667.554209328	1.483	186.861	6813.DSG_RAWD_HMS_20_50_ 0__DMY_ 3_10_15.wav	3.4628	3.8162	2	2	1	2		1
70	Spectrogram 1	1	668.135676189	670.899417794	32.627	225.420	6813.DSG_RAWD_HMS_20_50_ 0__DMY_ 3_10_15.wav	2.7637	7.8605	1	2	1	2		2
71	Spectrogram 1	1	670.945153471	672.931388572	0.000	223.937	6814.DSG_RAWD_HMS_20_55_ 0__DMY_ 3_10_15.wav	1.9862	0.0204	2	2	1	2		1
72	Spectrogram 1	1	673.643522994	677.184771102	20.762	241.733	6814.DSG_RAWD_HMS_20_55_ 0__DMY_ 3_10_15.wav	3.5412	2.7187	1	1	1	2		2
73	Spectrogram 1	1	677.805449266	681.536173749	34.110	287.707	6814.DSG_RAWD_HMS_20_55_ 0__DMY_ 3_10_15.wav	3.7307	6.8806	1	1	1	2		2
74	Spectrogram 1	1	681.601501728	685.632774943	35.593	283.258	6815.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 3_10_15.wav	4.0313	0.0271	1	2	1	2		2
75	Spectrogram 1	1	686.201180862	687.893400898	35.593	261.013	6815.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 3_10_15.wav	1.6922	4.6268	1	1	1	2		2
76	Spectrogram 1	1	688.572902380	689.657491284	23.728	302.537	6815.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 3_10_15.wav	1.0846	6.9985	1	1	1	2		2
77	Spectrogram 1	1	689.696693293	692.199088174	32.627	256.563	6815.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 3_10_15.wav	2.5024	8.1223	1	2	1	2		2
78	Spectrogram 1	1	692.270931256	694.714523124	5.932	232.835	6816.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 3_10_15.wav	2.4436	0.0469	2	2	1	2		1
79	Spectrogram 1	1	695.289485916	697.269187350	32.627	238.767	6816.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 3_10_15.wav	1.9797	3.0655	1	2	1	2		2
80	Spectrogram 1	1	698.340684551	702.822780865	34.110	231.352	6816.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 3_10_15.wav	4.4821	6.1167	1	2	1	2		2
81	Spectrogram 1	1	702.914226112	710.826498176	0.000	243.216	6817.DSG_RAWD_HMS_21_10_ 0__DMY_ 3_10_15.wav	7.9123	0.0406	2	2	1	2		1
82	Spectrogram 1	1	711.401428245	713.420331686	29.661	220.971	6817.DSG_RAWD_HMS_21_10_ 0__DMY_ 3_10_15.wav	2.0189	8.5278	1	2	1	2		2
83	Spectrogram 1	1	715.066794581	717.948142212	0.000	161.650	6818.DSG_RAWD_HMS_21_15_ 0__DMY_ 3_10_15.wav	2.8813	1.5436	2	2	1	2		1
84	Spectrogram 1	1	724.233488569	725.775434240	31.144	212.073	6819.DSG_RAWD_HMS_21_20_ 0__DMY_ 3_10_15.wav	1.5419	0.0607	1	2	1	2		2
85	Spectrogram 1	1	726.820810112	732.942857119	4.449	271.394	6819.DSG_RAWD_HMS_21_20_ 0__DMY_ 3_10_15.wav	6.1220	2.6480	2	2	1	2		1
86	Spectrogram 1	1	734.850655050	737.627463991	31.144	216.522	6820.DSG_RAWD_HMS_21_25_ 0__DMY_ 3_10_15.wav	2.7768	0.0283	1	3	1	2		1
87	Spectrogram 1	1	738.019484076	740.116791535	1.483	232.835	6820.DSG_RAWD_HMS_21_25_ 0__DMY_ 3_10_15.wav	2.0973	3.1971	2	2	1	2		1
88	Spectrogram 1	1	744.566182379	745.454761240	23.728	317.368	6820.DSG_RAWD_HMS_21_25_ 0__DMY_ 3_10_15.wav	0.8886	9.7438	1	1	1	2		2
89	Spectrogram 1	1	747.689260645	749.976044479	35.593	225.420	6821.DSG_RAWD_HMS_21_30_ 0__DMY_ 3_10_15.wav	2.2868	2.2173	1	2	1	2		1
90	Spectrogram 1	1	752.053722506	756.071928386	32.627	228.386	6821.DSG_RAWD_HMS_21_30_ 0__DMY_ 3_10_15.wav	4.0182	6.5817	1	2	1	2		2
91	Spectrogram 1	1	759.632749071	762.938785127	44.491	249.148	6822.DSG_RAWD_HMS_21_35_ 0__DMY_ 3_10_15.wav	3.3060	3.5111	1	3	2	2		1
92	Spectrogram 1	1	766.806696915	770.197670657	29.661	209.107	6823.DSG_RAWD_HMS_21_40_ 0__DMY_ 3_10_15.wav	3.3910	0.0355	1	2	1	2		2
93	Spectrogram 1	1	772.294947368	776.182479885	2.966	201.692	6823.DSG_RAWD_HMS_21_40_ 0__DMY_ 3_10_15.wav	3.8875	5.5237	2	2	2	2		2
94	Spectrogram 1	1	776.541818287	777.384661472	35.593	198.725	6823.DSG_RAWD_HMS_21_40_ 0__DMY_ 3_10_15.wav	0.8428	9.7706	1	2	1	2		1
95	Spectrogram 1	1	777.476132825	778.247105660	34.110	195.759	6824.DSG_RAWD_HMS_21_45_ 0__DMY_ 3_10_15.wav	0.7710	0.0553	1	2	1	2		2
96	Spectrogram 1	1	779.187953866	783.082020052	34.110	191.310	6824.DSG_RAWD_HMS_21_45_ 0__DMY_ 3_10_15.wav	3.8941	1.7672	1	2	1	2		2
97	Spectrogram 1	1	788.367710095	789.974992447	32.627	210.590	6825.DSG_RAWD_HMS_21_50_ 0__DMY_ 3_10_15.wav	1.6073	0.2973	1	1	1	2		2
98	Spectrogram 1	1	798.795396224	802.441183022	0.000	195.759	6826.DSG_RAWD_HMS_21_55_ 0__DMY_ 3_10_15.wav	3.6458	0.0754	2	2	2	2		1
99	Spectrogram 1	1	804.865146619	807.132329448	41.525	215.039	6826.DSG_RAWD_HMS_21_55_ 0__DMY_ 3_10_15.wav	2.2672	6.1451	1	2	2	2		2
100	Spectrogram 1	1	808.419448140	809.340695341	32.627	186.861	6826.DSG_RAWD_HMS_21_55_ 0__DMY_ 3_10_15.wav	0.9212	9.6994	1	2	1	2		2
101	Spectrogram 1	1	809.974448879	811.490259877	40.042	176.480	6827.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 3_10_15.wav	1.5158	0.6048	1	2	2	2		2
102	Spectrogram 1	1	813.319671860	816.468899883	40.042	204.658	6827.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 3_10_15.wav	3.1492	3.9501	1	2	1	2		2
103	Spectrogram 1	1	817.174518633	819.997063250	29.661	232.835	6827.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 3_10_15.wav	2.8225	7.8049	1	1	1	2		2
104	Spectrogram 1	1	821.055489961	822.434093929	41.525	218.005	6828.DSG_RAWD_HMS_22_ 5_ 0__DMY_ 3_10_15.wav	1.3786	1.0363	1	3	1	2		1
105	Spectrogram 1	1	824.864618461	826.275890770	37.076	206.141	6828.DSG_RAWD_HMS_22_ 5_ 0__DMY_ 3_10_15.wav	1.4113	4.8454	1	1	2	2		2
106	Spectrogram 1	1	843.753369882	846.268832099	4.449	160.167	6830.DSG_RAWD_HMS_22_15_ 0__DMY_ 3_10_15.wav	2.5155	2.4350	2	2	1	2		1
107	Spectrogram 1	1	847.196597304	849.078293716	38.559	180.929	6830.DSG_RAWD_HMS_22_15_ 0__DMY_ 3_10_15.wav	1.8817	5.8782	1	3	2	2		2
108	Spectrogram 1	1	849.124029393	850.326224322	40.042	191.310	6830.DSG_RAWD_HMS_22_15_ 0__DMY_ 3_10_15.wav	1.2022	7.8056	1	2	1	2		2
109	Spectrogram 1	1	852.299360179	855.618463572	38.559	191.310	6831.DSG_RAWD_HMS_22_20_ 0__DMY_ 3_10_15.wav	3.3191	0.3314	1	2	2	2		2
110	Spectrogram 1	1	857.232260447	858.610864415	45.974	222.454	6831.DSG_RAWD_HMS_22_20_ 0__DMY_ 3_10_15.wav	1.3786	5.2643	1	2	2	2		1
111	Spectrogram 1	1	859.002884501	860.949917594	48.940	235.801	6831.DSG_RAWD_HMS_22_20_ 0__DMY_ 3_10_15.wav	1.9470	7.0349	1	2	1	2		1
112	Spectrogram 1	1	873.298469075	874.781611732	40.042	225.420	6833.DSG_RAWD_HMS_22_30_ 0__DMY_ 3_10_15.wav	1.4831	0.0313	1	2	1	2		2
113	Spectrogram 1	1	874.866549418	877.839368402	0.000	207.624	6833.DSG_RAWD_HMS_22_30_ 0__DMY_ 3_10_15.wav	2.9728	1.5993	2	2	2	2		1
114	Spectrogram 1	1	954.763299482	954.946242189	0.000	198.725	6840.DSG_RAWD_HMS_23_ 5_ 0__DMY_ 3_10_15.wav	0.1829	6.9489	3	2	2	2		2
115	Spectrogram 1	1	1240.309081325	1240.446288355	0.000	235.801	6867.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 4_10_15.wav	0.1372	4.5459	3	1	2	2		2
116	Spectrogram 1	1	1243.837218732	1244.085498120	0.000	188.344	6867.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 4_10_15.wav	0.2483	8.0740	3	1	2	2		2
117	Spectrogram 1	1	1280.138042124	1280.327518499	0.000	152.752	6871.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 4_10_15.wav	0.1895	1.7764	3	1	2	2		2
118	Spectrogram 1	1	1304.201378717	1308.003973549	37.076	241.733	6873.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 4_10_15.wav	3.8026	4.5406	1	3	2	2		1
119	Spectrogram 1	1	1360.932886932	1361.155031648	0.000	177.963	6878.DSG_RAWD_HMS_ 2_15_ 0__DMY_ 4_10_15.wav	0.2221	8.0241	3	2	2	2		2
120	Spectrogram 1	1	1408.994349877	1409.131556907	0.000	157.201	6883.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 4_10_15.wav	0.1372	2.8375	3	2	2	2		2
121	Spectrogram 1	1	1412.208888389	1412.385297428	0.000	182.412	6883.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 4_10_15.wav	0.1764	6.0521	3	3	2	2		2
122	Spectrogram 1	1	1454.984624286	1459.375249247	26.694	243.216	6887.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 4_10_15.wav	4.3906	6.2294	1	2	1	2		2
123	Spectrogram 1	1	1537.498059846	1537.713670894	0.000	232.835	6895.DSG_RAWD_HMS_ 3_40_ 0__DMY_ 4_10_15.wav	0.2156	3.5461	3	1	2	2		2
124	Spectrogram 1	1	1590.531609319	1593.929116729	34.110	152.752	6900.DSG_RAWD_HMS_ 4_ 5_ 0__DMY_ 4_10_15.wav	3.3975	3.3316	1	3	2	2		1
125	Spectrogram 1	1	1678.422118628	1678.631196007	0.000	183.895	6908.DSG_RAWD_HMS_ 4_45_ 0__DMY_ 4_10_15.wav	0.2091	6.0253	3	2	2	2		2
126	Spectrogram 1	1	1917.174364649	1917.318105347	0.000	166.099	6930.DSG_RAWD_HMS_ 6_35_ 0__DMY_ 4_10_15.wav	0.1437	10.4864	3	2	1	2		2
127	Spectrogram 1	1	1918.376551457	1918.598696172	0.000	179.446	6931.DSG_RAWD_HMS_ 6_40_ 0__DMY_ 4_10_15.wav	0.2221	1.0390	3	2	2	2		2
128	Spectrogram 1	1	1925.635420742	1925.808562947	0.000	215.039	6931.DSG_RAWD_HMS_ 6_40_ 0__DMY_ 4_10_15.wav	0.1731	8.2978	3	2	2	2		2
130	Spectrogram 1	1	1987.250902966	1988.067611478	41.525	157.201	6937.DSG_RAWD_HMS_ 7_10_ 0__DMY_ 4_10_15.wav	0.8167	6.0157	1	1	1	2		1
131	Spectrogram 1	1	2042.087714823	2043.440184119	43.008	177.963	6942.DSG_RAWD_HMS_ 7_35_ 0__DMY_ 4_10_15.wav	1.3525	7.6045	1	3	2	2		1
132	Spectrogram 1	1	2066.980818454	2068.339821418	32.627	258.047	6945.DSG_RAWD_HMS_ 7_50_ 0__DMY_ 4_10_15.wav	1.3590	0.5488	1	2	2	2		1
133	Spectrogram 1	1	2068.712240499	2068.869048534	0.000	169.065	6945.DSG_RAWD_HMS_ 7_50_ 0__DMY_ 4_10_15.wav	0.1568	2.2802	3	2	2	2		2
134	Spectrogram 1	1	2100.563612666	2101.818076941	34.110	210.590	6948.DSG_RAWD_HMS_ 8_ 5_ 0__DMY_ 4_10_15.wav	1.2545	2.1828	1	2	2	2		1
135	Spectrogram 1	1	2109.854419954	2110.050429997	0.000	164.616	6949.DSG_RAWD_HMS_ 8_10_ 0__DMY_ 4_10_15.wav	0.1960	0.8240	3	2	2	2		2
136	Spectrogram 1	1	2222.578912877	2222.820658596	0.000	157.201	6959.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_ 4_10_15.wav	0.2417	7.0525	3	1	2	2		2
137	Spectrogram 1	1	2360.568923702	2363.358799979	31.144	209.107	6972.DSG_RAWD_HMS_10_ 5_ 0__DMY_ 4_10_15.wav	2.7899	6.5977	1	2	2	2		2
138	Spectrogram 1	1	2483.577347687	2485.165029034	23.728	180.929	6984.DSG_RAWD_HMS_11_ 5_ 0__DMY_ 4_10_15.wav	1.5877	1.8109	1	2	2	2		1
139	Spectrogram 1	1	219.321008932	219.497417971	0.000	203.175	6771.DSG_RAWD_HMS_17_20_ 0__DMY_ 3_10_15.wav	0.1764	6.3290	3	2	2	2		
