Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
129	Spectrogram 1	1	1135.099790053	1135.306561722	11.853	221.983	2857.DSG_RAWD_HMS_ 9_55_ 0__DMY_16_ 8_15.wav	0.2068	5.8326	3	3	2	2		1
132	Spectrogram 1	1	1143.797125056	1143.913434120	9.698	147.629	2858.DSG_RAWD_HMS_10_ 0_ 0__DMY_16_ 8_15.wav	0.1163	3.8803	3	2	2	2		1
133	Spectrogram 1	1	1143.913434120	1144.036204798	19.397	159.483	2858.DSG_RAWD_HMS_10_ 0_ 0__DMY_16_ 8_15.wav	0.1228	3.9966	3	2	2	2		1
134	Spectrogram 1	1	1144.230053238	1144.385131990	19.397	198.276	2858.DSG_RAWD_HMS_10_ 0_ 0__DMY_16_ 8_15.wav	0.1551	4.3133	3	2	2	2		1
139	Spectrogram 1	1	1185.571470582	1185.804088710	23.707	120.690	2862.DSG_RAWD_HMS_10_20_ 0__DMY_16_ 8_15.wav	0.2326	3.0563	3	3	2	2		1
143	Spectrogram 1	1	1267.743799275	1268.913351529	14.009	135.776	2870.DSG_RAWD_HMS_11_ 0_ 0__DMY_16_ 8_15.wav	1.1696	0.0318	2	3	1	1		1
144	Spectrogram 1	1	1284.282304049	1284.527845406	31.250	280.172	2871.DSG_RAWD_HMS_11_ 5_ 0__DMY_16_ 8_15.wav	0.2455	5.9207	3	1	2	2		1
146	Spectrogram 1	1	1342.714692531	1344.523944637	39.871	122.845	2877.DSG_RAWD_HMS_11_35_ 0__DMY_16_ 8_15.wav	1.8093	0.4555	1	3	2	2		1
147	Spectrogram 1	1	1347.179677514	1347.354141110	29.095	142.241	2877.DSG_RAWD_HMS_11_35_ 0__DMY_16_ 8_15.wav	0.1745	4.9205	3	3	2	2		1
148	Spectrogram 1	1	1348.614155969	1348.820927639	28.017	109.914	2877.DSG_RAWD_HMS_11_35_ 0__DMY_16_ 8_15.wav	0.2068	6.3550	3	2	2	2		2
152	Spectrogram 1	1	1365.391763740	1365.456379887	20.474	126.078	2879.DSG_RAWD_HMS_11_45_ 0__DMY_16_ 8_15.wav	0.0646	1.8334	3	2	2	2		1
153	Spectrogram 1	1	1370.166908037	1370.321986789	20.474	93.750	2879.DSG_RAWD_HMS_11_45_ 0__DMY_16_ 8_15.wav	0.1551	6.6085	3	3	2	2		1
179	Spectrogram 1	1	1798.152600834	1798.333526045	7.543	90.517	2919.DSG_RAWD_HMS_15_ 5_ 0__DMY_16_ 8_15.wav	0.1809	8.6102	3	2	2	2		1
180	Spectrogram 1	1	1802.204038658	1802.352655795	11.853	129.310	2920.DSG_RAWD_HMS_15_10_ 0__DMY_16_ 8_15.wav	0.1486	2.0120	3	3	2	2		1
186	Spectrogram 1	1	1842.795964880	1842.873504256	1.078	191.810	2924.DSG_RAWD_HMS_15_30_ 0__DMY_16_ 8_15.wav	0.0775	0.0056	3	2	1	2		2
201	Spectrogram 1	1	1908.672224396	1908.801456690	30.172	185.345	2930.DSG_RAWD_HMS_16_ 0_ 0__DMY_16_ 8_15.wav	0.1292	1.9842	3	3	2	2		1
202	Spectrogram 1	1	1908.814379919	1908.937150597	29.095	184.267	2930.DSG_RAWD_HMS_16_ 0_ 0__DMY_16_ 8_15.wav	0.1228	2.1264	3	3	2	2		1
209	Spectrogram 1	1	1953.580513839	1953.690361288	35.560	133.621	2934.DSG_RAWD_HMS_16_20_ 0__DMY_16_ 8_15.wav	0.1098	4.2941	3	3	2	2		1
239	Spectrogram 1	1	2140.049906721	2140.179139015	5.388	380.388	2951.DSG_RAWD_HMS_17_45_ 0__DMY_16_ 8_15.wav	0.1292	9.7203	3	2	2	2		1
244	Spectrogram 1	1	2152.746977128	2152.837439734	29.095	136.853	2953.DSG_RAWD_HMS_17_55_ 0__DMY_16_ 8_15.wav	0.0905	1.1182	3	2	2	1		1
245	Spectrogram 1	1	2152.553128688	2152.643591294	23.707	130.388	2953.DSG_RAWD_HMS_17_55_ 0__DMY_16_ 8_15.wav	0.0905	0.9243	3	3	2	1		1
246	Spectrogram 1	1	2157.166721559	2157.276569008	17.241	140.086	2953.DSG_RAWD_HMS_17_55_ 0__DMY_16_ 8_15.wav	0.1098	5.5379	3	3	2	2		1
253	Spectrogram 1	1	2180.460836862	2180.564222697	19.397	117.457	2955.DSG_RAWD_HMS_18_ 5_ 0__DMY_16_ 8_15.wav	0.1034	7.5328	3	3	2	2		1
254	Spectrogram 1	1	2180.570684311	2180.674070146	32.328	118.534	2955.DSG_RAWD_HMS_18_ 5_ 0__DMY_16_ 8_15.wav	0.1034	7.6427	3	3	2	2		1
255	Spectrogram 1	1	2183.323332158	2183.459026066	7.543	115.302	2955.DSG_RAWD_HMS_18_ 5_ 0__DMY_16_ 8_15.wav	0.1357	10.3953	3	3	2	2		1
264	Spectrogram 1	1	2251.441675542	2251.551522991	8.621	99.138	2962.DSG_RAWD_HMS_18_40_ 0__DMY_16_ 8_15.wav	0.1098	3.9665	3	2	2	2		1
268	Spectrogram 1	1	2292.964016000	2293.035093761	22.629	81.897	2966.DSG_RAWD_HMS_19_ 0_ 0__DMY_16_ 8_15.wav	0.0711	2.8904	3	3	2	2		1
276	Spectrogram 1	1	2348.818215854	2348.947448148	3.233	143.319	2971.DSG_RAWD_HMS_19_25_ 0__DMY_16_ 8_15.wav	0.1292	5.4966	3	3	2	2		2
281	Spectrogram 1	1	2356.236150589	2356.429999028	2.155	76.509	2972.DSG_RAWD_HMS_19_30_ 0__DMY_16_ 8_15.wav	0.1938	2.2650	3	3	2	2		1
282	Spectrogram 1	1	2362.768841863	2363.673467916	34.483	126.078	2972.DSG_RAWD_HMS_19_30_ 0__DMY_16_ 8_15.wav	0.9046	8.7976	1	3	2	2		1
289	Spectrogram 1	1	2384.454022405	2384.609101157	15.086	113.147	2974.DSG_RAWD_HMS_19_40_ 0__DMY_16_ 8_15.wav	0.1551	9.1836	3	3	2	2		1
292	Spectrogram 1	1	2388.867305756	2389.041769352	8.621	144.397	2975.DSG_RAWD_HMS_19_45_ 0__DMY_16_ 8_15.wav	0.1745	2.5377	3	3	2	2		2
295	Spectrogram 1	1	2392.653811594	2392.776582273	4.310	82.974	2975.DSG_RAWD_HMS_19_45_ 0__DMY_16_ 8_15.wav	0.1228	6.3242	3	3	2	2		1
296	Spectrogram 1	1	2392.789505502	2392.886429722	24.784	84.052	2975.DSG_RAWD_HMS_19_45_ 0__DMY_16_ 8_15.wav	0.0969	6.4599	3	3	2	2		1
301	Spectrogram 1	1	2402.032848430	2404.055333820	24.784	203.664	2976.DSG_RAWD_HMS_19_50_ 0__DMY_16_ 8_15.wav	2.0225	5.0536	1	2	2	1		1
304	Spectrogram 1	1	2411.764042707	2411.906198230	0.000	145.474	2977.DSG_RAWD_HMS_19_55_ 0__DMY_16_ 8_15.wav	0.1422	4.1352	3	2	2	2		1
308	Spectrogram 1	1	2437.009584832	2437.513590775	31.250	149.784	2979.DSG_RAWD_HMS_20_ 5_ 0__DMY_16_ 8_15.wav	0.5040	8.0816	1	3	2	2		1
313	Spectrogram 1	1	2458.836937847	2459.198788268	58.190	177.802	2981.DSG_RAWD_HMS_20_15_ 0__DMY_16_ 8_15.wav	0.3619	8.6097	1	2	2	2		1
315	Spectrogram 1	1	2460.956349391	2463.618534633	23.707	158.405	2982.DSG_RAWD_HMS_20_20_ 0__DMY_16_ 8_15.wav	2.6622	0.0795	1	2	2	2		1
316	Spectrogram 1	1	2463.902845678	2465.899484609	21.552	173.491	2982.DSG_RAWD_HMS_20_20_ 0__DMY_16_ 8_15.wav	1.9966	3.0260	1	3	2	2		1
317	Spectrogram 1	1	2471.605098170	2472.936190791	31.250	163.793	2983.DSG_RAWD_HMS_20_25_ 0__DMY_16_ 8_15.wav	1.3311	0.0787	1	3	1	2		1
319	Spectrogram 1	1	2480.153820853	2482.143998169	30.172	207.974	2983.DSG_RAWD_HMS_20_25_ 0__DMY_16_ 8_15.wav	1.9902	8.6274	1	2	1	1		1
320	Spectrogram 1	1	2482.912930314	2483.061547452	24.784	325.431	2984.DSG_RAWD_HMS_20_30_ 0__DMY_16_ 8_15.wav	0.1486	0.7369	3	3	2	2		2
321	Spectrogram 1	1	2493.561683239	2493.755531679	26.940	113.147	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	0.1938	0.7361	3	2	2	2		1
322	Spectrogram 1	1	2493.865379129	2494.001073037	24.784	95.905	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	0.1357	1.0398	3	3	2	2		1
323	Spectrogram 1	1	2494.013996266	2494.136766945	22.629	135.776	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	0.1228	1.1884	3	3	2	2		1
324	Spectrogram 1	1	2494.188459862	2494.291845696	32.328	120.690	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	0.1034	1.3629	3	3	2	2		1
325	Spectrogram 1	1	2494.317692155	2494.459847678	20.474	94.828	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	0.1422	1.4921	3	3	2	2		1
326	Spectrogram 1	1	2494.485694136	2494.563233512	21.552	91.595	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	0.0775	1.6601	3	3	2	3		1
327	Spectrogram 1	1	2495.874944267	2496.882956155	31.250	153.017	2985.DSG_RAWD_HMS_20_35_ 0__DMY_16_ 8_15.wav	1.0080	3.0493	1	2	2	2		1
336	Spectrogram 1	1	2596.979887008	2597.141427375	31.250	136.853	2994.DSG_RAWD_HMS_21_20_ 0__DMY_16_ 8_15.wav	0.1615	8.3079	3	3	2	2		1
340	Spectrogram 1	1	2610.924051929	2611.156670056	33.405	163.793	2996.DSG_RAWD_HMS_21_30_ 0__DMY_16_ 8_15.wav	0.2326	0.9529	3	3	2	2		1
341	Spectrogram 1	1	2611.796369908	2612.054834495	33.405	169.181	2996.DSG_RAWD_HMS_21_30_ 0__DMY_16_ 8_15.wav	0.2585	1.8252	3	3	2	2		1
342	Spectrogram 1	1	2612.620227751	2612.898077181	33.405	134.698	2996.DSG_RAWD_HMS_21_30_ 0__DMY_16_ 8_15.wav	0.2778	2.6490	3	2	2	2		1
343	Spectrogram 1	1	2613.783318390	2613.899627454	15.086	118.534	2996.DSG_RAWD_HMS_21_30_ 0__DMY_16_ 8_15.wav	0.1163	3.8121	3	3	2	2		1
345	Spectrogram 1	1	2621.356340964	2621.569574248	34.483	158.405	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.2132	0.7355	3	3	2	2		1
346	Spectrogram 1	1	2620.807103717	2620.994490543	35.560	171.336	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1874	0.1863	3	3	2	2		1
347	Spectrogram 1	1	2622.138196338	2622.325583163	42.026	163.793	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1874	1.5174	3	3	2	2		1
348	Spectrogram 1	1	2622.500046759	2622.674510355	42.026	156.250	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1745	1.8792	3	3	2	2		1
349	Spectrogram 1	1	2623.740676775	2626.318861026	18.319	210.129	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	2.5782	3.1199	1	2	2	2		1
350	Spectrogram 1	1	2626.396400402	2626.557940768	34.483	126.078	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1615	5.7756	3	3	2	2		1
351	Spectrogram 1	1	2626.635480144	2626.809943740	45.259	122.845	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1745	6.0147	3	2	2	2		1
352	Spectrogram 1	1	2627.126567005	2627.275184142	34.483	136.853	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1486	6.5058	3	3	2	2		1
353	Spectrogram 1	1	2627.456109353	2627.578880031	39.871	139.009	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1228	6.8353	3	3	2	2		1
354	Spectrogram 1	1	2627.598264875	2627.701650710	39.871	139.009	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1034	6.9775	3	3	2	2		1
355	Spectrogram 1	1	2627.921345608	2628.011808214	28.017	167.026	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.0905	7.3005	3	2	2	2		1
356	Spectrogram 1	1	2628.690277754	2628.813048432	31.250	167.026	2997.DSG_RAWD_HMS_21_35_ 0__DMY_16_ 8_15.wav	0.1228	8.0695	3	3	2	2		1
360	Spectrogram 1	1	2641.145046689	2641.293663826	38.793	136.853	2998.DSG_RAWD_HMS_21_40_ 0__DMY_16_ 8_15.wav	0.1486	9.8746	3	3	2	2		1
361	Spectrogram 1	1	2640.634579130	2640.931813405	36.638	134.698	2998.DSG_RAWD_HMS_21_40_ 0__DMY_16_ 8_15.wav	0.2972	9.3642	3	3	2	2		1
362	Spectrogram 1	1	2642.036749512	2642.237059567	32.328	122.845	2999.DSG_RAWD_HMS_21_45_ 0__DMY_16_ 8_15.wav	0.2003	0.1167	1	2	2	2		2
363	Spectrogram 1	1	2642.527832227	2642.708757437	35.560	132.543	2999.DSG_RAWD_HMS_21_45_ 0__DMY_16_ 8_15.wav	0.1809	0.6078	1	2	2	2		1
367	Spectrogram 1	1	2650.443309250	2650.572541543	28.017	110.991	2999.DSG_RAWD_HMS_21_45_ 0__DMY_16_ 8_15.wav	0.1292	8.5233	3	3	2	2		1
368	Spectrogram 1	1	2650.682388992	2650.818082900	30.172	112.069	2999.DSG_RAWD_HMS_21_45_ 0__DMY_16_ 8_15.wav	0.1357	8.7624	3	3	2	2		1
370	Spectrogram 1	1	2654.966439514	2655.076286964	23.707	183.190	3000.DSG_RAWD_HMS_21_50_ 0__DMY_16_ 8_15.wav	0.1098	2.3968	3	2	2	2		1
371	Spectrogram 1	1	2655.147364725	2655.328289936	30.172	179.957	3000.DSG_RAWD_HMS_21_50_ 0__DMY_16_ 8_15.wav	0.1809	2.5778	3	2	2	2		1
372	Spectrogram 1	1	2655.864603320	2657.893550324	37.716	136.853	3000.DSG_RAWD_HMS_21_50_ 0__DMY_16_ 8_15.wav	2.0289	3.2950	1	2	2	2		1
1	Spectrogram 1	1	37.076654731	37.225271868	19.397	156.250	2754.DSG_RAWD_HMS_ 1_20_ 0__DMY_16_ 8_15.wav	0.1486	5.1279	3	2	2	2		2
2	Spectrogram 1	1	37.225271868	37.386812235	23.707	154.095	2754.DSG_RAWD_HMS_ 1_20_ 0__DMY_16_ 8_15.wav	0.1615	5.2765	3	2	2	2		2
4	Spectrogram 1	1	49.088789666	49.263253262	23.707	148.707	2755.DSG_RAWD_HMS_ 1_25_ 0__DMY_16_ 8_15.wav	0.1745	6.4904	3	2	2	2		2
5	Spectrogram 1	1	49.951419485	51.263127262	31.250	161.638	2755.DSG_RAWD_HMS_ 1_25_ 0__DMY_16_ 8_15.wav	1.3117	7.3530	1	3	2	2		2
6	Spectrogram 1	1	64.263902829	64.393135122	35.560	125.000	2757.DSG_RAWD_HMS_ 1_35_ 0__DMY_16_ 8_15.wav	0.1292	0.3663	3	3	2	2		2
11	Spectrogram 1	1	116.383311111	116.551313092	21.552	141.164	2761.DSG_RAWD_HMS_ 1_55_ 0__DMY_16_ 8_15.wav	0.1680	9.8873	3	2	2	2		2
12	Spectrogram 1	1	126.224355002	127.187135587	44.181	131.466	2762.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_16_ 8_15.wav	0.9628	9.0788	1	3	2	2		2
13	Spectrogram 1	1	137.370643696	137.570953750	18.319	164.871	2763.DSG_RAWD_HMS_ 2_ 5_ 0__DMY_16_ 8_15.wav	0.2003	9.5754	3	2	2	2		2
14	Spectrogram 1	1	160.257676299	160.470909583	32.328	165.948	2766.DSG_RAWD_HMS_ 2_20_ 0__DMY_16_ 8_15.wav	0.2132	0.5137	3	2	2	2		2
15	Spectrogram 1	1	171.765809073	171.914426211	21.552	148.707	2767.DSG_RAWD_HMS_ 2_25_ 0__DMY_16_ 8_15.wav	0.1486	1.3722	3	2	2	2		2
16	Spectrogram 1	1	200.649266322	200.804345074	21.552	142.241	2769.DSG_RAWD_HMS_ 2_35_ 0__DMY_16_ 8_15.wav	0.1551	8.9565	3	2	2	2		2
17	Spectrogram 1	1	202.574827492	202.723444629	21.552	155.172	2770.DSG_RAWD_HMS_ 2_40_ 0__DMY_16_ 8_15.wav	0.1486	0.2324	3	2	2	2		2
18	Spectrogram 1	1	223.491105855	223.620338148	6.466	181.034	2771.DSG_RAWD_HMS_ 2_45_ 0__DMY_16_ 8_15.wav	0.1292	10.4991	3	1	2	2		2
19	Spectrogram 1	1	236.026656726	236.181735478	30.172	129.310	2773.DSG_RAWD_HMS_ 2_55_ 0__DMY_16_ 8_15.wav	0.1551	1.7355	3	2	2	2		2
20	Spectrogram 1	1	250.442540922	250.623466133	22.629	123.922	2774.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_16_ 8_15.wav	0.1809	5.5017	3	3	2	2		2
21	Spectrogram 1	1	253.350270700	253.479502993	10.776	178.879	2774.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_16_ 8_15.wav	0.1292	8.4095	3	2	2	2		2
24	Spectrogram 1	1	302.461807392	302.610424530	6.466	178.879	2779.DSG_RAWD_HMS_ 3_25_ 0__DMY_16_ 8_15.wav	0.1486	4.2730	3	2	2	2		2
25	Spectrogram 1	1	307.566485236	307.728025603	25.862	155.172	2779.DSG_RAWD_HMS_ 3_25_ 0__DMY_16_ 8_15.wav	0.1615	9.3777	3	3	2	2		2
26	Spectrogram 1	1	321.866046874	321.995279167	16.164	118.534	2781.DSG_RAWD_HMS_ 3_35_ 0__DMY_16_ 8_15.wav	0.1292	1.9684	3	3	2	2		2
27	Spectrogram 1	1	352.991666378	353.133821901	29.095	139.009	2784.DSG_RAWD_HMS_ 3_50_ 0__DMY_16_ 8_15.wav	0.1422	1.1453	3	2	2	2		2
28	Spectrogram 1	1	355.227390079	355.369545602	22.629	136.853	2784.DSG_RAWD_HMS_ 3_50_ 0__DMY_16_ 8_15.wav	0.1422	3.3810	3	2	2	2		2
29	Spectrogram 1	1	359.543757321	360.396690457	40.948	133.621	2784.DSG_RAWD_HMS_ 3_50_ 0__DMY_16_ 8_15.wav	0.8529	7.6974	1	2	2	2		2
30	Spectrogram 1	1	367.213705591	367.407554031	7.543	190.733	2785.DSG_RAWD_HMS_ 3_55_ 0__DMY_16_ 8_15.wav	0.1938	4.7177	3	2	2	2		2
32	Spectrogram 1	1	377.183991256	379.523095765	19.397	137.931	2786.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_16_ 8_15.wav	2.3391	4.0384	1	2	2	2		2
33	Spectrogram 1	1	381.035121237	382.663448133	21.552	128.233	2786.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_16_ 8_15.wav	1.6283	7.8895	1	3	2	2		2
34	Spectrogram 1	1	383.005913710	383.761922626	30.172	132.543	2786.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_16_ 8_15.wav	0.7560	9.8603	1	2	1	2		2
35	Spectrogram 1	1	394.927614042	395.082692794	25.862	146.552	2788.DSG_RAWD_HMS_ 4_10_ 0__DMY_16_ 8_15.wav	0.1551	0.4828	3	2	2	2		2
36	Spectrogram 1	1	409.240114855	413.970016789	26.940	175.647	2789.DSG_RAWD_HMS_ 4_15_ 0__DMY_16_ 8_15.wav	4.7299	4.1457	1	2	2	2		2
37	Spectrogram 1	1	427.371428086	427.481275535	15.086	162.716	2791.DSG_RAWD_HMS_ 4_25_ 0__DMY_16_ 8_15.wav	0.1098	0.9778	3	2	2	2		2
38	Spectrogram 1	1	448.908025114	449.114796784	26.940	192.888	2793.DSG_RAWD_HMS_ 4_35_ 0__DMY_16_ 8_15.wav	0.2068	1.2152	3	2	2	2		2
39	Spectrogram 1	1	456.739510935	456.959205834	23.707	257.543	2793.DSG_RAWD_HMS_ 4_35_ 0__DMY_16_ 8_15.wav	0.2197	9.0467	3	3	2	2		2
41	Spectrogram 1	1	473.920972843	474.121282898	33.405	241.379	2795.DSG_RAWD_HMS_ 4_45_ 0__DMY_16_ 8_15.wav	0.2003	4.9290	3	1	2	2		2
42	Spectrogram 1	1	486.159289115	486.294983023	18.319	134.698	2796.DSG_RAWD_HMS_ 4_50_ 0__DMY_16_ 8_15.wav	0.1357	6.5177	3	3	2	2		2
43	Spectrogram 1	1	488.214082578	488.388546174	31.250	140.086	2796.DSG_RAWD_HMS_ 4_50_ 0__DMY_16_ 8_15.wav	0.1745	8.5725	3	3	2	2		2
44	Spectrogram 1	1	490.307654577	492.743683306	25.862	154.095	2797.DSG_RAWD_HMS_ 4_55_ 0__DMY_16_ 8_15.wav	2.4360	0.0165	1	2	1	2		2
45	Spectrogram 1	1	499.341005111	499.547776780	11.853	135.776	2797.DSG_RAWD_HMS_ 4_55_ 0__DMY_16_ 8_15.wav	0.2068	9.0498	3	3	2	2		2
46	Spectrogram 1	1	518.939106603	519.003722750	21.552	136.853	2799.DSG_RAWD_HMS_ 5_ 5_ 0__DMY_16_ 8_15.wav	0.0646	7.3487	3	2	2	2		2
47	Spectrogram 1	1	556.009381256	556.157998394	31.250	141.164	2803.DSG_RAWD_HMS_ 5_25_ 0__DMY_16_ 8_15.wav	0.1486	1.8206	3	3	2	2		2
48	Spectrogram 1	1	556.552156888	556.720158870	22.629	224.138	2803.DSG_RAWD_HMS_ 5_25_ 0__DMY_16_ 8_15.wav	0.1680	2.3634	3	1	2	2		2
49	Spectrogram 1	1	565.126717965	565.314104790	25.862	163.793	2804.DSG_RAWD_HMS_ 5_30_ 0__DMY_16_ 8_15.wav	0.1874	0.2883	3	2	2	2		2
50	Spectrogram 1	1	578.754262235	578.999803593	24.784	165.948	2805.DSG_RAWD_HMS_ 5_35_ 0__DMY_16_ 8_15.wav	0.2455	3.2663	3	3	2	2		2
51	Spectrogram 1	1	588.821456980	588.976535732	25.862	162.716	2806.DSG_RAWD_HMS_ 5_40_ 0__DMY_16_ 8_15.wav	0.1551	2.6839	3	2	2	2		2
52	Spectrogram 1	1	608.005987466	608.186912676	20.474	134.698	2808.DSG_RAWD_HMS_ 5_50_ 0__DMY_16_ 8_15.wav	0.1809	0.5692	3	3	2	2		2
53	Spectrogram 1	1	622.208615441	622.396002266	3.233	175.647	2809.DSG_RAWD_HMS_ 5_55_ 0__DMY_16_ 8_15.wav	0.1874	4.1222	3	2	2	2		2
54	Spectrogram 1	1	638.982965660	639.170352485	23.707	169.181	2810.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_16_ 8_15.wav	0.1874	10.2470	3	2	2	2		2
55	Spectrogram 1	1	642.601470886	642.763011252	11.853	158.405	2811.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_16_ 8_15.wav	0.1615	3.2159	3	3	2	2		2
56	Spectrogram 1	1	648.843390305	649.037238745	18.319	162.716	2811.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_16_ 8_15.wav	0.1938	9.4578	3	3	3	3		2
57	Spectrogram 1	1	651.027416061	651.208341272	18.319	120.690	2812.DSG_RAWD_HMS_ 6_10_ 0__DMY_16_ 8_15.wav	0.1809	0.9922	3	2	2	2		2
58	Spectrogram 1	1	653.101594369	653.243749891	10.776	167.026	2812.DSG_RAWD_HMS_ 6_10_ 0__DMY_16_ 8_15.wav	0.1422	3.0664	3	2	2	2		2
59	Spectrogram 1	1	662.968477985	664.751883632	32.328	110.991	2813.DSG_RAWD_HMS_ 6_15_ 0__DMY_16_ 8_15.wav	1.7834	2.2837	1	3	2	2		2
60	Spectrogram 1	1	666.955294232	667.187912360	9.698	172.414	2813.DSG_RAWD_HMS_ 6_15_ 0__DMY_16_ 8_15.wav	0.2326	6.2705	3	3	2	2		2
61	Spectrogram 1	1	683.613351016	683.768429768	28.017	169.181	2815.DSG_RAWD_HMS_ 6_25_ 0__DMY_16_ 8_15.wav	0.1551	1.6294	3	2	2	2		2
62	Spectrogram 1	1	684.472745766	684.647209362	25.862	162.716	2815.DSG_RAWD_HMS_ 6_25_ 0__DMY_16_ 8_15.wav	0.1745	2.4887	3	2	2	2		2
63	Spectrogram 1	1	693.893796436	694.061798417	19.397	107.759	2816.DSG_RAWD_HMS_ 6_30_ 0__DMY_16_ 8_15.wav	0.1680	1.2602	3	3	2	2		2
64	Spectrogram 1	1	706.920430865	707.114279304	5.388	92.672	2817.DSG_RAWD_HMS_ 6_35_ 0__DMY_16_ 8_15.wav	0.1938	3.6372	3	3	2	2		2
65	Spectrogram 1	1	714.273761423	714.461148248	25.862	150.862	2818.DSG_RAWD_HMS_ 6_40_ 0__DMY_16_ 8_15.wav	0.1874	0.3410	3	3	2	2		2
66	Spectrogram 1	1	714.913461275	715.062078412	33.405	178.879	2818.DSG_RAWD_HMS_ 6_40_ 0__DMY_16_ 8_15.wav	0.1486	0.9807	3	3	2	2		2
