Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
11	Spectrogram 1	1	316.393055288	317.627223689	45.259	144.397	3780.DSG_RAWD_HMS_14_50_ 0__DMY_19_ 8_15.wav	1.2342	7.5547	1	3	2	2		1
12	Spectrogram 1	1	333.529266893	335.745600723	50.647	122.845	3782.DSG_RAWD_HMS_15_ 0_ 0__DMY_19_ 8_15.wav	2.2163	3.3917	1	3	2	2		2
13	Spectrogram 1	1	385.836114501	385.981500831	35.560	260.776	3787.DSG_RAWD_HMS_15_25_ 0__DMY_19_ 8_15.wav	0.1454	2.4505	3	1	2	2		2
14	Spectrogram 1	1	388.724456256	388.847226934	25.862	279.095	3787.DSG_RAWD_HMS_15_25_ 0__DMY_19_ 8_15.wav	0.1228	5.3389	3	1	2	2		2
15	Spectrogram 1	1	412.945860210	413.052476852	28.017	137.931	3789.DSG_RAWD_HMS_15_35_ 0__DMY_19_ 8_15.wav	0.1066	8.2611	3	2	2	2		2
16	Spectrogram 1	1	413.918333217	414.015257437	17.241	168.103	3789.DSG_RAWD_HMS_15_35_ 0__DMY_19_ 8_15.wav	0.0969	9.2335	3	1	2	2		2
17	Spectrogram 1	1	452.830235767	452.914236758	33.405	150.862	3793.DSG_RAWD_HMS_15_55_ 0__DMY_19_ 8_15.wav	0.0840	5.5470	3	2	2	2		2
18	Spectrogram 1	1	477.410255514	477.513641349	45.259	145.474	3795.DSG_RAWD_HMS_16_ 5_ 0__DMY_19_ 8_15.wav	0.1034	8.8279	3	3	2	2		2
19	Spectrogram 1	1	530.492470056	532.166028254	37.716	134.698	3800.DSG_RAWD_HMS_16_30_ 0__DMY_19_ 8_15.wav	1.6736	8.6621	1	3	2	2		2
20	Spectrogram 1	1	590.882711682	590.999020746	39.871	261.853	3806.DSG_RAWD_HMS_17_ 0_ 0__DMY_19_ 8_15.wav	0.1163	5.1547	3	1	2	2		2
21	Spectrogram 1	1	592.472268890	592.620886027	29.095	250.000	3806.DSG_RAWD_HMS_17_ 0_ 0__DMY_19_ 8_15.wav	0.1486	6.7443	3	2	2	2		2
22	Spectrogram 1	1	594.533523967	594.649833031	31.250	329.741	3806.DSG_RAWD_HMS_17_ 0_ 0__DMY_19_ 8_15.wav	0.1163	8.8055	3	1	2	2		2
23	Spectrogram 1	1	595.302453631	595.418762695	30.172	174.569	3806.DSG_RAWD_HMS_17_ 0_ 0__DMY_19_ 8_15.wav	0.1163	9.5745	3	2	2	2		2
24	Spectrogram 1	1	595.644919208	595.741845910	24.784	178.879	3806.DSG_RAWD_HMS_17_ 0_ 0__DMY_19_ 8_15.wav	0.0969	9.9169	3	1	2	2		2
25	Spectrogram 1	1	616.583777597	616.703317468	31.250	190.733	3808.DSG_RAWD_HMS_17_10_ 0__DMY_19_ 8_15.wav	0.1195	9.5566	3	3	2	2		2
26	Spectrogram 1	1	619.294424593	619.404272042	39.871	123.922	3809.DSG_RAWD_HMS_17_15_ 0__DMY_19_ 8_15.wav	0.1098	1.6176	3	2	2	2		1
27	Spectrogram 1	1	624.331251422	624.428175642	40.948	128.233	3809.DSG_RAWD_HMS_17_15_ 0__DMY_19_ 8_15.wav	0.0969	6.6545	3	3	2	2		2
28	Spectrogram 1	1	636.640624693	636.724625683	43.103	195.043	3810.DSG_RAWD_HMS_17_20_ 0__DMY_19_ 8_15.wav	0.0840	8.3142	3	2	2	2		2
29	Spectrogram 1	1	646.158582066	646.261967901	36.638	241.379	3811.DSG_RAWD_HMS_17_25_ 0__DMY_19_ 8_15.wav	0.1034	7.1826	3	1	2	2		2
30	Spectrogram 1	1	648.413685584	648.471840116	56.034	221.983	3811.DSG_RAWD_HMS_17_25_ 0__DMY_19_ 8_15.wav	0.0582	9.4377	3	2	2	2		2
31	Spectrogram 1	1	649.156770197	649.208463114	42.026	122.845	3811.DSG_RAWD_HMS_17_25_ 0__DMY_19_ 8_15.wav	0.0517	10.1808	3	3	2	2		1
32	Spectrogram 1	1	659.501814573	659.905665490	46.336	115.302	3812.DSG_RAWD_HMS_17_30_ 0__DMY_19_ 8_15.wav	0.4039	9.8762	1	3	2	2		2
33	Spectrogram 1	1	668.328374360	668.431760195	19.397	216.595	3813.DSG_RAWD_HMS_17_35_ 0__DMY_19_ 8_15.wav	0.1034	8.0532	3	2	2	2		2
34	Spectrogram 1	1	683.015639969	683.099640959	49.569	178.879	3815.DSG_RAWD_HMS_17_45_ 0__DMY_19_ 8_15.wav	0.0840	1.4412	3	2	2	2		2
35	Spectrogram 1	1	689.186492631	689.293109273	34.483	136.853	3815.DSG_RAWD_HMS_17_45_ 0__DMY_19_ 8_15.wav	0.1066	7.6121	3	3	2	2		2
36	Spectrogram 1	1	702.297128692	702.400514527	24.784	238.147	3816.DSG_RAWD_HMS_17_50_ 0__DMY_19_ 8_15.wav	0.1034	10.0731	3	1	2	2		2
37	Spectrogram 1	1	714.070209512	714.154210503	30.172	299.569	3818.DSG_RAWD_HMS_18_ 0_ 0__DMY_19_ 8_15.wav	0.0840	0.5470	3	1	2	2		2
38	Spectrogram 1	1	741.002259611	741.073337373	35.560	146.552	3820.DSG_RAWD_HMS_18_10_ 0__DMY_19_ 8_15.wav	0.0711	6.1799	3	2	2	2		2
39	Spectrogram 1	1	750.171303249	750.255304240	38.793	119.612	3821.DSG_RAWD_HMS_18_15_ 0__DMY_19_ 8_15.wav	0.0840	4.6993	3	2	2	2		2
40	Spectrogram 1	1	777.439359724	779.293843132	34.483	122.845	3824.DSG_RAWD_HMS_18_30_ 0__DMY_19_ 8_15.wav	1.8545	0.0186	1	3	1	2		2
41	Spectrogram 1	1	803.344011080	803.440935300	32.328	244.612	3826.DSG_RAWD_HMS_18_40_ 0__DMY_19_ 8_15.wav	0.0969	4.6240	3	2	2	2		2
42	Spectrogram 1	1	848.937233085	849.034157305	48.491	146.552	3830.DSG_RAWD_HMS_19_ 0_ 0__DMY_19_ 8_15.wav	0.0969	7.6188	3	3	2	2		2
43	Spectrogram 1	1	849.673857157	849.777242992	50.647	123.922	3830.DSG_RAWD_HMS_19_ 0_ 0__DMY_19_ 8_15.wav	0.1034	8.3555	3	3	2	2		1
44	Spectrogram 1	1	860.600465412	860.710312862	22.629	191.810	3831.DSG_RAWD_HMS_19_ 5_ 0__DMY_19_ 8_15.wav	0.1098	8.6325	3	1	2	2		2
45	Spectrogram 1	1	869.853511687	869.937512678	36.638	224.138	3832.DSG_RAWD_HMS_19_10_ 0__DMY_19_ 8_15.wav	0.0840	7.2359	3	2	2	2		2
46	Spectrogram 1	1	882.434294101	883.901080630	42.026	144.397	3833.DSG_RAWD_HMS_19_15_ 0__DMY_19_ 8_15.wav	1.4668	9.1671	1	3	1	2		2
47	Spectrogram 1	1	894.595066975	896.165239339	37.716	165.948	3835.DSG_RAWD_HMS_19_25_ 0__DMY_19_ 8_15.wav	1.5702	0.0287	1	3	1	2		2
48	Spectrogram 1	1	896.501243301	896.611090751	36.638	144.397	3835.DSG_RAWD_HMS_19_25_ 0__DMY_19_ 8_15.wav	0.1098	1.9348	3	2	2	2		2
49	Spectrogram 1	1	937.009164875	937.073781021	37.716	148.707	3838.DSG_RAWD_HMS_19_40_ 0__DMY_19_ 8_15.wav	0.0646	10.4940	3	2	2	2		2
50	Spectrogram 1	1	943.283408801	943.360948177	26.940	144.397	3839.DSG_RAWD_HMS_19_45_ 0__DMY_19_ 8_15.wav	0.0775	6.1186	3	2	2	2		2
51	Spectrogram 1	1	946.824380876	946.908381866	28.017	160.560	3839.DSG_RAWD_HMS_19_45_ 0__DMY_19_ 8_15.wav	0.0840	9.6596	3	2	2	2		2
52	Spectrogram 1	1	947.819469534	949.673952943	39.871	167.026	3840.DSG_RAWD_HMS_19_50_ 0__DMY_19_ 8_15.wav	1.8545	0.0051	1	3	1	2		2
53	Spectrogram 1	1	950.701353495	950.804739329	25.862	232.759	3840.DSG_RAWD_HMS_19_50_ 0__DMY_19_ 8_15.wav	0.1034	2.8870	3	2	2	2		2
54	Spectrogram 1	1	955.502345773	955.586346764	31.250	162.716	3840.DSG_RAWD_HMS_19_50_ 0__DMY_19_ 8_15.wav	0.0840	7.6879	3	2	2	2		2
55	Spectrogram 1	1	986.010910887	986.094911878	24.784	180.601	3843.DSG_RAWD_HMS_20_ 5_ 0__DMY_19_ 8_15.wav	0.0840	6.2477	3	2	2	2		2
56	Spectrogram 1	1	988.001088204	988.072165965	20.474	105.603	3843.DSG_RAWD_HMS_20_ 5_ 0__DMY_19_ 8_15.wav	0.0711	8.2379	3	2	2	2		2
57	Spectrogram 1	1	1005.117935612	1005.182551759	33.405	187.500	3845.DSG_RAWD_HMS_20_15_ 0__DMY_19_ 8_15.wav	0.0646	4.0555	3	2	2	2		2
58	Spectrogram 1	1	1038.543894206	1042.711635665	39.871	147.629	3848.DSG_RAWD_HMS_20_30_ 0__DMY_19_ 8_15.wav	4.1677	5.5327	1	2	2	1		1
59	Spectrogram 1	1	1039.370980883	1039.454981874	38.793	273.945	3848.DSG_RAWD_HMS_20_30_ 0__DMY_19_ 8_15.wav	0.0840	6.3598	3	2	2	1		2
60	Spectrogram 1	1	1043.370720360	1043.642108176	42.026	132.543	3848.DSG_RAWD_HMS_20_30_ 0__DMY_19_ 8_15.wav	0.2714	10.3595	1	2	1	2		1
61	Spectrogram 1	1	1084.027184504	1084.143493568	33.405	209.010	3852.DSG_RAWD_HMS_20_50_ 0__DMY_19_ 8_15.wav	0.1163	8.4176	3	2	2	2		2
62	Spectrogram 1	1	1095.826081501	1095.926236528	31.453	143.319	3853.DSG_RAWD_HMS_20_55_ 0__DMY_19_ 8_15.wav	0.1002	9.5669	3	2	2	2		2
63	Spectrogram 1	1	1101.227991360	1101.686766001	47.414	140.086	3854.DSG_RAWD_HMS_21_ 0_ 0__DMY_19_ 8_15.wav	0.4588	4.3192	1	3	2	2		2
64	Spectrogram 1	1	1102.287694967	1102.378157572	47.414	284.091	3854.DSG_RAWD_HMS_21_ 0_ 0__DMY_19_ 8_15.wav	0.0905	5.3789	3	2	2	2		1
65	Spectrogram 1	1	1105.460347459	1105.550810064	34.497	207.995	3854.DSG_RAWD_HMS_21_ 0_ 0__DMY_19_ 8_15.wav	0.0905	8.5515	3	2	2	2		2
66	Spectrogram 1	1	1106.436051273	1106.552360337	23.336	222.200	3854.DSG_RAWD_HMS_21_ 0_ 0__DMY_19_ 8_15.wav	0.1163	9.5273	3	2	2	2		2
67	Spectrogram 1	1	1108.923772919	1109.059466827	23.336	240.463	3855.DSG_RAWD_HMS_21_ 5_ 0__DMY_19_ 8_15.wav	0.1357	1.3654	3	1	2	2		1
68	Spectrogram 1	1	1109.505318239	1109.576396000	32.328	190.747	3855.DSG_RAWD_HMS_21_ 5_ 0__DMY_19_ 8_15.wav	0.0711	1.9469	3	2	2	2		2
69	Spectrogram 1	1	1109.931784807	1111.721652069	38.793	132.543	3855.DSG_RAWD_HMS_21_ 5_ 0__DMY_19_ 8_15.wav	1.7899	2.3734	1	3	2	2		2
70	Spectrogram 1	1	1115.359532992	1115.437072368	33.405	178.571	3855.DSG_RAWD_HMS_21_ 5_ 0__DMY_19_ 8_15.wav	0.0775	7.8011	3	2	2	2		2
71	Spectrogram 1	1	1126.040577903	1126.156886967	28.017	251.623	3856.DSG_RAWD_HMS_21_10_ 0__DMY_19_ 8_15.wav	0.1163	7.8326	3	1	2	2		2
72	Spectrogram 1	1	1132.960960453	1134.233898542	35.560	115.302	3857.DSG_RAWD_HMS_21_15_ 0__DMY_19_ 8_15.wav	1.2729	4.1034	1	3	2	2		1
73	Spectrogram 1	1	1135.293603347	1135.358219494	39.871	135.776	3857.DSG_RAWD_HMS_21_15_ 0__DMY_19_ 8_15.wav	0.0646	6.4360	3	2	2	2		2
74	Spectrogram 1	1	1163.304696465	1163.382235841	32.328	165.381	3860.DSG_RAWD_HMS_21_30_ 0__DMY_19_ 8_15.wav	0.0775	2.4983	3	1	2	2		2
75	Spectrogram 1	1	1173.032653997	1174.189283022	40.948	198.276	3861.DSG_RAWD_HMS_21_35_ 0__DMY_19_ 8_15.wav	1.1566	1.5767	1	2	2	2		2
76	Spectrogram 1	1	1179.167956171	1180.324585196	46.336	169.181	3861.DSG_RAWD_HMS_21_35_ 0__DMY_19_ 8_15.wav	1.1566	7.7120	1	3	2	2		1
77	Spectrogram 1	1	1202.500850951	1202.571928713	24.784	119.612	3863.DSG_RAWD_HMS_21_45_ 0__DMY_19_ 8_15.wav	0.0711	9.7457	3	1	2	2		2
78	Spectrogram 1	1	1240.882848283	1242.026554078	43.103	174.569	3867.DSG_RAWD_HMS_22_ 5_ 0__DMY_19_ 8_15.wav	1.1437	5.5292	1	3	2	2		2
79	Spectrogram 1	1	1268.603177503	1269.995655464	42.026	162.716	3870.DSG_RAWD_HMS_22_20_ 0__DMY_19_ 8_15.wav	1.3925	1.3008	1	2	2	2		2
80	Spectrogram 1	1	1278.134061525	1278.224524130	42.026	135.776	3871.DSG_RAWD_HMS_22_25_ 0__DMY_19_ 8_15.wav	0.0905	0.1821	1	2	2	2		1
81	Spectrogram 1	1	1285.810459746	1285.862152663	42.026	167.026	3871.DSG_RAWD_HMS_22_25_ 0__DMY_19_ 8_15.wav	0.0517	7.8585	3	2	2	2		2
82	Spectrogram 1	1	1286.430776611	1286.521239216	39.871	247.565	3871.DSG_RAWD_HMS_22_25_ 0__DMY_19_ 8_15.wav	0.0905	8.4788	3	2	2	2		2
83	Spectrogram 1	1	1309.938135034	1313.214173669	38.793	117.457	3874.DSG_RAWD_HMS_22_40_ 0__DMY_19_ 8_15.wav	3.2760	0.0373	1	2	1	2		2
84	Spectrogram 1	1	1332.056242762	1334.366270004	34.483	110.991	3876.DSG_RAWD_HMS_22_50_ 0__DMY_19_ 8_15.wav	2.3100	0.0370	2	3	1	2		2
85	Spectrogram 1	1	1342.685606256	1348.688446279	37.716	170.259	3877.DSG_RAWD_HMS_22_55_ 0__DMY_19_ 8_15.wav	6.0028	0.0168	1	3	1	2		2
86	Spectrogram 1	1	1349.948468981	1353.302046992	39.871	163.793	3877.DSG_RAWD_HMS_22_55_ 0__DMY_19_ 8_15.wav	3.3536	7.2797	1	2	1	2		2
87	Spectrogram 1	1	1363.240031459	1363.944347458	54.957	130.388	3878.DSG_RAWD_HMS_23_ 0_ 0__DMY_19_ 8_15.wav	0.7043	9.9216	1	3	1	2		1
88	Spectrogram 1	1	1364.092964595	1364.609893768	38.793	129.310	3879.DSG_RAWD_HMS_23_ 5_ 0__DMY_19_ 8_15.wav	0.5169	0.1250	1	3	2	2		1
89	Spectrogram 1	1	1382.999681880	1385.235400553	35.560	187.500	3880.DSG_RAWD_HMS_23_10_ 0__DMY_19_ 8_15.wav	2.2357	8.3821	1	2	1	2		2
90	Spectrogram 1	1	1395.929392692	1396.766171791	37.716	175.647	3882.DSG_RAWD_HMS_23_20_ 0__DMY_19_ 8_15.wav	0.8368	0.0126	1	2	1	2		2
91	Spectrogram 1	1	1397.906646779	1400.678679470	22.629	137.931	3882.DSG_RAWD_HMS_23_20_ 0__DMY_19_ 8_15.wav	2.7720	1.9898	1	3	2	2		1
92	Spectrogram 1	1	1409.621575682	1412.574533583	48.491	147.629	3883.DSG_RAWD_HMS_23_25_ 0__DMY_19_ 8_15.wav	2.9530	3.0552	1	3	2	2		1
93	Spectrogram 1	1	1415.695500666	1417.181672039	33.405	153.017	3883.DSG_RAWD_HMS_23_25_ 0__DMY_19_ 8_15.wav	1.4862	9.1291	1	3	1	2		1
94	Spectrogram 1	1	1434.376057818	1434.485905268	29.095	126.078	3885.DSG_RAWD_HMS_23_35_ 0__DMY_19_ 8_15.wav	0.1098	6.5105	3	1	2	2		2
95	Spectrogram 1	1	1437.910561040	1438.498567974	40.948	162.716	3885.DSG_RAWD_HMS_23_35_ 0__DMY_19_ 8_15.wav	0.5880	10.0450	1	2	1	2		1
96	Spectrogram 1	1	1531.161497896	1531.261652923	28.409	170.259	3894.DSG_RAWD_HMS_ 0_20_ 0__DMY_20_ 8_15.wav	0.1002	7.4495	3	2	2	2		2
97	Spectrogram 1	1	1531.823813399	1531.933660848	25.862	265.828	3894.DSG_RAWD_HMS_ 0_20_ 0__DMY_20_ 8_15.wav	0.1098	8.1118	3	1	2	2		2
98	Spectrogram 1	1	1532.024126268	1532.986906853	57.112	165.948	3894.DSG_RAWD_HMS_ 0_20_ 0__DMY_20_ 8_15.wav	0.9628	8.3121	1	3	2	2		1
99	Spectrogram 1	1	1535.416473967	1535.519859802	37.716	104.526	3895.DSG_RAWD_HMS_ 0_25_ 0__DMY_20_ 8_15.wav	0.1034	1.0549	3	3	2	2		1
100	Spectrogram 1	1	1536.560179763	1539.151287243	40.948	162.716	3895.DSG_RAWD_HMS_ 0_25_ 0__DMY_20_ 8_15.wav	2.5911	2.1986	1	2	2	2		1
101	Spectrogram 1	1	1591.936306841	1591.994461373	67.888	259.698	3900.DSG_RAWD_HMS_ 0_50_ 0__DMY_20_ 8_15.wav	0.0582	4.3267	3	2	2	2		1
102	Spectrogram 1	1	1704.142414407	1704.226415397	59.267	135.776	3910.DSG_RAWD_HMS_ 1_40_ 0__DMY_20_ 8_15.wav	0.0840	10.0368	3	3	2	2		1
103	Spectrogram 1	1	1747.894073579	1748.003921029	46.336	171.336	3915.DSG_RAWD_HMS_ 2_ 5_ 0__DMY_20_ 8_15.wav	0.1098	0.5405	3	1	2	2		2
104	Spectrogram 1	1	1790.114328306	1790.230637370	42.026	153.017	3919.DSG_RAWD_HMS_ 2_25_ 0__DMY_20_ 8_15.wav	0.1163	0.1623	3	3	2	2		2
105	Spectrogram 1	1	1862.452212540	1862.549136760	53.879	135.776	3925.DSG_RAWD_HMS_ 2_55_ 0__DMY_20_ 8_15.wav	0.0969	8.6026	3	3	2	2		1
106	Spectrogram 1	1	1905.060160326	1905.189392619	39.871	199.353	3929.DSG_RAWD_HMS_ 3_15_ 0__DMY_20_ 8_15.wav	0.1292	8.6122	3	1	2	2		2
107	Spectrogram 1	1	1905.738629866	1905.848477315	33.405	228.287	3929.DSG_RAWD_HMS_ 3_15_ 0__DMY_20_ 8_15.wav	0.1098	9.2906	3	1	2	2		2
108	Spectrogram 1	1	1953.554656325	1953.677427004	46.336	170.259	3934.DSG_RAWD_HMS_ 3_40_ 0__DMY_20_ 8_15.wav	0.1228	3.8587	3	2	2	2		2
109	Spectrogram 1	1	1958.323327947	1958.407328938	44.181	184.659	3934.DSG_RAWD_HMS_ 3_40_ 0__DMY_20_ 8_15.wav	0.0840	8.6273	3	2	2	2		2
110	Spectrogram 1	1	1975.317406046	1975.401407037	43.103	106.681	3936.DSG_RAWD_HMS_ 3_50_ 0__DMY_20_ 8_15.wav	0.0840	4.3222	3	3	2	2		1
111	Spectrogram 1	1	2029.543358074	2031.598151537	42.026	134.698	3941.DSG_RAWD_HMS_ 4_15_ 0__DMY_20_ 8_15.wav	2.0548	5.3002	1	3	2	2		2
112	Spectrogram 1	1	2062.180985984	2063.802851265	53.879	126.078	3944.DSG_RAWD_HMS_ 4_30_ 0__DMY_20_ 8_15.wav	1.6219	5.9890	1	3	2	2		1
113	Spectrogram 1	1	2071.098013356	2071.194937576	36.638	188.718	3945.DSG_RAWD_HMS_ 4_35_ 0__DMY_20_ 8_15.wav	0.0969	4.2564	3	2	2	2		2
114	Spectrogram 1	1	2076.551617750	2076.642080356	32.328	118.534	3945.DSG_RAWD_HMS_ 4_35_ 0__DMY_20_ 8_15.wav	0.0905	9.7100	3	3	2	2		2
115	Spectrogram 1	1	2078.315638554	2078.406101159	35.560	126.078	3946.DSG_RAWD_HMS_ 4_40_ 0__DMY_20_ 8_15.wav	0.0905	0.8244	3	2	2	2		2
116	Spectrogram 1	1	2095.910594402	2096.795835611	40.948	197.198	3947.DSG_RAWD_HMS_ 4_45_ 0__DMY_20_ 8_15.wav	0.8852	7.7698	1	2	2	2		2
117	Spectrogram 1	1	2162.869124740	2162.966048960	42.026	140.086	3954.DSG_RAWD_HMS_ 5_20_ 0__DMY_20_ 8_15.wav	0.0969	0.1811	3	3	2	2		2
118	Spectrogram 1	1	2188.450680022	2188.560527471	30.172	135.776	3956.DSG_RAWD_HMS_ 5_30_ 0__DMY_20_ 8_15.wav	0.1098	4.4635	3	2	2	2		2
119	Spectrogram 1	1	2226.057304519	2226.154228739	37.716	136.853	3959.DSG_RAWD_HMS_ 5_45_ 0__DMY_20_ 8_15.wav	0.0969	10.1213	3	2	2	2		2
120	Spectrogram 1	1	2257.783843794	2257.867844785	67.888	118.534	3962.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_20_ 8_15.wav	0.0840	9.8990	3	2	2	2		1
121	Spectrogram 1	1	2260.400795932	2260.523566611	31.250	108.836	3963.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_20_ 8_15.wav	0.1228	1.8664	3	3	2	2		1
122	Spectrogram 1	1	2261.357114903	2262.319895488	42.026	134.698	3963.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_20_ 8_15.wav	0.9628	2.8227	1	3	2	2		1
124	Spectrogram 1	1	2322.322470717	2322.412933322	33.405	132.543	3968.DSG_RAWD_HMS_ 6_30_ 0__DMY_20_ 8_15.wav	0.0905	10.5401	3	2	1	2		2
125	Spectrogram 1	1	2338.851268976	2338.974039655	67.888	140.086	3970.DSG_RAWD_HMS_ 6_40_ 0__DMY_20_ 8_15.wav	0.1228	5.7697	3	3	2	2		2
126	Spectrogram 1	1	2354.404380488	2354.494843093	42.026	137.931	3972.DSG_RAWD_HMS_ 6_50_ 0__DMY_20_ 8_15.wav	0.0905	0.0236	3	2	1	2		2
127	Spectrogram 1	1	2365.046661590	2367.295303493	40.948	137.931	3973.DSG_RAWD_HMS_ 6_55_ 0__DMY_20_ 8_15.wav	2.2486	0.0163	1	3	1	2		2
128	Spectrogram 1	1	2368.199928789	2369.989796808	47.414	158.405	3973.DSG_RAWD_HMS_ 6_55_ 0__DMY_20_ 8_15.wav	1.7899	3.1695	1	2	2	2		2
129	Spectrogram 1	1	2374.260924358	2375.404630153	39.871	177.802	3973.DSG_RAWD_HMS_ 6_55_ 0__DMY_20_ 8_15.wav	1.1437	9.2305	1	2	2	2		2
130	Spectrogram 1	1	2429.081269515	2429.184655350	39.871	127.155	3979.DSG_RAWD_HMS_ 7_25_ 0__DMY_20_ 8_15.wav	0.1034	0.1533	3	2	2	2		2
131	Spectrogram 1	1	2441.364799861	2441.448800852	24.784	137.931	3980.DSG_RAWD_HMS_ 7_30_ 0__DMY_20_ 8_15.wav	0.0840	1.7872	3	2	2	2		2
132	Spectrogram 1	1	2467.560192034	2469.156210856	44.181	168.103	3982.DSG_RAWD_HMS_ 7_40_ 0__DMY_20_ 8_15.wav	1.5960	6.6834	1	2	2	2		1
133	Spectrogram 1	1	2475.927984085	2476.024908305	32.328	116.379	3983.DSG_RAWD_HMS_ 7_45_ 0__DMY_20_ 8_15.wav	0.0969	4.4016	3	3	2	2		2
134	Spectrogram 1	1	2482.189286299	2483.100373967	43.103	118.534	3984.DSG_RAWD_HMS_ 7_50_ 0__DMY_20_ 8_15.wav	0.9111	0.0133	1	3	1	2		1
135	Spectrogram 1	1	2491.119238788	2491.267855925	30.172	147.629	3984.DSG_RAWD_HMS_ 7_50_ 0__DMY_20_ 8_15.wav	0.1486	8.9432	3	2	2	2		2
136	Spectrogram 1	1	2493.703886587	2493.787887578	36.638	127.155	3985.DSG_RAWD_HMS_ 7_55_ 0__DMY_20_ 8_15.wav	0.0840	0.8783	3	2	2	2		2
137	Spectrogram 1	1	2502.362449613	2502.788916181	45.259	154.095	3985.DSG_RAWD_HMS_ 7_55_ 0__DMY_20_ 8_15.wav	0.4265	9.5368	1	3	2	2		1
138	Spectrogram 1	1	2541.649071877	2541.745996096	24.784	128.233	3989.DSG_RAWD_HMS_ 8_15_ 0__DMY_20_ 8_15.wav	0.0969	6.2251	3	2	2	2		2
139	Spectrogram 1	1	2567.611843710	2568.936474716	45.259	158.405	3992.DSG_RAWD_HMS_ 8_30_ 0__DMY_20_ 8_15.wav	1.3246	0.2390	1	2	2	2		1
140	Spectrogram 1	1	2604.611053856	2604.727362920	39.871	171.336	3995.DSG_RAWD_HMS_ 8_45_ 0__DMY_20_ 8_15.wav	0.1163	5.2895	3	2	2	2		2
141	Spectrogram 1	1	2626.683931804	2631.258754986	32.328	135.776	3997.DSG_RAWD_HMS_ 8_55_ 0__DMY_20_ 8_15.wav	4.5748	6.0631	1	3	1	2		1
142	Spectrogram 1	1	2653.887329276	2653.990715110	39.871	134.698	4000.DSG_RAWD_HMS_ 9_10_ 0__DMY_20_ 8_15.wav	0.1034	1.3177	3	2	2	2		2
143	Spectrogram 1	1	1921.876551705	1921.992860769	35.560	110.991	3931.DSG_RAWD_HMS_ 3_25_ 0__DMY_20_ 8_15.wav	0.1163	4.1294	3	2	2	2		1
145	Spectrogram 1	1	1334.489040683	1339.147864856	35.511	118.709	3876.DSG_RAWD_HMS_22_50_ 0__DMY_19_ 8_15.wav	4.6588	2.4698	2	3	2	2		2
