Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
73	Spectrogram 1	1	523.954154086	524.094897901	42.026	147.629	3050.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_17_ 8_15.wav	0.1407	1.7142	3	3	2	2		1
74	Spectrogram 1	1	543.823387569	546.519542583	35.560	127.155	3052.DSG_RAWD_HMS_ 2_10_ 0__DMY_17_ 8_15.wav	2.6962	0.2842	1	3	1	2		1
75	Spectrogram 1	1	551.783870058	551.893544160	26.940	173.491	3052.DSG_RAWD_HMS_ 2_10_ 0__DMY_17_ 8_15.wav	0.1097	8.2447	3	2	2	2		2
76	Spectrogram 1	1	552.898890097	554.169281782	40.948	135.776	3052.DSG_RAWD_HMS_ 2_10_ 0__DMY_17_ 8_15.wav	1.2704	9.3597	1	3	1	2		1
77	Spectrogram 1	1	564.478610381	564.807632688	52.802	125.000	3053.DSG_RAWD_HMS_ 2_15_ 0__DMY_17_ 8_15.wav	0.3290	10.2898	1	3	1	2		1
78	Spectrogram 1	1	573.078861402	573.188535504	36.638	139.009	3054.DSG_RAWD_HMS_ 2_20_ 0__DMY_17_ 8_15.wav	0.1097	8.2405	3	2	2	2		2
79	Spectrogram 1	1	580.929686194	581.039360296	26.940	197.198	3055.DSG_RAWD_HMS_ 2_25_ 0__DMY_17_ 8_15.wav	0.1097	5.4417	3	1	2	2		2
80	Spectrogram 1	1	588.032126574	588.123521659	32.328	135.776	3056.DSG_RAWD_HMS_ 2_30_ 0__DMY_17_ 8_15.wav	0.0914	1.8945	3	2	2	2		2
81	Spectrogram 1	1	590.792258147	590.901932250	32.328	128.233	3056.DSG_RAWD_HMS_ 2_30_ 0__DMY_17_ 8_15.wav	0.1097	4.6547	3	2	2	2		2
82	Spectrogram 1	1	591.541697846	591.715348508	31.250	137.931	3056.DSG_RAWD_HMS_ 2_30_ 0__DMY_17_ 8_15.wav	0.1737	5.4041	3	2	2	2		2
83	Spectrogram 1	1	610.643207376	610.780300004	33.405	158.405	3058.DSG_RAWD_HMS_ 2_40_ 0__DMY_17_ 8_15.wav	0.1371	3.2064	3	3	2	2		2
84	Spectrogram 1	1	625.074461898	625.156717475	30.172	117.457	3059.DSG_RAWD_HMS_ 2_45_ 0__DMY_17_ 8_15.wav	0.0823	6.9881	3	2	2	2		2
85	Spectrogram 1	1	645.208717585	645.757088096	47.414	118.534	3061.DSG_RAWD_HMS_ 2_55_ 0__DMY_17_ 8_15.wav	0.5484	5.8231	1	3	2	2		1
86	Spectrogram 1	1	669.208990884	669.355223020	39.871	125.000	3063.DSG_RAWD_HMS_ 3_ 5_ 0__DMY_17_ 8_15.wav	0.1462	8.5242	3	2	2	2		2
87	Spectrogram 1	1	675.131378514	675.250192125	44.181	140.086	3064.DSG_RAWD_HMS_ 3_10_ 0__DMY_17_ 8_15.wav	0.1188	3.7970	3	3	2	2		1
88	Spectrogram 1	1	701.288593650	701.398267752	37.716	136.853	3066.DSG_RAWD_HMS_ 3_20_ 0__DMY_17_ 8_15.wav	0.1097	8.6550	3	2	2	2		2
89	Spectrogram 1	1	705.465335536	705.529312096	86.207	196.121	3067.DSG_RAWD_HMS_ 3_25_ 0__DMY_17_ 8_15.wav	0.0640	2.1821	3	2	2	1		1
90	Spectrogram 1	1	705.584149147	705.657265215	84.052	199.353	3067.DSG_RAWD_HMS_ 3_25_ 0__DMY_17_ 8_15.wav	0.0731	2.3009	3	2	2	1		1
91	Spectrogram 1	1	727.765684829	727.893637949	37.716	179.957	3069.DSG_RAWD_HMS_ 3_35_ 0__DMY_17_ 8_15.wav	0.1280	3.1833	3	2	2	2		2
92	Spectrogram 1	1	765.456947900	765.575761511	39.871	184.267	3072.DSG_RAWD_HMS_ 3_50_ 0__DMY_17_ 8_15.wav	0.1188	8.9257	3	1	2	2		2
93	Spectrogram 1	1	800.333216173	800.452029784	43.103	150.862	3076.DSG_RAWD_HMS_ 4_10_ 0__DMY_17_ 8_15.wav	0.1188	1.2036	3	2	2	2		2
94	Spectrogram 1	1	804.052996142	808.156635469	39.871	129.310	3076.DSG_RAWD_HMS_ 4_10_ 0__DMY_17_ 8_15.wav	4.1036	4.9234	1	3	2	2		1
95	Spectrogram 1	1	808.704992471	808.842085099	43.103	121.767	3076.DSG_RAWD_HMS_ 4_10_ 0__DMY_17_ 8_15.wav	0.1371	9.5754	3	3	2	2		1
96	Spectrogram 1	1	815.056937808	815.194030436	44.181	142.241	3077.DSG_RAWD_HMS_ 4_15_ 0__DMY_17_ 8_15.wav	0.1371	5.2777	3	2	2	2		2
97	Spectrogram 1	1	820.330434225	820.403550294	24.784	171.336	3077.DSG_RAWD_HMS_ 4_15_ 0__DMY_17_ 8_15.wav	0.0731	10.5512	3	2	1	2		2
98	Spectrogram 1	1	848.342942152	849.421404157	37.716	121.767	3080.DSG_RAWD_HMS_ 4_30_ 0__DMY_17_ 8_15.wav	1.0785	6.6149	1	3	2	2		1
99	Spectrogram 1	1	858.560886929	860.662973889	51.724	172.414	3081.DSG_RAWD_HMS_ 4_35_ 0__DMY_17_ 8_15.wav	2.1021	6.1833	1	3	2	2		1
100	Spectrogram 1	1	883.731044009	883.822439094	46.336	146.552	3083.DSG_RAWD_HMS_ 4_45_ 0__DMY_17_ 8_15.wav	0.0914	10.0542	3	3	2	2		2
101	Spectrogram 1	1	904.669601467	904.751857044	24.784	135.776	3085.DSG_RAWD_HMS_ 4_55_ 0__DMY_17_ 8_15.wav	0.0823	9.6936	3	3	2	2		2
102	Spectrogram 1	1	906.323852509	906.451805629	40.948	158.405	3086.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_17_ 8_15.wav	0.1280	0.6983	3	2	2	2		2
103	Spectrogram 1	1	947.433266861	947.871963270	49.569	140.086	3089.DSG_RAWD_HMS_ 5_15_ 0__DMY_17_ 8_15.wav	0.4387	9.8589	1	3	2	2		1
104	Spectrogram 1	1	968.298711628	969.477708227	52.802	226.293	3091.DSG_RAWD_HMS_ 5_25_ 0__DMY_17_ 8_15.wav	1.1790	9.4251	1	3	1	2		1
105	Spectrogram 1	1	983.835842345	983.908958413	29.095	134.698	3093.DSG_RAWD_HMS_ 5_35_ 0__DMY_17_ 8_15.wav	0.0731	3.6630	3	2	2	2		2
106	Spectrogram 1	1	984.832048774	984.923443859	32.328	145.474	3093.DSG_RAWD_HMS_ 5_35_ 0__DMY_17_ 8_15.wav	0.0914	4.6592	3	3	2	2		2
107	Spectrogram 1	1	985.078815504	985.225047640	32.328	151.940	3093.DSG_RAWD_HMS_ 5_35_ 0__DMY_17_ 8_15.wav	0.1462	4.9060	3	2	2	2		2
108	Spectrogram 1	1	989.164175813	989.292128933	33.405	159.483	3093.DSG_RAWD_HMS_ 5_35_ 0__DMY_17_ 8_15.wav	0.1280	8.9914	3	2	2	2		2
109	Spectrogram 1	1	996.256407832	996.384360951	30.172	200.431	3094.DSG_RAWD_HMS_ 5_40_ 0__DMY_17_ 8_15.wav	0.1280	5.4340	3	2	2	2		2
110	Spectrogram 1	1	1002.224490011	1002.361582639	36.638	121.767	3095.DSG_RAWD_HMS_ 5_45_ 0__DMY_17_ 8_15.wav	0.1371	0.7525	3	3	2	2		2
111	Spectrogram 1	1	1035.309431979	1035.437385099	47.414	128.233	3098.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_17_ 8_15.wav	0.1280	1.8886	3	3	2	2		2
112	Spectrogram 1	1	1071.501774686	1074.874253331	44.181	126.078	3101.DSG_RAWD_HMS_ 6_15_ 0__DMY_17_ 8_15.wav	3.3725	6.1322	1	3	2	2		2
113	Spectrogram 1	1	1076.912363732	1077.049456359	25.862	154.095	3102.DSG_RAWD_HMS_ 6_20_ 0__DMY_17_ 8_15.wav	0.1371	0.8932	3	2	2	2		2
114	Spectrogram 1	1	1093.719852611	1093.820387205	34.483	134.698	3103.DSG_RAWD_HMS_ 6_25_ 0__DMY_17_ 8_15.wav	0.1005	7.0511	3	2	2	2		2
115	Spectrogram 1	1	1095.447219722	1095.520335790	35.560	129.310	3103.DSG_RAWD_HMS_ 6_25_ 0__DMY_17_ 8_15.wav	0.0731	8.7784	3	3	2	2		1
116	Spectrogram 1	1	1111.742912108	1111.861725719	46.336	159.483	3105.DSG_RAWD_HMS_ 6_35_ 0__DMY_17_ 8_15.wav	0.1188	3.7749	3	3	2	2		1
117	Spectrogram 1	1	1117.774987733	1117.838964293	47.414	153.017	3105.DSG_RAWD_HMS_ 6_35_ 0__DMY_17_ 8_15.wav	0.0640	9.8070	3	3	2	2		1
118	Spectrogram 1	1	1118.634074210	1120.068977048	46.336	120.690	3106.DSG_RAWD_HMS_ 6_40_ 0__DMY_17_ 8_15.wav	1.4349	0.0165	1	3	1	2		1
119	Spectrogram 1	1	1121.732367600	1124.209174409	37.716	202.586	3106.DSG_RAWD_HMS_ 6_40_ 0__DMY_17_ 8_15.wav	2.4768	3.1148	1	2	2	2		1
120	Spectrogram 1	1	1141.117198746	1141.208593831	36.638	139.009	3108.DSG_RAWD_HMS_ 6_50_ 0__DMY_17_ 8_15.wav	0.0914	1.2004	3	3	2	2		2
121	Spectrogram 1	1	1171.908108303	1175.216610388	35.560	134.698	3111.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_17_ 8_15.wav	3.3085	0.0425	1	3	1	2		1
122	Spectrogram 1	1	1195.826132722	1195.963225350	42.026	170.259	3113.DSG_RAWD_HMS_ 7_15_ 0__DMY_17_ 8_15.wav	0.1371	2.6613	3	2	2	2		2
123	Spectrogram 1	1	1196.612130455	1196.703525540	37.716	144.397	3113.DSG_RAWD_HMS_ 7_15_ 0__DMY_17_ 8_15.wav	0.0914	3.4473	3	2	2	2		2
124	Spectrogram 1	1	1196.849757676	1196.950292270	34.483	135.776	3113.DSG_RAWD_HMS_ 7_15_ 0__DMY_17_ 8_15.wav	0.1005	3.6850	3	2	2	2		2
125	Spectrogram 1	1	1198.458311176	1198.549706262	29.095	131.466	3113.DSG_RAWD_HMS_ 7_15_ 0__DMY_17_ 8_15.wav	0.0914	5.2935	3	2	2	2		2
126	Spectrogram 1	1	1200.779746341	1200.889420443	39.871	162.716	3113.DSG_RAWD_HMS_ 7_15_ 0__DMY_17_ 8_15.wav	0.1097	7.6149	3	2	2	2		2
127	Spectrogram 1	1	1201.931324415	1202.031859009	33.405	135.776	3113.DSG_RAWD_HMS_ 7_15_ 0__DMY_17_ 8_15.wav	0.1005	8.7665	3	2	2	2		2
128	Spectrogram 1	1	1214.488947723	1215.750199899	43.103	128.233	3115.DSG_RAWD_HMS_ 7_25_ 0__DMY_17_ 8_15.wav	1.2613	0.0249	1	3	1	2		1
129	Spectrogram 1	1	1222.138691968	1223.939175147	37.716	128.233	3115.DSG_RAWD_HMS_ 7_25_ 0__DMY_17_ 8_15.wav	1.8005	7.6747	1	3	2	2		1
130	Spectrogram 1	1	1226.032112505	1226.114368082	35.560	119.612	3116.DSG_RAWD_HMS_ 7_30_ 0__DMY_17_ 8_15.wav	0.0823	0.9185	3	2	2	2		2
131	Spectrogram 1	1	1241.496113818	1241.605787921	36.638	153.017	3117.DSG_RAWD_HMS_ 7_35_ 0__DMY_17_ 8_15.wav	0.1097	5.7329	3	2	2	2		2
132	Spectrogram 1	1	1262.626598634	1262.727133227	36.638	201.509	3119.DSG_RAWD_HMS_ 7_45_ 0__DMY_17_ 8_15.wav	0.1005	5.5642	3	2	2	2		2
133	Spectrogram 1	1	1291.562190090	1291.662724684	50.647	137.931	3122.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_17_ 8_15.wav	0.1005	2.1414	3	3	2	2		1
134	Spectrogram 1	1	1298.297985172	1298.389380257	57.112	126.078	3122.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_17_ 8_15.wav	0.0914	8.8772	3	3	2	2		1
135	Spectrogram 1	1	1307.492303824	1307.611117435	33.405	147.629	3123.DSG_RAWD_HMS_ 8_ 5_ 0__DMY_17_ 8_15.wav	0.1188	7.4219	3	2	2	2		2
136	Spectrogram 1	1	1310.791656730	1312.299673526	42.026	120.690	3124.DSG_RAWD_HMS_ 8_10_ 0__DMY_17_ 8_15.wav	1.5080	0.0717	1	3	1	2		1
137	Spectrogram 1	1	1337.908490270	1338.018164372	37.716	122.845	3126.DSG_RAWD_HMS_ 8_20_ 0__DMY_17_ 8_15.wav	0.1097	5.8893	3	2	2	2		1
138	Spectrogram 1	1	1360.656649115	1360.793741743	35.560	228.448	3128.DSG_RAWD_HMS_ 8_30_ 0__DMY_17_ 8_15.wav	0.1371	7.3382	3	2	2	2		2
139	Spectrogram 1	1	1373.214298365	1373.323972467	39.871	173.491	3129.DSG_RAWD_HMS_ 8_35_ 0__DMY_17_ 8_15.wav	0.1097	9.2463	3	2	2	2		2
140	Spectrogram 1	1	1377.509867371	1377.637820490	31.250	209.052	3130.DSG_RAWD_HMS_ 8_40_ 0__DMY_17_ 8_15.wav	0.1280	2.8923	3	2	2	2		2
141	Spectrogram 1	1	1381.266186377	1381.348441954	33.405	112.069	3130.DSG_RAWD_HMS_ 8_40_ 0__DMY_17_ 8_15.wav	0.0823	6.6486	3	2	2	2		1
142	Spectrogram 1	1	1403.849860857	1403.959534959	53.879	127.155	3132.DSG_RAWD_HMS_ 8_50_ 0__DMY_17_ 8_15.wav	0.1097	7.9331	3	2	2	2		1
143	Spectrogram 1	1	1404.023511519	1404.178883163	34.483	214.440	3132.DSG_RAWD_HMS_ 8_50_ 0__DMY_17_ 8_15.wav	0.1554	8.1067	3	2	2	2		2
144	Spectrogram 1	1	1457.050818811	1457.699723916	38.793	135.776	3137.DSG_RAWD_HMS_ 9_15_ 0__DMY_17_ 8_15.wav	0.6489	7.8860	1	2	2	2		1
145	Spectrogram 1	1	1459.856647927	1460.852854356	43.103	144.397	3138.DSG_RAWD_HMS_ 9_20_ 0__DMY_17_ 8_15.wav	0.9962	0.0422	1	3	1	2		1
146	Spectrogram 1	1	1467.826290072	1467.963382700	48.491	155.172	3138.DSG_RAWD_HMS_ 9_20_ 0__DMY_17_ 8_15.wav	0.1371	8.0119	3	2	2	2		2
147	Spectrogram 1	1	1511.302814757	1512.893089240	38.793	128.233	3142.DSG_RAWD_HMS_ 9_40_ 0__DMY_17_ 8_15.wav	1.5903	8.8900	1	2	2	2		2
148	Spectrogram 1	1	1524.445396774	1529.371591867	39.871	185.345	3144.DSG_RAWD_HMS_ 9_50_ 0__DMY_17_ 8_15.wav	4.9262	0.7334	1	2	2	2		2
149	Spectrogram 1	1	1534.946668848	1535.102040493	44.181	131.466	3145.DSG_RAWD_HMS_ 9_55_ 0__DMY_17_ 8_15.wav	0.1554	0.5851	3	2	2	2		1
150	Spectrogram 1	1	1538.227752408	1538.337426510	34.483	154.095	3145.DSG_RAWD_HMS_ 9_55_ 0__DMY_17_ 8_15.wav	0.1097	3.8662	3	2	2	2		2
151	Spectrogram 1	1	1552.631576047	1554.815918584	35.560	170.259	3146.DSG_RAWD_HMS_10_ 0_ 0__DMY_17_ 8_15.wav	2.1843	7.6204	1	2	2	2		2
152	Spectrogram 1	1	1562.685011360	1563.726915331	49.569	126.078	3147.DSG_RAWD_HMS_10_ 5_ 0__DMY_17_ 8_15.wav	1.0419	7.0242	1	3	2	2		2
