Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
37	Spectrogram 1	1	634.633936293	634.801938275	3.233	238.147	8560.DSG_RAWD_HMS_ 5_10_ 0__DMY_ 5_ 9_15.wav	0.1680	6.3075	3	2	2	3		2
38	Spectrogram 1	1	723.597445767	723.914064885	0.000	188.578	8568.DSG_RAWD_HMS_ 5_50_ 0__DMY_ 5_ 9_15.wav	0.3166	9.6646	3	1	2	2		2
39	Spectrogram 1	1	724.783152058	724.941461617	11.853	206.897	8569.DSG_RAWD_HMS_ 5_55_ 0__DMY_ 5_ 9_15.wav	0.1583	0.2008	3	2	2	2		2
40	Spectrogram 1	1	748.442365214	748.636213654	14.009	193.966	8571.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_ 5_ 9_15.wav	0.1938	2.5608	3	2	2	2		2
41	Spectrogram 1	1	787.896984363	788.084371189	0.000	165.948	8574.DSG_RAWD_HMS_ 6_20_ 0__DMY_ 5_ 9_15.wav	0.1874	10.0666	3	2	2	2		2
42	Spectrogram 1	1	824.518185481	824.702341498	1.078	177.802	8578.DSG_RAWD_HMS_ 6_40_ 0__DMY_ 5_ 9_15.wav	0.1842	4.0894	3	3	2	2		2
43	Spectrogram 1	1	854.910390061	855.130084960	8.621	156.250	8581.DSG_RAWD_HMS_ 6_55_ 0__DMY_ 5_ 9_15.wav	0.2197	2.5328	3	3	2	2		2
44	Spectrogram 1	1	855.756861582	855.957171637	0.000	164.871	8581.DSG_RAWD_HMS_ 6_55_ 0__DMY_ 5_ 9_15.wav	0.2003	3.3793	3	3	2	2		2
45	Spectrogram 1	1	856.493485654	856.642102791	2.155	160.560	8581.DSG_RAWD_HMS_ 6_55_ 0__DMY_ 5_ 9_15.wav	0.1486	4.1159	3	3	2	2		2
46	Spectrogram 1	1	857.585498532	857.721192440	6.466	154.095	8581.DSG_RAWD_HMS_ 6_55_ 0__DMY_ 5_ 9_15.wav	0.1357	5.2079	3	3	2	2		2
47	Spectrogram 1	1	859.711369757	859.872910124	5.388	186.422	8581.DSG_RAWD_HMS_ 6_55_ 0__DMY_ 5_ 9_15.wav	0.1615	7.3338	3	3	2	2		2
48	Spectrogram 1	1	890.349115695	890.530040906	0.000	213.362	8584.DSG_RAWD_HMS_ 7_10_ 0__DMY_ 5_ 9_15.wav	0.1809	6.0227	3	2	2	2		2
50	Spectrogram 1	1	921.219487199	921.413335639	0.000	150.862	8587.DSG_RAWD_HMS_ 7_25_ 0__DMY_ 5_ 9_15.wav	0.1938	4.9443	3	2	2	2		2
51	Spectrogram 1	1	954.962038984	955.159118231	0.000	162.716	8590.DSG_RAWD_HMS_ 7_40_ 0__DMY_ 5_ 9_15.wav	0.1971	6.7380	3	2	2	2		2
52	Spectrogram 1	1	962.754746270	962.948594710	9.698	178.879	8591.DSG_RAWD_HMS_ 7_45_ 0__DMY_ 5_ 9_15.wav	0.1938	3.8811	3	2	2	2		2
53	Spectrogram 1	1	1006.635575487	1006.939271376	0.000	218.750	8595.DSG_RAWD_HMS_ 8_ 5_ 0__DMY_ 5_ 9_15.wav	0.3037	5.1636	3	2	2	2		2
56	Spectrogram 1	1	1055.414311467	1055.569390219	4.310	148.707	8600.DSG_RAWD_HMS_ 8_30_ 0__DMY_ 5_ 9_15.wav	0.1551	0.6943	3	2	2	2		2
58	Spectrogram 1	1	1131.835824956	1132.003826937	0.000	155.172	8607.DSG_RAWD_HMS_ 9_ 5_ 0__DMY_ 5_ 9_15.wav	0.1680	2.5686	3	2	2	2		2
60	Spectrogram 1	1	1230.252673320	1230.440060146	0.000	146.552	8616.DSG_RAWD_HMS_ 9_50_ 0__DMY_ 5_ 9_15.wav	0.1874	5.1391	3	3	2	2		2
61	Spectrogram 1	1	1233.399474010	1233.567475992	0.000	141.164	8616.DSG_RAWD_HMS_ 9_50_ 0__DMY_ 5_ 9_15.wav	0.1680	8.2859	3	2	2	2		2
63	Spectrogram 1	1	1239.473387187	1239.725390159	0.000	201.509	8617.DSG_RAWD_HMS_ 9_55_ 0__DMY_ 5_ 9_15.wav	0.2520	3.7102	3	2	2	2		2
64	Spectrogram 1	1	1255.317266510	1255.446498803	3.233	147.629	8618.DSG_RAWD_HMS_10_ 0_ 0__DMY_ 5_ 9_15.wav	0.1292	8.9045	3	2	2	1		2
65	Spectrogram 1	1	1255.452960418	1255.536961409	2.155	167.026	8618.DSG_RAWD_HMS_10_ 0_ 0__DMY_ 5_ 9_15.wav	0.0840	9.0402	3	2	2	1		2
68	Spectrogram 1	1	1280.679102828	1280.847104809	0.000	149.784	8621.DSG_RAWD_HMS_10_15_ 0__DMY_ 5_ 9_15.wav	0.1680	2.3175	3	3	2	2		2
69	Spectrogram 1	1	1285.706235582	1285.861314334	0.000	172.414	8621.DSG_RAWD_HMS_10_15_ 0__DMY_ 5_ 9_15.wav	0.1551	7.3446	3	3	2	2		2
70	Spectrogram 1	1	1289.831976545	1290.035517407	0.000	223.060	8622.DSG_RAWD_HMS_10_20_ 0__DMY_ 5_ 9_15.wav	0.2035	0.8208	3	1	2	2		2
73	Spectrogram 1	1	1314.240717446	1314.408719427	0.000	147.629	8624.DSG_RAWD_HMS_10_30_ 0__DMY_ 5_ 9_15.wav	0.1680	3.9303	3	3	2	2		2
74	Spectrogram 1	1	1319.145080619	1319.358313903	0.000	218.750	8624.DSG_RAWD_HMS_10_30_ 0__DMY_ 5_ 9_15.wav	0.2132	8.8347	3	2	2	2		2
75	Spectrogram 1	1	1319.384160362	1319.581239609	0.000	169.181	8624.DSG_RAWD_HMS_10_30_ 0__DMY_ 5_ 9_15.wav	0.1971	9.0738	3	2	2	2		2
76	Spectrogram 1	1	1320.198323809	1320.392172249	0.000	213.362	8624.DSG_RAWD_HMS_10_30_ 0__DMY_ 5_ 9_15.wav	0.1938	9.8879	3	2	2	2		2
77	Spectrogram 1	1	1326.556551396	1326.808554368	0.000	294.181	8625.DSG_RAWD_HMS_10_35_ 0__DMY_ 5_ 9_15.wav	0.2520	5.5966	3	1	2	2		2
79	Spectrogram 1	1	1344.106296828	1344.241990736	0.000	176.724	8627.DSG_RAWD_HMS_10_45_ 0__DMY_ 5_ 9_15.wav	0.1357	1.8471	3	2	2	1		2
80	Spectrogram 1	1	1371.535857719	1371.762014232	0.000	160.560	8629.DSG_RAWD_HMS_10_55_ 0__DMY_ 5_ 9_15.wav	0.2262	7.9775	3	2	2	2		2
83	Spectrogram 1	1	1387.851434750	1388.077591263	0.000	207.974	8631.DSG_RAWD_HMS_11_ 5_ 0__DMY_ 5_ 9_15.wav	0.2262	2.9938	3	2	2	2		2
84	Spectrogram 1	1	1410.841859729	1410.996938481	0.000	234.914	8633.DSG_RAWD_HMS_11_15_ 0__DMY_ 5_ 9_15.wav	0.1551	4.6851	3	1	2	2		2
85	Spectrogram 1	1	1444.035177082	1444.241948751	0.000	153.017	8636.DSG_RAWD_HMS_11_30_ 0__DMY_ 5_ 9_15.wav	0.2068	5.9296	3	2	2	2		2
86	Spectrogram 1	1	1455.401176782	1455.795335276	0.000	314.655	8637.DSG_RAWD_HMS_11_35_ 0__DMY_ 5_ 9_15.wav	0.3942	6.2364	3	1	2	2		2
87	Spectrogram 1	1	1482.346111144	1482.552882813	6.466	156.250	8640.DSG_RAWD_HMS_11_50_ 0__DMY_ 5_ 9_15.wav	0.2068	1.2325	3	2	2	2		2
89	Spectrogram 1	1	1501.802037124	1502.034655252	0.000	176.724	8641.DSG_RAWD_HMS_11_55_ 0__DMY_ 5_ 9_15.wav	0.2326	10.0388	3	2	2	2		2
90	Spectrogram 1	1	1518.479464577	1518.712082705	0.000	251.078	8643.DSG_RAWD_HMS_12_ 5_ 0__DMY_ 5_ 9_15.wav	0.2326	5.4171	3	1	2	2		2
92	Spectrogram 1	1	1557.168389788	1557.443008411	0.000	276.940	8647.DSG_RAWD_HMS_12_25_ 0__DMY_ 5_ 9_15.wav	0.2746	1.5076	3	1	2	2		2
93	Spectrogram 1	1	1557.449470026	1557.572240705	0.000	145.474	8647.DSG_RAWD_HMS_12_25_ 0__DMY_ 5_ 9_15.wav	0.1228	1.7887	3	1	2	2		2
94	Spectrogram 1	1	1557.572240705	1557.701472998	2.155	115.302	8647.DSG_RAWD_HMS_12_25_ 0__DMY_ 5_ 9_15.wav	0.1292	1.9114	3	2	2	2		2
95	Spectrogram 1	1	1564.621862305	1564.977251112	0.000	394.397	8647.DSG_RAWD_HMS_12_25_ 0__DMY_ 5_ 9_15.wav	0.3554	8.9611	3	1	2	2		2
96	Spectrogram 1	1	1587.628441323	1587.812597341	0.000	201.509	8650.DSG_RAWD_HMS_12_40_ 0__DMY_ 5_ 9_15.wav	0.1842	0.0188	3	2	2	2		2
97	Spectrogram 1	1	1588.319834092	1588.455528000	0.000	202.586	8650.DSG_RAWD_HMS_12_40_ 0__DMY_ 5_ 9_15.wav	0.1357	0.7102	3	2	2	2		2
98	Spectrogram 1	1	1588.949841522	1589.150151576	1.078	149.784	8650.DSG_RAWD_HMS_12_40_ 0__DMY_ 5_ 9_15.wav	0.2003	1.3402	3	3	2	2		2
99	Spectrogram 1	1	1584.336248651	1584.471942559	5.388	155.172	8649.DSG_RAWD_HMS_12_35_ 0__DMY_ 5_ 9_15.wav	0.1357	7.3762	3	2	2	2		2
100	Spectrogram 1	1	1596.917012405	1597.062398734	0.000	196.121	8650.DSG_RAWD_HMS_12_40_ 0__DMY_ 5_ 9_15.wav	0.1454	9.3074	3	2	2	2		2
101	Spectrogram 1	1	1598.564724144	1598.719802896	0.000	162.716	8651.DSG_RAWD_HMS_12_45_ 0__DMY_ 5_ 9_15.wav	0.1551	0.3055	3	2	2	2		2
102	Spectrogram 1	1	1606.854975760	1607.035900971	0.000	164.871	8651.DSG_RAWD_HMS_12_45_ 0__DMY_ 5_ 9_15.wav	0.1809	8.5958	3	2	2	2		2
103	Spectrogram 1	1	1619.041593649	1619.190210786	3.233	265.086	8652.DSG_RAWD_HMS_12_50_ 0__DMY_ 5_ 9_15.wav	0.1486	10.1328	3	2	2	2		2
104	Spectrogram 1	1	1630.607883900	1630.775885881	0.000	170.259	8654.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 5_ 9_15.wav	0.1680	0.3999	3	3	2	2		2
105	Spectrogram 1	1	1631.557741255	1631.732204851	0.000	220.905	8654.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 5_ 9_15.wav	0.1745	1.3497	3	3	2	2		2
