Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
118	Spectrogram 1	1	1813.732261109	1817.313261979	32.627	166.099	7921.DSG_RAWD_HMS_17_10_ 0__DMY_ 7_10_15.wav	3.5810	2.4811	1	3	2	2		1
125	Spectrogram 1	1	1875.795043876	1880.954168306	41.525	206.141	7927.DSG_RAWD_HMS_17_40_ 0__DMY_ 7_10_15.wav	5.1591	0.6462	1	2	2	2		2
126	Spectrogram 1	1	1885.842077689	1888.691195170	29.661	220.971	7928.DSG_RAWD_HMS_17_45_ 0__DMY_ 7_10_15.wav	2.8491	0.0437	1	2	1	2		2
130	Spectrogram 1	1	1914.300428695	1917.718062737	44.491	247.665	7930.DSG_RAWD_HMS_17_55_ 0__DMY_ 7_10_15.wav	3.4176	7.2028	1	2	1	2		2
132	Spectrogram 1	1	1929.333343185	1930.506317010	26.694	191.310	7932.DSG_RAWD_HMS_18_ 5_ 0__DMY_ 7_10_15.wav	1.1730	0.9365	1	2	2	2		2
133	Spectrogram 1	1	1930.584733087	1933.865138994	26.694	186.861	7932.DSG_RAWD_HMS_18_ 5_ 0__DMY_ 7_10_15.wav	3.2804	2.1879	1	2	2	2		1
137	Spectrogram 1	1	1960.421905181	1964.839344211	26.694	250.631	7935.DSG_RAWD_HMS_18_20_ 0__DMY_ 7_10_15.wav	4.4174	0.0763	1	2	1	2		1
138	Spectrogram 1	1	1965.192183485	1967.511992444	41.525	210.590	7935.DSG_RAWD_HMS_18_20_ 0__DMY_ 7_10_15.wav	2.3198	4.8466	1	2	2	2		1
144	Spectrogram 1	1	2013.679326126	2018.711024429	54.872	268.428	7940.DSG_RAWD_HMS_18_45_ 0__DMY_ 7_10_15.wav	5.0317	0.0857	1	2	1	2		1
145	Spectrogram 1	1	2020.403495484	2021.625479358	51.906	173.514	7940.DSG_RAWD_HMS_18_45_ 0__DMY_ 7_10_15.wav	1.2220	6.8099	1	3	2	2		1
146	Spectrogram 1	1	2021.978330237	2022.612193530	40.042	182.412	7940.DSG_RAWD_HMS_18_45_ 0__DMY_ 7_10_15.wav	0.6339	8.3847	1	2	2	2		1
190	Spectrogram 1	1	2473.621713220	2475.059341307	29.661	140.887	7983.DSG_RAWD_HMS_22_20_ 0__DMY_ 7_10_15.wav	1.4376	2.0953	1	3	2	2		1
192	Spectrogram 1	1	2482.221296775	2485.553980067	26.694	188.344	7984.DSG_RAWD_HMS_22_25_ 0__DMY_ 7_10_15.wav	3.3327	0.0453	1	3	1	2		1
194	Spectrogram 1	1	2498.864987815	2503.386981615	32.627	247.665	7985.DSG_RAWD_HMS_22_30_ 0__DMY_ 7_10_15.wav	4.5220	6.0394	1	3	2	2		1
196	Spectrogram 1	1	2524.898957773	2528.800157626	29.661	151.269	7988.DSG_RAWD_HMS_22_45_ 0__DMY_ 7_10_15.wav	3.9012	0.1246	1	3	2	2		1
197	Spectrogram 1	1	2531.596962232	2533.831820439	31.144	191.310	7988.DSG_RAWD_HMS_22_45_ 0__DMY_ 7_10_15.wav	2.2349	6.8226	1	2	2	2		2
198	Spectrogram 1	1	2538.556343498	2546.051613568	22.245	226.903	7989.DSG_RAWD_HMS_22_50_ 0__DMY_ 7_10_15.wav	7.4953	3.1323	1	2	2	1		1
199	Spectrogram 1	1	2546.332561310	2549.697917967	34.110	163.133	7990.DSG_RAWD_HMS_22_55_ 0__DMY_ 7_10_15.wav	3.3654	0.2590	1	3	2	2		2
200	Spectrogram 1	1	2550.573538128	2553.474932994	40.042	137.921	7990.DSG_RAWD_HMS_22_55_ 0__DMY_ 7_10_15.wav	2.9014	4.4999	1	3	2	2		1
201	Spectrogram 1	1	2574.941187013	2577.979810015	40.042	216.522	7992.DSG_RAWD_HMS_23_ 5_ 0__DMY_ 7_10_15.wav	3.0386	7.5684	1	3	1	2		1
204	Spectrogram 1	1	2585.363928280	2588.572452782	35.593	225.420	7993.DSG_RAWD_HMS_23_10_ 0__DMY_ 7_10_15.wav	3.2085	7.3415	1	2	1	2		1
205	Spectrogram 1	1	2611.855303211	2615.651948295	34.110	151.269	7996.DSG_RAWD_HMS_23_25_ 0__DMY_ 7_10_15.wav	3.7966	1.8841	1	3	2	2		2
208	Spectrogram 1	1	9.187725743	10.631888503	34.110	173.514	7751.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 7_10_15.wav	1.4442	9.1877	1	3	1	2		2
42	Spectrogram 1	1	1333.341185836	1337.333871113	0.000	139.404	7876.DSG_RAWD_HMS_13_25_ 0__DMY_ 7_10_15.wav	3.9927	1.7316	2	2	1	2		2
65	Spectrogram 1	1	1557.525187837	1561.302228901	4.449	176.480	7897.DSG_RAWD_HMS_15_10_ 0__DMY_ 7_10_15.wav	3.7770	1.8644	2	2	2	2		2
66	Spectrogram 1	1	1561.374099281	1563.393313275	0.000	189.827	7897.DSG_RAWD_HMS_15_10_ 0__DMY_ 7_10_15.wav	2.0192	5.7133	2	2	1	2		2
68	Spectrogram 1	1	1577.037634161	1584.284586653	0.000	249.148	7899.DSG_RAWD_HMS_15_20_ 0__DMY_ 7_10_15.wav	7.2470	0.0776	2	2	2	2		1
69	Spectrogram 1	1	1593.259891079	1598.219681868	0.000	253.597	7900.DSG_RAWD_HMS_15_25_ 0__DMY_ 7_10_15.wav	4.9598	5.6503	2	2	1	2		1
72	Spectrogram 1	1	1604.973226784	1608.815614580	0.000	215.039	7901.DSG_RAWD_HMS_15_30_ 0__DMY_ 7_10_15.wav	3.8424	6.7140	2	2	1	1		1
80	Spectrogram 1	1	1635.738337763	1639.972805946	0.000	191.310	7904.DSG_RAWD_HMS_15_45_ 0__DMY_ 7_10_15.wav	4.2345	5.5303	2	2	2	2		2
82	Spectrogram 1	1	1640.861499441	1642.678138569	0.000	173.514	7905.DSG_RAWD_HMS_15_50_ 0__DMY_ 7_10_15.wav	1.8166	0.0039	2	2	1	2		2
87	Spectrogram 1	1	1667.150368139	1669.548593174	0.000	213.556	7907.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 7_10_15.wav	2.3982	4.9936	2	2	1	2		2
88	Spectrogram 1	1	1669.594335886	1672.789791043	0.000	228.386	7907.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 7_10_15.wav	3.1955	7.4375	2	2	1	2		1
90	Spectrogram 1	1	1683.473873800	1690.269933847	0.000	235.801	7909.DSG_RAWD_HMS_16_10_ 0__DMY_ 7_10_15.wav	6.7961	0.0179	2	2	1	2		1
95	Spectrogram 1	1	1708.383973401	1710.135265798	0.000	225.420	7911.DSG_RAWD_HMS_16_20_ 0__DMY_ 7_10_15.wav	1.7513	3.6288	2	2	2	2		1
96	Spectrogram 1	1	1710.448903417	1714.366439953	0.000	180.929	7911.DSG_RAWD_HMS_16_20_ 0__DMY_ 7_10_15.wav	3.9175	5.6937	2	2	2	2		2
101	Spectrogram 1	1	1722.015223780	1725.236817629	0.000	203.175	7912.DSG_RAWD_HMS_16_25_ 0__DMY_ 7_10_15.wav	3.2216	6.6104	2	2	2	2		2
115	Spectrogram 1	1	1802.718122458	1806.531104225	0.000	151.269	7920.DSG_RAWD_HMS_17_ 5_ 0__DMY_ 7_10_15.wav	3.8130	2.1165	2	3	2	2		2
119	Spectrogram 1	1	1817.345915036	1821.867883306	0.000	203.175	7921.DSG_RAWD_HMS_17_10_ 0__DMY_ 7_10_15.wav	4.5220	6.0947	2	2	1	2		1
121	Spectrogram 1	1	1832.630448189	1839.687895161	1.483	203.175	7923.DSG_RAWD_HMS_17_20_ 0__DMY_ 7_10_15.wav	7.0574	0.0800	2	2	1	2		2
123	Spectrogram 1	1	1853.887658437	1863.134220904	0.000	219.488	7925.DSG_RAWD_HMS_17_30_ 0__DMY_ 7_10_15.wav	9.2466	0.0381	2	2	1	2		1
127	Spectrogram 1	1	1891.030576234	1896.415146886	0.000	218.005	7928.DSG_RAWD_HMS_17_45_ 0__DMY_ 7_10_15.wav	5.3846	5.2322	2	2	1	2		2
129	Spectrogram 1	1	1907.138464669	1908.889757066	40.042	222.454	7930.DSG_RAWD_HMS_17_55_ 0__DMY_ 7_10_15.wav	1.7513	0.0409	2	2	1	2		1
134	Spectrogram 1	1	1934.002349723	1938.315233983	0.000	222.454	7932.DSG_RAWD_HMS_18_ 5_ 0__DMY_ 7_10_15.wav	4.3129	5.6055	2	2	2	2		2
139	Spectrogram 1	1	1967.923676850	1970.968834525	0.000	191.310	7935.DSG_RAWD_HMS_18_20_ 0__DMY_ 7_10_15.wav	3.0452	7.5781	2	2	1	2		1
189	Spectrogram 1	1	2463.584517414	2471.027510100	0.000	158.684	7982.DSG_RAWD_HMS_22_15_ 0__DMY_ 7_10_15.wav	7.4430	2.7077	2	2	2	2		2
191	Spectrogram 1	1	2475.778155350	2479.646681838	0.000	226.903	7983.DSG_RAWD_HMS_22_20_ 0__DMY_ 7_10_15.wav	3.8685	4.2518	2	2	2	2		2
193	Spectrogram 1	1	2486.906619011	2492.794359494	0.000	188.344	7984.DSG_RAWD_HMS_22_25_ 0__DMY_ 7_10_15.wav	5.8877	4.7306	2	2	1	2		2
195	Spectrogram 1	1	2518.011469274	2523.520198715	34.110	210.590	7987.DSG_RAWD_HMS_22_40_ 0__DMY_ 7_10_15.wav	5.5087	3.8867	2	2	2	2		1
207	Spectrogram 1	1	2631.315443262	2636.869915415	2.966	226.903	7998.DSG_RAWD_HMS_23_35_ 0__DMY_ 7_10_15.wav	5.5545	0.0450	2	2	1	2		2
1	Spectrogram 1	1	6.279820870	6.515069102	0.000	182.412	7751.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 7_10_15.wav	0.2352	6.2798	3	1	2	2		2
2	Spectrogram 1	1	21.806112928	21.989083775	7.415	250.631	7753.DSG_RAWD_HMS_ 3_10_ 0__DMY_ 7_10_15.wav	0.1830	0.5069	3	1	2	2		2
3	Spectrogram 1	1	36.175792806	36.326090287	0.000	157.201	7754.DSG_RAWD_HMS_ 3_15_ 0__DMY_ 7_10_15.wav	0.1503	4.2270	3	3	2	2		2
4	Spectrogram 1	1	72.645614715	72.835120236	0.000	234.318	7757.DSG_RAWD_HMS_ 3_30_ 0__DMY_ 7_10_15.wav	0.1895	8.7480	3	2	2	2		2
5	Spectrogram 1	1	152.799497201	153.041280106	0.000	177.963	7765.DSG_RAWD_HMS_ 4_10_ 0__DMY_ 7_10_15.wav	0.2418	3.7051	3	2	2	2		2
7	Spectrogram 1	1	205.952265983	206.148306177	0.000	170.548	7770.DSG_RAWD_HMS_ 4_35_ 0__DMY_ 7_10_15.wav	0.1960	3.6099	3	2	2	2		2
9	Spectrogram 1	1	377.819854987	378.028964527	0.000	172.031	7786.DSG_RAWD_HMS_ 5_55_ 0__DMY_ 7_10_15.wav	0.2091	4.6743	3	2	2	2		2
10	Spectrogram 1	1	475.427831061	475.630405928	0.000	185.378	7795.DSG_RAWD_HMS_ 6_40_ 0__DMY_ 7_10_15.wav	0.2026	6.4358	3	2	2	2		2
12	Spectrogram 1	1	501.246208516	501.461852729	0.000	186.861	7798.DSG_RAWD_HMS_ 6_55_ 0__DMY_ 7_10_15.wav	0.2156	0.3054	3	2	2	2		2
14	Spectrogram 1	1	578.381071501	578.577111694	0.000	200.209	7805.DSG_RAWD_HMS_ 7_30_ 0__DMY_ 7_10_15.wav	0.1960	2.8931	3	2	2	2		2
15	Spectrogram 1	1	596.272896977	596.495075863	0.000	222.454	7806.DSG_RAWD_HMS_ 7_35_ 0__DMY_ 7_10_15.wav	0.2222	10.1353	3	1	2	2		2
16	Spectrogram 1	1	622.097776070	622.228469532	0.000	161.650	7809.DSG_RAWD_HMS_ 7_50_ 0__DMY_ 7_10_15.wav	0.1307	4.0114	3	2	2	2		2
17	Spectrogram 1	1	666.075871372	666.239238200	20.762	194.276	7813.DSG_RAWD_HMS_ 8_10_ 0__DMY_ 7_10_15.wav	0.1634	5.3911	3	3	2	2		2
18	Spectrogram 1	1	773.348577582	773.498875064	0.000	265.462	7823.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_ 7_10_15.wav	0.1503	6.1678	3	3	2	2		2
19	Spectrogram 1	1	774.387590608	774.603234821	0.000	170.548	7823.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_ 7_10_15.wav	0.2156	7.2068	3	3	2	2		2
36	Spectrogram 1	1	1111.294157371	1111.457524199	5.932	191.310	7855.DSG_RAWD_HMS_11_40_ 0__DMY_ 7_10_15.wav	0.1634	3.3262	3	2	2	2		2
38	Spectrogram 1	1	1149.012097616	1149.234276502	0.000	183.895	7858.DSG_RAWD_HMS_11_55_ 0__DMY_ 7_10_15.wav	0.2222	9.0953	3	1	2	2		2
40	Spectrogram 1	1	1233.753286472	1233.936257319	0.000	164.616	7866.DSG_RAWD_HMS_12_35_ 0__DMY_ 7_10_15.wav	0.1830	8.6397	3	3	2	2		2
43	Spectrogram 1	1	1340.405125438	1340.666512363	0.000	364.824	7876.DSG_RAWD_HMS_13_25_ 0__DMY_ 7_10_15.wav	0.2614	8.7955	3	1	2	2		2
45	Spectrogram 1	1	1424.826193070	1425.113718687	0.000	225.420	7884.DSG_RAWD_HMS_14_ 5_ 0__DMY_ 7_10_15.wav	0.2875	7.6102	3	1	2	2		2
49	Spectrogram 1	1	1442.476269160	1442.639635988	0.000	167.582	7886.DSG_RAWD_HMS_14_15_ 0__DMY_ 7_10_15.wav	0.1634	3.9611	3	2	2	2		2
50	Spectrogram 1	1	1446.462397134	1446.697645367	0.000	198.725	7886.DSG_RAWD_HMS_14_15_ 0__DMY_ 7_10_15.wav	0.2352	7.9472	3	2	2	2		2
53	Spectrogram 1	1	1462.838223570	1462.995055725	0.000	234.318	7888.DSG_RAWD_HMS_14_25_ 0__DMY_ 7_10_15.wav	0.1568	3.0238	3	3	2	2		2
54	Spectrogram 1	1	1472.509491049	1472.731669936	0.000	210.590	7889.DSG_RAWD_HMS_14_30_ 0__DMY_ 7_10_15.wav	0.2222	2.0455	3	2	2	2		2
57	Spectrogram 1	1	1484.879568664	1485.075608858	0.000	277.326	7890.DSG_RAWD_HMS_14_35_ 0__DMY_ 7_10_15.wav	0.1960	3.7660	3	2	2	2		2
64	Spectrogram 1	1	1554.597675747	1554.774111922	32.627	185.378	7896.DSG_RAWD_HMS_15_ 5_ 0__DMY_ 7_10_15.wav	0.1764	9.5865	3	3	2	2		2
73	Spectrogram 1	1	1606.286696082	1606.521944314	0.000	185.378	7901.DSG_RAWD_HMS_15_30_ 0__DMY_ 7_10_15.wav	0.2352	8.0275	3	1	2	2		2
76	Spectrogram 1	1	1623.747276225	1623.949851091	0.000	200.209	7903.DSG_RAWD_HMS_15_40_ 0__DMY_ 7_10_15.wav	0.2026	4.1889	3	1	2	1		2
104	Spectrogram 1	1	1739.711032785	1739.861330267	14.830	232.835	7914.DSG_RAWD_HMS_16_35_ 0__DMY_ 7_10_15.wav	0.1503	3.0070	3	1	2	1		1
105	Spectrogram 1	1	1741.390443777	1741.593018644	0.000	201.692	7914.DSG_RAWD_HMS_16_35_ 0__DMY_ 7_10_15.wav	0.2026	4.6864	3	2	2	1		1
203	Spectrogram 1	1	2579.613478295	2579.874865220	0.000	219.488	7993.DSG_RAWD_HMS_23_10_ 0__DMY_ 7_10_15.wav	0.2614	1.5911	3	2	2	2		2
206	Spectrogram 1	1	2622.068946965	2622.264987159	0.000	209.107	7997.DSG_RAWD_HMS_23_30_ 0__DMY_ 7_10_15.wav	0.1960	1.4481	3	2	2	2		2
74	Spectrogram 1	1	1608.946291215	1619.519368536	32.627	298.088	7902.DSG_RAWD_HMS_15_35_ 0__DMY_ 7_10_15.wav	10.5731	0.0375	6	2	1	1		2
89	Spectrogram 1	1	1673.011916317	1683.395511907	0.000	241.733	7908.DSG_RAWD_HMS_16_ 5_ 0__DMY_ 7_10_15.wav	10.3836	0.2055	6	2	1	1		2
92	Spectrogram 1	1	1694.171091838	1704.672311544	0.000	222.454	7910.DSG_RAWD_HMS_16_15_ 0__DMY_ 7_10_15.wav	10.5012	0.0655	6	2	1	1		2
102	Spectrogram 1	1	1726.086286259	1736.646318023	32.627	289.190	7913.DSG_RAWD_HMS_16_30_ 0__DMY_ 7_10_15.wav	10.5600	0.0319	6	2	1	1		2
103	Spectrogram 1	1	1736.816172218	1747.297770291	41.525	287.707	7914.DSG_RAWD_HMS_16_35_ 0__DMY_ 7_10_15.wav	10.4816	0.1122	6	1	1	1		2
106	Spectrogram 1	1	1747.395762537	1757.949259628	35.593	287.707	7915.DSG_RAWD_HMS_16_40_ 0__DMY_ 7_10_15.wav	10.5535	0.0422	6	2	1	1		2
109	Spectrogram 1	1	1768.685668430	1779.271816230	4.449	296.605	7917.DSG_RAWD_HMS_16_50_ 0__DMY_ 7_10_15.wav	10.5861	0.0329	6	1	1	1		2
112	Spectrogram 1	1	1779.304460573	1789.897165703	37.076	266.945	7918.DSG_RAWD_HMS_16_55_ 0__DMY_ 7_10_15.wav	10.5927	0.0021	6	2	1	2		2
