Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
16	Spectrogram 1	1	471.351728839	475.410871047	34.423	200.086	7295.DSG_RAWD_HMS_19_45_ 0__DMY_31_ 8_15.wav	4.0591	2.7693	1	2	2	2		2
17	Spectrogram 1	1	480.859695180	481.021285236	10.757	163.511	7296.DSG_RAWD_HMS_19_50_ 0__DMY_31_ 8_15.wav	0.1616	1.6277	3	2	2	2		2
18	Spectrogram 1	1	487.572145030	487.753125893	0.000	149.527	7296.DSG_RAWD_HMS_19_50_ 0__DMY_31_ 8_15.wav	0.1810	8.3401	3	2	2	2		1
19	Spectrogram 1	1	492.154848272	493.628549583	24.742	182.874	7297.DSG_RAWD_HMS_19_55_ 0__DMY_31_ 8_15.wav	1.4737	2.2732	1	2	2	2		2
20	Spectrogram 1	1	496.220454082	497.875136256	38.726	136.618	7297.DSG_RAWD_HMS_19_55_ 0__DMY_31_ 8_15.wav	1.6547	6.3389	1	2	2	2		2
21	Spectrogram 1	1	505.941716080	507.240900131	33.348	186.102	7298.DSG_RAWD_HMS_20_ 0_ 0__DMY_31_ 8_15.wav	1.2992	5.4105	1	3	2	2		1
22	Spectrogram 1	1	516.823190456	516.997707716	1.076	120.482	7299.DSG_RAWD_HMS_20_ 5_ 0__DMY_31_ 8_15.wav	0.1745	5.6424	3	2	2	1		2
23	Spectrogram 1	1	520.672265593	520.853246456	0.000	136.618	7299.DSG_RAWD_HMS_20_ 5_ 0__DMY_31_ 8_15.wav	0.1810	9.4915	3	2	2	2		2
24	Spectrogram 1	1	547.612551721	547.838777800	1.076	190.404	7302.DSG_RAWD_HMS_20_20_ 0__DMY_31_ 8_15.wav	0.2262	4.4830	3	2	2	2		2
25	Spectrogram 1	1	572.154846949	572.355218618	0.000	292.599	7304.DSG_RAWD_HMS_20_30_ 0__DMY_31_ 8_15.wav	0.2004	7.7260	3	1	2	2		2
26	Spectrogram 1	1	594.531834032	596.348106262	31.196	183.950	7306.DSG_RAWD_HMS_20_40_ 0__DMY_31_ 8_15.wav	1.8163	8.8038	1	2	1	2		2
27	Spectrogram 1	1	605.733256719	605.907773980	2.151	203.313	7307.DSG_RAWD_HMS_20_45_ 0__DMY_31_ 8_15.wav	0.1745	9.3557	3	1	2	2		2
28	Spectrogram 1	1	634.761286120	634.929339778	1.076	229.131	7310.DSG_RAWD_HMS_21_ 0_ 0__DMY_31_ 8_15.wav	0.1681	6.4349	3	1	2	2		2
29	Spectrogram 1	1	643.603493989	646.518578600	41.954	222.676	7311.DSG_RAWD_HMS_21_ 5_ 0__DMY_31_ 8_15.wav	2.9151	4.6275	1	2	2	2		2
30	Spectrogram 1	1	655.496522116	655.871411046	0.000	268.933	7312.DSG_RAWD_HMS_21_10_ 0__DMY_31_ 8_15.wav	0.3749	5.8709	3	2	2	2		2
31	Spectrogram 1	1	663.000764320	663.201135990	0.000	234.509	7313.DSG_RAWD_HMS_21_15_ 0__DMY_31_ 8_15.wav	0.2004	2.7256	3	2	2	2		2
32	Spectrogram 1	1	666.542818349	666.723799214	0.000	153.830	7313.DSG_RAWD_HMS_21_15_ 0__DMY_31_ 8_15.wav	0.1810	6.2676	3	2	2	2		2
33	Spectrogram 1	1	688.519077845	689.760089475	30.120	151.678	7315.DSG_RAWD_HMS_21_25_ 0__DMY_31_ 8_15.wav	1.2410	6.9447	1	2	2	2		2
34	Spectrogram 1	1	695.053779712	695.202442563	0.000	157.057	7316.DSG_RAWD_HMS_21_30_ 0__DMY_31_ 8_15.wav	0.1487	2.8298	3	2	2	2		2
35	Spectrogram 1	1	741.708060705	744.571436498	40.878	151.678	7320.DSG_RAWD_HMS_21_50_ 0__DMY_31_ 8_15.wav	2.8634	6.8857	1	3	2	2		2
36	Spectrogram 1	1	744.564972895	744.720099349	0.000	300.129	7320.DSG_RAWD_HMS_21_50_ 0__DMY_31_ 8_15.wav	0.1551	9.7426	3	2	2	2		2
37	Spectrogram 1	1	752.418249621	753.982441364	29.045	173.193	7321.DSG_RAWD_HMS_21_55_ 0__DMY_31_ 8_15.wav	1.5642	6.9462	1	2	2	2		2
38	Spectrogram 1	1	761.564246795	761.719373249	0.000	176.420	7322.DSG_RAWD_HMS_22_ 0_ 0__DMY_31_ 8_15.wav	0.1551	4.6234	3	2	2	2		2
39	Spectrogram 1	1	767.627110528	770.225478629	27.969	209.768	7323.DSG_RAWD_HMS_22_ 5_ 0__DMY_31_ 8_15.wav	2.5984	0.0367	1	2	1	2		2
40	Spectrogram 1	1	772.261513335	774.013149543	19.363	196.859	7323.DSG_RAWD_HMS_22_ 5_ 0__DMY_31_ 8_15.wav	1.7516	4.6711	1	2	2	2		1
41	Spectrogram 1	1	774.258766428	777.212632652	24.742	206.540	7323.DSG_RAWD_HMS_22_ 5_ 0__DMY_31_ 8_15.wav	2.9539	6.6684	1	2	2	2		2
42	Spectrogram 1	1	778.621697344	778.770360195	0.000	208.692	7324.DSG_RAWD_HMS_22_10_ 0__DMY_31_ 8_15.wav	0.1487	0.3817	3	1	2	2		2
43	Spectrogram 1	1	782.073260941	782.241314599	0.000	162.435	7324.DSG_RAWD_HMS_22_10_ 0__DMY_31_ 8_15.wav	0.1681	3.8333	3	2	2	2		2
44	Spectrogram 1	1	785.085306023	785.308300300	0.000	334.552	7324.DSG_RAWD_HMS_22_10_ 0__DMY_31_ 8_15.wav	0.2230	6.8453	3	1	2	2		2
45	Spectrogram 1	1	794.451065673	796.215629085	39.802	165.663	7325.DSG_RAWD_HMS_22_15_ 0__DMY_31_ 8_15.wav	1.7646	5.5615	1	3	2	2		2
46	Spectrogram 1	1	799.550847844	801.082721575	32.272	195.783	7326.DSG_RAWD_HMS_22_20_ 0__DMY_31_ 8_15.wav	1.5319	0.0116	1	3	1	2		2
47	Spectrogram 1	1	822.612989497	822.787506757	10.757	159.208	7328.DSG_RAWD_HMS_22_30_ 0__DMY_31_ 8_15.wav	0.1745	1.7746	3	2	2	2		2
48	Spectrogram 1	1	838.642731306	838.817248566	0.000	173.193	7329.DSG_RAWD_HMS_22_35_ 0__DMY_31_ 8_15.wav	0.1745	7.1547	3	2	2	2		2
49	Spectrogram 1	1	847.756410469	850.403259006	31.196	177.496	7330.DSG_RAWD_HMS_22_40_ 0__DMY_31_ 8_15.wav	2.6468	5.6188	2	3	1	2		2
50	Spectrogram 1	1	855.377004353	857.665119546	26.893	163.511	7331.DSG_RAWD_HMS_22_45_ 0__DMY_31_ 8_15.wav	2.2881	2.5898	1	3	2	2		2
51	Spectrogram 1	1	879.499178948	883.338558680	30.120	187.177	7333.DSG_RAWD_HMS_22_55_ 0__DMY_31_ 8_15.wav	3.8394	5.4128	1	2	2	2		2
52	Spectrogram 1	1	891.702477279	895.373803353	32.272	222.676	7334.DSG_RAWD_HMS_23_ 0_ 0__DMY_31_ 8_15.wav	3.6713	6.9665	1	3	1	2		1
53	Spectrogram 1	1	895.871500725	896.815186653	32.272	226.979	7335.DSG_RAWD_HMS_23_ 5_ 0__DMY_31_ 8_15.wav	0.9437	0.4859	1	2	2	2		2
54	Spectrogram 1	1	905.295432796	906.012892645	25.818	153.830	7335.DSG_RAWD_HMS_23_ 5_ 0__DMY_31_ 8_15.wav	0.7175	9.9098	1	2	1	2		2
55	Spectrogram 1	1	913.465426031	913.601161679	2.151	185.026	7336.DSG_RAWD_HMS_23_10_ 0__DMY_31_ 8_15.wav	0.1357	7.4302	3	2	2	2		2
56	Spectrogram 1	1	914.486683433	915.831112699	26.893	174.269	7336.DSG_RAWD_HMS_23_10_ 0__DMY_31_ 8_15.wav	1.3444	8.4515	1	2	2	2		2
57	Spectrogram 1	1	925.169402040	925.387548615	0.000	209.768	7337.DSG_RAWD_HMS_23_15_ 0__DMY_31_ 8_15.wav	0.2181	8.4846	3	1	2	2		2
58	Spectrogram 1	1	943.475946533	945.725280114	44.105	177.496	7339.DSG_RAWD_HMS_23_25_ 0__DMY_31_ 8_15.wav	2.2493	5.4919	1	3	2	2		2
59	Spectrogram 1	1	987.176361300	987.344414959	3.227	166.738	7343.DSG_RAWD_HMS_23_45_ 0__DMY_31_ 8_15.wav	0.1681	6.5940	3	2	2	2		2
60	Spectrogram 1	1	1027.295940425	1028.892450179	23.666	207.616	7347.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_ 1_ 9_15.wav	1.5965	4.1151	1	2	2	2		1
61	Spectrogram 1	1	1173.095407805	1175.829511554	29.045	133.391	7361.DSG_RAWD_HMS_ 1_15_ 0__DMY_ 1_ 9_15.wav	2.7341	0.0010	1	3	1	2		1
62	Spectrogram 1	1	1179.109789691	1181.003625148	29.045	174.269	7361.DSG_RAWD_HMS_ 1_15_ 0__DMY_ 1_ 9_15.wav	1.8938	6.0154	1	2	2	2		2
63	Spectrogram 1	1	1183.779742313	1184.303294095	29.045	248.494	7362.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 1_ 9_15.wav	0.5236	0.0357	1	1	1	2		2
64	Spectrogram 1	1	1201.328421158	1201.541720032	0.000	209.768	7363.DSG_RAWD_HMS_ 1_25_ 0__DMY_ 1_ 9_15.wav	0.2133	6.9348	3	2	2	1		2
65	Spectrogram 1	1	1241.855204733	1242.062040005	0.000	201.162	7367.DSG_RAWD_HMS_ 1_45_ 0__DMY_ 1_ 9_15.wav	0.2068	4.8632	3	2	2	2		2
66	Spectrogram 1	1	1328.131357159	1328.409292055	0.000	202.238	7375.DSG_RAWD_HMS_ 2_25_ 0__DMY_ 1_ 9_15.wav	0.2779	5.9426	3	2	2	2		2
67	Spectrogram 1	1	1330.248186893	1330.771738675	10.757	159.208	7375.DSG_RAWD_HMS_ 2_25_ 0__DMY_ 1_ 9_15.wav	0.5236	8.0594	1	3	2	2		2
68	Spectrogram 1	1	1357.980269758	1359.473361876	45.181	119.406	7378.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 1_ 9_15.wav	1.4931	3.8427	1	3	2	2		2
69	Spectrogram 1	1	1359.499216285	1360.339484577	27.969	172.117	7378.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 1_ 9_15.wav	0.8403	5.3616	1	2	2	2		1
70	Spectrogram 1	1	1384.397010881	1384.590918948	0.000	235.585	7380.DSG_RAWD_HMS_ 2_50_ 0__DMY_ 1_ 9_15.wav	0.1939	8.9602	3	2	2	2		2
71	Spectrogram 1	1	1394.247536647	1395.769714975	13.985	128.012	7381.DSG_RAWD_HMS_ 2_55_ 0__DMY_ 1_ 9_15.wav	1.5222	8.1611	1	3	2	2		2
72	Spectrogram 1	1	1558.946579391	1559.134023856	0.000	186.102	7397.DSG_RAWD_HMS_ 4_15_ 0__DMY_ 1_ 9_15.wav	0.1874	2.4666	3	2	2	2		2
73	Spectrogram 1	1	1677.799293350	1678.019055826	0.000	209.768	7408.DSG_RAWD_HMS_ 5_10_ 0__DMY_ 1_ 9_15.wav	0.2198	4.1737	3	2	2	2		2
74	Spectrogram 1	1	1679.525075148	1679.738374022	0.000	214.071	7408.DSG_RAWD_HMS_ 5_10_ 0__DMY_ 1_ 9_15.wav	0.2133	5.8995	3	2	2	2		2
75	Spectrogram 1	1	1692.374716409	1692.600942487	2.151	196.859	7409.DSG_RAWD_HMS_ 5_15_ 0__DMY_ 1_ 9_15.wav	0.2262	8.0995	3	2	2	2		2
76	Spectrogram 1	1	1694.352578695	1694.649904398	0.000	212.995	7409.DSG_RAWD_HMS_ 5_15_ 0__DMY_ 1_ 9_15.wav	0.2973	10.0774	3	1	2	2		2
77	Spectrogram 1	1	1763.474336994	1763.771662697	1.076	224.828	7416.DSG_RAWD_HMS_ 5_50_ 0__DMY_ 1_ 9_15.wav	0.2973	4.6519	3	2	2	2		2
78	Spectrogram 1	1	1765.775379392	1765.969287459	0.000	240.964	7416.DSG_RAWD_HMS_ 5_50_ 0__DMY_ 1_ 9_15.wav	0.1939	6.9530	3	2	2	2		2
79	Spectrogram 1	1	1766.020996277	1766.189049935	5.379	236.661	7416.DSG_RAWD_HMS_ 5_50_ 0__DMY_ 1_ 9_15.wav	0.1681	7.1986	3	2	2	2		2
80	Spectrogram 1	1	1937.047900722	1937.293517607	1.076	209.768	7432.DSG_RAWD_HMS_ 7_10_ 0__DMY_ 1_ 9_15.wav	0.2456	7.8319	3	2	2	2		2
81	Spectrogram 1	1	1954.648285578	1954.880975259	1.076	179.647	7434.DSG_RAWD_HMS_ 7_20_ 0__DMY_ 1_ 9_15.wav	0.2327	4.1331	3	2	2	2		2
82	Spectrogram 1	1	1957.259580884	1957.382389326	0.000	195.783	7434.DSG_RAWD_HMS_ 7_20_ 0__DMY_ 1_ 9_15.wav	0.1228	6.7444	3	2	2	2		2
83	Spectrogram 1	1	1958.390711276	1959.088780318	22.590	189.329	7434.DSG_RAWD_HMS_ 7_20_ 0__DMY_ 1_ 9_15.wav	0.6981	7.8755	1	2	2	2		1
84	Spectrogram 1	1	2016.130070116	2016.323978183	6.454	168.890	7440.DSG_RAWD_HMS_ 7_50_ 0__DMY_ 1_ 9_15.wav	0.1939	1.7173	3	3	2	2		2
85	Spectrogram 1	1	2102.781120546	2103.078446249	1.076	181.799	7448.DSG_RAWD_HMS_ 8_30_ 0__DMY_ 1_ 9_15.wav	0.2973	3.1715	3	2	2	2		2
86	Spectrogram 1	1	2104.713737616	2107.137588457	22.590	172.117	7448.DSG_RAWD_HMS_ 8_30_ 0__DMY_ 1_ 9_15.wav	2.4239	5.1041	1	3	2	2		2
87	Spectrogram 1	1	2158.180652882	2160.694994154	27.969	163.511	7453.DSG_RAWD_HMS_ 8_55_ 0__DMY_ 1_ 9_15.wav	2.5143	5.3231	1	3	2	2		2
88	Spectrogram 1	1	2262.962097819	2264.972278116	15.060	207.616	7463.DSG_RAWD_HMS_ 9_45_ 0__DMY_ 1_ 9_15.wav	2.0102	3.6085	1	2	2	2		2
89	Spectrogram 1	1	2280.665903613	2282.230095355	25.818	120.482	7465.DSG_RAWD_HMS_ 9_55_ 0__DMY_ 1_ 9_15.wav	1.5642	0.0131	1	3	1	2		2
90	Spectrogram 1	1	2299.559006751	2300.735382359	39.802	147.375	7466.DSG_RAWD_HMS_10_ 0_ 0__DMY_ 1_ 9_15.wav	1.1764	8.2566	1	2	2	2		2
91	Spectrogram 1	1	2497.817067956	2501.947309789	32.272	218.373	7485.DSG_RAWD_HMS_11_35_ 0__DMY_ 1_ 9_15.wav	4.1302	4.1723	1	3	2	2		2
92	Spectrogram 1	1	2527.895440994	2528.228316510	0.000	217.298	7488.DSG_RAWD_HMS_11_50_ 0__DMY_ 1_ 9_15.wav	0.3329	2.3018	3	1	2	2		2
93	Spectrogram 1	1	2578.864171272	2581.721083463	13.985	140.921	7493.DSG_RAWD_HMS_12_15_ 0__DMY_ 1_ 9_15.wav	2.8569	0.0226	2	3	1	2		1
94	Spectrogram 1	1	2583.576137306	2583.737727362	0.000	175.344	7493.DSG_RAWD_HMS_12_15_ 0__DMY_ 1_ 9_15.wav	0.1616	4.7345	3	2	2	2		2
95	Spectrogram 1	1	2588.769640464	2588.918303315	1.076	371.127	7493.DSG_RAWD_HMS_12_15_ 0__DMY_ 1_ 9_15.wav	0.1487	9.9280	3	1	2	2		2
96	Spectrogram 1	1	2617.833227950	2618.004513410	0.000	216.222	7496.DSG_RAWD_HMS_12_30_ 0__DMY_ 1_ 9_15.wav	0.1713	7.0428	3	3	2	2		2
97	Spectrogram 1	1	2654.656368686	2654.876131163	0.000	254.948	7500.DSG_RAWD_HMS_12_50_ 0__DMY_ 1_ 9_15.wav	0.2198	1.2676	3	2	2	2		2
98	Spectrogram 1	1	635.911807319	636.855493246	32.272	128.012	7310.DSG_RAWD_HMS_21_ 0_ 0__DMY_31_ 8_15.wav	0.9437	7.5854	1	2	2	2		2
99	Spectrogram 1	1	851.359872138	852.768937427	43.029	148.451	7330.DSG_RAWD_HMS_22_40_ 0__DMY_31_ 8_15.wav	1.4091	9.2223	1	3	1	2		2
