Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
110	Spectrogram 1	1	705.644433961	706.471668559	21.552	197.592	2067.DSG_RAWD_HMS_16_ 5_ 0__DMY_13_ 8_15.wav	0.8272	2.7708	1	2	2	2		1
114	Spectrogram 1	1	724.398191475	725.983339336	24.133	188.542	2069.DSG_RAWD_HMS_16_15_ 0__DMY_13_ 8_15.wav	1.5851	0.2254	1	2	2	2		1
121	Spectrogram 1	1	750.573930684	753.360648353	21.552	244.350	2071.DSG_RAWD_HMS_16_25_ 0__DMY_13_ 8_15.wav	2.7867	5.1019	1	2	2	2		2
125	Spectrogram 1	1	776.398448077	777.137875651	21.552	194.575	2073.DSG_RAWD_HMS_16_35_ 0__DMY_13_ 8_15.wav	0.7394	9.6272	1	2	2	2		1
129	Spectrogram 1	1	785.461065409	788.049061918	21.552	193.067	2074.DSG_RAWD_HMS_16_40_ 0__DMY_13_ 8_15.wav	2.5880	8.0403	1	2	1	2		2
137	Spectrogram 1	1	822.963937927	828.865494251	22.193	193.067	2078.DSG_RAWD_HMS_17_ 0_ 0__DMY_13_ 8_15.wav	5.9016	2.9447	1	2	2	2		2
138	Spectrogram 1	1	841.329468652	842.484824237	43.487	220.217	2080.DSG_RAWD_HMS_17_10_ 0__DMY_13_ 8_15.wav	1.1554	0.0111	1	2	1	2		2
139	Spectrogram 1	1	842.531038460	843.959057962	29.095	214.183	2080.DSG_RAWD_HMS_17_10_ 0__DMY_13_ 8_15.wav	1.4280	1.2126	1	2	1	2		2
146	Spectrogram 1	1	847.268002768	850.022370481	0.000	162.900	2080.DSG_RAWD_HMS_17_10_ 0__DMY_13_ 8_15.wav	2.7544	5.9496	1	2	2	1		1
150	Spectrogram 1	1	867.953495995	869.145822958	24.784	146.308	2082.DSG_RAWD_HMS_17_20_ 0__DMY_13_ 8_15.wav	1.1923	5.3359	1	3	2	1		1
152	Spectrogram 1	1	874.881024299	877.006878574	23.707	185.525	2083.DSG_RAWD_HMS_17_25_ 0__DMY_13_ 8_15.wav	2.1259	1.6138	1	3	2	2		1
153	Spectrogram 1	1	877.043849953	878.185689041	23.707	182.508	2083.DSG_RAWD_HMS_17_25_ 0__DMY_13_ 8_15.wav	1.1418	3.7766	1	2	2	2		2
154	Spectrogram 1	1	878.906291265	881.374130793	40.293	152.090	2083.DSG_RAWD_HMS_17_25_ 0__DMY_13_ 8_15.wav	2.4678	5.6391	1	3	2	2		2
157	Spectrogram 1	1	883.934411028	884.747781359	23.707	193.067	2084.DSG_RAWD_HMS_17_30_ 0__DMY_13_ 8_15.wav	0.8134	0.0176	1	2	1	1		1
164	Spectrogram 1	1	891.601361226	894.535964410	22.629	168.933	2084.DSG_RAWD_HMS_17_30_ 0__DMY_13_ 8_15.wav	2.9346	7.6846	1	3	1	1		2
167	Spectrogram 1	1	894.577567207	897.294963542	29.095	336.358	2085.DSG_RAWD_HMS_17_35_ 0__DMY_13_ 8_15.wav	2.7174	0.0112	1	1	1	2		2
168	Spectrogram 1	1	897.844919423	900.590044291	22.629	444.958	2085.DSG_RAWD_HMS_17_35_ 0__DMY_13_ 8_15.wav	2.7451	3.2785	1	1	2	2		2
169	Spectrogram 1	1	900.932029544	901.750021298	0.000	129.717	2085.DSG_RAWD_HMS_17_35_ 0__DMY_13_ 8_15.wav	0.8180	6.3656	1	3	2	2		1
173	Spectrogram 1	1	906.847467677	907.928880503	23.707	203.625	2086.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 8_15.wav	1.0814	1.6315	1	2	2	2		1
174	Spectrogram 1	1	908.497320732	909.158184126	22.629	208.150	2086.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 8_15.wav	0.6609	3.2813	1	2	2	2		1
175	Spectrogram 1	1	909.814426098	911.431923916	23.707	184.017	2086.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 8_15.wav	1.6175	4.5984	1	3	2	2		1
176	Spectrogram 1	1	911.459658297	913.298984387	0.000	211.167	2086.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 8_15.wav	1.8393	6.2437	1	2	2	2		2
177	Spectrogram 1	1	913.326712921	914.449718549	0.000	211.167	2086.DSG_RAWD_HMS_17_40_ 0__DMY_13_ 8_15.wav	1.1230	8.1107	1	3	2	2		1
180	Spectrogram 1	1	938.419107923	939.366781254	34.483	159.883	2089.DSG_RAWD_HMS_17_55_ 0__DMY_13_ 8_15.wav	0.9477	1.2543	1	3	2	1		1
183	Spectrogram 1	1	943.320915922	945.967865571	24.784	215.692	2089.DSG_RAWD_HMS_17_55_ 0__DMY_13_ 8_15.wav	2.6469	6.1561	1	3	2	1		1
185	Spectrogram 1	1	948.588712451	950.647451067	24.784	215.692	2090.DSG_RAWD_HMS_18_ 0_ 0__DMY_13_ 8_15.wav	2.0587	0.7743	1	2	2	2		1
189	Spectrogram 1	1	957.287699655	958.447782526	28.017	245.858	2090.DSG_RAWD_HMS_18_ 0_ 0__DMY_13_ 8_15.wav	1.1601	9.4733	1	2	1	2		1
191	Spectrogram 1	1	969.195741959	970.430985129	40.948	202.117	2092.DSG_RAWD_HMS_18_10_ 0__DMY_13_ 8_15.wav	1.2352	0.0821	1	3	2	2		1
192	Spectrogram 1	1	973.470075263	975.764098292	30.711	153.850	2092.DSG_RAWD_HMS_18_10_ 0__DMY_13_ 8_15.wav	2.2940	4.3565	1	3	2	2		2
199	Spectrogram 1	1	994.913712284	996.086866511	24.784	199.100	2094.DSG_RAWD_HMS_18_20_ 0__DMY_13_ 8_15.wav	1.1732	4.5009	1	3	2	2		1
200	Spectrogram 1	1	996.240454948	999.550775929	26.940	247.367	2094.DSG_RAWD_HMS_18_20_ 0__DMY_13_ 8_15.wav	3.3103	5.8277	1	2	2	2		2
202	Spectrogram 1	1	1000.197844515	1001.034411318	33.405	236.808	2094.DSG_RAWD_HMS_18_20_ 0__DMY_13_ 8_15.wav	0.8366	9.7850	1	3	1	2		2
203	Spectrogram 1	1	1002.174911908	1005.913319808	30.172	303.175	2095.DSG_RAWD_HMS_18_25_ 0__DMY_13_ 8_15.wav	3.7384	1.1125	1	1	2	2		2
204	Spectrogram 1	1	1008.017807967	1009.158283803	23.707	181.000	2095.DSG_RAWD_HMS_18_25_ 0__DMY_13_ 8_15.wav	1.1405	6.9554	1	3	2	2		1
210	Spectrogram 1	1	1023.381619593	1027.936987261	40.293	209.658	2097.DSG_RAWD_HMS_18_35_ 0__DMY_13_ 8_15.wav	4.5554	1.0200	1	3	2	1		2
213	Spectrogram 1	1	1031.672136278	1033.338734205	23.707	174.967	2097.DSG_RAWD_HMS_18_35_ 0__DMY_13_ 8_15.wav	1.6666	9.3105	1	3	2	2		2
215	Spectrogram 1	1	1036.907214269	1039.753502101	0.000	143.292	2098.DSG_RAWD_HMS_18_40_ 0__DMY_13_ 8_15.wav	2.8463	3.4864	1	3	2	2		1
219	Spectrogram 1	1	1065.379960904	1066.242670419	35.560	170.442	2101.DSG_RAWD_HMS_18_55_ 0__DMY_13_ 8_15.wav	0.8627	0.0104	1	3	1	2		1
222	Spectrogram 1	1	1068.033446231	1068.693549724	25.642	141.783	2101.DSG_RAWD_HMS_18_55_ 0__DMY_13_ 8_15.wav	0.6601	2.6638	1	3	2	1		1
225	Spectrogram 1	1	1076.578876278	1083.506665778	28.017	187.033	2102.DSG_RAWD_HMS_19_ 0_ 0__DMY_13_ 8_15.wav	6.9278	0.5597	1	2	2	2		2
230	Spectrogram 1	1	1104.630615944	1105.606469820	31.250	145.474	2104.DSG_RAWD_HMS_19_10_ 0__DMY_13_ 8_15.wav	0.9759	7.3122	1	3	2	2		1
234	Spectrogram 1	1	1123.992583355	1125.853814590	34.483	155.172	2106.DSG_RAWD_HMS_19_20_ 0__DMY_13_ 8_15.wav	1.8612	5.3750	1	2	2	2		2
236	Spectrogram 1	1	1129.828319486	1130.965738574	21.552	157.328	2107.DSG_RAWD_HMS_19_25_ 0__DMY_13_ 8_15.wav	1.1374	0.5611	1	3	2	2		1
237	Spectrogram 1	1	1139.386517390	1139.890600850	1.078	229.526	2107.DSG_RAWD_HMS_19_25_ 0__DMY_13_ 8_15.wav	0.5041	10.1193	1	2	1	2		1
238	Spectrogram 1	1	1139.968149344	1141.538563198	22.629	167.026	2108.DSG_RAWD_HMS_19_30_ 0__DMY_13_ 8_15.wav	1.5704	0.0513	1	3	2	2		1
239	Spectrogram 1	1	1141.551488415	1143.108977052	20.474	178.879	2108.DSG_RAWD_HMS_19_30_ 0__DMY_13_ 8_15.wav	1.5575	1.6347	1	2	2	2		2
240	Spectrogram 1	1	1144.588914388	1146.346743887	19.397	185.345	2108.DSG_RAWD_HMS_19_30_ 0__DMY_13_ 8_15.wav	1.7578	4.6721	1	2	2	2		1
241	Spectrogram 1	1	1147.225645034	1148.802521496	21.552	173.491	2108.DSG_RAWD_HMS_19_30_ 0__DMY_13_ 8_15.wav	1.5769	7.3088	1	3	2	2		1
242	Spectrogram 1	1	1150.599124404	1151.982122613	34.483	209.052	2109.DSG_RAWD_HMS_19_35_ 0__DMY_13_ 8_15.wav	1.3830	0.0327	1	3	1	2		1
243	Spectrogram 1	1	1152.001510439	1154.696418164	22.629	241.379	2109.DSG_RAWD_HMS_19_35_ 0__DMY_13_ 8_15.wav	2.6949	1.4351	1	2	2	2		2
244	Spectrogram 1	1	1154.735192980	1155.820911200	12.931	184.267	2109.DSG_RAWD_HMS_19_35_ 0__DMY_13_ 8_15.wav	1.0857	4.1688	1	2	2	2		1
246	Spectrogram 1	1	1157.236219366	1159.310716680	29.095	192.888	2109.DSG_RAWD_HMS_19_35_ 0__DMY_13_ 8_15.wav	2.0745	6.6698	1	3	2	1		1
247	Spectrogram 1	1	1159.355954939	1160.713102714	22.629	200.431	2109.DSG_RAWD_HMS_19_35_ 0__DMY_13_ 8_15.wav	1.3571	8.7896	1	3	2	2		1
248	Spectrogram 1	1	1161.262421951	1163.879778374	32.328	203.664	2110.DSG_RAWD_HMS_19_40_ 0__DMY_13_ 8_15.wav	2.6174	0.0464	1	3	1	2		1
251	Spectrogram 1	1	1169.935234878	1171.841704372	22.629	204.741	2110.DSG_RAWD_HMS_19_40_ 0__DMY_13_ 8_15.wav	1.9065	8.7192	1	3	1	1		1
254	Spectrogram 1	1	1173.618920661	1174.652938014	36.638	184.267	2111.DSG_RAWD_HMS_19_45_ 0__DMY_13_ 8_15.wav	1.0340	1.7533	1	3	2	2		1
263	Spectrogram 1	1	1205.957760205	1206.810824521	26.940	211.207	2114.DSG_RAWD_HMS_20_ 0_ 0__DMY_13_ 8_15.wav	0.8531	2.1434	1	2	2	2		1
265	Spectrogram 1	1	1212.103699128	1212.943838227	29.095	188.578	2114.DSG_RAWD_HMS_20_ 0_ 0__DMY_13_ 8_15.wav	0.8401	8.2893	1	3	2	2		1
266	Spectrogram 1	1	1213.480228627	1214.443157286	28.017	181.034	2114.DSG_RAWD_HMS_20_ 0_ 0__DMY_13_ 8_15.wav	0.9629	9.6658	1	3	1	2		1
267	Spectrogram 1	1	1214.494858154	1216.821397197	34.483	218.750	2115.DSG_RAWD_HMS_20_ 5_ 0__DMY_13_ 8_15.wav	2.3265	0.0309	1	2	1	2		1
270	Spectrogram 1	1	1217.777852571	1218.689080362	28.017	154.095	2115.DSG_RAWD_HMS_20_ 5_ 0__DMY_13_ 8_15.wav	0.9112	3.3139	1	3	2	2		1
274	Spectrogram 1	1	1227.911217492	1235.711585895	25.862	240.302	2116.DSG_RAWD_HMS_20_10_ 0__DMY_13_ 8_15.wav	7.8004	2.7976	1	2	1	1		2
275	Spectrogram 1	1	1229.449318304	1230.289457403	33.405	227.371	2116.DSG_RAWD_HMS_20_10_ 0__DMY_13_ 8_15.wav	0.8401	4.3357	1	1	2	1		2
277	Spectrogram 1	1	1235.821427479	1237.721434364	23.707	224.138	2117.DSG_RAWD_HMS_20_15_ 0__DMY_13_ 8_15.wav	1.9000	0.0582	1	2	1	2		1
278	Spectrogram 1	1	1238.652049981	1243.356828935	24.784	316.810	2117.DSG_RAWD_HMS_20_15_ 0__DMY_13_ 8_15.wav	4.7048	2.8888	1	2	2	2		2
279	Spectrogram 1	1	1246.426566707	1248.365349243	25.862	187.500	2118.DSG_RAWD_HMS_20_20_ 0__DMY_13_ 8_15.wav	1.9388	0.0138	1	3	1	2		1
280	Spectrogram 1	1	1249.606160515	1251.835760431	17.241	185.345	2118.DSG_RAWD_HMS_20_20_ 0__DMY_13_ 8_15.wav	2.2296	3.1934	1	3	2	2		1
285	Spectrogram 1	1	1253.968418375	1255.144613114	33.405	175.647	2118.DSG_RAWD_HMS_20_20_ 0__DMY_13_ 8_15.wav	1.1762	7.5556	1	3	2	2		1
286	Spectrogram 1	1	1252.604807992	1253.548348826	30.172	168.103	2118.DSG_RAWD_HMS_20_20_ 0__DMY_13_ 8_15.wav	0.9435	6.1920	1	3	2	2		1
287	Spectrogram 1	1	1257.135077972	1259.241888328	23.707	212.284	2119.DSG_RAWD_HMS_20_25_ 0__DMY_13_ 8_15.wav	2.1068	0.0727	1	2	2	2		2
288	Spectrogram 1	1	1260.792914357	1263.132378617	32.328	175.647	2119.DSG_RAWD_HMS_20_25_ 0__DMY_13_ 8_15.wav	2.3395	3.7305	1	2	2	2		1
296	Spectrogram 1	1	1289.092625209	1290.773138363	33.405	157.328	2122.DSG_RAWD_HMS_20_40_ 0__DMY_13_ 8_15.wav	1.6805	0.0814	1	3	1	2		1
299	Spectrogram 1	1	1303.084152210	1304.428374768	29.095	186.422	2123.DSG_RAWD_HMS_20_45_ 0__DMY_13_ 8_15.wav	1.3442	3.4234	1	2	2	2		2
300	Spectrogram 1	1	1301.630065308	1309.275330111	30.172	141.164	2123.DSG_RAWD_HMS_20_45_ 0__DMY_13_ 8_15.wav	7.6453	1.9693	1	3	2	1		1
301	Spectrogram 1	1	1309.307644129	1310.277035397	18.319	205.819	2123.DSG_RAWD_HMS_20_45_ 0__DMY_13_ 8_15.wav	0.9694	9.6468	1	2	1	2		2
305	Spectrogram 1	1	1312.261056192	1313.501877015	30.172	167.026	2124.DSG_RAWD_HMS_20_50_ 0__DMY_13_ 8_15.wav	1.2408	1.9507	1	3	2	2		1
306	Spectrogram 1	1	1313.825001298	1316.506983806	21.552	174.569	2124.DSG_RAWD_HMS_20_50_ 0__DMY_13_ 8_15.wav	2.6820	3.5146	1	2	2	1		2
309	Spectrogram 1	1	1319.783518273	1320.946787794	35.560	199.353	2124.DSG_RAWD_HMS_20_50_ 0__DMY_13_ 8_15.wav	1.1633	9.4731	1	2	1	2		2
311	Spectrogram 1	1	1326.608017070	1330.685923003	24.784	225.216	2125.DSG_RAWD_HMS_20_55_ 0__DMY_13_ 8_15.wav	4.0779	5.6480	1	2	2	2		2
315	Spectrogram 1	1	1349.932795449	1352.886921971	32.840	191.537	2127.DSG_RAWD_HMS_21_ 5_ 0__DMY_13_ 8_15.wav	2.9541	7.6736	1	2	1	1		2
318	Spectrogram 1	1	1355.834481478	1363.494296265	33.956	225.609	2128.DSG_RAWD_HMS_21_10_ 0__DMY_13_ 8_15.wav	7.6598	2.9257	1	2	1	2		2
321	Spectrogram 1	1	1374.265013185	1377.931528625	32.891	211.767	2130.DSG_RAWD_HMS_21_20_ 0__DMY_13_ 8_15.wav	3.6665	0.0570	1	2	1	2		1
322	Spectrogram 1	1	1378.356329134	1384.826650499	38.215	237.321	2130.DSG_RAWD_HMS_21_20_ 0__DMY_13_ 8_15.wav	6.4703	4.1483	1	2	1	2		1
323	Spectrogram 1	1	1384.905050201	1386.421327531	28.632	233.062	2131.DSG_RAWD_HMS_21_25_ 0__DMY_13_ 8_15.wav	1.5163	0.0475	1	3	1	2		1
324	Spectrogram 1	1	1387.235015869	1389.980000691	22.244	229.816	2131.DSG_RAWD_HMS_21_25_ 0__DMY_13_ 8_15.wav	2.7450	2.3774	1	2	2	2		2
326	Spectrogram 1	1	1392.898155449	1395.479748317	35.021	213.896	2131.DSG_RAWD_HMS_21_25_ 0__DMY_13_ 8_15.wav	2.5816	8.0406	1	2	1	2		1
355	Spectrogram 1	1	1672.464598317	1676.614753940	31.942	289.608	2158.DSG_RAWD_HMS_23_40_ 0__DMY_13_ 8_15.wav	4.1502	0.0678	1	2	1	2		1
356	Spectrogram 1	1	1676.817333848	1683.013156731	31.942	244.889	2158.DSG_RAWD_HMS_23_40_ 0__DMY_13_ 8_15.wav	6.1958	4.4205	1	2	1	2		1
361	Spectrogram 1	1	1715.024812624	1716.769838689	29.813	232.112	2162.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_14_ 8_15.wav	1.7450	0.0296	1	3	1	2		1
368	Spectrogram 1	1	1759.591572513	1763.624085929	28.748	214.012	2166.DSG_RAWD_HMS_ 0_20_ 0__DMY_14_ 8_15.wav	4.0325	1.9980	1	3	2	2		2
369	Spectrogram 1	1	1767.506278141	1768.212131381	34.072	212.947	2166.DSG_RAWD_HMS_ 0_20_ 0__DMY_14_ 8_15.wav	0.7059	9.9127	1	3	1	2		1
370	Spectrogram 1	1	1792.818957781	1794.694697409	24.489	119.250	2169.DSG_RAWD_HMS_ 0_35_ 0__DMY_14_ 8_15.wav	1.8757	3.2766	1	3	2	2		1
371	Spectrogram 1	1	1799.099711981	1800.184634554	34.072	161.840	2169.DSG_RAWD_HMS_ 0_35_ 0__DMY_14_ 8_15.wav	1.0849	9.5573	1	3	1	2		1
372	Spectrogram 1	1	1809.426082846	1810.641718981	31.942	150.128	2170.DSG_RAWD_HMS_ 0_40_ 0__DMY_14_ 8_15.wav	1.2156	9.2341	1	2	2	2		1
373	Spectrogram 1	1	1811.269144083	1813.027241504	24.489	206.559	2171.DSG_RAWD_HMS_ 0_45_ 0__DMY_14_ 8_15.wav	1.7581	0.0179	1	3	1	2		2
382	Spectrogram 1	1	1965.236602458	1968.569798312	30.877	144.804	2185.DSG_RAWD_HMS_ 1_55_ 0__DMY_14_ 8_15.wav	3.3332	4.8910	1	3	2	2		1
383	Spectrogram 1	1	1985.379561291	1987.359871769	30.877	126.704	2187.DSG_RAWD_HMS_ 2_ 5_ 0__DMY_14_ 8_15.wav	1.9803	3.7348	1	3	2	2		1
388	Spectrogram 1	1	2052.886533586	2056.134765625	28.748	210.818	2193.DSG_RAWD_HMS_ 2_35_ 0__DMY_14_ 8_15.wav	3.2482	7.3441	1	2	1	2		2
389	Spectrogram 1	1	2060.167277189	2066.827133220	31.942	177.811	2194.DSG_RAWD_HMS_ 2_40_ 0__DMY_14_ 8_15.wav	6.6599	3.9753	1	2	1	1		2
410	Spectrogram 1	1	2409.949865840	2414.570590289	30.877	132.027	2227.DSG_RAWD_HMS_ 5_25_ 0__DMY_14_ 8_15.wav	4.6207	2.3211	1	3	2	2		1
412	Spectrogram 1	1	2454.987201833	2457.346581644	29.813	113.927	2231.DSG_RAWD_HMS_ 5_45_ 0__DMY_14_ 8_15.wav	2.3594	4.7600	1	3	2	2		1
416	Spectrogram 1	1	2487.247254933	2491.671909038	28.748	158.646	2234.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_14_ 8_15.wav	4.4247	5.0713	1	3	2	2		2
112	Spectrogram 1	1	713.551703235	715.104185324	7.542	224.742	2068.DSG_RAWD_HMS_16_10_ 0__DMY_13_ 8_15.wav	1.5525	0.0285	1	1	1	2		2
295	Spectrogram 1	1	1286.387722269	1288.989230688	40.293	193.966	2121.DSG_RAWD_HMS_20_35_ 0__DMY_13_ 8_15.wav	2.6015	8.0261	1	2	1	2		2
74	Spectrogram 1	1	487.455542242	488.402933821	0.000	174.967	2046.DSG_RAWD_HMS_14_20_ 0__DMY_13_ 8_15.wav	0.9474	8.2235	1	3	2	2		1
366	Spectrogram 1	1	1737.759153273	1741.638078253	29.813	226.789	2164.DSG_RAWD_HMS_ 0_10_ 0__DMY_14_ 8_15.wav	3.8789	1.4648	2	3	2	2		2
226	Spectrogram 1	1	1087.588158276	1092.666380196	33.405	182.508	2103.DSG_RAWD_HMS_19_ 5_ 0__DMY_13_ 8_15.wav	5.0782	0.9194	2	3	2	2		2
50	Spectrogram 1	1	309.868107082	313.444596149	29.095	208.150	2030.DSG_RAWD_HMS_13_ 0_ 0__DMY_13_ 8_15.wav	3.5765	1.0297	2	2	2	2		2
60	Spectrogram 1	1	420.528061878	425.958233124	0.000	250.383	2040.DSG_RAWD_HMS_13_50_ 0__DMY_13_ 8_15.wav	5.4302	5.1937	2	2	1	2		2
64	Spectrogram 1	1	442.188671068	445.807244758	0.000	199.100	2042.DSG_RAWD_HMS_14_ 0_ 0__DMY_13_ 8_15.wav	3.6186	5.5551	2	3	2	2		2
89	Spectrogram 1	1	607.044090648	609.548901555	0.000	224.742	2058.DSG_RAWD_HMS_15_20_ 0__DMY_13_ 8_15.wav	2.5048	0.0169	2	2	1	2		2
111	Spectrogram 1	1	709.692810868	713.496241451	0.000	217.200	2067.DSG_RAWD_HMS_16_ 5_ 0__DMY_13_ 8_15.wav	3.8034	6.8192	2	3	1	2		2
190	Spectrogram 1	1	965.133780861	969.097687660	0.000	271.500	2091.DSG_RAWD_HMS_18_ 5_ 0__DMY_13_ 8_15.wav	3.9639	6.6698	2	1	1	2		2
217	Spectrogram 1	1	1050.125634695	1054.690805880	0.000	185.525	2099.DSG_RAWD_HMS_18_45_ 0__DMY_13_ 8_15.wav	4.5652	6.0552	2	2	1	2		2
228	Spectrogram 1	1	1097.434217282	1101.675872399	0.000	229.267	2104.DSG_RAWD_HMS_19_10_ 0__DMY_13_ 8_15.wav	4.2417	0.1158	2	2	2	2		2
250	Spectrogram 1	1	1163.879778374	1168.061086043	0.000	175.647	2110.DSG_RAWD_HMS_19_40_ 0__DMY_13_ 8_15.wav	4.1813	2.6638	2	2	2	1		2
255	Spectrogram 1	1	1175.241035383	1182.466231633	0.000	261.853	2111.DSG_RAWD_HMS_19_45_ 0__DMY_13_ 8_15.wav	7.2252	3.3754	2	2	1	2		2
256	Spectrogram 1	1	1182.569633263	1186.143455737	0.000	217.672	2112.DSG_RAWD_HMS_19_50_ 0__DMY_13_ 8_15.wav	3.5738	0.0544	2	2	1	2		2
259	Spectrogram 1	1	1189.878831746	1193.129523798	0.000	212.284	2112.DSG_RAWD_HMS_19_50_ 0__DMY_13_ 8_15.wav	3.2507	7.3636	2	2	1	2		2
260	Spectrogram 1	1	1194.085974235	1197.440068022	0.000	220.905	2113.DSG_RAWD_HMS_19_55_ 0__DMY_13_ 8_15.wav	3.3541	0.9212	2	2	2	2		2
