Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
12	Spectrogram 1	1	230.753899866	233.481120634	14.009	146.552	7522.DSG_RAWD_HMS_14_40_ 0__DMY_ 1_ 9_15.wav	2.7272	6.7027	1	2	2	2		1
13	Spectrogram 1	1	298.999041017	299.289858397	36.638	142.241	7529.DSG_RAWD_HMS_15_15_ 0__DMY_ 1_ 9_15.wav	0.2908	0.4006	1	2	2	2		2
14	Spectrogram 1	1	327.592850878	327.747953481	2.155	272.629	7531.DSG_RAWD_HMS_15_25_ 0__DMY_ 1_ 9_15.wav	0.1551	7.6953	3	2	2	2		2
15	Spectrogram 1	1	336.372304463	336.556488804	0.000	187.500	7532.DSG_RAWD_HMS_15_30_ 0__DMY_ 1_ 9_15.wav	0.1842	5.8251	3	2	2	2		2
16	Spectrogram 1	1	360.135315750	360.426133131	0.000	311.422	7534.DSG_RAWD_HMS_15_40_ 0__DMY_ 1_ 9_15.wav	0.2908	8.2889	3	1	2	2		2
17	Spectrogram 1	1	389.236441620	389.346305964	0.000	176.724	7537.DSG_RAWD_HMS_15_55_ 0__DMY_ 1_ 9_15.wav	0.1099	5.4412	3	2	2	2		2
18	Spectrogram 1	1	394.736121416	394.968775320	2.155	223.060	7538.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 1_ 9_15.wav	0.2327	0.2913	3	1	2	2		2
19	Spectrogram 1	1	421.433166595	426.221959459	35.560	160.560	7540.DSG_RAWD_HMS_16_10_ 0__DMY_ 1_ 9_15.wav	4.7888	5.6892	1	3	2	2		2
20	Spectrogram 1	1	427.430475485	428.470955446	47.414	142.241	7541.DSG_RAWD_HMS_16_15_ 0__DMY_ 1_ 9_15.wav	1.0405	0.6273	1	3	2	2		1
21	Spectrogram 1	1	432.484235295	432.833216152	0.000	239.224	7541.DSG_RAWD_HMS_16_15_ 0__DMY_ 1_ 9_15.wav	0.3490	5.6810	3	1	2	2		2
22	Spectrogram 1	1	437.486294240	439.541403728	31.250	162.716	7542.DSG_RAWD_HMS_16_20_ 0__DMY_ 1_ 9_15.wav	2.0551	0.0335	1	2	1	2		2
23	Spectrogram 1	1	443.431905481	446.172051465	46.336	211.207	7542.DSG_RAWD_HMS_16_20_ 0__DMY_ 1_ 9_15.wav	2.7401	5.9791	1	3	2	2		1
24	Spectrogram 1	1	475.402440766	477.160270265	5.388	129.310	7545.DSG_RAWD_HMS_16_35_ 0__DMY_ 1_ 9_15.wav	1.7578	6.0008	1	2	2	2		1
25	Spectrogram 1	1	484.366078692	484.492099557	0.000	165.948	7546.DSG_RAWD_HMS_16_40_ 0__DMY_ 1_ 9_15.wav	0.1260	4.3149	3	2	2	2		2
26	Spectrogram 1	1	486.004349935	486.227309927	0.000	195.043	7546.DSG_RAWD_HMS_16_40_ 0__DMY_ 1_ 9_15.wav	0.2230	5.9531	3	2	2	2		2
27	Spectrogram 1	1	500.567838088	500.768178950	3.233	220.905	7547.DSG_RAWD_HMS_16_45_ 0__DMY_ 1_ 9_15.wav	0.2003	9.8670	3	2	2	2		2
28	Spectrogram 1	1	529.778828301	530.095496116	0.000	237.069	7550.DSG_RAWD_HMS_17_ 0_ 0__DMY_ 1_ 9_15.wav	0.3167	7.1292	3	1	2	2		2
29	Spectrogram 1	1	538.102667991	538.393485371	0.000	276.940	7551.DSG_RAWD_HMS_17_ 5_ 0__DMY_ 1_ 9_15.wav	0.2908	4.8035	3	1	2	2		2
30	Spectrogram 1	1	574.700413413	574.894291666	0.000	151.940	7554.DSG_RAWD_HMS_17_20_ 0__DMY_ 1_ 9_15.wav	0.1939	9.4524	3	2	2	2		2
31	Spectrogram 1	1	575.055856877	575.378987300	0.000	216.595	7554.DSG_RAWD_HMS_17_20_ 0__DMY_ 1_ 9_15.wav	0.3231	9.8079	3	1	2	2		2
32	Spectrogram 1	1	575.973547278	576.193275965	0.000	271.552	7555.DSG_RAWD_HMS_17_25_ 0__DMY_ 1_ 9_15.wav	0.2197	0.0759	3	2	2	2		2
33	Spectrogram 1	1	635.526479287	639.785338258	28.017	141.164	7560.DSG_RAWD_HMS_17_50_ 0__DMY_ 1_ 9_15.wav	4.2589	6.3809	1	2	1	2		2
34	Spectrogram 1	1	654.390833366	654.597636836	0.000	154.095	7562.DSG_RAWD_HMS_18_ 0_ 0__DMY_ 1_ 9_15.wav	0.2068	3.9460	3	2	2	2		2
35	Spectrogram 1	1	675.006553091	675.155193086	0.000	150.862	7564.DSG_RAWD_HMS_18_10_ 0__DMY_ 1_ 9_15.wav	0.1486	3.2626	3	2	2	2		2
36	Spectrogram 1	1	713.523699479	714.305675102	53.879	165.948	7567.DSG_RAWD_HMS_18_25_ 0__DMY_ 1_ 9_15.wav	0.7820	9.8309	1	3	1	2		1
37	Spectrogram 1	1	724.041594739	724.245166905	0.000	262.931	7568.DSG_RAWD_HMS_18_30_ 0__DMY_ 1_ 9_15.wav	0.2036	9.6992	3	1	2	2		2
38	Spectrogram 1	1	754.677590118	754.852080546	0.000	159.483	7571.DSG_RAWD_HMS_18_45_ 0__DMY_ 1_ 9_15.wav	0.1745	8.3864	3	2	2	2		2
39	Spectrogram 1	1	808.459417677	808.769622883	0.000	216.595	7576.DSG_RAWD_HMS_19_10_ 0__DMY_ 1_ 9_15.wav	0.3102	8.9202	3	1	2	2		2
40	Spectrogram 1	1	813.813688780	813.978485296	0.000	154.095	7577.DSG_RAWD_HMS_19_15_ 0__DMY_ 1_ 9_15.wav	0.1648	3.6249	3	2	2	2		2
41	Spectrogram 1	1	815.151448730	815.377640026	0.000	167.026	7577.DSG_RAWD_HMS_19_15_ 0__DMY_ 1_ 9_15.wav	0.2262	4.9626	3	3	2	2		2
42	Spectrogram 1	1	818.427991218	820.822387650	60.345	127.155	7577.DSG_RAWD_HMS_19_15_ 0__DMY_ 1_ 9_15.wav	2.3944	8.2392	1	2	1	2		2
43	Spectrogram 1	1	823.310500552	823.956761398	43.103	140.086	7578.DSG_RAWD_HMS_19_20_ 0__DMY_ 1_ 9_15.wav	0.6463	2.4721	1	3	2	2		2
44	Spectrogram 1	1	830.047776703	830.189954089	9.698	260.776	7578.DSG_RAWD_HMS_19_20_ 0__DMY_ 1_ 9_15.wav	0.1422	9.2094	3	1	2	2		2
45	Spectrogram 1	1	839.376556833	839.512271611	0.000	186.422	7579.DSG_RAWD_HMS_19_25_ 0__DMY_ 1_ 9_15.wav	0.1357	7.8886	3	2	2	2		2
46	Spectrogram 1	1	880.139463279	880.339804141	0.000	193.966	7583.DSG_RAWD_HMS_19_45_ 0__DMY_ 1_ 9_15.wav	0.2003	6.0531	3	2	2	2		2
47	Spectrogram 1	1	884.776395905	884.950886333	1.078	165.948	7584.DSG_RAWD_HMS_19_50_ 0__DMY_ 1_ 9_15.wav	0.1745	0.0404	3	1	2	2		2
48	Spectrogram 1	1	907.479539407	907.628179401	0.000	205.819	7586.DSG_RAWD_HMS_20_ 0_ 0__DMY_ 1_ 9_15.wav	0.1486	1.4443	3	2	2	2		2
49	Spectrogram 1	1	914.517329666	916.649990455	23.707	190.733	7586.DSG_RAWD_HMS_20_ 0_ 0__DMY_ 1_ 9_15.wav	2.1327	8.4821	1	2	1	2		2
50	Spectrogram 1	1	920.340149133	920.592181612	0.000	280.172	7587.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 1_ 9_15.wav	0.2520	3.6553	3	1	2	2		2
51	Spectrogram 1	1	921.445255179	921.622976911	1.078	241.379	7587.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 1_ 9_15.wav	0.1777	4.7605	3	1	2	2		2
52	Spectrogram 1	1	923.868733351	924.153088123	2.155	329.741	7587.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 1_ 9_15.wav	0.2844	7.1839	3	1	2	2		2
53	Spectrogram 1	1	926.957860191	927.268065397	1.078	311.422	7587.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 1_ 9_15.wav	0.3102	10.2731	3	1	2	2		2
54	Spectrogram 1	1	945.654186450	946.029017740	0.000	323.276	7589.DSG_RAWD_HMS_20_15_ 0__DMY_ 1_ 9_15.wav	0.3748	7.6702	3	1	2	2		2
55	Spectrogram 1	1	955.477351300	955.761706072	2.155	218.750	7590.DSG_RAWD_HMS_20_20_ 0__DMY_ 1_ 9_15.wav	0.2844	6.8438	3	2	2	2		2
56	Spectrogram 1	1	974.897489705	975.039667091	0.000	198.276	7592.DSG_RAWD_HMS_20_30_ 0__DMY_ 1_ 9_15.wav	0.1422	4.9647	3	2	2	2		2
57	Spectrogram 1	1	975.744091413	975.925044449	0.000	179.957	7592.DSG_RAWD_HMS_20_30_ 0__DMY_ 1_ 9_15.wav	0.1810	5.8113	3	2	2	2		2
58	Spectrogram 1	1	980.009412993	980.326080808	0.000	274.784	7592.DSG_RAWD_HMS_20_30_ 0__DMY_ 1_ 9_15.wav	0.3167	10.0766	3	1	2	2		2
59	Spectrogram 1	1	991.687357932	991.874773577	0.000	240.302	7594.DSG_RAWD_HMS_20_40_ 0__DMY_ 1_ 9_15.wav	0.1874	0.4554	3	2	2	2		2
60	Spectrogram 1	1	998.557110719	998.783302015	0.000	256.466	7594.DSG_RAWD_HMS_20_40_ 0__DMY_ 1_ 9_15.wav	0.2262	7.3251	3	1	2	2		2
61	Spectrogram 1	1	1047.634151304	1055.092001459	35.560	204.741	7599.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 1_ 9_15.wav	7.4579	3.1542	1	2	1	2		2
62	Spectrogram 1	1	1055.156619277	1057.379756585	25.862	203.664	7600.DSG_RAWD_HMS_21_10_ 0__DMY_ 1_ 9_15.wav	2.2231	0.0270	1	2	1	2		2
63	Spectrogram 1	1	1076.457337602	1085.492064219	24.784	133.621	7602.DSG_RAWD_HMS_21_20_ 0__DMY_ 1_ 9_15.wav	9.0347	0.0285	1	2	1	2		2
64	Spectrogram 1	1	1090.804328166	1091.043444679	0.000	224.138	7603.DSG_RAWD_HMS_21_25_ 0__DMY_ 1_ 9_15.wav	0.2391	3.7259	3	1	2	2		2
65	Spectrogram 1	1	1097.751622666	1105.842808449	5.388	198.276	7604.DSG_RAWD_HMS_21_30_ 0__DMY_ 1_ 9_15.wav	8.0912	0.0236	2	2	1	2		2
66	Spectrogram 1	1	1109.080574779	1116.816317097	34.483	205.819	7605.DSG_RAWD_HMS_21_35_ 0__DMY_ 1_ 9_15.wav	7.7357	0.7030	1	2	2	2		2
67	Spectrogram 1	1	1121.763433143	1124.057659144	30.172	197.198	7606.DSG_RAWD_HMS_21_40_ 0__DMY_ 1_ 9_15.wav	2.2942	2.7362	1	2	2	2		2
68	Spectrogram 1	1	1155.158962819	1161.485856494	8.621	211.207	7609.DSG_RAWD_HMS_21_55_ 0__DMY_ 1_ 9_15.wav	6.3269	4.1830	2	2	1	2		1
69	Spectrogram 1	1	1166.003198776	1169.389605605	31.250	215.517	7610.DSG_RAWD_HMS_22_ 0_ 0__DMY_ 1_ 9_15.wav	3.3864	4.3776	1	2	2	2		2
70	Spectrogram 1	1	1175.193027998	1175.386906252	0.000	156.250	7611.DSG_RAWD_HMS_22_ 5_ 0__DMY_ 1_ 9_15.wav	0.1939	2.9178	3	3	2	2		2
71	Spectrogram 1	1	1219.035361751	1223.087417251	0.000	147.629	7615.DSG_RAWD_HMS_22_25_ 0__DMY_ 1_ 9_15.wav	4.0521	4.1618	2	2	2	2		2
72	Spectrogram 1	1	1237.557201163	1240.814355823	26.940	197.198	7617.DSG_RAWD_HMS_22_35_ 0__DMY_ 1_ 9_15.wav	3.2572	1.3844	1	1	2	2		2
73	Spectrogram 1	1	1261.908305688	1262.095721333	0.000	186.422	7619.DSG_RAWD_HMS_22_45_ 0__DMY_ 1_ 9_15.wav	0.1874	4.4363	3	2	2	2		2
74	Spectrogram 1	1	1264.092658522	1268.093013155	29.095	224.138	7619.DSG_RAWD_HMS_22_45_ 0__DMY_ 1_ 9_15.wav	4.0004	6.6207	1	2	1	2		1
75	Spectrogram 1	1	1279.240999854	1282.019921489	43.103	215.517	7621.DSG_RAWD_HMS_22_55_ 0__DMY_ 1_ 9_15.wav	2.7789	0.4698	1	2	2	2		1
76	Spectrogram 1	1	1285.800527567	1286.941177959	16.164	207.974	7621.DSG_RAWD_HMS_22_55_ 0__DMY_ 1_ 9_15.wav	1.1407	7.0293	1	1	2	2		2
77	Spectrogram 1	1	1287.584207500	1289.387275258	22.629	227.371	7621.DSG_RAWD_HMS_22_55_ 0__DMY_ 1_ 9_15.wav	1.8031	8.8130	1	2	2	2		1
78	Spectrogram 1	1	1289.432506697	1290.628089260	19.397	228.448	7622.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 1_ 9_15.wav	1.1956	0.0117	1	2	1	2		1
79	Spectrogram 1	1	1293.390854374	1295.798176023	20.474	200.431	7622.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 1_ 9_15.wav	2.4073	3.9701	1	2	2	2		2
80	Spectrogram 1	1	1300.153965034	1303.456357953	25.862	160.560	7623.DSG_RAWD_HMS_23_ 5_ 0__DMY_ 1_ 9_15.wav	3.3024	0.0836	1	3	1	2		1
81	Spectrogram 1	1	1310.862504033	1316.581912514	15.086	220.905	7624.DSG_RAWD_HMS_23_10_ 0__DMY_ 1_ 9_15.wav	5.7194	0.1425	1	2	2	2		2
82	Spectrogram 1	1	1317.926126210	1321.338383474	22.629	211.207	7624.DSG_RAWD_HMS_23_10_ 0__DMY_ 1_ 9_15.wav	3.4123	7.2061	1	2	1	2		2
83	Spectrogram 1	1	1341.618044272	1341.747296441	0.000	260.776	7626.DSG_RAWD_HMS_23_20_ 0__DMY_ 1_ 9_15.wav	0.1293	9.5988	3	2	2	2		2
84	Spectrogram 1	1	1353.548026277	1353.735441922	0.000	309.267	7628.DSG_RAWD_HMS_23_30_ 0__DMY_ 1_ 9_15.wav	0.1874	0.2296	3	2	2	2		2
85	Spectrogram 1	1	1358.214029582	1362.867107669	21.552	176.724	7628.DSG_RAWD_HMS_23_30_ 0__DMY_ 1_ 9_15.wav	4.6531	4.8956	1	2	2	2		2
86	Spectrogram 1	1	1369.226314388	1369.452505684	0.000	202.586	7629.DSG_RAWD_HMS_23_35_ 0__DMY_ 1_ 9_15.wav	0.2262	5.2583	3	2	2	2		2
87	Spectrogram 1	1	1380.503566141	1380.678056569	0.000	211.207	7630.DSG_RAWD_HMS_23_40_ 0__DMY_ 1_ 9_15.wav	0.1745	5.8860	3	2	2	2		2
88	Spectrogram 1	1	1386.109878976	1386.339301576	0.000	155.172	7631.DSG_RAWD_HMS_23_45_ 0__DMY_ 1_ 9_15.wav	0.2294	0.8427	3	2	2	2		2
89	Spectrogram 1	1	1419.030406443	1419.201665567	0.000	187.500	7634.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_ 2_ 9_15.wav	0.1713	1.8144	3	3	2	2		2
90	Spectrogram 1	1	1440.754472807	1440.961276277	0.000	264.009	7636.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 2_ 9_15.wav	0.2068	2.2393	3	1	2	2		2
91	Spectrogram 1	1	1442.092232756	1446.273540426	23.707	142.241	7636.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 2_ 9_15.wav	4.1813	3.5770	1	2	2	2		2
92	Spectrogram 1	1	1462.979412601	1463.237916939	0.000	218.750	7638.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 2_ 9_15.wav	0.2585	3.1650	3	2	2	2		2
93	Spectrogram 1	1	1473.752588537	1473.917385052	0.000	172.414	7639.DSG_RAWD_HMS_ 0_25_ 0__DMY_ 2_ 9_15.wav	0.1648	3.2886	3	2	2	2		2
94	Spectrogram 1	1	1479.142407568	1479.333054518	0.000	201.509	7639.DSG_RAWD_HMS_ 0_25_ 0__DMY_ 2_ 9_15.wav	0.1906	8.6784	3	2	2	2		2
95	Spectrogram 1	1	1479.694960591	1479.930845800	0.000	232.759	7639.DSG_RAWD_HMS_ 0_25_ 0__DMY_ 2_ 9_15.wav	0.2359	9.2310	3	2	2	2		2
96	Spectrogram 1	1	1555.927895733	1560.361245132	28.017	204.741	7647.DSG_RAWD_HMS_ 1_ 5_ 0__DMY_ 2_ 9_15.wav	4.4333	0.2671	1	2	2	2		2
97	Spectrogram 1	1	1574.662997642	1576.899060167	35.560	184.267	7648.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 2_ 9_15.wav	2.2361	8.3526	1	2	2	2		2
98	Spectrogram 1	1	1588.366958871	1588.606075384	8.621	213.362	7650.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 2_ 9_15.wav	0.2391	0.7574	3	2	2	2		2
99	Spectrogram 1	1	1619.662150768	1621.962839377	37.716	143.319	7653.DSG_RAWD_HMS_ 1_35_ 0__DMY_ 2_ 9_15.wav	2.3007	0.1038	1	3	1	2		1
100	Spectrogram 1	1	1633.362880691	1633.550296336	0.000	157.328	7654.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 2_ 9_15.wav	0.1874	3.1549	3	2	2	2		2
101	Spectrogram 1	1	1652.505137390	1657.209916344	23.707	153.017	7656.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 2_ 9_15.wav	4.7048	0.9979	1	2	2	2		1
102	Spectrogram 1	1	1694.137261054	1695.016175804	39.871	164.871	7660.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 2_ 9_15.wav	0.8789	0.0317	1	2	1	2		1
103	Spectrogram 1	1	1734.192508256	1736.687075119	24.784	145.474	7663.DSG_RAWD_HMS_ 2_25_ 0__DMY_ 2_ 9_15.wav	2.4946	8.1381	1	3	2	2		1
104	Spectrogram 1	1	1744.694246994	1744.855812205	0.000	187.500	7664.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 2_ 9_15.wav	0.1616	7.9902	3	2	2	2		2
105	Spectrogram 1	1	1802.954662212	1803.100070902	0.000	211.207	7670.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 2_ 9_15.wav	0.1454	2.3531	3	2	2	2		2
106	Spectrogram 1	1	1947.549063179	1947.710628390	1.078	233.836	7683.DSG_RAWD_HMS_ 4_ 5_ 0__DMY_ 2_ 9_15.wav	0.1616	8.5027	3	2	2	2		2
107	Spectrogram 1	1	1955.349431584	1955.601473313	0.000	200.431	7684.DSG_RAWD_HMS_ 4_10_ 0__DMY_ 2_ 9_15.wav	0.2520	5.6534	3	2	2	2		2
108	Spectrogram 1	1	1979.855642843	1980.004282838	19.397	183.190	7686.DSG_RAWD_HMS_ 4_20_ 0__DMY_ 2_ 9_15.wav	0.1486	8.8604	3	2	2	2		2
109	Spectrogram 1	1	1982.453620290	1986.434587097	19.397	179.957	7687.DSG_RAWD_HMS_ 4_25_ 0__DMY_ 2_ 9_15.wav	3.9810	0.8088	1	2	2	2		2
110	Spectrogram 1	1	2089.177133819	2089.403325115	0.000	143.319	7697.DSG_RAWD_HMS_ 5_15_ 0__DMY_ 2_ 9_15.wav	0.2262	1.0363	3	3	2	2		2
111	Spectrogram 1	1	2154.866310029	2155.021412631	0.000	163.793	7703.DSG_RAWD_HMS_ 5_45_ 0__DMY_ 2_ 9_15.wav	0.1551	2.8279	3	2	2	2		2
112	Spectrogram 1	1	2195.732612101	2195.965266005	0.000	158.405	7707.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_ 2_ 9_15.wav	0.2327	1.0958	3	2	2	2		2
113	Spectrogram 1	1	2202.453724894	2204.095227441	21.552	178.879	7707.DSG_RAWD_HMS_ 6_ 5_ 0__DMY_ 2_ 9_15.wav	1.6415	7.8169	1	2	2	2		1
114	Spectrogram 1	1	2216.952585717	2217.152926579	0.000	204.741	7709.DSG_RAWD_HMS_ 6_15_ 0__DMY_ 2_ 9_15.wav	0.2003	1.0166	3	2	2	2		2
116	Spectrogram 1	1	2268.598519915	2268.857024253	2.155	202.586	7713.DSG_RAWD_HMS_ 6_35_ 0__DMY_ 2_ 9_15.wav	0.2585	10.0641	3	1	2	2		2
117	Spectrogram 1	1	2430.280055741	2430.493321820	0.000	188.578	7729.DSG_RAWD_HMS_ 7_55_ 0__DMY_ 2_ 9_15.wav	0.2133	1.3521	3	2	2	2		2
118	Spectrogram 1	1	2432.438566964	2432.651833043	0.000	167.026	7729.DSG_RAWD_HMS_ 7_55_ 0__DMY_ 2_ 9_15.wav	0.2133	3.5106	3	2	2	2		2
119	Spectrogram 1	1	2542.742368066	2542.903933277	0.000	168.103	7739.DSG_RAWD_HMS_ 8_45_ 0__DMY_ 2_ 9_15.wav	0.1616	6.9088	3	2	2	2		2
120	Spectrogram 1	1	2544.222305401	2544.377408004	1.078	185.345	7739.DSG_RAWD_HMS_ 8_45_ 0__DMY_ 2_ 9_15.wav	0.1551	8.3887	3	2	2	2		2
121	Spectrogram 1	1	2546.322653149	2546.445442709	0.000	165.948	7739.DSG_RAWD_HMS_ 8_45_ 0__DMY_ 2_ 9_15.wav	0.1228	10.4891	3	2	2	2		2
122	Spectrogram 1	1	2551.234234973	2551.408725402	0.000	235.991	7740.DSG_RAWD_HMS_ 8_50_ 0__DMY_ 2_ 9_15.wav	0.1745	4.7510	3	2	2	2		2
123	Spectrogram 1	1	2557.864871248	2558.065212110	0.000	174.569	7741.DSG_RAWD_HMS_ 8_55_ 0__DMY_ 2_ 9_15.wav	0.2003	0.7321	3	2	2	2		2
124	Spectrogram 1	1	2559.028140769	2559.254332065	0.000	155.172	7741.DSG_RAWD_HMS_ 8_55_ 0__DMY_ 2_ 9_15.wav	0.2262	1.8953	3	2	2	2		2
125	Spectrogram 1	1	2561.842606751	2561.965396311	0.000	199.353	7741.DSG_RAWD_HMS_ 8_55_ 0__DMY_ 2_ 9_15.wav	0.1228	4.7098	3	2	2	2		2
126	Spectrogram 1	1	2579.524293305	2579.679395908	0.000	210.129	7743.DSG_RAWD_HMS_ 9_ 5_ 0__DMY_ 2_ 9_15.wav	0.1551	1.0923	3	2	2	2		2
127	Spectrogram 1	1	2621.088559580	2625.150308993	29.095	204.741	7747.DSG_RAWD_HMS_ 9_25_ 0__DMY_ 2_ 9_15.wav	4.0617	0.0582	1	2	1	2		1
128	Spectrogram 1	1	2643.546123960	2645.123000423	24.784	183.190	7749.DSG_RAWD_HMS_ 9_35_ 0__DMY_ 2_ 9_15.wav	1.5769	1.2165	1	2	2	2		
