Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
44	Spectrogram 1	1	1412.884894094	1416.799765303	39.849	125.839	8133.DSG_RAWD_HMS_10_50_ 0__DMY_ 8_10_15.wav	3.9149	6.7281	1	2	1	2		2
45	Spectrogram 1	1	1462.523156056	1464.457716787	40.898	121.644	8138.DSG_RAWD_HMS_11_15_ 0__DMY_ 8_10_15.wav	1.9346	3.1184	1	2	2	2		2
46	Spectrogram 1	1	1488.927177380	1491.351913973	32.508	139.471	8140.DSG_RAWD_HMS_11_25_ 0__DMY_ 8_10_15.wav	2.4247	8.2232	1	2	1	2		2
47	Spectrogram 1	1	1502.005015961	1504.070290256	35.654	143.666	8142.DSG_RAWD_HMS_11_35_ 0__DMY_ 8_10_15.wav	2.0653	0.0018	1	2	1	2		2
48	Spectrogram 1	1	1506.769489930	1511.187608357	40.898	143.666	8142.DSG_RAWD_HMS_11_35_ 0__DMY_ 8_10_15.wav	4.4181	4.7663	1	3	2	2		2
51	Spectrogram 1	1	1563.217904727	1565.897532767	33.557	126.888	8147.DSG_RAWD_HMS_12_ 0_ 0__DMY_ 8_10_15.wav	2.6796	7.9667	1	1	1	2		2
53	Spectrogram 1	1	1636.652461139	1640.436618785	35.654	144.715	8154.DSG_RAWD_HMS_12_35_ 0__DMY_ 8_10_15.wav	3.7842	6.8541	1	2	1	2		1
54	Spectrogram 1	1	1646.952639409	1650.586476458	25.168	131.082	8155.DSG_RAWD_HMS_12_40_ 0__DMY_ 8_10_15.wav	3.6338	6.5046	1	2	2	2		2
55	Spectrogram 1	1	1669.481011717	1671.644321184	49.287	151.007	8157.DSG_RAWD_HMS_12_50_ 0__DMY_ 8_10_15.wav	2.1633	7.7338	1	2	2	2		1
56	Spectrogram 1	1	1673.304370086	1676.121233439	35.654	132.131	8158.DSG_RAWD_HMS_12_55_ 0__DMY_ 8_10_15.wav	2.8169	0.9076	1	2	2	2		2
58	Spectrogram 1	1	1691.780656183	1693.283862157	40.898	127.936	8159.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 8_10_15.wav	1.5032	8.7343	1	2	2	2		1
59	Spectrogram 1	1	1693.708681236	1695.630170611	48.238	140.520	8160.DSG_RAWD_HMS_13_ 5_ 0__DMY_ 8_10_15.wav	1.9215	0.0127	1	2	1	2		2
61	Spectrogram 1	1	1704.355245225	1707.505442092	29.362	123.742	8161.DSG_RAWD_HMS_13_10_ 0__DMY_ 8_10_15.wav	3.1502	0.0096	1	2	1	2		2
62	Spectrogram 1	1	1724.517717714	1725.641854355	44.044	122.693	8162.DSG_RAWD_HMS_13_15_ 0__DMY_ 8_10_15.wav	1.1241	9.5225	1	2	1	2		2
63	Spectrogram 1	1	1730.523981556	1736.288449682	33.557	184.564	8163.DSG_RAWD_HMS_13_20_ 0__DMY_ 8_10_15.wav	5.7645	4.8792	1	2	1	2		2
64	Spectrogram 1	1	1748.987183530	1753.647122049	41.946	155.201	8165.DSG_RAWD_HMS_13_30_ 0__DMY_ 8_10_15.wav	4.6599	2.0432	1	2	2	2		2
68	Spectrogram 1	1	1787.691293094	1788.848108126	41.946	136.326	8168.DSG_RAWD_HMS_13_45_ 0__DMY_ 8_10_15.wav	1.1568	8.7985	1	2	2	2		1
69	Spectrogram 1	1	1795.370681837	1800.187476631	36.703	144.715	8169.DSG_RAWD_HMS_13_50_ 0__DMY_ 8_10_15.wav	4.8168	5.8283	1	2	1	2		2
70	Spectrogram 1	1	1800.180921802	1801.164560514	30.411	118.498	8169.DSG_RAWD_HMS_13_50_ 0__DMY_ 8_10_15.wav	0.9836	10.6385	1	1	1	2		2
71	Spectrogram 1	1	1806.716580798	1809.376601804	42.995	124.790	8170.DSG_RAWD_HMS_13_55_ 0__DMY_ 8_10_15.wav	2.6600	6.5246	1	2	2	2		2
74	Spectrogram 1	1	1833.826447511	1835.761008242	35.654	137.374	8173.DSG_RAWD_HMS_14_10_ 0__DMY_ 8_10_15.wav	1.9346	1.2760	1	2	2	2		2
76	Spectrogram 1	1	1855.995367967	1857.766536745	35.654	128.985	8175.DSG_RAWD_HMS_14_20_ 0__DMY_ 8_10_15.wav	1.7712	2.1458	1	2	2	2		2
77	Spectrogram 1	1	1869.442475265	1873.661255509	29.362	143.666	8176.DSG_RAWD_HMS_14_25_ 0__DMY_ 8_10_15.wav	4.2188	4.9433	1	2	2	2		2
83	Spectrogram 1	1	1894.614525751	1896.451051310	39.849	121.644	8178.DSG_RAWD_HMS_14_35_ 0__DMY_ 8_10_15.wav	1.8365	8.8161	1	2	1	2		2
84	Spectrogram 1	1	1903.947424236	1906.215304553	54.530	130.034	8179.DSG_RAWD_HMS_14_40_ 0__DMY_ 8_10_15.wav	2.2679	7.4994	1	2	2	2		1
86	Spectrogram 1	1	1916.698478329	1917.750722511	50.336	137.374	8180.DSG_RAWD_HMS_14_45_ 0__DMY_ 8_10_15.wav	1.0522	9.6009	1	2	1	2		2
91	Spectrogram 1	1	1946.938929959	1948.579385174	31.460	121.644	8183.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 8_10_15.wav	1.6405	7.8925	1	2	2	2		1
92	Spectrogram 1	1	1944.030553184	1946.200398328	44.044	122.693	8183.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 8_10_15.wav	2.1698	4.9842	1	2	2	2		1
93	Spectrogram 1	1	1954.271922538	1955.951591821	41.946	119.547	8184.DSG_RAWD_HMS_15_ 5_ 0__DMY_ 8_10_15.wav	1.6797	4.5759	1	3	2	2		2
94	Spectrogram 1	1	1956.912319679	1960.350086384	35.654	134.228	8184.DSG_RAWD_HMS_15_ 5_ 0__DMY_ 8_10_15.wav	3.4378	7.2163	1	2	1	2		2
96	Spectrogram 1	1	1966.147187635	1969.218956364	46.141	139.471	8185.DSG_RAWD_HMS_15_10_ 0__DMY_ 8_10_15.wav	3.0718	5.8016	1	2	2	2		2
98	Spectrogram 1	1	2013.739794524	2015.785446115	41.946	141.569	8190.DSG_RAWD_HMS_15_35_ 0__DMY_ 8_10_15.wav	2.0457	0.1462	1	2	2	2		2
100	Spectrogram 1	1	2033.627773753	2034.895695313	35.654	109.060	8191.DSG_RAWD_HMS_15_40_ 0__DMY_ 8_10_15.wav	1.2679	9.3846	1	2	1	2		1
101	Spectrogram 1	1	2034.889159635	2035.980617886	35.654	126.888	8191.DSG_RAWD_HMS_15_40_ 0__DMY_ 8_10_15.wav	1.0915	10.6460	1	2	1	2		1
105	Spectrogram 1	1	2080.828162858	2088.141586704	31.460	155.201	8196.DSG_RAWD_HMS_16_ 5_ 0__DMY_ 8_10_15.wav	7.3134	3.3370	1	2	1	1		2
107	Spectrogram 1	1	2099.454748216	2102.565731013	37.752	115.352	8198.DSG_RAWD_HMS_16_15_ 0__DMY_ 8_10_15.wav	3.1110	0.6643	1	1	2	2		2
108	Spectrogram 1	1	2117.571542130	2120.094313895	44.044	158.347	8199.DSG_RAWD_HMS_16_20_ 0__DMY_ 8_10_15.wav	2.5228	8.1315	1	2	1	2		2
113	Spectrogram 1	1	2187.535541463	2191.352377500	39.849	134.228	8206.DSG_RAWD_HMS_16_55_ 0__DMY_ 8_10_15.wav	3.8168	3.5483	1	2	2	2		2
116	Spectrogram 1	1	2269.198372506	2270.172188550	44.044	124.790	8214.DSG_RAWD_HMS_17_35_ 0__DMY_ 8_10_15.wav	0.9738	0.0144	1	1	1	2		2
118	Spectrogram 1	1	2320.764559517	2322.398479054	33.557	125.839	8218.DSG_RAWD_HMS_17_55_ 0__DMY_ 8_10_15.wav	1.6339	8.9822	1	1	2	2		2
119	Spectrogram 1	1	2338.365032041	2340.547948542	40.898	123.742	8220.DSG_RAWD_HMS_18_ 5_ 0__DMY_ 8_10_15.wav	2.1829	5.2834	1	2	2	2		2
121	Spectrogram 1	1	2567.805195523	2570.648215516	34.606	125.839	8242.DSG_RAWD_HMS_19_55_ 0__DMY_ 8_10_15.wav	2.8430	0.4324	1	1	2	2		2
122	Spectrogram 1	1	2621.031446197	2624.985531476	35.654	112.206	8247.DSG_RAWD_HMS_20_20_ 0__DMY_ 8_10_15.wav	3.9541	0.0010	1	1	1	2		2
115	Spectrogram 1	1	2261.865385415	2267.283462599	35.654	122.693	8213.DSG_RAWD_HMS_17_30_ 0__DMY_ 8_10_15.wav	5.4181	3.3310	2	2	2	2		2
32	Spectrogram 1	1	1246.425449943	1247.895977526	25.168	144.715	8118.DSG_RAWD_HMS_ 9_35_ 0__DMY_ 8_10_15.wav	1.4705	0.0126	2	2	1	2		1
52	Spectrogram 1	1	1592.935493981	1595.758906940	23.070	133.180	8150.DSG_RAWD_HMS_12_15_ 0__DMY_ 8_10_15.wav	2.8234	5.7355	2	2	2	2		2
57	Spectrogram 1	1	1683.499982148	1685.323436351	22.022	132.131	8159.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 8_10_15.wav	1.8235	0.4536	2	2	1	2		2
60	Spectrogram 1	1	1698.969864423	1702.093918577	15.730	136.326	8160.DSG_RAWD_HMS_13_ 5_ 0__DMY_ 8_10_15.wav	3.1241	5.2739	2	2	2	2		2
65	Spectrogram 1	1	1757.607710507	1760.457266179	24.119	147.861	8166.DSG_RAWD_HMS_13_35_ 0__DMY_ 8_10_15.wav	2.8496	0.0141	2	2	1	2		2
66	Spectrogram 1	1	1770.299938274	1778.881270333	32.508	145.763	8167.DSG_RAWD_HMS_13_40_ 0__DMY_ 8_10_15.wav	8.5813	2.0567	2	2	1	2		2
67	Spectrogram 1	1	1778.894312673	1780.717766876	14.681	163.591	8168.DSG_RAWD_HMS_13_45_ 0__DMY_ 8_10_15.wav	1.8235	0.0015	2	2	1	2		2
72	Spectrogram 1	1	1813.428680930	1819.768274038	28.314	151.007	8171.DSG_RAWD_HMS_14_ 0_ 0__DMY_ 8_10_15.wav	6.3396	2.5871	2	2	2	1		2
73	Spectrogram 1	1	1819.199663655	1821.480615328	18.876	157.299	8171.DSG_RAWD_HMS_14_ 0_ 0__DMY_ 8_10_15.wav	2.2810	8.3581	2	2	1	1		1
75	Spectrogram 1	1	1838.943848100	1843.198574573	27.265	131.082	8173.DSG_RAWD_HMS_14_10_ 0__DMY_ 8_10_15.wav	4.2547	6.3934	2	2	1	2		1
78	Spectrogram 1	1	1875.151360463	1879.549871855	20.973	147.861	8177.DSG_RAWD_HMS_14_30_ 0__DMY_ 8_10_15.wav	4.3985	0.0026	2	2	1	1		2
82	Spectrogram 1	1	1891.248651506	1893.732209201	20.973	119.547	8178.DSG_RAWD_HMS_14_35_ 0__DMY_ 8_10_15.wav	2.4836	5.4503	2	2	2	2		2
85	Spectrogram 1	1	1911.920911532	1914.535182791	31.460	128.985	8180.DSG_RAWD_HMS_14_45_ 0__DMY_ 8_10_15.wav	2.6143	4.8233	2	1	2	2		2
89	Spectrogram 1	1	1930.135771664	1931.743548488	0.000	153.104	8182.DSG_RAWD_HMS_14_55_ 0__DMY_ 8_10_15.wav	1.6078	1.7390	2	2	2	1		2
90	Spectrogram 1	1	1931.671656028	1934.756496114	4.195	160.445	8182.DSG_RAWD_HMS_14_55_ 0__DMY_ 8_10_15.wav	3.0848	3.2749	2	2	2	1		2
97	Spectrogram 1	1	1973.473663106	1976.323218778	11.535	132.131	8186.DSG_RAWD_HMS_15_15_ 0__DMY_ 8_10_15.wav	2.8496	2.4785	2	1	2	2		2
102	Spectrogram 1	1	2051.796881478	2053.809870348	26.216	138.423	8193.DSG_RAWD_HMS_15_50_ 0__DMY_ 8_10_15.wav	2.0130	6.2545	2	2	2	2		2
103	Spectrogram 1	1	2054.378449054	2056.195367579	30.411	136.326	8193.DSG_RAWD_HMS_15_50_ 0__DMY_ 8_10_15.wav	1.8169	8.8360	2	2	1	2		1
104	Spectrogram 1	1	2063.802856053	2065.737416785	41.946	118.498	8194.DSG_RAWD_HMS_15_55_ 0__DMY_ 8_10_15.wav	1.9346	7.6109	1	1	2	2		2
109	Spectrogram 1	1	2145.236886931	2149.256328991	10.487	147.861	8202.DSG_RAWD_HMS_16_35_ 0__DMY_ 8_10_15.wav	4.0194	3.8481	2	2	2	2		2
110	Spectrogram 1	1	2167.941698215	2173.346704042	20.973	146.812	8204.DSG_RAWD_HMS_16_45_ 0__DMY_ 8_10_15.wav	5.4050	5.2537	2	2	1	2		2
111	Spectrogram 1	1	2175.130902877	2177.928173124	0.000	133.180	8205.DSG_RAWD_HMS_16_50_ 0__DMY_ 8_10_15.wav	2.7973	1.7933	2	2	2	2		1
114	Spectrogram 1	1	2205.541232753	2210.567169248	9.438	120.596	8208.DSG_RAWD_HMS_17_ 5_ 0__DMY_ 8_10_15.wav	5.0259	0.2548	2	2	2	2		2
117	Spectrogram 1	1	2290.491473574	2296.432405009	0.000	190.856	8216.DSG_RAWD_HMS_17_45_ 0__DMY_ 8_10_15.wav	5.9409	0.0083	2	2	1	2		2
120	Spectrogram 1	1	2396.983190395	2401.616986201	0.000	138.423	8226.DSG_RAWD_HMS_18_35_ 0__DMY_ 8_10_15.wav	4.6338	0.0040	2	2	1	2		2
4	Spectrogram 1	1	58.925377468	59.056091031	0.000	168.834	8006.DSG_RAWD_HMS_ 0_15_ 0__DMY_ 8_10_15.wav	0.1307	5.6774	3	1	2	1		2
6	Spectrogram 1	1	95.851762146	95.936725962	0.000	206.586	8010.DSG_RAWD_HMS_ 0_35_ 0__DMY_ 8_10_15.wav	0.0850	0.0054	3	2	1	2		2
7	Spectrogram 1	1	144.509647070	144.679574702	0.000	231.753	8014.DSG_RAWD_HMS_ 0_55_ 0__DMY_ 8_10_15.wav	0.1699	6.0648	3	2	2	2		2
8	Spectrogram 1	1	148.574838878	148.738230831	0.000	177.223	8014.DSG_RAWD_HMS_ 0_55_ 0__DMY_ 8_10_15.wav	0.1634	10.1300	3	1	2	2		2
9	Spectrogram 1	1	184.854162622	185.004483219	0.000	136.326	8018.DSG_RAWD_HMS_ 1_15_ 0__DMY_ 8_10_15.wav	0.1503	3.8110	3	3	2	2		2
10	Spectrogram 1	1	196.043197763	196.180447004	0.000	145.763	8019.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 8_10_15.wav	0.1372	4.3504	3	3	2	2		2
12	Spectrogram 1	1	231.414126560	231.544840123	0.000	160.445	8022.DSG_RAWD_HMS_ 1_35_ 0__DMY_ 8_10_15.wav	0.1307	7.7725	3	2	2	2		2
14	Spectrogram 1	1	300.358655125	300.482833010	0.000	199.245	8029.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 8_10_15.wav	0.1242	2.1699	3	2	2	2		2
15	Spectrogram 1	1	381.256880238	381.413736513	0.000	167.785	8036.DSG_RAWD_HMS_ 2_45_ 0__DMY_ 8_10_15.wav	0.1569	8.5209	3	2	2	2		2
16	Spectrogram 1	1	504.460400567	504.604185486	0.000	148.909	8048.DSG_RAWD_HMS_ 3_45_ 0__DMY_ 8_10_15.wav	0.1438	3.9292	3	3	2	2		2
17	Spectrogram 1	1	609.148163460	609.298484057	0.000	141.569	8058.DSG_RAWD_HMS_ 4_35_ 0__DMY_ 8_10_15.wav	0.1503	2.1210	3	3	2	2		2
18	Spectrogram 1	1	653.910689794	654.028332000	0.000	141.569	8062.DSG_RAWD_HMS_ 4_55_ 0__DMY_ 8_10_15.wav	0.1176	4.2851	3	2	2	2		2
19	Spectrogram 1	1	810.138787949	810.302179903	0.000	166.737	8077.DSG_RAWD_HMS_ 6_10_ 0__DMY_ 8_10_15.wav	0.1634	0.3596	3	2	2	2		2
20	Spectrogram 1	1	842.281115536	842.437971812	0.000	153.104	8080.DSG_RAWD_HMS_ 6_25_ 0__DMY_ 8_10_15.wav	0.1569	0.5531	3	2	2	2		2
21	Spectrogram 1	1	844.424817968	844.562067209	0.000	144.715	8080.DSG_RAWD_HMS_ 6_25_ 0__DMY_ 8_10_15.wav	0.1372	2.6968	3	2	2	2		2
23	Spectrogram 1	1	990.738387122	990.803743903	0.000	153.104	8093.DSG_RAWD_HMS_ 7_30_ 0__DMY_ 8_10_15.wav	0.0654	10.5656	3	2	1	2		2
24	Spectrogram 1	1	998.888332505	999.038653102	0.000	158.347	8094.DSG_RAWD_HMS_ 7_35_ 0__DMY_ 8_10_15.wav	0.1503	8.0659	3	2	2	2		2
37	Spectrogram 1	1	1330.290673134	1330.382172628	0.000	121.644	8125.DSG_RAWD_HMS_10_10_ 0__DMY_ 8_10_15.wav	0.0915	9.3307	3	2	2	2		2
49	Spectrogram 1	1	1527.552873895	1527.677051780	0.000	221.267	8144.DSG_RAWD_HMS_11_45_ 0__DMY_ 8_10_15.wav	0.1242	4.2505	3	2	2	2		2
50	Spectrogram 1	1	1541.480337868	1541.669872534	0.000	179.320	8145.DSG_RAWD_HMS_11_50_ 0__DMY_ 8_10_15.wav	0.1895	7.5283	3	2	2	2		2
79	Spectrogram 1	1	1876.046748369	1876.170926254	0.000	197.148	8177.DSG_RAWD_HMS_14_30_ 0__DMY_ 8_10_15.wav	0.1242	0.8979	3	1	2	1		2
80	Spectrogram 1	1	1887.640975243	1887.758617450	0.000	163.591	8178.DSG_RAWD_HMS_14_35_ 0__DMY_ 8_10_15.wav	0.1176	1.8426	3	2	2	2		2
81	Spectrogram 1	1	1889.268359102	1889.372929952	0.000	142.617	8178.DSG_RAWD_HMS_14_35_ 0__DMY_ 8_10_15.wav	0.1046	3.4700	3	2	2	2		2
87	Spectrogram 1	1	1928.841714935	1928.959357142	0.000	155.201	8182.DSG_RAWD_HMS_14_55_ 0__DMY_ 8_10_15.wav	0.1176	0.4449	3	1	2	2		2
88	Spectrogram 1	1	1929.155427486	1929.259998337	0.000	140.520	8182.DSG_RAWD_HMS_14_55_ 0__DMY_ 8_10_15.wav	0.1046	0.7586	3	2	2	2		2
95	Spectrogram 1	1	1962.225809183	1962.376129780	0.000	226.510	8185.DSG_RAWD_HMS_15_10_ 0__DMY_ 8_10_15.wav	0.1503	1.8802	3	2	2	2		2
99	Spectrogram 1	1	2020.602223499	2020.706794349	0.000	140.520	8190.DSG_RAWD_HMS_15_35_ 0__DMY_ 8_10_15.wav	0.1046	7.0086	3	2	2	2		2
106	Spectrogram 1	1	2081.958835178	2082.076477384	0.000	195.050	8196.DSG_RAWD_HMS_16_ 5_ 0__DMY_ 8_10_15.wav	0.1176	4.4676	3	1	2	1		2
112	Spectrogram 1	1	2178.620955007	2178.732061536	0.000	238.045	8205.DSG_RAWD_HMS_16_50_ 0__DMY_ 8_10_15.wav	0.1111	5.2834	3	1	2	2		
