Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
12	Spectrogram 1	1	1026.361020744	1026.511341342	0.000	177.963	5597.DSG_RAWD_HMS_15_30_ 0__DMY_29_ 9_15.wav	0.1503	3.5898	3	2	2	2		2
13	Spectrogram 1	1	1068.228254386	1068.388378500	0.000	134.955	5601.DSG_RAWD_HMS_15_50_ 0__DMY_29_ 9_15.wav	0.1601	2.8587	3	1	2	2		2
14	Spectrogram 1	1	1069.515782981	1069.692246291	0.000	152.752	5601.DSG_RAWD_HMS_15_50_ 0__DMY_29_ 9_15.wav	0.1765	4.1462	3	1	2	2		2
15	Spectrogram 1	1	1073.476370509	1075.430538275	26.694	158.684	5601.DSG_RAWD_HMS_15_50_ 0__DMY_29_ 9_15.wav	1.9542	8.1068	1	2	2	2		1
16	Spectrogram 1	1	1135.159674762	1136.630202345	26.694	186.861	5607.DSG_RAWD_HMS_16_20_ 0__DMY_29_ 9_15.wav	1.4705	5.8925	1	3	2	2		1
17	Spectrogram 1	1	1132.944079871	1134.349250672	37.076	134.955	5607.DSG_RAWD_HMS_16_20_ 0__DMY_29_ 9_15.wav	1.4052	3.6769	1	2	2	2		1
18	Spectrogram 1	1	1183.778226998	1184.033118446	0.000	228.770	5612.DSG_RAWD_HMS_16_45_ 0__DMY_29_ 9_15.wav	0.2549	1.2630	3	1	2	2		2
19	Spectrogram 1	1	1188.372768258	1188.594981315	0.000	262.937	5612.DSG_RAWD_HMS_16_45_ 0__DMY_29_ 9_15.wav	0.2222	5.8576	3	1	2	2		2
20	Spectrogram 1	1	1189.791010416	1190.176615427	0.000	194.603	5612.DSG_RAWD_HMS_16_45_ 0__DMY_29_ 9_15.wav	0.3856	7.2758	3	1	2	2		2
21	Spectrogram 1	1	1270.166208849	1271.303416846	35.652	136.668	5620.DSG_RAWD_HMS_17_25_ 0__DMY_29_ 9_15.wav	1.1372	2.4542	1	2	2	2		2
22	Spectrogram 1	1	1281.427080438	1286.217732519	26.739	179.748	5621.DSG_RAWD_HMS_17_30_ 0__DMY_29_ 9_15.wav	4.7907	3.0655	1	3	2	2		2
23	Spectrogram 1	1	1294.596377760	1297.079935456	31.196	221.342	5622.DSG_RAWD_HMS_17_35_ 0__DMY_29_ 9_15.wav	2.4836	5.5852	1	2	2	2		2
24	Spectrogram 1	1	1301.994705867	1306.020683606	40.109	191.632	5623.DSG_RAWD_HMS_17_40_ 0__DMY_29_ 9_15.wav	4.0260	2.3339	1	3	2	2		2
25	Spectrogram 1	1	1314.144446937	1315.654188589	23.768	176.777	5624.DSG_RAWD_HMS_17_45_ 0__DMY_29_ 9_15.wav	1.5097	3.8340	1	3	2	2		1
26	Spectrogram 1	1	1425.988938898	1426.230758990	0.000	295.618	5634.DSG_RAWD_HMS_18_35_ 0__DMY_29_ 9_15.wav	0.2418	9.1825	3	1	2	2		2
27	Spectrogram 1	1	1493.319198616	1493.485858409	0.000	349.097	5641.DSG_RAWD_HMS_19_10_ 0__DMY_29_ 9_15.wav	0.1667	1.9656	3	1	2	2		2
28	Spectrogram 1	1	1499.972481828	1501.135832538	23.768	181.233	5641.DSG_RAWD_HMS_19_10_ 0__DMY_29_ 9_15.wav	1.1634	8.6189	1	3	2	2		1
29	Spectrogram 1	1	1517.023993571	1517.184117686	0.000	166.378	5643.DSG_RAWD_HMS_19_20_ 0__DMY_29_ 9_15.wav	0.1601	4.3712	3	2	2	2		2
30	Spectrogram 1	1	1532.970978609	1533.173584632	0.000	164.893	5644.DSG_RAWD_HMS_19_25_ 0__DMY_29_ 9_15.wav	0.2026	9.6686	3	1	2	2		2
31	Spectrogram 1	1	1594.700190591	1596.621679967	47.537	154.494	5650.DSG_RAWD_HMS_19_55_ 0__DMY_29_ 9_15.wav	1.9215	7.5002	1	3	2	2		2
32	Spectrogram 1	1	1652.501471034	1653.743249882	26.739	153.008	5656.DSG_RAWD_HMS_20_25_ 0__DMY_29_ 9_15.wav	1.2418	1.4039	1	3	2	2		1
33	Spectrogram 1	1	1772.554807264	1775.803039303	31.196	173.806	5667.DSG_RAWD_HMS_21_20_ 0__DMY_29_ 9_15.wav	3.2482	4.3116	1	3	2	2		2
34	Spectrogram 1	1	1829.565272972	1832.101116093	25.254	187.175	5672.DSG_RAWD_HMS_21_45_ 0__DMY_29_ 9_15.wav	2.5358	8.0741	1	2	1	2		2
35	Spectrogram 1	1	1854.766742285	1856.498696994	29.710	185.690	5675.DSG_RAWD_HMS_22_ 0_ 0__DMY_29_ 9_15.wav	1.7320	1.3267	1	2	2	2		2
36	Spectrogram 1	1	1861.217414832	1862.642192668	38.623	157.465	5675.DSG_RAWD_HMS_22_ 0_ 0__DMY_29_ 9_15.wav	1.4248	7.7774	1	2	2	2		2
37	Spectrogram 1	1	1892.680044078	1895.431564578	40.109	205.002	5678.DSG_RAWD_HMS_22_15_ 0__DMY_29_ 9_15.wav	2.7515	7.2912	1	3	2	2		2
38	Spectrogram 1	1	2007.393753315	2009.478634644	35.652	181.233	5689.DSG_RAWD_HMS_23_10_ 0__DMY_29_ 9_15.wav	2.0849	4.0402	1	2	2	2		1
39	Spectrogram 1	1	2028.967930542	2029.170536565	0.000	197.574	5691.DSG_RAWD_HMS_23_20_ 0__DMY_29_ 9_15.wav	0.2026	4.3151	3	2	2	2		2
40	Spectrogram 1	1	2042.758140378	2044.372452880	41.595	154.494	5692.DSG_RAWD_HMS_23_25_ 0__DMY_29_ 9_15.wav	1.6143	7.4557	1	2	2	2		2
