Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
77	Spectrogram 1	1	1134.427562111	1138.340230344	41.667	148.333	7857.DSG_RAWD_HMS_18_35_ 0__DMY_ 2_ 9_15.wav	3.9127	5.1604	1	3	2	2		2
86	Spectrogram 1	1	1243.663470988	1246.344373394	33.333	136.667	7867.DSG_RAWD_HMS_19_25_ 0__DMY_ 2_ 9_15.wav	2.6809	7.9003	1	3	1	2		2
91	Spectrogram 1	1	1322.366072278	1324.670199211	38.333	145.000	7875.DSG_RAWD_HMS_20_ 5_ 0__DMY_ 2_ 9_15.wav	2.3041	0.5869	1	2	2	2		2
92	Spectrogram 1	1	1332.466552161	1336.393711902	18.333	188.333	7876.DSG_RAWD_HMS_20_10_ 0__DMY_ 2_ 9_15.wav	3.9272	0.0378	1	2	1	2		2
94	Spectrogram 1	1	1356.333828147	1361.811563875	31.667	215.000	7878.DSG_RAWD_HMS_20_20_ 0__DMY_ 2_ 9_15.wav	5.4777	2.6058	1	2	2	2		2
95	Spectrogram 1	1	1391.330473754	1393.634600687	35.000	138.333	7881.DSG_RAWD_HMS_20_35_ 0__DMY_ 2_ 9_15.wav	2.3041	5.6537	1	2	2	2		2
98	Spectrogram 1	1	1428.297959397	1432.645368704	28.333	175.000	7885.DSG_RAWD_HMS_20_55_ 0__DMY_ 2_ 9_15.wav	4.3474	0.0228	1	2	1	2		2
100	Spectrogram 1	1	1444.687697847	1447.064281601	40.000	191.667	7886.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 2_ 9_15.wav	2.3766	5.7629	1	3	2	2		2
103	Spectrogram 1	1	1473.837097725	1477.706292009	31.667	196.667	7889.DSG_RAWD_HMS_21_15_ 0__DMY_ 2_ 9_15.wav	3.8692	2.9635	1	3	2	2		2
104	Spectrogram 1	1	1487.850262935	1492.139706785	28.333	231.667	7890.DSG_RAWD_HMS_21_20_ 0__DMY_ 2_ 9_15.wav	4.2894	6.3271	1	2	1	2		2
105	Spectrogram 1	1	1494.081556936	1497.255165731	23.333	183.333	7891.DSG_RAWD_HMS_21_25_ 0__DMY_ 2_ 9_15.wav	3.1736	1.9088	1	3	2	2		1
106	Spectrogram 1	1	1499.573788913	1501.964864032	30.000	166.667	7891.DSG_RAWD_HMS_21_25_ 0__DMY_ 2_ 9_15.wav	2.3911	7.4010	1	2	2	2		2
108	Spectrogram 1	1	1513.557959353	1515.949034472	21.667	168.333	7893.DSG_RAWD_HMS_21_35_ 0__DMY_ 2_ 9_15.wav	2.3911	0.0860	1	3	1	2		1
109	Spectrogram 1	1	1521.876013485	1524.107683596	33.333	160.000	7893.DSG_RAWD_HMS_21_35_ 0__DMY_ 2_ 9_15.wav	2.2317	8.4040	1	3	1	2		1
113	Spectrogram 1	1	1553.177369669	1554.597523376	16.667	213.333	7896.DSG_RAWD_HMS_21_50_ 0__DMY_ 2_ 9_15.wav	1.4202	7.7566	1	2	2	2		1
116	Spectrogram 1	1	1562.843114141	1566.683325696	29.915	163.333	7897.DSG_RAWD_HMS_21_55_ 0__DMY_ 2_ 9_15.wav	3.8402	6.7727	1	2	1	1		2
117	Spectrogram 1	1	1583.275944943	1586.348114187	31.667	191.667	7899.DSG_RAWD_HMS_22_ 5_ 0__DMY_ 2_ 9_15.wav	3.0722	5.9063	1	2	2	2		2
118	Spectrogram 1	1	1588.058099150	1590.652053370	31.667	228.333	7900.DSG_RAWD_HMS_22_10_ 0__DMY_ 2_ 9_15.wav	2.5940	0.0389	1	2	1	2		2
124	Spectrogram 1	1	1620.910041114	1622.417143007	20.000	150.000	7903.DSG_RAWD_HMS_22_25_ 0__DMY_ 2_ 9_15.wav	1.5071	0.9420	1	2	2	2		2
125	Spectrogram 1	1	1631.068487699	1634.010234664	30.983	153.333	7904.DSG_RAWD_HMS_22_30_ 0__DMY_ 2_ 9_15.wav	2.9417	0.4509	1	3	2	2		2
126	Spectrogram 1	1	1641.342869474	1644.139702795	26.667	178.333	7905.DSG_RAWD_HMS_22_35_ 0__DMY_ 2_ 9_15.wav	2.7968	0.0757	1	2	1	2		2
128	Spectrogram 1	1	1652.240375642	1654.602468032	35.000	136.667	7906.DSG_RAWD_HMS_22_40_ 0__DMY_ 2_ 9_15.wav	2.3621	0.3236	1	3	2	1		1
129	Spectrogram 1	1	1658.239800656	1659.717919821	21.667	116.667	7906.DSG_RAWD_HMS_22_40_ 0__DMY_ 2_ 9_15.wav	1.4781	6.3230	1	3	2	2		1
131	Spectrogram 1	1	1675.499024326	1680.991251417	33.333	198.333	7908.DSG_RAWD_HMS_22_50_ 0__DMY_ 2_ 9_15.wav	5.4922	2.2830	1	2	2	2		2
132	Spectrogram 1	1	1698.598259623	1705.133864949	28.333	203.333	7910.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 2_ 9_15.wav	6.5356	4.0831	1	2	1	2		2
133	Spectrogram 1	1	1705.177339042	1707.351043696	31.667	203.333	7911.DSG_RAWD_HMS_23_ 5_ 0__DMY_ 2_ 9_15.wav	2.1737	0.0125	1	2	1	2		2
134	Spectrogram 1	1	1721.407672043	1723.885695349	20.000	188.333	7912.DSG_RAWD_HMS_23_10_ 0__DMY_ 2_ 9_15.wav	2.4780	5.5933	1	2	2	2		2
136	Spectrogram 1	1	1726.508634740	1728.595391208	31.667	186.667	7913.DSG_RAWD_HMS_23_15_ 0__DMY_ 2_ 9_15.wav	2.0868	0.0446	1	2	1	2		2
137	Spectrogram 1	1	1734.710747137	1737.087330892	26.667	180.000	7913.DSG_RAWD_HMS_23_15_ 0__DMY_ 2_ 9_15.wav	2.3766	8.2467	1	1	2	2		2
138	Spectrogram 1	1	1745.014111945	1746.782058397	38.333	125.000	7914.DSG_RAWD_HMS_23_20_ 0__DMY_ 2_ 9_15.wav	1.7679	7.9005	1	3	2	2		2
141	Spectrogram 1	1	1898.013945095	1899.593503810	30.000	210.000	7929.DSG_RAWD_HMS_ 0_35_ 0__DMY_ 3_ 9_15.wav	1.5796	1.1563	1	2	2	2		2
142	Spectrogram 1	1	1910.737363172	1912.143025515	51.667	195.000	7930.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 3_ 9_15.wav	1.4057	3.2302	1	3	2	2		1
144	Spectrogram 1	1	1970.659158428	1971.383726645	28.333	170.000	7935.DSG_RAWD_HMS_ 1_ 5_ 0__DMY_ 3_ 9_15.wav	0.7246	9.9040	1	2	1	2		2
145	Spectrogram 1	1	1990.671739969	1992.425195056	31.667	196.667	7937.DSG_RAWD_HMS_ 1_15_ 0__DMY_ 3_ 9_15.wav	1.7535	8.6173	1	3	2	2		1
147	Spectrogram 1	1	2042.608790850	2043.478272712	28.333	156.667	7942.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 3_ 9_15.wav	0.8695	7.3064	1	2	2	2		1
149	Spectrogram 1	1	2152.482309475	2154.598048671	28.333	136.667	7953.DSG_RAWD_HMS_ 2_35_ 0__DMY_ 3_ 9_15.wav	2.1157	0.0343	1	3	1	2		1
154	Spectrogram 1	1	2275.687885873	2279.281744234	11.667	178.333	7964.DSG_RAWD_HMS_ 3_30_ 0__DMY_ 3_ 9_15.wav	3.5939	6.0943	1	2	2	2		1
160	Spectrogram 1	1	2543.952015870	2545.951824151	35.000	153.333	7989.DSG_RAWD_HMS_ 5_35_ 0__DMY_ 3_ 9_15.wav	1.9998	8.1184	1	3	2	2		2
49	Spectrogram 1	1	802.908589238	805.372121179	20.000	153.333	7826.DSG_RAWD_HMS_16_ 0_ 0__DMY_ 2_ 9_15.wav	2.4635	3.7790	2	2	2	2		2
7	Spectrogram 1	1	98.787652456	98.947057464	5.000	130.000	7760.DSG_RAWD_HMS_10_30_ 0__DMY_ 2_ 9_15.wav	0.1594	2.9413	3	2	2	2		2
9	Spectrogram 1	1	126.731701892	126.886804495	8.333	201.667	7762.DSG_RAWD_HMS_10_40_ 0__DMY_ 2_ 9_15.wav	0.1551	9.5861	3	3	2	2		2
10	Spectrogram 1	1	135.363658758	135.505836144	0.000	176.667	7763.DSG_RAWD_HMS_10_45_ 0__DMY_ 2_ 9_15.wav	0.1422	7.5685	3	3	2	2		2
12	Spectrogram 1	1	183.504171664	183.671803446	0.000	248.333	7768.DSG_RAWD_HMS_11_10_ 0__DMY_ 2_ 9_15.wav	0.1676	2.4610	3	2	2	2		2
17	Spectrogram 1	1	219.991471720	220.239787099	0.000	261.667	7771.DSG_RAWD_HMS_11_25_ 0__DMY_ 2_ 9_15.wav	0.2483	6.9995	3	1	2	1		2
19	Spectrogram 1	1	245.066429032	245.280865221	3.333	190.000	7774.DSG_RAWD_HMS_11_40_ 0__DMY_ 2_ 9_15.wav	0.2144	0.1256	3	2	2	2		2
23	Spectrogram 1	1	259.024164898	259.163597026	0.000	198.333	7775.DSG_RAWD_HMS_11_45_ 0__DMY_ 2_ 9_15.wav	0.1394	3.4338	3	3	2	2		2
24	Spectrogram 1	1	262.320095209	262.546286505	0.000	261.667	7775.DSG_RAWD_HMS_11_45_ 0__DMY_ 2_ 9_15.wav	0.2262	6.7297	3	1	2	2		2
25	Spectrogram 1	1	286.105195081	286.291431615	0.000	163.333	7777.DSG_RAWD_HMS_11_55_ 0__DMY_ 2_ 9_15.wav	0.1862	9.2156	3	2	2	2		2
26	Spectrogram 1	1	299.842224515	300.058226851	0.000	205.000	7779.DSG_RAWD_HMS_12_ 5_ 0__DMY_ 2_ 9_15.wav	0.2160	1.6534	3	2	2	2		2
27	Spectrogram 1	1	306.903434496	307.144504192	0.000	206.667	7779.DSG_RAWD_HMS_12_ 5_ 0__DMY_ 2_ 9_15.wav	0.2411	8.7146	3	2	2	2		2
29	Spectrogram 1	1	389.030893233	389.223592375	0.000	148.601	7787.DSG_RAWD_HMS_12_45_ 0__DMY_ 2_ 9_15.wav	0.1927	5.6453	3	3	2	2		2
31	Spectrogram 1	1	401.387913813	401.628200436	0.000	180.000	7788.DSG_RAWD_HMS_12_50_ 0__DMY_ 2_ 9_15.wav	0.2403	7.3527	3	1	2	2		2
34	Spectrogram 1	1	463.747592564	463.955566144	0.000	211.667	7794.DSG_RAWD_HMS_13_20_ 0__DMY_ 2_ 9_15.wav	0.2080	5.8148	3	2	2	2		2
35	Spectrogram 1	1	490.368229400	490.510406786	0.000	171.667	7797.DSG_RAWD_HMS_13_35_ 0__DMY_ 2_ 9_15.wav	0.1422	0.0770	3	3	2	2		2
36	Spectrogram 1	1	512.194573630	512.400197989	0.000	163.333	7799.DSG_RAWD_HMS_13_45_ 0__DMY_ 2_ 9_15.wav	0.2056	0.6042	3	2	2	2		2
37	Spectrogram 1	1	513.228001427	513.371119401	0.000	243.333	7799.DSG_RAWD_HMS_13_45_ 0__DMY_ 2_ 9_15.wav	0.1431	1.6376	3	2	2	2		2
39	Spectrogram 1	1	539.252697635	539.470068101	6.667	275.000	7801.DSG_RAWD_HMS_13_55_ 0__DMY_ 2_ 9_15.wav	0.2174	6.3631	3	1	2	2		2
40	Spectrogram 1	1	546.165078604	546.367957705	0.000	151.667	7802.DSG_RAWD_HMS_14_ 0_ 0__DMY_ 2_ 9_15.wav	0.2029	2.6259	3	2	2	2		2
44	Spectrogram 1	1	767.406110345	767.567675556	0.000	205.000	7823.DSG_RAWD_HMS_15_45_ 0__DMY_ 2_ 9_15.wav	0.1616	0.2253	3	3	2	2		2
47	Spectrogram 1	1	787.185456126	787.373843863	0.000	200.000	7824.DSG_RAWD_HMS_15_50_ 0__DMY_ 2_ 9_15.wav	0.1884	9.3551	3	2	2	2		2
48	Spectrogram 1	1	795.567729485	795.749852632	0.000	181.667	7825.DSG_RAWD_HMS_15_55_ 0__DMY_ 2_ 9_15.wav	0.1821	7.0877	3	2	2	2		2
51	Spectrogram 1	1	812.945227356	813.068016916	0.000	151.667	7827.DSG_RAWD_HMS_16_ 5_ 0__DMY_ 2_ 9_15.wav	0.1228	3.1660	3	2	2	2		2
52	Spectrogram 1	1	815.394555959	815.559550493	0.000	140.833	7827.DSG_RAWD_HMS_16_ 5_ 0__DMY_ 2_ 9_15.wav	0.1650	5.6154	3	2	2	2		2
54	Spectrogram 1	1	838.350155734	838.518183553	0.000	156.667	7829.DSG_RAWD_HMS_16_15_ 0__DMY_ 2_ 9_15.wav	0.1680	7.2718	3	2	2	2		2
55	Spectrogram 1	1	844.455337640	844.716182199	0.000	360.000	7830.DSG_RAWD_HMS_16_20_ 0__DMY_ 2_ 9_15.wav	0.2608	2.7273	3	1	2	2		2
56	Spectrogram 1	1	848.366385865	848.541902389	0.000	205.000	7830.DSG_RAWD_HMS_16_20_ 0__DMY_ 2_ 9_15.wav	0.1755	6.6384	3	2	2	2		2
57	Spectrogram 1	1	854.393083447	854.526836040	0.000	235.000	7831.DSG_RAWD_HMS_16_25_ 0__DMY_ 2_ 9_15.wav	0.1338	2.0155	3	3	2	2		2
59	Spectrogram 1	1	872.814940643	873.119259294	0.000	291.667	7832.DSG_RAWD_HMS_16_30_ 0__DMY_ 2_ 9_15.wav	0.3043	9.7877	3	1	2	2		2
60	Spectrogram 1	1	885.871660270	886.103522100	0.000	203.333	7834.DSG_RAWD_HMS_16_40_ 0__DMY_ 2_ 9_15.wav	0.2319	1.5453	3	2	2	2		2
61	Spectrogram 1	1	896.078864446	896.201654006	0.000	190.000	7835.DSG_RAWD_HMS_16_45_ 0__DMY_ 2_ 9_15.wav	0.1228	1.1029	3	2	2	2		2
62	Spectrogram 1	1	905.791994105	905.979409750	0.000	185.000	7836.DSG_RAWD_HMS_16_50_ 0__DMY_ 2_ 9_15.wav	0.1874	0.1664	3	1	2	2		2
67	Spectrogram 1	1	1022.133971044	1022.307867416	0.000	163.333	7846.DSG_RAWD_HMS_17_40_ 0__DMY_ 2_ 9_15.wav	0.1739	10.0124	3	3	2	2		2
68	Spectrogram 1	1	1026.744745147	1026.899847750	0.000	185.000	7847.DSG_RAWD_HMS_17_45_ 0__DMY_ 2_ 9_15.wav	0.1551	3.9735	3	2	2	2		2
69	Spectrogram 1	1	1027.568236952	1027.814590147	0.000	150.000	7847.DSG_RAWD_HMS_17_45_ 0__DMY_ 2_ 9_15.wav	0.2464	4.7970	3	2	2	2		2
71	Spectrogram 1	1	1092.712209550	1092.899625195	0.000	265.000	7853.DSG_RAWD_HMS_18_15_ 0__DMY_ 2_ 9_15.wav	0.1874	6.0434	3	3	2	2		2
72	Spectrogram 1	1	1093.933642548	1094.127520801	0.000	135.490	7853.DSG_RAWD_HMS_18_15_ 0__DMY_ 2_ 9_15.wav	0.1939	7.2648	3	2	2	2		2
74	Spectrogram 1	1	1127.805394792	1127.992810437	0.000	170.000	7856.DSG_RAWD_HMS_18_30_ 0__DMY_ 2_ 9_15.wav	0.1874	9.1878	3	2	2	2		2
75	Spectrogram 1	1	1128.529206939	1128.716622584	0.000	228.333	7856.DSG_RAWD_HMS_18_30_ 0__DMY_ 2_ 9_15.wav	0.1874	9.9116	3	3	2	2		2
78	Spectrogram 1	1	1150.957901690	1151.165092197	0.000	180.000	7859.DSG_RAWD_HMS_18_45_ 0__DMY_ 2_ 9_15.wav	0.2072	0.3915	3	1	2	2		2
79	Spectrogram 1	1	1153.155188564	1153.284440733	0.000	176.667	7859.DSG_RAWD_HMS_18_45_ 0__DMY_ 2_ 9_15.wav	0.1293	2.5888	3	3	2	2		2
80	Spectrogram 1	1	1158.013631416	1158.175196627	0.000	175.000	7859.DSG_RAWD_HMS_18_45_ 0__DMY_ 2_ 9_15.wav	0.1616	7.4472	3	3	2	2		2
81	Spectrogram 1	1	1225.129018920	1225.259441199	0.000	170.000	7866.DSG_RAWD_HMS_19_20_ 0__DMY_ 2_ 9_15.wav	0.1304	0.0154	3	3	2	3		2
82	Spectrogram 1	1	1225.918042206	1226.111920460	0.000	255.000	7866.DSG_RAWD_HMS_19_20_ 0__DMY_ 2_ 9_15.wav	0.1939	0.8044	3	2	2	2		2
83	Spectrogram 1	1	1227.075362168	1227.295090856	0.000	176.667	7866.DSG_RAWD_HMS_19_20_ 0__DMY_ 2_ 9_15.wav	0.2197	1.9618	3	1	2	2		2
84	Spectrogram 1	1	1228.490673419	1228.751856484	0.000	190.000	7866.DSG_RAWD_HMS_19_20_ 0__DMY_ 2_ 9_15.wav	0.2612	3.3771	3	1	2	2		2
85	Spectrogram 1	1	1231.142931603	1231.374793432	0.000	170.000	7866.DSG_RAWD_HMS_19_20_ 0__DMY_ 2_ 9_15.wav	0.2319	6.0293	3	2	2	2		2
87	Spectrogram 1	1	1259.636671960	1259.830550213	1.667	165.000	7869.DSG_RAWD_HMS_19_35_ 0__DMY_ 2_ 9_15.wav	0.1939	2.5743	3	1	2	2		2
88	Spectrogram 1	1	1274.273733375	1274.441761195	0.000	233.333	7870.DSG_RAWD_HMS_19_40_ 0__DMY_ 2_ 9_15.wav	0.1680	5.7425	3	2	2	2		2
89	Spectrogram 1	1	1294.718699775	1294.904936309	1.667	161.667	7872.DSG_RAWD_HMS_19_50_ 0__DMY_ 2_ 9_15.wav	0.1862	4.8883	3	2	2	2		1
90	Spectrogram 1	1	1308.625513268	1308.845628992	0.000	186.667	7873.DSG_RAWD_HMS_19_55_ 0__DMY_ 2_ 9_15.wav	0.2201	8.1455	3	2	2	2		2
93	Spectrogram 1	1	1336.663951723	1336.828451211	0.000	178.333	7876.DSG_RAWD_HMS_20_10_ 0__DMY_ 2_ 9_15.wav	0.1645	4.2352	3	3	2	2		2
96	Spectrogram 1	1	1398.503699281	1398.721069747	0.000	235.000	7882.DSG_RAWD_HMS_20_40_ 0__DMY_ 2_ 9_15.wav	0.2174	2.1773	3	2	2	2		2
97	Spectrogram 1	1	1412.508434203	1412.637686372	0.000	183.333	7883.DSG_RAWD_HMS_20_45_ 0__DMY_ 2_ 9_15.wav	0.1293	5.5324	3	2	2	2		2
99	Spectrogram 1	1	1437.437704091	1437.630403234	0.000	168.333	7885.DSG_RAWD_HMS_20_55_ 0__DMY_ 2_ 9_15.wav	0.1927	9.1625	3	2	2	2		2
101	Spectrogram 1	1	1450.386890424	1450.541993027	0.000	311.667	7887.DSG_RAWD_HMS_21_ 5_ 0__DMY_ 2_ 9_15.wav	0.1551	0.8125	3	1	2	2		2
107	Spectrogram 1	1	1502.138760404	1502.300514633	0.000	213.333	7891.DSG_RAWD_HMS_21_25_ 0__DMY_ 2_ 9_15.wav	0.1618	9.9660	3	1	2	2		2
110	Spectrogram 1	1	1527.975503803	1528.169382057	0.000	303.333	7894.DSG_RAWD_HMS_21_40_ 0__DMY_ 2_ 9_15.wav	0.1939	3.8539	3	1	2	2		2
111	Spectrogram 1	1	1537.399202213	1537.541379599	0.000	203.333	7895.DSG_RAWD_HMS_21_45_ 0__DMY_ 2_ 9_15.wav	0.1422	2.6280	3	3	2	2		2
112	Spectrogram 1	1	1551.234149715	1551.612302318	0.000	290.000	7896.DSG_RAWD_HMS_21_50_ 0__DMY_ 2_ 9_15.wav	0.3782	5.8133	3	1	2	2		2
114	Spectrogram 1	1	1562.240543409	1562.495321396	0.000	245.000	7897.DSG_RAWD_HMS_21_55_ 0__DMY_ 2_ 9_15.wav	0.2548	6.1701	3	2	2	2		2
115	Spectrogram 1	1	1563.190906885	1563.437260079	0.000	295.000	7897.DSG_RAWD_HMS_21_55_ 0__DMY_ 2_ 9_15.wav	0.2464	7.1205	3	1	2	1		2
119	Spectrogram 1	1	1604.499729317	1604.712995396	0.000	263.333	7901.DSG_RAWD_HMS_22_15_ 0__DMY_ 2_ 9_15.wav	0.2133	5.8309	3	1	2	2		2
120	Spectrogram 1	1	1605.230004072	1605.360795386	0.000	286.667	7901.DSG_RAWD_HMS_22_15_ 0__DMY_ 2_ 9_15.wav	0.1308	6.5612	3	2	2	2		2
121	Spectrogram 1	1	1606.360699527	1606.632390106	0.000	288.333	7901.DSG_RAWD_HMS_22_15_ 0__DMY_ 2_ 9_15.wav	0.2717	7.6919	3	1	2	2		2
122	Spectrogram 1	1	1607.944299622	1608.302542351	0.000	256.667	7901.DSG_RAWD_HMS_22_15_ 0__DMY_ 2_ 9_15.wav	0.3582	9.2755	3	1	2	2		2
123	Spectrogram 1	1	1616.040934752	1616.272796582	0.000	258.333	7902.DSG_RAWD_HMS_22_20_ 0__DMY_ 2_ 9_15.wav	0.2319	6.7225	3	1	2	2		2
127	Spectrogram 1	1	1652.312832463	1652.544694293	0.000	318.333	7906.DSG_RAWD_HMS_22_40_ 0__DMY_ 2_ 9_15.wav	0.2319	0.3960	3	1	2	1		2
130	Spectrogram 1	1	1667.920032218	1668.079437226	0.000	200.000	7907.DSG_RAWD_HMS_22_45_ 0__DMY_ 2_ 9_15.wav	0.1594	5.3536	3	2	2	2		2
135	Spectrogram 1	1	1725.871014708	1726.044911080	0.000	238.333	7912.DSG_RAWD_HMS_23_10_ 0__DMY_ 2_ 9_15.wav	0.1739	10.0566	3	2	2	2		2
