Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
9	Spectrogram 1	1	114.308799801	114.535025880	0.000	149.784	5011.DSG_RAWD_HMS_21_25_ 0__DMY_23_ 8_15.wav	0.2262	7.8128	3	1	2	2		2
10	Spectrogram 1	1	118.826861800	119.040160674	5.388	141.164	5012.DSG_RAWD_HMS_21_30_ 0__DMY_23_ 8_15.wav	0.2133	1.6813	3	3	2	2		2
11	Spectrogram 1	1	125.070701566	125.322782053	1.078	205.819	5012.DSG_RAWD_HMS_21_30_ 0__DMY_23_ 8_15.wav	0.2521	7.9251	3	2	2	2		2
12	Spectrogram 1	1	136.679331196	136.866775661	0.000	188.578	5013.DSG_RAWD_HMS_21_35_ 0__DMY_23_ 8_15.wav	0.1874	8.8841	3	2	2	2		2
13	Spectrogram 1	1	139.730151454	139.904668715	0.000	156.250	5014.DSG_RAWD_HMS_21_40_ 0__DMY_23_ 8_15.wav	0.1745	1.2854	3	2	2	2		2
16	Spectrogram 1	1	178.893125098	179.087033165	0.000	161.638	5017.DSG_RAWD_HMS_21_55_ 0__DMY_23_ 8_15.wav	0.1939	8.4995	3	2	2	2		2
19	Spectrogram 1	1	197.101109070	197.262699126	0.000	113.147	5019.DSG_RAWD_HMS_22_ 5_ 0__DMY_23_ 8_15.wav	0.1616	5.4083	3	2	2	2		2
22	Spectrogram 1	1	305.049740796	305.198403647	0.000	153.017	5029.DSG_RAWD_HMS_22_55_ 0__DMY_23_ 8_15.wav	0.1487	6.4513	3	3	2	2		2
23	Spectrogram 1	1	336.630900112	336.844198986	0.000	188.578	5032.DSG_RAWD_HMS_23_10_ 0__DMY_23_ 8_15.wav	0.2133	6.0837	3	2	2	2		2
24	Spectrogram 1	1	339.940264460	340.160026936	0.000	158.405	5032.DSG_RAWD_HMS_23_10_ 0__DMY_23_ 8_15.wav	0.2198	9.3931	3	3	2	2		2
26	Spectrogram 1	1	361.922985946	362.116894014	3.233	143.319	5034.DSG_RAWD_HMS_23_20_ 0__DMY_23_ 8_15.wav	0.1939	10.0766	3	2	2	2		2
27	Spectrogram 1	1	367.197292981	367.371810241	0.000	172.414	5035.DSG_RAWD_HMS_23_25_ 0__DMY_23_ 8_15.wav	0.1745	4.7013	3	3	2	2		2
28	Spectrogram 1	1	371.314607609	371.534370085	0.000	191.810	5035.DSG_RAWD_HMS_23_25_ 0__DMY_23_ 8_15.wav	0.2198	8.8186	3	2	2	2		2
29	Spectrogram 1	1	373.040396850	373.124423679	0.000	117.457	5035.DSG_RAWD_HMS_23_25_ 0__DMY_23_ 8_15.wav	0.0840	10.5444	3	3	1	2		2
30	Spectrogram 1	1	407.995560397	408.241177282	0.000	190.733	5039.DSG_RAWD_HMS_23_45_ 0__DMY_23_ 8_15.wav	0.2456	2.9012	3	2	2	2		2
32	Spectrogram 1	1	417.076930157	417.219129406	0.000	168.103	5040.DSG_RAWD_HMS_23_50_ 0__DMY_23_ 8_15.wav	0.1422	1.3329	3	2	2	2		2
33	Spectrogram 1	1	423.113948732	423.288465992	0.000	184.267	5040.DSG_RAWD_HMS_23_50_ 0__DMY_23_ 8_15.wav	0.1745	7.3699	3	3	2	2		2
34	Spectrogram 1	1	428.407647416	428.601555483	6.466	229.526	5041.DSG_RAWD_HMS_23_55_ 0__DMY_23_ 8_15.wav	0.1939	2.0140	3	1	2	2		2
35	Spectrogram 1	1	481.958669757	482.107332609	2.155	198.276	5046.DSG_RAWD_HMS_ 0_20_ 0__DMY_24_ 8_15.wav	0.1487	2.3171	3	2	2	2		2
36	Spectrogram 1	1	504.322767268	504.542529744	0.000	171.336	5048.DSG_RAWD_HMS_ 0_30_ 0__DMY_24_ 8_15.wav	0.2198	3.3820	3	2	2	2		2
37	Spectrogram 1	1	641.726015373	641.919923440	0.000	169.181	5061.DSG_RAWD_HMS_ 1_35_ 0__DMY_24_ 8_15.wav	0.1939	2.3404	3	3	2	2		2
38	Spectrogram 1	1	667.541642732	667.690305584	0.000	164.871	5063.DSG_RAWD_HMS_ 1_45_ 0__DMY_24_ 8_15.wav	0.1487	6.8568	3	3	2	2		2
39	Spectrogram 1	1	728.706710761	728.907082430	0.000	150.862	5069.DSG_RAWD_HMS_ 2_15_ 0__DMY_24_ 8_15.wav	0.2004	4.1243	3	3	2	2		1
40	Spectrogram 1	1	740.994018626	741.155608682	0.000	162.716	5070.DSG_RAWD_HMS_ 2_20_ 0__DMY_24_ 8_15.wav	0.1616	5.7620	3	2	2	2		2
41	Spectrogram 1	1	794.170074282	794.389836758	0.000	151.940	5075.DSG_RAWD_HMS_ 2_45_ 0__DMY_24_ 8_15.wav	0.2198	5.6901	3	2	2	2		2
42	Spectrogram 1	1	1041.202488421	1041.377005681	0.000	148.707	5098.DSG_RAWD_HMS_ 4_40_ 0__DMY_24_ 8_15.wav	0.1745	6.9625	3	2	2	2		2
43	Spectrogram 1	1	1143.353254538	1143.495453787	0.000	144.397	5108.DSG_RAWD_HMS_ 5_30_ 0__DMY_24_ 8_15.wav	0.1422	2.6173	3	3	2	2		2
44	Spectrogram 1	1	1231.652523540	1231.891676823	3.233	238.147	5116.DSG_RAWD_HMS_ 6_10_ 0__DMY_24_ 8_15.wav	0.2392	5.7197	3	2	2	2		2
46	Spectrogram 1	1	1281.538604409	1281.713121669	0.000	170.259	5121.DSG_RAWD_HMS_ 6_35_ 0__DMY_24_ 8_15.wav	0.1745	2.3578	3	2	2	2		2
47	Spectrogram 1	1	1327.352611370	1327.533592232	0.000	217.672	5125.DSG_RAWD_HMS_ 6_55_ 0__DMY_24_ 8_15.wav	0.1810	5.5734	3	2	2	2		2
48	Spectrogram 1	1	1328.561304989	1328.722895045	0.000	156.250	5125.DSG_RAWD_HMS_ 6_55_ 0__DMY_24_ 8_15.wav	0.1616	6.7821	3	2	2	2		2
49	Spectrogram 1	1	1443.015540468	1443.173898723	0.000	165.948	5136.DSG_RAWD_HMS_ 7_50_ 0__DMY_24_ 8_15.wav	0.1584	4.0907	3	2	2	2		2
50	Spectrogram 1	1	1513.594845164	1513.782289629	8.621	172.414	5143.DSG_RAWD_HMS_ 8_25_ 0__DMY_24_ 8_15.wav	0.1874	0.1228	3	3	2	2		2
54	Spectrogram 1	1	1638.604150386	1638.791594851	0.000	178.879	5154.DSG_RAWD_HMS_ 9_20_ 0__DMY_24_ 8_15.wav	0.1874	7.9866	3	3	2	2		2
55	Spectrogram 1	1	1716.836360137	1717.030268204	8.621	192.888	5162.DSG_RAWD_HMS_10_ 0_ 0__DMY_24_ 8_15.wav	0.1939	1.0220	3	3	2	2		2
56	Spectrogram 1	1	1866.391188844	1866.526924491	0.000	244.612	5176.DSG_RAWD_HMS_11_10_ 0__DMY_24_ 8_15.wav	0.1357	1.4824	3	2	2	2		2
59	Spectrogram 1	1	2007.388212619	2007.523948597	4.310	107.759	5189.DSG_RAWD_HMS_12_15_ 0__DMY_24_ 8_15.wav	0.1357	4.0346	3	2	2	2		2
60	Spectrogram 1	1	2088.086282309	2088.241408763	0.000	176.724	5196.DSG_RAWD_HMS_12_50_ 0__DMY_24_ 8_15.wav	0.1551	10.1855	3	2	2	2		2
62	Spectrogram 1	1	2261.440089061	2261.614606321	0.000	145.474	5213.DSG_RAWD_HMS_14_15_ 0__DMY_24_ 8_15.wav	0.1745	2.0865	3	3	2	2		2
63	Spectrogram 1	1	2271.581480980	2271.723680229	0.000	165.948	5214.DSG_RAWD_HMS_14_20_ 0__DMY_24_ 8_15.wav	0.1422	1.5783	3	2	2	2		2
64	Spectrogram 1	1	2303.049526011	2303.285447493	0.000	161.638	5217.DSG_RAWD_HMS_14_35_ 0__DMY_24_ 8_15.wav	0.2359	1.0975	3	2	2	2		2
65	Spectrogram 1	1	2399.341037942	2399.489700794	0.000	160.560	5226.DSG_RAWD_HMS_15_20_ 0__DMY_24_ 8_15.wav	0.1487	1.5426	3	2	2	2		2
66	Spectrogram 1	1	2400.594976777	2400.717785219	0.000	177.802	5226.DSG_RAWD_HMS_15_20_ 0__DMY_24_ 8_15.wav	0.1228	2.7966	3	3	2	2		2
67	Spectrogram 1	1	2402.281976962	2402.469421427	0.000	148.707	5226.DSG_RAWD_HMS_15_20_ 0__DMY_24_ 8_15.wav	0.1874	4.4836	3	2	2	2		2
68	Spectrogram 1	1	2406.625516425	2406.754788470	0.000	164.871	5226.DSG_RAWD_HMS_15_20_ 0__DMY_24_ 8_15.wav	0.1293	8.8271	3	3	2	2		2
69	Spectrogram 1	1	2431.962836986	2432.092109031	0.000	192.888	5229.DSG_RAWD_HMS_15_35_ 0__DMY_24_ 8_15.wav	0.1293	2.2156	3	2	2	2		2
70	Spectrogram 1	1	2441.865075430	2442.097765111	0.000	170.259	5230.DSG_RAWD_HMS_15_40_ 0__DMY_24_ 8_15.wav	0.2327	1.4683	3	2	2	2		1
71	Spectrogram 1	1	2442.621316892	2442.802297755	0.000	148.707	5230.DSG_RAWD_HMS_15_40_ 0__DMY_24_ 8_15.wav	0.1810	2.2245	3	2	2	2		1
72	Spectrogram 1	1	2445.174439778	2445.426520265	0.000	174.569	5230.DSG_RAWD_HMS_15_40_ 0__DMY_24_ 8_15.wav	0.2521	4.7776	3	2	2	2		1
73	Spectrogram 1	1	2521.677632194	2521.884467465	0.000	134.698	5237.DSG_RAWD_HMS_16_15_ 0__DMY_24_ 8_15.wav	0.2068	6.7336	3	3	2	2		2
75	Spectrogram 1	1	2639.205276211	2639.373329869	4.310	163.793	5248.DSG_RAWD_HMS_17_10_ 0__DMY_24_ 8_15.wav	0.1681	7.1157	3	2	2	2		2
