Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
15	Waveform 1	1	34.235	155.613	6302.DSG_RAWD_HMS_17_30_ 0__DMY_24_ 3_16.wav	2.0755	8.5694	1	2	2	1	
15	Spectrogram 1	1	34.235	155.613	6302.DSG_RAWD_HMS_17_30_ 0__DMY_24_ 3_16.wav	2.0755	8.5694	1	2	2	1	
16	Waveform 1	1	21.786	241.201	6309.DSG_RAWD_HMS_18_ 5_ 0__DMY_24_ 3_16.wav	2.5676	8.0769	2	3	2	1	
16	Spectrogram 1	1	21.786	241.201	6309.DSG_RAWD_HMS_18_ 5_ 0__DMY_24_ 3_16.wav	2.5676	8.0769	2	3	2	1	
17	Waveform 1	1	29.567	182.068	6313.DSG_RAWD_HMS_18_25_ 0__DMY_24_ 3_16.wav	6.8256	0.1720	1	2	2	2	
17	Spectrogram 1	1	29.567	182.068	6313.DSG_RAWD_HMS_18_25_ 0__DMY_24_ 3_16.wav	6.8256	0.1720	1	2	2	2	
18	Waveform 1	1	29.567	144.720	6315.DSG_RAWD_HMS_18_35_ 0__DMY_24_ 3_16.wav	1.9899	0.0130	1	2	2	1	
18	Spectrogram 1	1	29.567	144.720	6315.DSG_RAWD_HMS_18_35_ 0__DMY_24_ 3_16.wav	1.9899	0.0130	1	2	2	1	
19	Waveform 1	1	23.342	168.062	6317.DSG_RAWD_HMS_18_45_ 0__DMY_24_ 3_16.wav	4.8892	2.6486	2	2	2	2	
19	Spectrogram 1	1	23.342	168.062	6317.DSG_RAWD_HMS_18_45_ 0__DMY_24_ 3_16.wav	4.8892	2.6486	2	2	2	2	
20	Waveform 1	1	15.561	182.068	6319.DSG_RAWD_HMS_18_55_ 0__DMY_24_ 3_16.wav	4.1617	1.0667	1	1	2	2	
20	Spectrogram 1	1	15.561	182.068	6319.DSG_RAWD_HMS_18_55_ 0__DMY_24_ 3_16.wav	4.1617	1.0667	1	1	2	2	
21	Waveform 1	1	38.903	178.955	6319.DSG_RAWD_HMS_18_55_ 0__DMY_24_ 3_16.wav	3.5305	5.2925	1	3	2	2	
21	Spectrogram 1	1	38.903	178.955	6319.DSG_RAWD_HMS_18_55_ 0__DMY_24_ 3_16.wav	3.5305	5.2925	1	3	2	2	
22	Waveform 1	1	40.459	122.934	6321.DSG_RAWD_HMS_19_ 5_ 0__DMY_24_ 3_16.wav	5.1460	3.8497	1	3	2	2	
22	Spectrogram 1	1	40.459	122.934	6321.DSG_RAWD_HMS_19_ 5_ 0__DMY_24_ 3_16.wav	5.1460	3.8497	1	3	2	2	
23	Waveform 1	1	0.000	169.618	6331.DSG_RAWD_HMS_19_55_ 0__DMY_24_ 3_16.wav	0.1819	1.2145	3	3	2	2	
23	Spectrogram 1	1	0.000	169.618	6331.DSG_RAWD_HMS_19_55_ 0__DMY_24_ 3_16.wav	0.1819	1.2145	3	3	2	2	
24	Waveform 1	1	35.791	189.848	6332.DSG_RAWD_HMS_20_ 0_ 0__DMY_24_ 3_16.wav	3.9156	5.4571	2	2	2	2	
24	Spectrogram 1	1	35.791	189.848	6332.DSG_RAWD_HMS_20_ 0_ 0__DMY_24_ 3_16.wav	3.9156	5.4571	2	2	2	2	
25	Waveform 1	1	43.572	197.629	6335.DSG_RAWD_HMS_20_15_ 0__DMY_24_ 3_16.wav	5.1888	0.0229	1	3	2	1	
25	Spectrogram 1	1	43.572	197.629	6335.DSG_RAWD_HMS_20_15_ 0__DMY_24_ 3_16.wav	5.1888	0.0229	1	3	2	1	
26	Waveform 1	1	0.000	135.384	6337.DSG_RAWD_HMS_20_25_ 0__DMY_24_ 3_16.wav	0.1498	4.8066	3	3	2	2	
26	Spectrogram 1	1	0.000	135.384	6337.DSG_RAWD_HMS_20_25_ 0__DMY_24_ 3_16.wav	0.1498	4.8066	3	3	2	2	
27	Waveform 1	1	0.000	160.282	6339.DSG_RAWD_HMS_20_35_ 0__DMY_24_ 3_16.wav	0.1284	8.3834	3	2	2	2	
27	Spectrogram 1	1	0.000	160.282	6339.DSG_RAWD_HMS_20_35_ 0__DMY_24_ 3_16.wav	0.1284	8.3834	3	2	2	2	
28	Waveform 1	1	28.010	194.517	6343.DSG_RAWD_HMS_20_55_ 0__DMY_24_ 3_16.wav	3.6482	0.8035	1	2	2	2	
28	Spectrogram 1	1	28.010	194.517	6343.DSG_RAWD_HMS_20_55_ 0__DMY_24_ 3_16.wav	3.6482	0.8035	1	2	2	2	
29	Waveform 1	1	0.000	264.543	6344.DSG_RAWD_HMS_21_ 0_ 0__DMY_24_ 3_16.wav	0.1605	4.9285	3	2	2	2	
29	Spectrogram 1	1	0.000	264.543	6344.DSG_RAWD_HMS_21_ 0_ 0__DMY_24_ 3_16.wav	0.1605	4.9285	3	2	2	2	
30	Waveform 1	1	0.000	116.710	6345.DSG_RAWD_HMS_21_ 5_ 0__DMY_24_ 3_16.wav	0.1712	3.4368	3	3	2	2	
30	Spectrogram 1	1	0.000	116.710	6345.DSG_RAWD_HMS_21_ 5_ 0__DMY_24_ 3_16.wav	0.1712	3.4368	3	3	2	2	
31	Waveform 1	1	0.000	158.726	6346.DSG_RAWD_HMS_21_10_ 0__DMY_24_ 3_16.wav	0.1498	4.0848	3	2	1	2	
31	Spectrogram 1	1	0.000	158.726	6346.DSG_RAWD_HMS_21_10_ 0__DMY_24_ 3_16.wav	0.1498	4.0848	3	2	1	2	
32	Waveform 1	1	46.684	160.282	6346.DSG_RAWD_HMS_21_10_ 0__DMY_24_ 3_16.wav	9.5751	1.0678	5	3	1	1	
32	Spectrogram 1	1	46.684	160.282	6346.DSG_RAWD_HMS_21_10_ 0__DMY_24_ 3_16.wav	9.5751	1.0678	5	3	1	1	
33	Waveform 1	1	38.903	166.506	6353.DSG_RAWD_HMS_21_45_ 0__DMY_24_ 3_16.wav	5.4990	1.6666	2	3	1	2	
33	Spectrogram 1	1	38.903	166.506	6353.DSG_RAWD_HMS_21_45_ 0__DMY_24_ 3_16.wav	5.4990	1.6666	2	3	1	2	
34	Waveform 1	1	0.000	199.185	6353.DSG_RAWD_HMS_21_45_ 0__DMY_24_ 3_16.wav	0.2140	6.7056	3	2	1	2	
34	Spectrogram 1	1	0.000	199.185	6353.DSG_RAWD_HMS_21_45_ 0__DMY_24_ 3_16.wav	0.2140	6.7056	3	2	1	2	
35	Waveform 1	1	34.235	113.598	6358.DSG_RAWD_HMS_22_10_ 0__DMY_24_ 3_16.wav	3.1133	4.6160	1	3	2	2	
35	Spectrogram 1	1	34.235	113.598	6358.DSG_RAWD_HMS_22_10_ 0__DMY_24_ 3_16.wav	3.1133	4.6160	1	3	2	2	
36	Waveform 1	1	0.000	200.741	6368.DSG_RAWD_HMS_23_ 0_ 0__DMY_24_ 3_16.wav	0.2889	9.0565	3	2	2	2	
36	Spectrogram 1	1	0.000	200.741	6368.DSG_RAWD_HMS_23_ 0_ 0__DMY_24_ 3_16.wav	0.2889	9.0565	3	2	2	2	
37	Waveform 1	1	4.668	183.624	6368.DSG_RAWD_HMS_23_ 0_ 0__DMY_24_ 3_16.wav	0.5349	10.0621	3	2	2	2	
37	Spectrogram 1	1	4.668	183.624	6368.DSG_RAWD_HMS_23_ 0_ 0__DMY_24_ 3_16.wav	0.5349	10.0621	3	2	2	2	
38	Waveform 1	1	23.342	188.292	6371.DSG_RAWD_HMS_23_15_ 0__DMY_24_ 3_16.wav	3.4342	3.0836	1	2	2	2	
38	Spectrogram 1	1	23.342	188.292	6371.DSG_RAWD_HMS_23_15_ 0__DMY_24_ 3_16.wav	3.4342	3.0836	1	2	2	2	
39	Waveform 1	1	35.791	203.853	6372.DSG_RAWD_HMS_23_20_ 0__DMY_24_ 3_16.wav	3.9584	3.0896	1	2	2	2	
39	Spectrogram 1	1	35.791	203.853	6372.DSG_RAWD_HMS_23_20_ 0__DMY_24_ 3_16.wav	3.9584	3.0896	1	2	2	2	
40	Waveform 1	1	34.235	175.843	6374.DSG_RAWD_HMS_23_30_ 0__DMY_24_ 3_16.wav	4.0868	0.0206	3	2	2	1	
40	Spectrogram 1	1	34.235	175.843	6374.DSG_RAWD_HMS_23_30_ 0__DMY_24_ 3_16.wav	4.0868	0.0206	3	2	2	1	
41	Waveform 1	1	29.567	175.843	6374.DSG_RAWD_HMS_23_30_ 0__DMY_24_ 3_16.wav	3.3486	4.1930	1	2	2	2	
41	Spectrogram 1	1	29.567	175.843	6374.DSG_RAWD_HMS_23_30_ 0__DMY_24_ 3_16.wav	3.3486	4.1930	1	2	2	2	
42	Waveform 1	1	37.347	180.511	6375.DSG_RAWD_HMS_23_35_ 0__DMY_24_ 3_16.wav	3.3165	0.0053	1	2	2	1	
42	Spectrogram 1	1	37.347	180.511	6375.DSG_RAWD_HMS_23_35_ 0__DMY_24_ 3_16.wav	3.3165	0.0053	1	2	2	1	
43	Waveform 1	1	0.000	157.169	6375.DSG_RAWD_HMS_23_35_ 0__DMY_24_ 3_16.wav	0.1498	3.7036	3	1	2	2	
43	Spectrogram 1	1	0.000	157.169	6375.DSG_RAWD_HMS_23_35_ 0__DMY_24_ 3_16.wav	0.1498	3.7036	3	1	2	2	
44	Waveform 1	1	0.000	183.624	6375.DSG_RAWD_HMS_23_35_ 0__DMY_24_ 3_16.wav	0.1712	9.6520	3	1	2	2	
44	Spectrogram 1	1	0.000	183.624	6375.DSG_RAWD_HMS_23_35_ 0__DMY_24_ 3_16.wav	0.1712	9.6520	3	1	2	2	
45	Waveform 1	1	0.000	166.506	6377.DSG_RAWD_HMS_23_45_ 0__DMY_24_ 3_16.wav	0.1712	0.2174	3	3	2	2	
45	Spectrogram 1	1	0.000	166.506	6377.DSG_RAWD_HMS_23_45_ 0__DMY_24_ 3_16.wav	0.1712	0.2174	3	3	2	2	
46	Waveform 1	1	0.000	150.945	6377.DSG_RAWD_HMS_23_45_ 0__DMY_24_ 3_16.wav	0.1819	2.2073	3	2	2	2	
46	Spectrogram 1	1	0.000	150.945	6377.DSG_RAWD_HMS_23_45_ 0__DMY_24_ 3_16.wav	0.1819	2.2073	3	2	2	2	
47	Waveform 1	1	0.000	185.180	6391.DSG_RAWD_HMS_ 0_55_ 0__DMY_25_ 3_16.wav	0.1605	0.8413	3	2	2	2	
47	Spectrogram 1	1	0.000	185.180	6391.DSG_RAWD_HMS_ 0_55_ 0__DMY_25_ 3_16.wav	0.1605	0.8413	3	2	2	2	
48	Waveform 1	1	0.000	163.394	6442.DSG_RAWD_HMS_ 5_10_ 0__DMY_25_ 3_16.wav	0.1391	9.7205	3	2	2	2	
48	Spectrogram 1	1	0.000	163.394	6442.DSG_RAWD_HMS_ 5_10_ 0__DMY_25_ 3_16.wav	0.1391	9.7205	3	2	2	2	
