Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
15	Waveform 1	1	34.235	164.950	5199.DSG_RAWD_HMS_21_35_ 0__DMY_20_ 3_16.wav	5.5213	4.0908	1	3	2	2	
15	Spectrogram 1	1	34.235	164.950	5199.DSG_RAWD_HMS_21_35_ 0__DMY_20_ 3_16.wav	5.5213	4.0908	1	3	2	2	
16	Waveform 1	1	40.459	175.843	5200.DSG_RAWD_HMS_21_40_ 0__DMY_20_ 3_16.wav	1.8297	8.8279	1	3	2	1	
16	Spectrogram 1	1	40.459	175.843	5200.DSG_RAWD_HMS_21_40_ 0__DMY_20_ 3_16.wav	1.8297	8.8279	1	3	2	1	
17	Waveform 1	1	43.572	178.955	5206.DSG_RAWD_HMS_22_10_ 0__DMY_20_ 3_16.wav	4.2158	3.4920	1	3	2	2	
17	Spectrogram 1	1	43.572	178.955	5206.DSG_RAWD_HMS_22_10_ 0__DMY_20_ 3_16.wav	4.2158	3.4920	1	3	2	2	
18	Waveform 1	1	45.128	160.282	5210.DSG_RAWD_HMS_22_30_ 0__DMY_20_ 3_16.wav	2.6215	0.3234	1	3	2	2	
18	Spectrogram 1	1	45.128	160.282	5210.DSG_RAWD_HMS_22_30_ 0__DMY_20_ 3_16.wav	2.6215	0.3234	1	3	2	2	
19	Waveform 1	1	42.016	175.843	5218.DSG_RAWD_HMS_23_10_ 0__DMY_20_ 3_16.wav	2.9211	0.0397	1	2	2	1	
19	Spectrogram 1	1	42.016	175.843	5218.DSG_RAWD_HMS_23_10_ 0__DMY_20_ 3_16.wav	2.9211	0.0397	1	2	2	1	
20	Waveform 1	1	0.000	135.384	5218.DSG_RAWD_HMS_23_10_ 0__DMY_20_ 3_16.wav	0.2461	9.6698	3	3	2	2	
20	Spectrogram 1	1	0.000	135.384	5218.DSG_RAWD_HMS_23_10_ 0__DMY_20_ 3_16.wav	0.2461	9.6698	3	3	2	2	
21	Waveform 1	1	45.128	171.175	5219.DSG_RAWD_HMS_23_15_ 0__DMY_20_ 3_16.wav	3.6059	5.3867	1	2	2	2	
21	Spectrogram 1	1	45.128	171.175	5219.DSG_RAWD_HMS_23_15_ 0__DMY_20_ 3_16.wav	3.6059	5.3867	1	2	2	2	
