Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
16	Spectrogram 1	1	0.000	157.169	3828.DSG_RAWD_HMS_20_35_ 0__DMY_19_ 4_16.wav	0.0856	3.8455	3	3	2	2	
17	Waveform 1	1	35.791	124.491	3830.DSG_RAWD_HMS_20_45_ 0__DMY_19_ 4_16.wav	3.1663	7.4697	1	3	2	1	
17	Spectrogram 1	1	35.791	124.491	3830.DSG_RAWD_HMS_20_45_ 0__DMY_19_ 4_16.wav	3.1663	7.4697	1	3	2	1	
18	Waveform 1	1	46.684	130.715	3831.DSG_RAWD_HMS_20_50_ 0__DMY_19_ 4_16.wav	5.0596	10.6376	1	3	2	1	
18	Spectrogram 1	1	46.684	130.715	3831.DSG_RAWD_HMS_20_50_ 0__DMY_19_ 4_16.wav	5.0596	10.6376	1	3	2	1	
19	Waveform 1	1	40.459	175.843	3840.DSG_RAWD_HMS_21_35_ 0__DMY_19_ 4_16.wav	4.0327	4.0366	2	2	2	2	
19	Spectrogram 1	1	40.459	175.843	3840.DSG_RAWD_HMS_21_35_ 0__DMY_19_ 4_16.wav	4.0327	4.0366	2	2	2	2	
20	Waveform 1	1	45.128	147.833	3846.DSG_RAWD_HMS_22_ 5_ 0__DMY_19_ 4_16.wav	2.9737	5.3062	1	3	2	2	
20	Spectrogram 1	1	45.128	147.833	3846.DSG_RAWD_HMS_22_ 5_ 0__DMY_19_ 4_16.wav	2.9737	5.3062	1	3	2	2	
21	Waveform 1	1	0.000	197.629	3852.DSG_RAWD_HMS_22_35_ 0__DMY_19_ 4_16.wav	0.2032	3.1983	3	2	2	2	
21	Spectrogram 1	1	0.000	197.629	3852.DSG_RAWD_HMS_22_35_ 0__DMY_19_ 4_16.wav	0.2032	3.1983	3	2	2	2	
22	Waveform 1	1	45.128	169.618	3852.DSG_RAWD_HMS_22_35_ 0__DMY_19_ 4_16.wav	3.1770	4.0540	1	2	2	2	
22	Spectrogram 1	1	45.128	169.618	3852.DSG_RAWD_HMS_22_35_ 0__DMY_19_ 4_16.wav	3.1770	4.0540	1	2	2	2	
23	Waveform 1	1	48.240	144.720	3854.DSG_RAWD_HMS_22_45_ 0__DMY_19_ 4_16.wav	3.1663	0.6526	1	3	2	2	
23	Spectrogram 1	1	48.240	144.720	3854.DSG_RAWD_HMS_22_45_ 0__DMY_19_ 4_16.wav	3.1663	0.6526	1	3	2	2	
24	Waveform 1	1	43.572	155.613	3854.DSG_RAWD_HMS_22_45_ 0__DMY_19_ 4_16.wav	3.5406	4.2333	1	3	2	2	
24	Spectrogram 1	1	43.572	155.613	3854.DSG_RAWD_HMS_22_45_ 0__DMY_19_ 4_16.wav	3.5406	4.2333	1	3	2	2	
25	Waveform 1	1	43.572	146.276	3855.DSG_RAWD_HMS_22_50_ 0__DMY_19_ 4_16.wav	4.6317	3.2321	1	3	1	2	
25	Spectrogram 1	1	43.572	146.276	3855.DSG_RAWD_HMS_22_50_ 0__DMY_19_ 4_16.wav	4.6317	3.2321	1	3	1	2	
26	Waveform 1	1	0.000	180.511	3855.DSG_RAWD_HMS_22_50_ 0__DMY_19_ 4_16.wav	0.1284	7.5750	3	2	1	2	
26	Spectrogram 1	1	0.000	180.511	3855.DSG_RAWD_HMS_22_50_ 0__DMY_19_ 4_16.wav	0.1284	7.5750	3	2	1	2	
27	Waveform 1	1	0.000	174.287	3857.DSG_RAWD_HMS_23_ 0_ 0__DMY_19_ 4_16.wav	0.1177	7.5944	3	3	2	2	
27	Spectrogram 1	1	0.000	174.287	3857.DSG_RAWD_HMS_23_ 0_ 0__DMY_19_ 4_16.wav	0.1177	7.5944	3	3	2	2	
28	Waveform 1	1	42.016	135.384	3857.DSG_RAWD_HMS_23_ 0_ 0__DMY_19_ 4_16.wav	2.4496	8.0972	1	3	2	2	
28	Spectrogram 1	1	42.016	135.384	3857.DSG_RAWD_HMS_23_ 0_ 0__DMY_19_ 4_16.wav	2.4496	8.0972	1	3	2	2	
29	Waveform 1	1	35.791	160.282	3858.DSG_RAWD_HMS_23_ 5_ 0__DMY_19_ 4_16.wav	4.2252	3.3013	1	2	2	2	
29	Spectrogram 1	1	35.791	160.282	3858.DSG_RAWD_HMS_23_ 5_ 0__DMY_19_ 4_16.wav	4.2252	3.3013	1	2	2	2	
30	Waveform 1	1	54.465	199.185	3859.DSG_RAWD_HMS_23_10_ 0__DMY_19_ 4_16.wav	5.4233	2.7495	1	3	2	2	
30	Spectrogram 1	1	54.465	199.185	3859.DSG_RAWD_HMS_23_10_ 0__DMY_19_ 4_16.wav	5.4233	2.7495	1	3	2	2	
31	Waveform 1	1	1.556	202.297	3862.DSG_RAWD_HMS_23_25_ 0__DMY_19_ 4_16.wav	0.2888	5.6506	3	1	2	2	
31	Spectrogram 1	1	1.556	202.297	3862.DSG_RAWD_HMS_23_25_ 0__DMY_19_ 4_16.wav	0.2888	5.6506	3	1	2	2	
32	Waveform 1	1	28.010	160.282	3873.DSG_RAWD_HMS_ 0_20_ 0__DMY_20_ 4_16.wav	3.2518	4.3371	1	2	2	2	
32	Spectrogram 1	1	28.010	160.282	3873.DSG_RAWD_HMS_ 0_20_ 0__DMY_20_ 4_16.wav	3.2518	4.3371	1	2	2	2	
33	Waveform 1	1	57.577	168.062	3886.DSG_RAWD_HMS_ 1_25_ 0__DMY_20_ 4_16.wav	2.6207	4.0856	1	3	2	2	
33	Spectrogram 1	1	57.577	168.062	3886.DSG_RAWD_HMS_ 1_25_ 0__DMY_20_ 4_16.wav	2.6207	4.0856	1	3	2	2	
34	Waveform 1	1	32.679	158.726	3889.DSG_RAWD_HMS_ 1_40_ 0__DMY_20_ 4_16.wav	3.3588	0.0392	1	2	2	1	
34	Spectrogram 1	1	32.679	158.726	3889.DSG_RAWD_HMS_ 1_40_ 0__DMY_20_ 4_16.wav	3.3588	0.0392	1	2	2	1	
35	Waveform 1	1	34.235	154.057	3979.DSG_RAWD_HMS_ 9_10_ 0__DMY_20_ 4_16.wav	6.5678	4.0794	1	2	2	1	
35	Spectrogram 1	1	34.235	154.057	3979.DSG_RAWD_HMS_ 9_10_ 0__DMY_20_ 4_16.wav	6.5678	4.0794	1	2	2	1	
