Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
33	Waveform 1	1	0.000	224.083	1308.DSG_RAWD_HMS_19_50_ 0__DMY_15_ 5_16.wav	0.2994	6.3467	3	2	2	2	
33	Spectrogram 1	1	0.000	224.083	1308.DSG_RAWD_HMS_19_50_ 0__DMY_15_ 5_16.wav	0.2994	6.3467	3	2	2	2	
34	Waveform 1	1	24.898	200.741	1308.DSG_RAWD_HMS_19_50_ 0__DMY_15_ 5_16.wav	1.7107	7.7046	1	2	2	2	
34	Spectrogram 1	1	24.898	200.741	1308.DSG_RAWD_HMS_19_50_ 0__DMY_15_ 5_16.wav	1.7107	7.7046	1	2	2	2	
35	Waveform 1	1	34.235	122.934	1310.DSG_RAWD_HMS_20_ 0_ 0__DMY_15_ 5_16.wav	4.1378	0.0375	1	2	1	1	
35	Spectrogram 1	1	34.235	122.934	1310.DSG_RAWD_HMS_20_ 0_ 0__DMY_15_ 5_16.wav	4.1378	0.0375	1	2	1	1	
36	Waveform 1	1	28.010	230.308	1310.DSG_RAWD_HMS_20_ 0_ 0__DMY_15_ 5_16.wav	1.4755	3.8225	1	1	1	2	
36	Spectrogram 1	1	28.010	230.308	1310.DSG_RAWD_HMS_20_ 0_ 0__DMY_15_ 5_16.wav	1.4755	3.8225	1	1	1	2	
37	Waveform 1	1	38.903	189.848	1311.DSG_RAWD_HMS_20_ 5_ 0__DMY_15_ 5_16.wav	3.1006	0.0477	1	2	2	1	
37	Spectrogram 1	1	38.903	189.848	1311.DSG_RAWD_HMS_20_ 5_ 0__DMY_15_ 5_16.wav	3.1006	0.0477	1	2	2	1	
38	Waveform 1	1	37.347	175.843	1311.DSG_RAWD_HMS_20_ 5_ 0__DMY_15_ 5_16.wav	1.9138	8.6975	1	2	2	1	
38	Spectrogram 1	1	37.347	175.843	1311.DSG_RAWD_HMS_20_ 5_ 0__DMY_15_ 5_16.wav	1.9138	8.6975	1	2	2	1	
39	Waveform 1	1	42.016	175.843	1312.DSG_RAWD_HMS_20_10_ 0__DMY_15_ 5_16.wav	3.1541	7.4674	1	2	2	1	
39	Spectrogram 1	1	42.016	175.843	1312.DSG_RAWD_HMS_20_10_ 0__DMY_15_ 5_16.wav	3.1541	7.4674	1	2	2	1	
40	Waveform 1	1	38.903	180.511	1313.DSG_RAWD_HMS_20_15_ 0__DMY_15_ 5_16.wav	5.1749	0.0254	1	2	2	1	
40	Spectrogram 1	1	38.903	180.511	1313.DSG_RAWD_HMS_20_15_ 0__DMY_15_ 5_16.wav	5.1749	0.0254	1	2	2	1	
41	Waveform 1	1	45.128	140.052	1313.DSG_RAWD_HMS_20_15_ 0__DMY_15_ 5_16.wav	2.6409	6.0129	1	3	2	2	
41	Spectrogram 1	1	45.128	140.052	1313.DSG_RAWD_HMS_20_15_ 0__DMY_15_ 5_16.wav	2.6409	6.0129	1	3	2	2	
42	Waveform 1	1	79.363	186.736	1316.DSG_RAWD_HMS_20_30_ 0__DMY_15_ 5_16.wav	5.2711	0.3958	1	3	2	2	
42	Spectrogram 1	1	79.363	186.736	1316.DSG_RAWD_HMS_20_30_ 0__DMY_15_ 5_16.wav	5.2711	0.3958	1	3	2	2	
43	Waveform 1	1	40.459	203.853	1316.DSG_RAWD_HMS_20_30_ 0__DMY_15_ 5_16.wav	3.5604	7.0462	1	3	2	1	
43	Spectrogram 1	1	40.459	203.853	1316.DSG_RAWD_HMS_20_30_ 0__DMY_15_ 5_16.wav	3.5604	7.0462	1	3	2	1	
44	Waveform 1	1	49.796	144.720	1318.DSG_RAWD_HMS_20_40_ 0__DMY_15_ 5_16.wav	2.9296	6.2434	1	3	2	2	
44	Spectrogram 1	1	49.796	144.720	1318.DSG_RAWD_HMS_20_40_ 0__DMY_15_ 5_16.wav	2.9296	6.2434	1	3	2	2	
45	Waveform 1	1	0.000	175.843	1319.DSG_RAWD_HMS_20_45_ 0__DMY_15_ 5_16.wav	0.2566	2.0303	3	2	2	2	
45	Spectrogram 1	1	0.000	175.843	1319.DSG_RAWD_HMS_20_45_ 0__DMY_15_ 5_16.wav	0.2566	2.0303	3	2	2	2	
46	Waveform 1	1	45.128	284.772	1320.DSG_RAWD_HMS_20_50_ 0__DMY_15_ 5_16.wav	2.4698	6.7877	1	1	2	2	
46	Spectrogram 1	1	45.128	284.772	1320.DSG_RAWD_HMS_20_50_ 0__DMY_15_ 5_16.wav	2.4698	6.7877	1	1	2	2	
47	Waveform 1	1	0.000	132.271	1321.DSG_RAWD_HMS_20_55_ 0__DMY_15_ 5_16.wav	0.2031	4.3067	3	2	2	2	
47	Spectrogram 1	1	0.000	132.271	1321.DSG_RAWD_HMS_20_55_ 0__DMY_15_ 5_16.wav	0.2031	4.3067	3	2	2	2	
48	Waveform 1	1	26.454	185.180	1322.DSG_RAWD_HMS_21_ 0_ 0__DMY_15_ 5_16.wav	4.0522	0.0402	1	2	2	1	
48	Spectrogram 1	1	26.454	185.180	1322.DSG_RAWD_HMS_21_ 0_ 0__DMY_15_ 5_16.wav	4.0522	0.0402	1	2	2	1	
49	Waveform 1	1	28.010	178.955	1323.DSG_RAWD_HMS_21_ 5_ 0__DMY_15_ 5_16.wav	3.2931	0.0183	1	2	2	1	
49	Spectrogram 1	1	28.010	178.955	1323.DSG_RAWD_HMS_21_ 5_ 0__DMY_15_ 5_16.wav	3.2931	0.0183	1	2	2	1	
50	Waveform 1	1	29.567	132.271	1328.DSG_RAWD_HMS_21_30_ 0__DMY_15_ 5_16.wav	1.7749	4.8380	1	3	2	2	
50	Spectrogram 1	1	29.567	132.271	1328.DSG_RAWD_HMS_21_30_ 0__DMY_15_ 5_16.wav	1.7749	4.8380	1	3	2	2	
51	Waveform 1	1	0.000	150.945	1329.DSG_RAWD_HMS_21_35_ 0__DMY_15_ 5_16.wav	0.1925	7.7243	3	2	2	2	
51	Spectrogram 1	1	0.000	150.945	1329.DSG_RAWD_HMS_21_35_ 0__DMY_15_ 5_16.wav	0.1925	7.7243	3	2	2	2	
52	Waveform 1	1	0.000	228.752	1330.DSG_RAWD_HMS_21_40_ 0__DMY_15_ 5_16.wav	0.2887	10.3006	3	1	2	2	
52	Spectrogram 1	1	0.000	228.752	1330.DSG_RAWD_HMS_21_40_ 0__DMY_15_ 5_16.wav	0.2887	10.3006	3	1	2	2	
53	Waveform 1	1	32.679	152.501	1334.DSG_RAWD_HMS_22_ 0_ 0__DMY_15_ 5_16.wav	4.5120	4.4503	1	2	2	2	
53	Spectrogram 1	1	32.679	152.501	1334.DSG_RAWD_HMS_22_ 0_ 0__DMY_15_ 5_16.wav	4.5120	4.4503	1	2	2	2	
54	Waveform 1	1	29.567	222.527	1336.DSG_RAWD_HMS_22_10_ 0__DMY_15_ 5_16.wav	3.2289	7.3147	1	2	2	2	
54	Spectrogram 1	1	29.567	222.527	1336.DSG_RAWD_HMS_22_10_ 0__DMY_15_ 5_16.wav	3.2289	7.3147	1	2	2	2	
55	Waveform 1	1	0.000	196.073	1337.DSG_RAWD_HMS_22_15_ 0__DMY_15_ 5_16.wav	0.2887	1.1397	3	1	2	2	
55	Spectrogram 1	1	0.000	196.073	1337.DSG_RAWD_HMS_22_15_ 0__DMY_15_ 5_16.wav	0.2887	1.1397	3	1	2	2	
56	Waveform 1	1	46.684	104.261	1337.DSG_RAWD_HMS_22_15_ 0__DMY_15_ 5_16.wav	4.0950	1.8667	1	3	2	2	
56	Spectrogram 1	1	46.684	104.261	1337.DSG_RAWD_HMS_22_15_ 0__DMY_15_ 5_16.wav	4.0950	1.8667	1	3	2	2	
57	Waveform 1	1	0.000	191.404	1343.DSG_RAWD_HMS_22_45_ 0__DMY_15_ 5_16.wav	0.1818	2.6444	3	1	2	2	
57	Spectrogram 1	1	0.000	191.404	1343.DSG_RAWD_HMS_22_45_ 0__DMY_15_ 5_16.wav	0.1818	2.6444	3	1	2	2	
58	Waveform 1	1	38.903	188.292	1345.DSG_RAWD_HMS_22_55_ 0__DMY_15_ 5_16.wav	2.5019	0.0560	1	2	2	1	
58	Spectrogram 1	1	38.903	188.292	1345.DSG_RAWD_HMS_22_55_ 0__DMY_15_ 5_16.wav	2.5019	0.0560	1	2	2	1	
59	Waveform 1	1	37.347	168.062	1346.DSG_RAWD_HMS_23_ 0_ 0__DMY_15_ 5_16.wav	2.6837	5.6474	1	2	2	2	
59	Spectrogram 1	1	37.347	168.062	1346.DSG_RAWD_HMS_23_ 0_ 0__DMY_15_ 5_16.wav	2.6837	5.6474	1	2	2	2	
60	Waveform 1	1	37.347	194.517	1349.DSG_RAWD_HMS_23_15_ 0__DMY_15_ 5_16.wav	1.4006	0.3856	1	2	2	2	
60	Spectrogram 1	1	37.347	194.517	1349.DSG_RAWD_HMS_23_15_ 0__DMY_15_ 5_16.wav	1.4006	0.3856	1	2	2	2	
61	Waveform 1	1	52.909	213.190	1349.DSG_RAWD_HMS_23_15_ 0__DMY_15_ 5_16.wav	2.7157	3.3900	1	3	2	2	
61	Spectrogram 1	1	52.909	213.190	1349.DSG_RAWD_HMS_23_15_ 0__DMY_15_ 5_16.wav	2.7157	3.3900	1	3	2	2	
62	Waveform 1	1	0.000	144.720	1355.DSG_RAWD_HMS_23_45_ 0__DMY_15_ 5_16.wav	0.2245	9.6098	3	2	2	2	
62	Spectrogram 1	1	0.000	144.720	1355.DSG_RAWD_HMS_23_45_ 0__DMY_15_ 5_16.wav	0.2245	9.6098	3	2	2	2	
63	Waveform 1	1	0.000	122.934	1356.DSG_RAWD_HMS_23_50_ 0__DMY_15_ 5_16.wav	0.1604	3.3439	3	2	2	2	
63	Spectrogram 1	1	0.000	122.934	1356.DSG_RAWD_HMS_23_50_ 0__DMY_15_ 5_16.wav	0.1604	3.3439	3	2	2	2	
64	Waveform 1	1	0.000	144.720	1365.DSG_RAWD_HMS_ 0_35_ 0__DMY_16_ 5_16.wav	0.1604	4.5263	3	3	2	2	
64	Spectrogram 1	1	0.000	144.720	1365.DSG_RAWD_HMS_ 0_35_ 0__DMY_16_ 5_16.wav	0.1604	4.5263	3	3	2	2	
65	Waveform 1	1	0.000	180.511	1383.DSG_RAWD_HMS_ 2_ 5_ 0__DMY_16_ 5_16.wav	0.1497	8.5559	3	3	2	2	
65	Spectrogram 1	1	0.000	180.511	1383.DSG_RAWD_HMS_ 2_ 5_ 0__DMY_16_ 5_16.wav	0.1497	8.5559	3	3	2	2	
66	Waveform 1	1	40.459	136.940	1419.DSG_RAWD_HMS_ 5_ 5_ 0__DMY_16_ 5_16.wav	1.8925	0.6910	1	3	2	2	
66	Spectrogram 1	1	40.459	136.940	1419.DSG_RAWD_HMS_ 5_ 5_ 0__DMY_16_ 5_16.wav	1.8925	0.6910	1	3	2	2	
67	Waveform 1	1	0.000	132.271	1422.DSG_RAWD_HMS_ 5_20_ 0__DMY_16_ 5_16.wav	0.2352	1.5236	3	3	2	2	
67	Spectrogram 1	1	0.000	132.271	1422.DSG_RAWD_HMS_ 5_20_ 0__DMY_16_ 5_16.wav	0.2352	1.5236	3	3	2	2	
68	Waveform 1	1	51.352	140.052	1424.DSG_RAWD_HMS_ 5_30_ 0__DMY_16_ 5_16.wav	5.8057	4.3988	1	3	2	2	
68	Spectrogram 1	1	51.352	140.052	1424.DSG_RAWD_HMS_ 5_30_ 0__DMY_16_ 5_16.wav	5.8057	4.3988	1	3	2	2	
69	Waveform 1	1	0.000	172.731	1435.DSG_RAWD_HMS_ 6_25_ 0__DMY_16_ 5_16.wav	0.2352	0.3092	3	1	2	2	
69	Spectrogram 1	1	0.000	172.731	1435.DSG_RAWD_HMS_ 6_25_ 0__DMY_16_ 5_16.wav	0.2352	0.3092	3	1	2	2	
70	Waveform 1	1	48.240	188.292	1435.DSG_RAWD_HMS_ 6_25_ 0__DMY_16_ 5_16.wav	1.7962	1.1753	1	2	2	2	
70	Spectrogram 1	1	48.240	188.292	1435.DSG_RAWD_HMS_ 6_25_ 0__DMY_16_ 5_16.wav	1.7962	1.1753	1	2	2	2	
71	Waveform 1	1	9.337	149.389	1438.DSG_RAWD_HMS_ 6_40_ 0__DMY_16_ 5_16.wav	0.2673	9.2676	3	2	2	2	
71	Spectrogram 1	1	9.337	149.389	1438.DSG_RAWD_HMS_ 6_40_ 0__DMY_16_ 5_16.wav	0.2673	9.2676	3	2	2	2	
72	Waveform 1	1	34.235	146.276	1443.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_16_ 5_16.wav	4.3302	1.3426	1	3	2	2	
72	Spectrogram 1	1	34.235	146.276	1443.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_16_ 5_16.wav	4.3302	1.3426	1	3	2	2	
73	Waveform 1	1	0.000	154.057	1443.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_16_ 5_16.wav	0.1604	5.8759	3	2	2	2	
73	Spectrogram 1	1	0.000	154.057	1443.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_16_ 5_16.wav	0.1604	5.8759	3	2	2	2	
74	Waveform 1	1	0.000	166.506	1443.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_16_ 5_16.wav	0.1497	8.8696	3	3	2	2	
74	Spectrogram 1	1	0.000	166.506	1443.DSG_RAWD_HMS_ 7_ 5_ 0__DMY_16_ 5_16.wav	0.1497	8.8696	3	3	2	2	
75	Waveform 1	1	32.679	122.934	1451.DSG_RAWD_HMS_ 7_45_ 0__DMY_16_ 5_16.wav	1.8176	9.2401	1	3	2	1	
75	Spectrogram 1	1	32.679	122.934	1451.DSG_RAWD_HMS_ 7_45_ 0__DMY_16_ 5_16.wav	1.8176	9.2401	1	3	2	1	
76	Waveform 1	1	0.000	154.057	1459.DSG_RAWD_HMS_ 8_25_ 0__DMY_16_ 5_16.wav	0.2031	4.9883	3	3	2	2	
76	Spectrogram 1	1	0.000	154.057	1459.DSG_RAWD_HMS_ 8_25_ 0__DMY_16_ 5_16.wav	0.2031	4.9883	3	3	2	2	
77	Waveform 1	1	57.577	175.843	1466.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_16_ 5_16.wav	3.8063	6.8133	1	3	2	1	
77	Spectrogram 1	1	57.577	175.843	1466.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_16_ 5_16.wav	3.8063	6.8133	1	3	2	1	
78	Waveform 1	1	70.026	160.282	1470.DSG_RAWD_HMS_ 9_20_ 0__DMY_16_ 5_16.wav	2.1918	8.2548	1	3	2	2	
78	Spectrogram 1	1	70.026	160.282	1470.DSG_RAWD_HMS_ 9_20_ 0__DMY_16_ 5_16.wav	2.1918	8.2548	1	3	2	2	
79	Waveform 1	1	0.000	144.720	1474.DSG_RAWD_HMS_ 9_40_ 0__DMY_16_ 5_16.wav	0.1818	2.2975	3	2	2	2	
79	Spectrogram 1	1	0.000	144.720	1474.DSG_RAWD_HMS_ 9_40_ 0__DMY_16_ 5_16.wav	0.1818	2.2975	3	2	2	2	
80	Waveform 1	1	29.567	135.384	1487.DSG_RAWD_HMS_10_45_ 0__DMY_16_ 5_16.wav	3.2289	1.1900	1	1	2	2	
80	Spectrogram 1	1	29.567	135.384	1487.DSG_RAWD_HMS_10_45_ 0__DMY_16_ 5_16.wav	3.2289	1.1900	1	1	2	2	
81	Waveform 1	1	21.786	200.741	1488.DSG_RAWD_HMS_10_50_ 0__DMY_16_ 5_16.wav	0.1818	5.1562	3	3	2	2	
81	Spectrogram 1	1	21.786	200.741	1488.DSG_RAWD_HMS_10_50_ 0__DMY_16_ 5_16.wav	0.1818	5.1562	3	3	2	2	
82	Waveform 1	1	24.898	144.720	1492.DSG_RAWD_HMS_11_10_ 0__DMY_16_ 5_16.wav	1.5182	9.0890	1	2	2	1	
82	Spectrogram 1	1	24.898	144.720	1492.DSG_RAWD_HMS_11_10_ 0__DMY_16_ 5_16.wav	1.5182	9.0890	1	2	2	1	
83	Waveform 1	1	0.000	185.180	1494.DSG_RAWD_HMS_11_20_ 0__DMY_16_ 5_16.wav	0.2459	2.6301	3	2	2	2	
83	Spectrogram 1	1	0.000	185.180	1494.DSG_RAWD_HMS_11_20_ 0__DMY_16_ 5_16.wav	0.2459	2.6301	3	2	2	2	
84	Waveform 1	1	31.123	157.169	1498.DSG_RAWD_HMS_11_40_ 0__DMY_16_ 5_16.wav	2.6409	6.6591	1	3	2	2	
84	Spectrogram 1	1	31.123	157.169	1498.DSG_RAWD_HMS_11_40_ 0__DMY_16_ 5_16.wav	2.6409	6.6591	1	3	2	2	
85	Waveform 1	1	43.572	146.276	1499.DSG_RAWD_HMS_11_45_ 0__DMY_16_ 5_16.wav	5.8271	0.0082	1	3	2	1	
85	Spectrogram 1	1	43.572	146.276	1499.DSG_RAWD_HMS_11_45_ 0__DMY_16_ 5_16.wav	5.8271	0.0082	1	3	2	1	
