Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
13	Waveform 1	1	26.454	175.843	2969.DSG_RAWD_HMS_16_15_ 0__DMY_ 2_ 1_16.wav	10.6357	0.0086	6	3	1	1	
13	Spectrogram 1	1	26.454	175.843	2969.DSG_RAWD_HMS_16_15_ 0__DMY_ 2_ 1_16.wav	10.6357	0.0086	6	3	1	1	
14	Waveform 1	1	45.906	152.501	2970.DSG_RAWD_HMS_16_20_ 0__DMY_ 2_ 1_16.wav	1.9729	4.7456	1	3	2	2	
14	Spectrogram 1	1	45.906	152.501	2970.DSG_RAWD_HMS_16_20_ 0__DMY_ 2_ 1_16.wav	1.9729	4.7456	1	3	2	2	
15	Waveform 1	1	35.791	171.175	2971.DSG_RAWD_HMS_16_25_ 0__DMY_ 2_ 1_16.wav	1.9276	6.0054	1	3	2	2	
15	Spectrogram 1	1	35.791	171.175	2971.DSG_RAWD_HMS_16_25_ 0__DMY_ 2_ 1_16.wav	1.9276	6.0054	1	3	2	2	
16	Waveform 1	1	40.459	175.843	2977.DSG_RAWD_HMS_16_55_ 0__DMY_ 2_ 1_16.wav	1.5269	6.8820	1	2	2	2	
16	Spectrogram 1	1	40.459	175.843	2977.DSG_RAWD_HMS_16_55_ 0__DMY_ 2_ 1_16.wav	1.5269	6.8820	1	2	2	2	
17	Waveform 1	1	32.679	186.736	2977.DSG_RAWD_HMS_16_55_ 0__DMY_ 2_ 1_16.wav	1.2170	9.4370	1	2	2	1	
17	Spectrogram 1	1	32.679	186.736	2977.DSG_RAWD_HMS_16_55_ 0__DMY_ 2_ 1_16.wav	1.2170	9.4370	1	2	2	1	
18	Waveform 1	1	43.572	189.848	2980.DSG_RAWD_HMS_17_10_ 0__DMY_ 2_ 1_16.wav	7.4231	3.2119	6	3	1	1	
18	Spectrogram 1	1	43.572	189.848	2980.DSG_RAWD_HMS_17_10_ 0__DMY_ 2_ 1_16.wav	7.4231	3.2119	6	3	1	1	
19	Waveform 1	1	43.572	154.057	2989.DSG_RAWD_HMS_17_55_ 0__DMY_ 2_ 1_16.wav	1.8444	0.9627	1	3	2	2	
19	Spectrogram 1	1	43.572	154.057	2989.DSG_RAWD_HMS_17_55_ 0__DMY_ 2_ 1_16.wav	1.8444	0.9627	1	3	2	2	
20	Waveform 1	1	36.569	178.177	2998.DSG_RAWD_HMS_18_40_ 0__DMY_ 2_ 1_16.wav	4.7131	0.0098	1	2	2	1	
20	Spectrogram 1	1	36.569	178.177	2998.DSG_RAWD_HMS_18_40_ 0__DMY_ 2_ 1_16.wav	4.7131	0.0098	1	2	2	1	
