Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
20	Spectrogram 1	1	37.347	790.516	2072.DSG_RAWD_HMS_ 9_45_ 0__DMY_17_ 9_15.wav	5.0365	0.0330	8	2	1	2	
21	Waveform 1	1	361.023	896.333	2072.DSG_RAWD_HMS_ 9_45_ 0__DMY_17_ 9_15.wav	3.8222	4.5404	8	2	1	2	
21	Spectrogram 1	1	361.023	896.333	2072.DSG_RAWD_HMS_ 9_45_ 0__DMY_17_ 9_15.wav	3.8222	4.5404	8	2	1	2	
22	Waveform 1	1	379.696	1568.582	2073.DSG_RAWD_HMS_ 9_50_ 0__DMY_17_ 9_15.wav	0.1881	4.9015	8	1	2	2	
22	Spectrogram 1	1	379.696	1568.582	2073.DSG_RAWD_HMS_ 9_50_ 0__DMY_17_ 9_15.wav	0.1881	4.9015	8	1	2	2	
23	Waveform 1	1	56.021	616.229	2073.DSG_RAWD_HMS_ 9_50_ 0__DMY_17_ 9_15.wav	1.1458	10.6380	8	3	2	1	
23	Spectrogram 1	1	56.021	616.229	2073.DSG_RAWD_HMS_ 9_50_ 0__DMY_17_ 9_15.wav	1.1458	10.6380	8	3	2	1	
24	Waveform 1	1	186.736	1325.825	2074.DSG_RAWD_HMS_ 9_55_ 0__DMY_17_ 9_15.wav	3.7880	9.2527	8	2	2	2	
24	Spectrogram 1	1	186.736	1325.825	2074.DSG_RAWD_HMS_ 9_55_ 0__DMY_17_ 9_15.wav	3.7880	9.2527	8	2	2	2	
25	Waveform 1	1	99.593	796.740	2075.DSG_RAWD_HMS_10_ 0_ 0__DMY_17_ 9_15.wav	0.8123	8.1057	8	1	2	2	
25	Spectrogram 1	1	99.593	796.740	2075.DSG_RAWD_HMS_10_ 0_ 0__DMY_17_ 9_15.wav	0.8123	8.1057	8	1	2	2	
26	Waveform 1	1	248.981	1213.784	2079.DSG_RAWD_HMS_10_20_ 0__DMY_17_ 9_15.wav	4.7415	2.0465	8	3	2	2	
26	Spectrogram 1	1	248.981	1213.784	2079.DSG_RAWD_HMS_10_20_ 0__DMY_17_ 9_15.wav	4.7415	2.0465	8	3	2	2	
27	Waveform 1	1	0.000	759.393	2082.DSG_RAWD_HMS_10_35_ 0__DMY_17_ 9_15.wav	1.3254	1.5721	8	1	2	2	
27	Spectrogram 1	1	0.000	759.393	2082.DSG_RAWD_HMS_10_35_ 0__DMY_17_ 9_15.wav	1.3254	1.5721	8	1	2	2	
28	Waveform 1	1	43.572	578.881	2083.DSG_RAWD_HMS_10_40_ 0__DMY_17_ 9_15.wav	0.3591	9.8775	8	2	2	2	
28	Spectrogram 1	1	43.572	578.881	2083.DSG_RAWD_HMS_10_40_ 0__DMY_17_ 9_15.wav	0.3591	9.8775	8	2	2	2	
29	Waveform 1	1	398.370	1518.786	2090.DSG_RAWD_HMS_11_15_ 0__DMY_17_ 9_15.wav	0.1710	2.4632	8	1	2	2	
29	Spectrogram 1	1	398.370	1518.786	2090.DSG_RAWD_HMS_11_15_ 0__DMY_17_ 9_15.wav	0.1710	2.4632	8	1	2	2	
30	Waveform 1	1	342.349	1444.091	2090.DSG_RAWD_HMS_11_15_ 0__DMY_17_ 9_15.wav	0.2394	3.2242	8	1	2	2	
30	Spectrogram 1	1	342.349	1444.091	2090.DSG_RAWD_HMS_11_15_ 0__DMY_17_ 9_15.wav	0.2394	3.2242	8	1	2	2	
31	Waveform 1	1	342.349	1325.825	2090.DSG_RAWD_HMS_11_15_ 0__DMY_17_ 9_15.wav	0.1967	5.6185	8	1	2	2	
31	Spectrogram 1	1	342.349	1325.825	2090.DSG_RAWD_HMS_11_15_ 0__DMY_17_ 9_15.wav	0.1967	5.6185	8	1	2	2	
32	Waveform 1	1	0.000	5000.000	2095.DSG_RAWD_HMS_11_40_ 0__DMY_17_ 9_15.wav	3.8393	6.6691	8	1	2	1	
32	Spectrogram 1	1	0.000	5000.000	2095.DSG_RAWD_HMS_11_40_ 0__DMY_17_ 9_15.wav	3.8393	6.6691	8	1	2	1	
