Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
36	Spectrogram 1	1	46.7	209.4	0061.DSG_RAWD_HMS_ 7_10_ 0__DMY_27_ 1_16.wav	5.5813	2.1447	7	3	2	2	
37	Spectrogram 1	1	37.0	236.8	0062.DSG_RAWD_HMS_ 7_15_ 0__DMY_27_ 1_16.wav	4.9894	5.2109	7	3	2	2	
38	Spectrogram 1	1	48.3	241.6	0063.DSG_RAWD_HMS_ 7_20_ 0__DMY_27_ 1_16.wav	5.4630	0.3456	7	3	2	2	
39	Spectrogram 1	1	40.3	222.3	0064.DSG_RAWD_HMS_ 7_25_ 0__DMY_27_ 1_16.wav	4.7695	0.7065	7	3	2	2	
40	Spectrogram 1	1	32.2	206.2	0065.DSG_RAWD_HMS_ 7_30_ 0__DMY_27_ 1_16.wav	4.8710	0.2201	7	3	2	2	
41	Spectrogram 1	1	38.7	228.7	0067.DSG_RAWD_HMS_ 7_40_ 0__DMY_27_ 1_16.wav	5.3953	0.6022	7	3	2	2	
42	Spectrogram 1	1	33.8	206.2	0068.DSG_RAWD_HMS_ 7_45_ 0__DMY_27_ 1_16.wav	6.2917	1.8420	7	3	2	2	
43	Spectrogram 1	1	33.8	193.3	0071.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_27_ 1_16.wav	3.7040	0.3008	7	3	2	2	
44	Spectrogram 1	1	29.0	167.5	0071.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_27_ 1_16.wav	4.3805	6.2035	7	3	1	2	
45	Spectrogram 1	1	53.2	225.5	0082.DSG_RAWD_HMS_ 8_55_ 0__DMY_27_ 1_16.wav	7.2557	1.3709	7	3	2	2	
46	Spectrogram 1	1	58.0	232.0	0083.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_27_ 1_16.wav	6.7991	0.7672	7	3	2	2	
47	Spectrogram 1	1	45.1	190.1	0087.DSG_RAWD_HMS_ 9_20_ 0__DMY_27_ 1_16.wav	3.2135	0.1445	7	3	2	2	
48	Spectrogram 1	1	54.8	186.9	0089.DSG_RAWD_HMS_ 9_30_ 0__DMY_27_ 1_16.wav	5.4122	3.8247	7	3	2	2	
49	Spectrogram 1	1	33.8	204.6	0098.DSG_RAWD_HMS_10_15_ 0__DMY_27_ 1_16.wav	6.3086	0.6225	7	3	2	2	
50	Spectrogram 1	1	37.0	193.3	0100.DSG_RAWD_HMS_10_25_ 0__DMY_27_ 1_16.wav	4.9048	0.2440	7	3	2	2	
51	Spectrogram 1	1	35.4	186.9	0101.DSG_RAWD_HMS_10_30_ 0__DMY_27_ 1_16.wav	6.9175	3.4790	7	3	2	2	
52	Spectrogram 1	1	33.8	177.2	0105.DSG_RAWD_HMS_10_50_ 0__DMY_27_ 1_16.wav	2.8583	5.9514	7	3	2	2	
53	Spectrogram 1	1	32.2	214.2	0108.DSG_RAWD_HMS_11_ 5_ 0__DMY_27_ 1_16.wav	5.2938	0.5544	7	3	2	2	
54	Spectrogram 1	1	35.4	199.7	0109.DSG_RAWD_HMS_11_10_ 0__DMY_27_ 1_16.wav	5.6659	0.3900	7	3	2	2	
55	Spectrogram 1	1	40.3	215.9	0111.DSG_RAWD_HMS_11_20_ 0__DMY_27_ 1_16.wav	7.4080	1.4487	7	3	2	2	
56	Spectrogram 1	1	37.0	198.1	0112.DSG_RAWD_HMS_11_25_ 0__DMY_27_ 1_16.wav	6.9851	3.3311	7	3	2	2	
57	Spectrogram 1	1	59.6	191.7	0113.DSG_RAWD_HMS_11_30_ 0__DMY_27_ 1_16.wav	3.5856	4.3001	7	3	2	2	
58	Spectrogram 1	1	37.0	185.2	0116.DSG_RAWD_HMS_11_45_ 0__DMY_27_ 1_16.wav	4.2452	5.2453	7	3	2	2	
59	Spectrogram 1	1	33.8	156.2	0121.DSG_RAWD_HMS_12_10_ 0__DMY_27_ 1_16.wav	5.4122	3.2585	7	3	2	2	
60	Spectrogram 1	1	40.3	165.9	0122.DSG_RAWD_HMS_12_15_ 0__DMY_27_ 1_16.wav	3.1966	4.4469	7	3	2	2	
61	Spectrogram 1	1	38.7	201.4	0124.DSG_RAWD_HMS_12_25_ 0__DMY_27_ 1_16.wav	10.3509	0.1951	7	3	2	2	
62	Spectrogram 1	1	32.2	199.7	0125.DSG_RAWD_HMS_12_30_ 0__DMY_27_ 1_16.wav	6.9344	1.2828	7	3	2	2	
63	Spectrogram 1	1	40.3	270.6	0128.DSG_RAWD_HMS_12_45_ 0__DMY_27_ 1_16.wav	5.3446	0.3167	7	3	2	2	
64	Spectrogram 1	1	40.3	259.3	0129.DSG_RAWD_HMS_12_50_ 0__DMY_27_ 1_16.wav	4.1606	1.2181	7	3	2	2	
65	Spectrogram 1	1	38.7	206.2	0131.DSG_RAWD_HMS_13_ 0_ 0__DMY_27_ 1_16.wav	4.8879	0.2808	7	3	2	2	
66	Spectrogram 1	1	35.4	223.9	0133.DSG_RAWD_HMS_13_10_ 0__DMY_27_ 1_16.wav	5.0232	4.2820	7	3	2	2	
67	Spectrogram 1	1	41.9	238.4	0135.DSG_RAWD_HMS_13_20_ 0__DMY_27_ 1_16.wav	4.9556	0.6308	7	3	2	2	
68	Spectrogram 1	1	51.5	215.9	0136.DSG_RAWD_HMS_13_25_ 0__DMY_27_ 1_16.wav	5.1416	0.4922	7	3	2	2	
69	Spectrogram 1	1	45.1	219.1	0137.DSG_RAWD_HMS_13_30_ 0__DMY_27_ 1_16.wav	4.0084	0.6155	7	3	2	2	
70	Spectrogram 1	1	46.7	214.2	0138.DSG_RAWD_HMS_13_35_ 0__DMY_27_ 1_16.wav	7.4418	0.2654	7	3	2	2	
71	Spectrogram 1	1	45.1	174.0	0139.DSG_RAWD_HMS_13_40_ 0__DMY_27_ 1_16.wav	4.9217	4.3631	7	3	2	2	
72	Spectrogram 1	1	35.4	185.2	0140.DSG_RAWD_HMS_13_45_ 0__DMY_27_ 1_16.wav	4.2959	0.3265	7	3	2	2	
73	Spectrogram 1	1	35.4	175.6	0140.DSG_RAWD_HMS_13_45_ 0__DMY_27_ 1_16.wav	3.2812	7.1926	7	3	2	2	
74	Spectrogram 1	1	43.5	178.8	0141.DSG_RAWD_HMS_13_50_ 0__DMY_27_ 1_16.wav	4.6511	0.2132	7	3	2	2	
75	Spectrogram 1	1	45.1	169.1	0141.DSG_RAWD_HMS_13_50_ 0__DMY_27_ 1_16.wav	5.0401	5.8953	7	3	2	2	
76	Spectrogram 1	1	37.0	174.0	0142.DSG_RAWD_HMS_13_55_ 0__DMY_27_ 1_16.wav	5.9873	0.2646	7	3	2	2	
77	Spectrogram 1	1	58.0	190.1	0143.DSG_RAWD_HMS_14_ 0_ 0__DMY_27_ 1_16.wav	2.6554	0.2701	7	3	2	2	
78	Spectrogram 1	1	48.3	206.2	0144.DSG_RAWD_HMS_14_ 5_ 0__DMY_27_ 1_16.wav	6.1564	4.2996	7	3	2	2	
79	Spectrogram 1	1	53.2	199.7	0145.DSG_RAWD_HMS_14_10_ 0__DMY_27_ 1_16.wav	7.8139	2.6981	7	3	2	2.	
80	Spectrogram 1	1	48.3	174.0	0146.DSG_RAWD_HMS_14_15_ 0__DMY_27_ 1_16.wav	4.9556	5.5785	7	3	2	2	
81	Spectrogram 1	1	30.6	174.0	0147.DSG_RAWD_HMS_14_20_ 0__DMY_27_ 1_16.wav	6.6638	0.3402	7	3	2	2	
82	Spectrogram 1	1	38.7	193.3	0148.DSG_RAWD_HMS_14_25_ 0__DMY_27_ 1_16.wav	4.4989	0.2947	7	3	2	2	
83	Spectrogram 1	1	53.2	193.3	0151.DSG_RAWD_HMS_14_40_ 0__DMY_27_ 1_16.wav	5.1585	0.4623	7	3	2	2	
84	Spectrogram 1	1	45.1	190.1	0151.DSG_RAWD_HMS_14_40_ 0__DMY_27_ 1_16.wav	4.5666	5.9421	7	3	2	2	
85	Spectrogram 1	1	43.5	183.6	0152.DSG_RAWD_HMS_14_45_ 0__DMY_27_ 1_16.wav	3.9915	0.1965	7	3	2	2	
86	Spectrogram 1	1	46.7	178.8	0152.DSG_RAWD_HMS_14_45_ 0__DMY_27_ 1_16.wav	3.8562	6.7757	7	3	2	2	
87	Spectrogram 1	1	43.5	199.7	0156.DSG_RAWD_HMS_15_ 5_ 0__DMY_27_ 1_16.wav	5.2431	0.1831	7	3	2	2	
88	Spectrogram 1	1	51.5	193.3	0156.DSG_RAWD_HMS_15_ 5_ 0__DMY_27_ 1_16.wav	4.9048	5.6122	7	3	2	2	
89	Spectrogram 1	1	37.0	186.9	0157.DSG_RAWD_HMS_15_10_ 0__DMY_27_ 1_16.wav	10.5707	0.0526	7	3	1	2	
90	Spectrogram 1	1	33.8	177.2	0158.DSG_RAWD_HMS_15_15_ 0__DMY_27_ 1_16.wav	5.7674	0.1757	7	3	2	2	
91	Spectrogram 1	1	43.5	167.5	0158.DSG_RAWD_HMS_15_15_ 0__DMY_27_ 1_16.wav	4.3805	6.1461	7	3	2	2	
92	Spectrogram 1	1	46.7	198.1	0165.DSG_RAWD_HMS_15_50_ 0__DMY_27_ 1_16.wav	4.7019	0.1267	7	3	2	2	
93	Spectrogram 1	1	37.0	194.9	0167.DSG_RAWD_HMS_16_ 0_ 0__DMY_27_ 1_16.wav	5.2938	2.9442	7	3	2	2	
94	Spectrogram 1	1	43.5	201.4	0168.DSG_RAWD_HMS_16_ 5_ 0__DMY_27_ 1_16.wav	4.5666	5.9763	7	3	2	2	
95	Spectrogram 1	1	35.4	194.9	0169.DSG_RAWD_HMS_16_10_ 0__DMY_27_ 1_16.wav	6.1395	0.1808	7	3	2	2	
96	Spectrogram 1	1	43.5	186.9	0169.DSG_RAWD_HMS_16_10_ 0__DMY_27_ 1_16.wav	4.0422	6.5224	7	3	2	2	
97	Spectrogram 1	1	56.4	198.1	0170.DSG_RAWD_HMS_16_15_ 0__DMY_27_ 1_16.wav	3.3488	7.2718	7	3	1	2	
98	Spectrogram 1	1	51.5	223.9	0171.DSG_RAWD_HMS_16_20_ 0__DMY_27_ 1_16.wav	4.0084	1.1374	7	3	2	2	
99	Spectrogram 1	1	35.4	191.7	0178.DSG_RAWD_HMS_16_55_ 0__DMY_27_ 1_16.wav	6.8498	0.7158	7	3	2	2	
100	Spectrogram 1	1	41.9	203.0	0180.DSG_RAWD_HMS_17_ 5_ 0__DMY_27_ 1_16.wav	10.5707	0.0498	7	3	1	2	
101	Spectrogram 1	1	43.5	193.3	0181.DSG_RAWD_HMS_17_10_ 0__DMY_27_ 1_16.wav	7.2557	0.0378	7	3	1	2	
102	Spectrogram 1	1	48.3	214.2	0182.DSG_RAWD_HMS_17_15_ 0__DMY_27_ 1_16.wav	10.4185	0.1273	7	3	1	2	
103	Spectrogram 1	1	51.5	204.6	0183.DSG_RAWD_HMS_17_20_ 0__DMY_27_ 1_16.wav	5.4460	0.0477	7	3	1	2	
104	Spectrogram 1	1	40.3	230.3	0184.DSG_RAWD_HMS_17_25_ 0__DMY_27_ 1_16.wav	6.6469	3.9425	7	3	1	2	
105	Spectrogram 1	1	29.0	235.2	0186.DSG_RAWD_HMS_17_35_ 0__DMY_27_ 1_16.wav	10.5200	0.0800	7	3	1	2	
106	Spectrogram 1	1	32.2	227.1	0187.DSG_RAWD_HMS_17_40_ 0__DMY_27_ 1_16.wav	6.5623	0.1016	7	3	1	2	
107	Spectrogram 1	1	46.7	217.5	0188.DSG_RAWD_HMS_17_45_ 0__DMY_27_ 1_16.wav	3.6702	1.4766	7	3	2	2	
108	Spectrogram 1	1	33.8	212.6	0189.DSG_RAWD_HMS_17_50_ 0__DMY_27_ 1_16.wav	6.0718	4.2721	7	3	2	2	
109	Spectrogram 1	1	41.9	215.9	0190.DSG_RAWD_HMS_17_55_ 0__DMY_27_ 1_16.wav	8.8625	0.3872	7	3	2	2	
110	Spectrogram 1	1	45.1	225.5	0192.DSG_RAWD_HMS_18_ 5_ 0__DMY_27_ 1_16.wav	10.4523	0.0760	7	3	1	2	
111	Spectrogram 1	1	43.5	220.7	0193.DSG_RAWD_HMS_18_10_ 0__DMY_27_ 1_16.wav	10.4862	0.0810	7	3	1	2	
112	Spectrogram 1	1	53.2	217.5	0194.DSG_RAWD_HMS_18_15_ 0__DMY_27_ 1_16.wav	6.4947	0.0521	7	3	1	2	
113	Spectrogram 1	1	40.3	198.1	0195.DSG_RAWD_HMS_18_20_ 0__DMY_27_ 1_16.wav	5.2262	5.3338	7	3	1	2	
114	Spectrogram 1	1	38.7	198.1	0196.DSG_RAWD_HMS_18_25_ 0__DMY_27_ 1_16.wav	5.1078	0.1469	7	3	1	2	
115	Spectrogram 1	1	37.0	238.4	0197.DSG_RAWD_HMS_18_30_ 0__DMY_27_ 1_16.wav	10.5200	0.0503	7	3	1	2	
116	Spectrogram 1	1	40.3	232.0	0198.DSG_RAWD_HMS_18_35_ 0__DMY_27_ 1_16.wav	5.4630	0.0557	7	3	1	2	
117	Spectrogram 1	1	37.0	236.8	0199.DSG_RAWD_HMS_18_40_ 0__DMY_27_ 1_16.wav	8.5750	2.0053	7	3	1	2	
118	Spectrogram 1	1	54.8	244.8	0200.DSG_RAWD_HMS_18_45_ 0__DMY_27_ 1_16.wav	5.0232	1.6721	7	3	2	2	
119	Spectrogram 1	1	32.2	248.1	0201.DSG_RAWD_HMS_18_50_ 0__DMY_27_ 1_16.wav	10.5707	0.0198	7	3	1	2	
120	Spectrogram 1	1	38.7	244.8	0202.DSG_RAWD_HMS_18_55_ 0__DMY_27_ 1_16.wav	10.4523	0.0927	7	3	1	2	
121	Spectrogram 1	1	48.3	236.8	0203.DSG_RAWD_HMS_19_ 0_ 0__DMY_27_ 1_16.wav	10.4523	0.1653	7	3	1	2	
122	Spectrogram 1	1	38.7	225.5	0204.DSG_RAWD_HMS_19_ 5_ 0__DMY_27_ 1_16.wav	3.0275	3.2989	7	3	2	2	
123	Spectrogram 1	1	41.9	249.7	0208.DSG_RAWD_HMS_19_25_ 0__DMY_27_ 1_16.wav	6.8329	3.4547	7	3	2	2	
124	Spectrogram 1	1	41.9	228.7	0210.DSG_RAWD_HMS_19_35_ 0__DMY_27_ 1_16.wav	3.5518	0.0651	7	3	1	2	
125	Spectrogram 1	1	45.1	251.3	0211.DSG_RAWD_HMS_19_40_ 0__DMY_27_ 1_16.wav	4.8372	0.0698	7	3	1	2	
126	Spectrogram 1	1	25.6	240.5	0213.DSG_RAWD_HMS_19_50_ 0__DMY_27_ 1_16.wav	10.3665	0.1784	7	3	1	2	
127	Spectrogram 1	1	45.1	236.0	0216.DSG_RAWD_HMS_20_ 5_ 0__DMY_27_ 1_16.wav	10.4766	0.0669	7	3	1	2	
128	Spectrogram 1	1	40.6	227.0	0217.DSG_RAWD_HMS_20_10_ 0__DMY_27_ 1_16.wav	10.4766	0.0572	7	3	1	2	
129	Spectrogram 1	1	43.6	224.0	0218.DSG_RAWD_HMS_20_15_ 0__DMY_27_ 1_16.wav	4.4046	0.0739	7	3	1	2	
130	Spectrogram 1	1	39.1	217.9	0218.DSG_RAWD_HMS_20_15_ 0__DMY_27_ 1_16.wav	5.8990	4.7145	7	3	1	2	
131	Spectrogram 1	1	36.1	214.9	0219.DSG_RAWD_HMS_20_20_ 0__DMY_27_ 1_16.wav	6.8271	0.1755	7	3	1	2	
132	Spectrogram 1	1	39.1	222.5	0220.DSG_RAWD_HMS_20_25_ 0__DMY_27_ 1_16.wav	10.5395	0.0380	7	3	1	2	
133	Spectrogram 1	1	42.1	216.4	0221.DSG_RAWD_HMS_20_30_ 0__DMY_27_ 1_16.wav	10.5081	0.0745	7	3	1	2	
134	Spectrogram 1	1	39.1	198.4	0227.DSG_RAWD_HMS_21_ 0_ 0__DMY_27_ 1_16.wav	7.5507	0.0254	7	3	1	2	
135	Spectrogram 1	1	36.1	224.0	0228.DSG_RAWD_HMS_21_ 5_ 0__DMY_27_ 1_16.wav	3.3349	2.9417	7	3	2	2	
136	Spectrogram 1	1	45.1	222.5	0230.DSG_RAWD_HMS_21_15_ 0__DMY_27_ 1_16.wav	8.8878	0.1173	7	3	1	2	
137	Spectrogram 1	1	33.1	201.4	0231.DSG_RAWD_HMS_21_20_ 0__DMY_27_ 1_16.wav	3.2405	7.3626	7	3	1	2	
138	Spectrogram 1	1	34.6	214.9	0232.DSG_RAWD_HMS_21_25_ 0__DMY_27_ 1_16.wav	5.6630	0.4254	7	3	2	2	
139	Spectrogram 1	1	34.6	213.4	0232.DSG_RAWD_HMS_21_25_ 0__DMY_27_ 1_16.wav	3.7439	6.8328	7	3	1	2	
140	Spectrogram 1	1	40.6	210.4	0233.DSG_RAWD_HMS_21_30_ 0__DMY_27_ 1_16.wav	7.9912	0.0686	7	3	1	2	
141	Spectrogram 1	1	36.1	192.4	0234.DSG_RAWD_HMS_21_35_ 0__DMY_27_ 1_16.wav	4.0900	4.2739	7	3	2	2	
142	Spectrogram 1	1	34.6	204.4	0236.DSG_RAWD_HMS_21_45_ 0__DMY_27_ 1_16.wav	3.3349	0.0495	7	3	1	2	
143	Spectrogram 1	1	40.6	192.4	0242.DSG_RAWD_HMS_22_15_ 0__DMY_27_ 1_16.wav	5.8046	0.0956	7	3	1	2	
144	Spectrogram 1	1	39.1	186.4	0244.DSG_RAWD_HMS_22_25_ 0__DMY_27_ 1_16.wav	6.3552	0.0557	7	3	1	2	
145	Spectrogram 1	1	43.6	233.0	0247.DSG_RAWD_HMS_22_40_ 0__DMY_27_ 1_16.wav	6.1979	0.0730	7	3	1	2	
146	Spectrogram 1	1	40.6	228.5	0247.DSG_RAWD_HMS_22_40_ 0__DMY_27_ 1_16.wav	3.1461	7.4242	7	3	1	2	
147	Spectrogram 1	1	34.6	227.0	0248.DSG_RAWD_HMS_22_45_ 0__DMY_27_ 1_16.wav	10.4609	0.1409	7	3	1	2	
148	Spectrogram 1	1	37.6	222.5	0249.DSG_RAWD_HMS_22_50_ 0__DMY_27_ 1_16.wav	5.6788	0.1095	7	3	1	2	
149	Spectrogram 1	1	34.6	234.5	0250.DSG_RAWD_HMS_22_55_ 0__DMY_27_ 1_16.wav	10.1934	0.1095	7	3	1	2	
150	Spectrogram 1	1	33.1	201.4	0065.DSG_RAWD_HMS_ 7_30_ 0__DMY_27_ 1_16.wav	5.2776	5.3077	7	3	1	2	
151	Spectrogram 1	1	45.1	236.0	0063.DSG_RAWD_HMS_ 7_20_ 0__DMY_27_ 1_16.wav	3.8225	6.1313	7	3	2	2	
