Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
11	Waveform 1	1	46.684	136.940	1034.DSG_RAWD_HMS_21_ 0_ 0__DMY_14_ 5_16.wav	3.0583	6.3901	1	3	2	2	
11	Spectrogram 1	1	46.684	136.940	1034.DSG_RAWD_HMS_21_ 0_ 0__DMY_14_ 5_16.wav	3.0583	6.3901	1	3	2	2	
12	Waveform 1	1	31.123	160.282	1035.DSG_RAWD_HMS_21_ 5_ 0__DMY_14_ 5_16.wav	3.1332	2.7127	1	3	2	2	
12	Spectrogram 1	1	31.123	160.282	1035.DSG_RAWD_HMS_21_ 5_ 0__DMY_14_ 5_16.wav	3.1332	2.7127	1	3	2	2	
13	Waveform 1	1	31.123	143.164	1036.DSG_RAWD_HMS_21_10_ 0__DMY_14_ 5_16.wav	2.6199	4.3607	1	3	2	2	
13	Spectrogram 1	1	31.123	143.164	1036.DSG_RAWD_HMS_21_10_ 0__DMY_14_ 5_16.wav	2.6199	4.3607	1	3	2	2	
14	Waveform 1	1	0.000	196.073	1037.DSG_RAWD_HMS_21_15_ 0__DMY_14_ 5_16.wav	0.1069	7.6341	3	3	2	2	
14	Spectrogram 1	1	0.000	196.073	1037.DSG_RAWD_HMS_21_15_ 0__DMY_14_ 5_16.wav	0.1069	7.6341	3	3	2	2	
15	Waveform 1	1	28.010	140.052	1041.DSG_RAWD_HMS_21_35_ 0__DMY_14_ 5_16.wav	2.3953	6.7832	1	3	2	2	
15	Spectrogram 1	1	28.010	140.052	1041.DSG_RAWD_HMS_21_35_ 0__DMY_14_ 5_16.wav	2.3953	6.7832	1	3	2	2	
16	Waveform 1	1	0.000	169.618	1045.DSG_RAWD_HMS_21_55_ 0__DMY_14_ 5_16.wav	0.1497	5.0675	3	3	2	2	
16	Spectrogram 1	1	0.000	169.618	1045.DSG_RAWD_HMS_21_55_ 0__DMY_14_ 5_16.wav	0.1497	5.0675	3	3	2	2	
17	Waveform 1	1	35.791	158.726	1046.DSG_RAWD_HMS_22_ 0_ 0__DMY_14_ 5_16.wav	2.8552	6.1059	1	3	2	2	
17	Spectrogram 1	1	35.791	158.726	1046.DSG_RAWD_HMS_22_ 0_ 0__DMY_14_ 5_16.wav	2.8552	6.1059	1	3	2	2	
18	Waveform 1	1	26.454	112.042	1047.DSG_RAWD_HMS_22_ 5_ 0__DMY_14_ 5_16.wav	3.6465	3.2519	1	2	2	2	
18	Spectrogram 1	1	26.454	112.042	1047.DSG_RAWD_HMS_22_ 5_ 0__DMY_14_ 5_16.wav	3.6465	3.2519	1	2	2	2	
19	Waveform 1	1	0.000	210.078	1048.DSG_RAWD_HMS_22_10_ 0__DMY_14_ 5_16.wav	0.4064	5.1672	3	1	2	2	
19	Spectrogram 1	1	0.000	210.078	1048.DSG_RAWD_HMS_22_10_ 0__DMY_14_ 5_16.wav	0.4064	5.1672	3	1	2	2	
20	Waveform 1	1	0.000	158.726	1049.DSG_RAWD_HMS_22_15_ 0__DMY_14_ 5_16.wav	0.2994	9.3602	3	2	2	2	
20	Spectrogram 1	1	0.000	158.726	1049.DSG_RAWD_HMS_22_15_ 0__DMY_14_ 5_16.wav	0.2994	9.3602	3	2	2	2	
21	Waveform 1	1	1.556	149.389	1049.DSG_RAWD_HMS_22_15_ 0__DMY_14_ 5_16.wav	0.1283	10.5258	3	1	2	1	
21	Spectrogram 1	1	1.556	149.389	1049.DSG_RAWD_HMS_22_15_ 0__DMY_14_ 5_16.wav	0.1283	10.5258	3	1	2	1	
22	Waveform 1	1	24.898	127.603	1050.DSG_RAWD_HMS_22_20_ 0__DMY_14_ 5_16.wav	3.7748	3.0094	1	2	2	2	
22	Spectrogram 1	1	24.898	127.603	1050.DSG_RAWD_HMS_22_20_ 0__DMY_14_ 5_16.wav	3.7748	3.0094	1	2	2	2	
23	Waveform 1	1	35.791	166.506	1055.DSG_RAWD_HMS_22_45_ 0__DMY_14_ 5_16.wav	4.0528	1.4433	1	2	2	2	
23	Spectrogram 1	1	35.791	166.506	1055.DSG_RAWD_HMS_22_45_ 0__DMY_14_ 5_16.wav	4.0528	1.4433	1	2	2	2	
24	Waveform 1	1	42.016	144.720	1057.DSG_RAWD_HMS_22_55_ 0__DMY_14_ 5_16.wav	3.1546	4.6750	1	3	2	2	
24	Spectrogram 1	1	42.016	144.720	1057.DSG_RAWD_HMS_22_55_ 0__DMY_14_ 5_16.wav	3.1546	4.6750	1	3	2	2	
25	Waveform 1	1	0.000	155.613	1058.DSG_RAWD_HMS_23_ 0_ 0__DMY_14_ 5_16.wav	0.1818	7.0181	3	2	2	2	
25	Spectrogram 1	1	0.000	155.613	1058.DSG_RAWD_HMS_23_ 0_ 0__DMY_14_ 5_16.wav	0.1818	7.0181	3	2	2	2	
26	Waveform 1	1	49.796	147.833	1058.DSG_RAWD_HMS_23_ 0_ 0__DMY_14_ 5_16.wav	2.9621	7.5848	1	2	2	2	
26	Spectrogram 1	1	49.796	147.833	1058.DSG_RAWD_HMS_23_ 0_ 0__DMY_14_ 5_16.wav	2.9621	7.5848	1	2	2	2	
27	Waveform 1	1	0.000	175.843	1060.DSG_RAWD_HMS_23_10_ 0__DMY_14_ 5_16.wav	0.3636	3.3418	3	1	2	2	
27	Spectrogram 1	1	0.000	175.843	1060.DSG_RAWD_HMS_23_10_ 0__DMY_14_ 5_16.wav	0.3636	3.3418	3	1	2	2	
28	Waveform 1	1	29.567	178.955	1061.DSG_RAWD_HMS_23_15_ 0__DMY_14_ 5_16.wav	2.8766	10.6466	1	2	2	1	
28	Spectrogram 1	1	29.567	178.955	1061.DSG_RAWD_HMS_23_15_ 0__DMY_14_ 5_16.wav	2.8766	10.6466	1	2	2	1	
29	Waveform 1	1	34.235	177.399	1064.DSG_RAWD_HMS_23_30_ 0__DMY_14_ 5_16.wav	5.2719	1.0366	2	2	2	2	
29	Spectrogram 1	1	34.235	177.399	1064.DSG_RAWD_HMS_23_30_ 0__DMY_14_ 5_16.wav	5.2719	1.0366	2	2	2	2	
30	Waveform 1	1	23.342	336.125	1064.DSG_RAWD_HMS_23_30_ 0__DMY_14_ 5_16.wav	1.6254	9.0247	1	1	2	1	
30	Spectrogram 1	1	23.342	336.125	1064.DSG_RAWD_HMS_23_30_ 0__DMY_14_ 5_16.wav	1.6254	9.0247	1	1	2	1	
31	Waveform 1	1	28.010	227.195	1066.DSG_RAWD_HMS_23_40_ 0__DMY_14_ 5_16.wav	3.5823	7.0166	1	2	2	1	
31	Spectrogram 1	1	28.010	227.195	1066.DSG_RAWD_HMS_23_40_ 0__DMY_14_ 5_16.wav	3.5823	7.0166	1	2	2	1	
32	Waveform 1	1	35.791	185.180	1068.DSG_RAWD_HMS_23_50_ 0__DMY_14_ 5_16.wav	2.8979	10.6334	1	2	2	1	
32	Spectrogram 1	1	35.791	185.180	1068.DSG_RAWD_HMS_23_50_ 0__DMY_14_ 5_16.wav	2.8979	10.6334	1	2	2	1	
33	Waveform 1	1	51.352	164.950	1089.DSG_RAWD_HMS_ 1_35_ 0__DMY_15_ 5_16.wav	3.1867	0.1894	1	3	2	2	
33	Spectrogram 1	1	51.352	164.950	1089.DSG_RAWD_HMS_ 1_35_ 0__DMY_15_ 5_16.wav	3.1867	0.1894	1	3	2	2	
34	Waveform 1	1	0.000	169.618	1111.DSG_RAWD_HMS_ 3_25_ 0__DMY_15_ 5_16.wav	0.1711	0.5641	3	3	2	2	
34	Spectrogram 1	1	0.000	169.618	1111.DSG_RAWD_HMS_ 3_25_ 0__DMY_15_ 5_16.wav	0.1711	0.5641	3	3	2	2	
35	Waveform 1	1	0.000	306.558	1201.DSG_RAWD_HMS_10_55_ 0__DMY_15_ 5_16.wav	0.2460	6.6225	3	1	2	2	
35	Spectrogram 1	1	0.000	306.558	1201.DSG_RAWD_HMS_10_55_ 0__DMY_15_ 5_16.wav	0.2460	6.6225	3	1	2	2	
36	Waveform 1	1	0.000	132.271	1203.DSG_RAWD_HMS_11_ 5_ 0__DMY_15_ 5_16.wav	0.1604	5.2346	3	2	2	2	
36	Spectrogram 1	1	0.000	132.271	1203.DSG_RAWD_HMS_11_ 5_ 0__DMY_15_ 5_16.wav	0.1604	5.2346	3	2	2	2	
37	Waveform 1	1	34.235	113.598	1212.DSG_RAWD_HMS_11_50_ 0__DMY_15_ 5_16.wav	3.1760	4.6569	1	3	2	2	
37	Spectrogram 1	1	34.235	113.598	1212.DSG_RAWD_HMS_11_50_ 0__DMY_15_ 5_16.wav	3.1760	4.6569	1	3	2	2	
38	Waveform 1	1	0.000	172.731	1215.DSG_RAWD_HMS_12_ 5_ 0__DMY_15_ 5_16.wav	0.1711	4.6671	3	2	2	2	
38	Spectrogram 1	1	0.000	172.731	1215.DSG_RAWD_HMS_12_ 5_ 0__DMY_15_ 5_16.wav	0.1711	4.6671	3	2	2	2	
39	Waveform 1	1	1.556	132.271	1215.DSG_RAWD_HMS_12_ 5_ 0__DMY_15_ 5_16.wav	0.2780	9.0301	3	3	2	2	
39	Spectrogram 1	1	1.556	132.271	1215.DSG_RAWD_HMS_12_ 5_ 0__DMY_15_ 5_16.wav	0.2780	9.0301	3	3	2	2	
40	Waveform 1	1	35.791	122.934	1218.DSG_RAWD_HMS_12_20_ 0__DMY_15_ 5_16.wav	3.2615	2.5533	1	2	2	2	
40	Spectrogram 1	1	35.791	122.934	1218.DSG_RAWD_HMS_12_20_ 0__DMY_15_ 5_16.wav	3.2615	2.5533	1	2	2	2	
41	Waveform 1	1	38.903	121.378	1222.DSG_RAWD_HMS_12_40_ 0__DMY_15_ 5_16.wav	3.6465	3.6272	1	2	2	2	
41	Spectrogram 1	1	38.903	121.378	1222.DSG_RAWD_HMS_12_40_ 0__DMY_15_ 5_16.wav	3.6465	3.6272	1	2	2	2	
42	Waveform 1	1	28.010	174.287	1231.DSG_RAWD_HMS_13_25_ 0__DMY_15_ 5_16.wav	2.4702	1.6807	2	1	2	2	
42	Spectrogram 1	1	28.010	174.287	1231.DSG_RAWD_HMS_13_25_ 0__DMY_15_ 5_16.wav	2.4702	1.6807	2	1	2	2	
43	Waveform 1	1	0.000	147.833	1233.DSG_RAWD_HMS_13_35_ 0__DMY_15_ 5_16.wav	0.1925	9.3471	3	2	2	2	
43	Spectrogram 1	1	0.000	147.833	1233.DSG_RAWD_HMS_13_35_ 0__DMY_15_ 5_16.wav	0.1925	9.3471	3	2	2	2	
44	Waveform 1	1	0.000	238.088	1241.DSG_RAWD_HMS_14_15_ 0__DMY_15_ 5_16.wav	0.2887	9.0355	3	2	2	2	
44	Spectrogram 1	1	0.000	238.088	1241.DSG_RAWD_HMS_14_15_ 0__DMY_15_ 5_16.wav	0.2887	9.0355	3	2	2	2	
45	Waveform 1	1	46.684	169.618	1250.DSG_RAWD_HMS_15_ 0_ 0__DMY_15_ 5_16.wav	2.3842	8.2653	1	3	2	1	
45	Spectrogram 1	1	46.684	169.618	1250.DSG_RAWD_HMS_15_ 0_ 0__DMY_15_ 5_16.wav	2.3842	8.2653	1	3	2	1	
