Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
17	Spectrogram 1	1	17.117	280.104	2111.DSG_RAWD_HMS_21_30_ 0__DMY_13_ 4_16.wav	4.6010	5.0985	2	1	2	2	
18	Waveform 1	1	35.791	169.618	2116.DSG_RAWD_HMS_21_55_ 0__DMY_13_ 4_16.wav	1.0379	9.5851	1	3	2	1	
18	Spectrogram 1	1	35.791	169.618	2116.DSG_RAWD_HMS_21_55_ 0__DMY_13_ 4_16.wav	1.0379	9.5851	1	3	2	1	
19	Waveform 1	1	0.000	197.629	2160.DSG_RAWD_HMS_ 1_35_ 0__DMY_14_ 4_16.wav	0.1926	6.9530	3	1	2	2	
19	Spectrogram 1	1	0.000	197.629	2160.DSG_RAWD_HMS_ 1_35_ 0__DMY_14_ 4_16.wav	0.1926	6.9530	3	1	2	2	
20	Waveform 1	1	0.000	143.164	2188.DSG_RAWD_HMS_ 3_55_ 0__DMY_14_ 4_16.wav	0.2033	0.1919	3	3	2	2	
20	Spectrogram 1	1	0.000	143.164	2188.DSG_RAWD_HMS_ 3_55_ 0__DMY_14_ 4_16.wav	0.2033	0.1919	3	3	2	2	
21	Waveform 1	1	0.000	144.720	2197.DSG_RAWD_HMS_ 4_40_ 0__DMY_14_ 4_16.wav	0.1284	4.2141	3	3	2	2	
21	Spectrogram 1	1	0.000	144.720	2197.DSG_RAWD_HMS_ 4_40_ 0__DMY_14_ 4_16.wav	0.1284	4.2141	3	3	2	2	
22	Waveform 1	1	43.572	175.843	2198.DSG_RAWD_HMS_ 4_45_ 0__DMY_14_ 4_16.wav	3.9804	6.6854	1	3	2	2	
22	Spectrogram 1	1	43.572	175.843	2198.DSG_RAWD_HMS_ 4_45_ 0__DMY_14_ 4_16.wav	3.9804	6.6854	1	3	2	2	
