Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
21	Spectrogram 1	1	32.679	155.613	1896.DSG_RAWD_HMS_ 3_35_ 0__DMY_13_ 4_16.wav	3.2289	2.7799	1	3	2	2	
22	Waveform 1	1	0.000	140.052	1906.DSG_RAWD_HMS_ 4_25_ 0__DMY_13_ 4_16.wav	0.1176	6.7219	3	3	2	2	
22	Spectrogram 1	1	0.000	140.052	1906.DSG_RAWD_HMS_ 4_25_ 0__DMY_13_ 4_16.wav	0.1176	6.7219	3	3	2	2	
23	Waveform 1	1	0.000	174.287	1939.DSG_RAWD_HMS_ 7_10_ 0__DMY_13_ 4_16.wav	0.1497	2.0487	3	2	2	2	
23	Spectrogram 1	1	0.000	174.287	1939.DSG_RAWD_HMS_ 7_10_ 0__DMY_13_ 4_16.wav	0.1497	2.0487	3	2	2	2	
24	Waveform 1	1	0.000	136.940	1968.DSG_RAWD_HMS_ 9_35_ 0__DMY_13_ 4_16.wav	0.1390	0.6818	3	2	2	2	
24	Spectrogram 1	1	0.000	136.940	1968.DSG_RAWD_HMS_ 9_35_ 0__DMY_13_ 4_16.wav	0.1390	0.6818	3	2	2	2	
25	Waveform 1	1	18.674	216.302	1972.DSG_RAWD_HMS_ 9_55_ 0__DMY_13_ 4_16.wav	2.9510	0.0384	2	1	2	1	
25	Spectrogram 1	1	18.674	216.302	1972.DSG_RAWD_HMS_ 9_55_ 0__DMY_13_ 4_16.wav	2.9510	0.0384	2	1	2	1	
26	Waveform 1	1	42.016	154.057	1976.DSG_RAWD_HMS_10_15_ 0__DMY_13_ 4_16.wav	0.5987	10.0441	1	1	2	1	
26	Spectrogram 1	1	42.016	154.057	1976.DSG_RAWD_HMS_10_15_ 0__DMY_13_ 4_16.wav	0.5987	10.0441	1	1	2	1	
27	Waveform 1	1	0.000	163.394	2000.DSG_RAWD_HMS_12_15_ 0__DMY_13_ 4_16.wav	0.2031	0.5839	3	3	2	2	
27	Spectrogram 1	1	0.000	163.394	2000.DSG_RAWD_HMS_12_15_ 0__DMY_13_ 4_16.wav	0.2031	0.5839	3	3	2	2	
